2.458206987989272457e+06	1.884542469999999881e+01	6.508506830000000687e-02
2.458210011302903760e+06	1.888009260000000111e+01	6.645304709999999559e-02
2.458211007348497398e+06	1.860895539999999926e+01	5.671945209999999793e-02
2.458211025590978563e+06	1.878724670000000074e+01	6.287300590000000078e-02
2.458246965754574630e+06	1.878145220000000037e+01	6.265832479999999816e-02
2.458258986391667277e+06	1.864997669999999985e+01	5.805442849999999794e-02
2.458263944363032002e+06	1.881704709999999992e+01	6.399310380000000631e-02
2.458268987446302548e+06	1.878444860000000105e+01	6.276922669999999982e-02
2.458273946000398602e+06	1.871541600000000116e+01	6.028277430000000131e-02
2.458274901645358652e+06	1.866219900000000109e+01	5.846127870000000087e-02
2.458276900886282790e+06	1.882331849999999918e+01	6.423229719999999643e-02
2.458278882273483556e+06	1.869754599999999911e+01	5.966202909999999970e-02
2.458279861905437429e+06	1.883932499999999877e+01	6.484824420000000200e-02
2.458280919953049626e+06	1.873600769999999827e+01	6.100968269999999805e-02
2.458282882450410165e+06	1.866108510000000109e+01	5.842404069999999894e-02
2.458283906209696550e+06	1.869781300000000002e+01	5.967124179999999667e-02
2.458286905404339079e+06	1.895401950000000113e+01	6.949713080000000098e-02
2.458288881737937685e+06	1.879341319999999982e+01	6.310257319999999781e-02
2.458289882466456387e+06	1.883125689999999963e+01	6.453678009999999632e-02
2.458290903980708681e+06	1.874366949999999932e+01	6.128332759999999962e-02
2.458293843500281684e+06	1.878501699999999985e+01	6.279029699999999492e-02
2.458295863238741178e+06	1.881328389999999828e+01	6.385019420000000168e-02
2.458303904141023289e+06	1.884465790000000140e+01	6.505523620000000506e-02
2.458304931153290905e+06	1.876899339999999938e+01	6.220019980000000143e-02
2.458336755374185741e+06	1.872107889999999841e+01	6.048141419999999990e-02
2.458337865212477744e+06	1.871448330000000126e+01	6.025016679999999764e-02
2.458344654465746135e+06	1.882655719999999988e+01	6.435629730000000381e-02
2.458345675814233720e+06	1.873426059999999893e+01	6.094750389999999823e-02
2.458347834761284757e+06	1.879601100000000002e+01	6.319962440000000126e-02
2.458360637269837316e+06	1.867797089999999827e+01	5.899264290000000299e-02
2.458364712645798922e+06	1.869023699999999977e+01	5.941077320000000273e-02
2.458365753392424900e+06	1.878159899999999993e+01	6.266374140000000037e-02
2.458366711899844930e+06	1.870367239999999853e+01	5.987379699999999944e-02
2.458368733590801246e+06	1.869585610000000031e+01	5.960378799999999783e-02
2.458369753074336331e+06	1.875656509999999955e+01	6.174780059999999959e-02
2.458371732831609901e+06	1.874829099999999826e+01	6.144923719999999950e-02
2.458372711564328521e+06	1.874677090000000135e+01	6.139454989999999779e-02
2.458373691974562127e+06	1.878515619999999942e+01	6.279541550000000694e-02
