2.458387869768220931e+06	1.752465060000000108e+01	2.036442239999999848e-02
2.458955988603718113e+06	1.751477429999999913e+01	2.028706480000000076e-02
2.458961962859447114e+06	1.755043410000000037e+01	2.056968959999999971e-02
2.458962921353199519e+06	1.751882739999999927e+01	2.031872789999999984e-02
2.458964983451678883e+06	1.748807910000000021e+01	2.008143249999999949e-02
2.458965965165600646e+06	1.752942279999999897e+01	2.040204959999999956e-02
2.458966986823574640e+06	1.751633070000000103e+01	2.029920559999999832e-02
2.458967965170367155e+06	1.752464679999999930e+01	2.036438510000000007e-02
2.458968985336396378e+06	1.752579880000000045e+01	2.037346179999999923e-02
2.458972981407613959e+06	1.755460360000000009e+01	2.060334379999999993e-02
2.458973921190991998e+06	1.752785869999999946e+01	2.038970219999999833e-02
2.458974904784407001e+06	1.753052140000000136e+01	2.041073139999999980e-02
2.458975864777769428e+06	1.744194600000000150e+01	1.973770370000000121e-02
2.458976922345212661e+06	1.754736899999999977e+01	2.054503560000000076e-02
2.458978864383585751e+06	1.746426010000000062e+01	1.990214920000000012e-02
2.458979903166740667e+06	1.752529910000000157e+01	2.036952789999999999e-02
2.458980887144687586e+06	1.748616790000000165e+01	2.006690759999999948e-02
2.458981881262261886e+06	1.749097060000000070e+01	2.010346760000000094e-02
2.458986861312286463e+06	1.745024869999999950e+01	1.979850420000000069e-02
2.458987882759676781e+06	1.743629839999999831e+01	1.969660820000000007e-02
2.458991884045633022e+06	1.743025970000000058e+01	1.965291239999999995e-02
2.458992905610202812e+06	1.747435949999999849e+01	1.997768880000000066e-02
2.458993944791454822e+06	1.744729609999999909e+01	1.977682860000000084e-02
2.458994881236467045e+06	1.747230529999999860e+01	1.996226980000000151e-02
2.458996905419267714e+06	1.744455340000000021e+01	1.975674369999999916e-02
2.459001844952781685e+06	1.743552400000000091e+01	1.969099789999999989e-02
2.459008978913747240e+06	1.740114970000000127e+01	1.944559809999999930e-02
2.459009845495596528e+06	1.738140680000000060e+01	1.930810139999999953e-02
2.459010890616500750e+06	1.734682850000000087e+01	1.907320510000000066e-02
2.459012962373382878e+06	1.731480030000000170e+01	1.886216179999999909e-02
