2.458218987447903026e+06	1.639377209999999963e+01	1.654913839999999983e-02
2.458219007819948252e+06	1.639907260000000022e+01	1.656807210000000100e-02
2.458244979594582692e+06	1.637789920000000166e+01	1.649292559999999963e-02
2.458246932657475118e+06	1.637739180000000161e+01	1.649113929999999895e-02
2.458247962583477143e+06	1.636511989999999983e+01	1.644819789999999934e-02
2.458247981161253061e+06	1.637083630000000056e+01	1.646814500000000001e-02
2.458247981624188833e+06	1.636893840000000111e+01	1.646151389999999867e-02
2.458249942462500185e+06	1.636935619999999858e+01	1.646296870000000037e-02
2.458249978691950440e+06	1.637279129999999938e+01	1.647499020000000106e-02
2.458255962692793459e+06	1.641356659999999934e+01	1.662027840000000062e-02
2.458256917723599356e+06	1.642488480000000095e+01	1.666148190000000043e-02
2.458256957043395843e+06	1.639842030000000150e+01	1.656573819999999919e-02
2.458257940570850391e+06	1.637381740000000008e+01	1.647858879999999915e-02
2.458257960398592055e+06	1.639694980000000157e+01	1.656048190000000003e-02
2.458258942675128579e+06	1.639054110000000009e+01	1.653763650000000113e-02
2.458259946098228917e+06	1.639271550000000133e+01	1.654537390000000024e-02
2.458261986115493812e+06	1.640218730000000136e+01	1.657923869999999855e-02
2.458262883163570892e+06	1.638524440000000126e+01	1.651884429999999834e-02
2.458263922338055447e+06	1.636880490000000066e+01	1.646104639999999841e-02
2.458266859636643436e+06	1.640221019999999896e+01	1.657932070000000049e-02
2.458268925974457059e+06	1.639809040000000095e+01	1.656455550000000138e-02
2.458270906308045145e+06	1.639474870000000095e+01	1.655261959999999866e-02
2.458271961297698785e+06	1.639208980000000082e+01	1.654314440000000108e-02
2.458273922029570676e+06	1.640597920000000087e+01	1.659287330000000157e-02
2.458274838837399147e+06	1.640629390000000143e+01	1.659400570000000089e-02
2.458276926827062387e+06	1.639440730000000102e+01	1.655140329999999979e-02
2.458277899421948940e+06	1.641029169999999837e+01	1.660843009999999828e-02
2.458279904947164003e+06	1.639092829999999879e+01	1.653900930000000088e-02
2.458280864077708218e+06	1.643210219999999921e+01	1.668796130000000169e-02
2.458282947528131306e+06	1.639250949999999918e+01	1.654464010000000068e-02
2.458283882163575385e+06	1.639975739999999860e+01	1.657052709999999943e-02
2.458285883103394415e+06	1.640594099999999855e+01	1.659273359999999947e-02
2.458286842470424715e+06	1.642119599999999835e+01	1.664801310000000104e-02
2.458288948951294646e+06	1.640003589999999889e+01	1.657152359999999880e-02
2.458289945619471837e+06	1.636478809999999839e+01	1.644704120000000172e-02
2.458290881149953231e+06	1.642069820000000036e+01	1.664619709999999933e-02
2.458291820406469516e+06	1.637215039999999888e+01	1.647274379999999830e-02
2.458292835023062304e+06	1.641539960000000065e+01	1.662692429999999832e-02
