2.458190651999999769e+06	4.243999999999999773e+02	2.810000000000000000e+02
2.458201563550000079e+06	4.042099999999999795e+02	2.470000000000000000e+02
2.458204548109999858e+06	3.135699999999999932e+02	2.130000000000000000e+02
2.458205548460000195e+06	2.673500000000000227e+02	2.350000000000000000e+02
2.458223451400000136e+06	3.256399999999999864e+02	2.510000000000000000e+02
2.458223677740000188e+06	6.223799999999999955e+02	4.460000000000000000e+02
2.458233675590000115e+06	3.648899999999999864e+02	2.850000000000000000e+02
2.458240596590000205e+06	5.614630000000000109e+03	1.938000000000000000e+03
2.458248390039999969e+06	3.356999999999999886e+02	2.240000000000000000e+02
2.458252397429999895e+06	3.618700000000000045e+02	2.520000000000000000e+02
2.458255423570000101e+06	3.206100000000000136e+02	2.470000000000000000e+02
2.458255559609999880e+06	3.346899999999999977e+02	2.270000000000000000e+02
2.458262386880000122e+06	8.947599999999999909e+02	2.540000000000000000e+02
2.458262537789999973e+06	8.687000000000000455e+02	2.110000000000000000e+02
2.458265688879999798e+06	6.499800000000000182e+02	3.050000000000000000e+02
2.458274424620000180e+06	3.447500000000000000e+02	2.120000000000000000e+02
2.458275377160000149e+06	5.398700000000000045e+02	2.200000000000000000e+02
2.458277382149999961e+06	3.561245999999999913e+04	1.780000000000000000e+02
2.458278324109999929e+06	6.602200000000000273e+02	2.210000000000000000e+02
2.458280430999999866e+06	4.972500000000000000e+02	1.990000000000000000e+02
2.458281581110000145e+06	2.342400000000000091e+02	2.110000000000000000e+02
2.458283359759999905e+06	3.075400000000000205e+02	2.290000000000000000e+02
2.458303264320000075e+06	4.476399999999999864e+02	2.670000000000000000e+02
2.458303428460000083e+06	4.405699999999999932e+02	2.040000000000000000e+02
2.458303529879999813e+06	2.663500000000000227e+02	2.190000000000000000e+02
2.458304333339999896e+06	6.551000000000000227e+02	1.860000000000000000e+02
2.458305389099999797e+06	3.991700000000000159e+02	1.830000000000000000e+02
2.458306420990000013e+06	3.236200000000000045e+02	1.990000000000000000e+02
2.458307409039999824e+06	4.405699999999999932e+02	2.070000000000000000e+02
2.458308489670000039e+06	2.934700000000000273e+02	2.040000000000000000e+02
2.458310422429999802e+06	3.719499999999999886e+02	1.940000000000000000e+02
2.458317265550000127e+06	5.083999999999999773e+02	2.290000000000000000e+02
2.458319503039999865e+06	4.062300000000000182e+02	2.180000000000000000e+02
2.458353426460000221e+06	6.223799999999999955e+02	3.940000000000000000e+02
2.458353453120000195e+06	4.092599999999999909e+02	3.550000000000000000e+02
2.458355349609999917e+06	3.951299999999999955e+02	2.640000000000000000e+02
2.458360434309999924e+06	5.887100000000000364e+02	2.630000000000000000e+02
2.458361361659999937e+06	4.729399999999999977e+02	1.990000000000000000e+02
2.458371292890000157e+06	2.402599999999999909e+02	2.140000000000000000e+02
2.458372268900000025e+06	6.612400000000000091e+02	2.020000000000000000e+02
2.458375355580000207e+06	4.597799999999999727e+02	2.280000000000000000e+02
2.458376360510000028e+06	9.449700000000000273e+02	2.130000000000000000e+02
2.458382372659999877e+06	2.904499999999999886e+02	2.370000000000000000e+02
2.458383334059999790e+06	2.593199999999999932e+02	2.250000000000000000e+02
2.458388356829999946e+06	5.398700000000000045e+02	2.660000000000000000e+02
2.458398331939999945e+06	4.304599999999999795e+02	2.470000000000000000e+02
2.458399323640000075e+06	6.438400000000000318e+02	1.880000000000000000e+02
2.458401278039999772e+06	3.921100000000000136e+02	2.270000000000000000e+02
2.458577493549999781e+06	6.776299999999999955e+02	2.330000000000000000e+02
2.458585487100000028e+06	3.387200000000000273e+02	2.080000000000000000e+02
2.458602619260000065e+06	3.719499999999999886e+02	2.320000000000000000e+02
2.458615609519999940e+06	7.898500000000000227e+02	2.390000000000000000e+02
2.458619421399999876e+06	4.243999999999999773e+02	2.650000000000000000e+02
2.458626670359999873e+06	3.699300000000000068e+02	2.980000000000000000e+02
2.458629592619999778e+06	1.628980000000000018e+03	3.700000000000000000e+02
2.458633508859999944e+06	2.783999999999999773e+02	1.970000000000000000e+02
2.458636642930000089e+06	2.974900000000000091e+02	2.340000000000000000e+02
2.458637573119999841e+06	3.215789999999999964e+03	1.720000000000000000e+02
2.458638551520000212e+06	2.041599999999999966e+02	1.780000000000000000e+02
2.458638673479999881e+06	1.870960000000000036e+03	1.980000000000000000e+02
2.458653488599999808e+06	3.598559999999999945e+03	2.216000000000000000e+03
2.458654436029999983e+06	7.970900000000000318e+02	4.620000000000000000e+02
2.458654543289999943e+06	3.276499999999999773e+02	2.730000000000000000e+02
2.458654637889999896e+06	1.499289999999999964e+03	6.730000000000000000e+02
2.458661364879999775e+06	1.053529999999999973e+03	2.200000000000000000e+02
2.458661366340000182e+06	4.719300000000000068e+02	2.200000000000000000e+02
2.458668392549999990e+06	3.196000000000000227e+02	2.110000000000000000e+02
2.458674383239999879e+06	3.749700000000000273e+02	2.020000000000000000e+02
2.458677386460000183e+06	2.894499999999999886e+02	2.250000000000000000e+02
2.458678383719999809e+06	1.180519999999999982e+03	3.700000000000000000e+02
2.458680339240000118e+06	3.556539999999999964e+03	2.123000000000000000e+03
2.458682299810000230e+06	6.197300000000000182e+03	1.652000000000000000e+03
2.458687391259999946e+06	4.365299999999999727e+02	2.010000000000000000e+02
2.458691236820000224e+06	2.934700000000000273e+02	1.930000000000000000e+02
2.458691334780000150e+06	7.444400000000000546e+02	1.910000000000000000e+02
2.458691445720000193e+06	4.668600000000000136e+02	1.900000000000000000e+02
2.458692239419999998e+06	5.754700000000000273e+02	1.960000000000000000e+02
2.458692348970000166e+06	5.795499999999999545e+02	1.880000000000000000e+02
