2.456961867430000100e+06	1.744999999999999929e+01	1.892343618644976022e-02
2.456961941440000199e+06	1.744000000000000128e+01	1.881048528918708232e-02
2.457069086110000033e+06	1.742000000000000171e+01	1.858660202688541471e-02
2.457069336279999930e+06	1.742000000000000171e+01	1.858660202688541471e-02
2.457089417450000066e+06	1.739999999999999858e+01	1.836538343348347382e-02
2.457128402110000141e+06	1.737999999999999901e+01	1.814679779396928191e-02
2.457283944680000190e+06	1.744999999999999929e+01	1.892343618644976022e-02
2.457284018680000212e+06	1.742999999999999972e+01	1.869820857736652006e-02
2.457338237720000092e+06	1.742000000000000171e+01	1.858660202688541471e-02
2.457373468319999985e+06	1.742000000000000171e+01	1.858660202688541471e-02
2.457373644470000174e+06	1.742000000000000171e+01	1.858660202688541471e-02
2.457395398300000001e+06	1.742999999999999972e+01	1.869820857736652006e-02
2.457446709729999769e+06	1.742999999999999972e+01	1.869820857736652006e-02
2.457446885890000034e+06	1.742000000000000171e+01	1.858660202688541471e-02
2.457446959900000133e+06	1.742999999999999972e+01	1.869820857736652006e-02
2.457470390350000001e+06	1.742000000000000171e+01	1.858660202688541471e-02
2.457470464360000100e+06	1.742999999999999972e+01	1.869820857736652006e-02
2.457505126470000017e+06	1.742999999999999972e+01	1.869820857736652006e-02
2.457505200490000192e+06	1.744999999999999929e+01	1.892343618644976022e-02
2.458091139219999779e+06	1.741000000000000014e+01	1.847566163766027961e-02
2.458136047139999922e+06	1.739999999999999858e+01	1.836538343348347382e-02
2.458136121150000021e+06	1.742999999999999972e+01	1.869820857736652006e-02
2.458136297300000209e+06	1.742999999999999972e+01	1.869820857736652006e-02
2.458136371309999842e+06	1.739999999999999858e+01	1.836538343348347382e-02
2.458152378810000140e+06	1.742000000000000171e+01	1.858660202688541471e-02
2.458152554949999787e+06	1.746000000000000085e+01	1.903706531742076907e-02
2.458152628969999962e+06	1.742999999999999972e+01	1.869820857736652006e-02
2.458152805130000226e+06	1.744999999999999929e+01	1.892343618644976022e-02
2.458152879129999783e+06	1.742999999999999972e+01	1.869820857736652006e-02
2.458201041910000145e+06	1.746999999999999886e+01	1.915137675467473710e-02
2.458201115910000168e+06	1.741000000000000014e+01	1.847566163766027961e-02
2.458258278450000100e+06	1.739999999999999858e+01	1.836538343348347382e-02
2.458258352450000122e+06	1.742000000000000171e+01	1.858660202688541471e-02
2.458299735520000104e+06	1.742999999999999972e+01	1.869820857736652006e-02
