2.457079960830000229e+06	1.812000000000000099e+01	2.826181179810163813e-02
2.457131203079999890e+06	1.808999999999999986e+01	2.775875603534345634e-02
2.457268983889999799e+06	1.814999999999999858e+01	2.877398414735666751e-02
2.457298718220000155e+06	1.817000000000000171e+01	2.912057861529703667e-02
2.457455259690000210e+06	1.812999999999999901e+01	2.843151486273759118e-02
2.457455435870000161e+06	1.823000000000000043e+01	3.018561301419805595e-02
2.457679006459999830e+06	1.816000000000000014e+01	2.894676264176034367e-02
2.457679182599999942e+06	1.819999999999999929e+01	2.964831389524345481e-02
2.457694185659999959e+06	1.803999999999999915e+01	2.694014941063671911e-02
2.457694259659999982e+06	1.803000000000000114e+01	2.677934806259708866e-02
2.457786830779999960e+06	1.801999999999999957e+01	2.661950651151838779e-02
2.457787006959999911e+06	1.796999999999999886e+01	2.583449639258481728e-02
2.457787080959999934e+06	1.801999999999999957e+01	2.661950651151838779e-02
2.457787257139999885e+06	1.800000000000000000e+01	2.630267991895381477e-02
2.457787331149999984e+06	1.805000000000000071e+01	2.710191631890847275e-02
2.457787507309999783e+06	1.798000000000000043e+01	2.598962421108667181e-02
2.457787581329999957e+06	1.803000000000000114e+01	2.677934806259708866e-02
2.457787757499999832e+06	1.801999999999999957e+01	2.661950651151838779e-02
2.457787831499999855e+06	1.801000000000000156e+01	2.646061902852950981e-02
2.457788007670000196e+06	1.805000000000000071e+01	2.710191631890847275e-02
2.457790009099999908e+06	1.816000000000000014e+01	2.894676264176034367e-02
2.457790259269999806e+06	1.810999999999999943e+01	2.809312166331774316e-02
2.457790333289999980e+06	1.810000000000000142e+01	2.792543841237342048e-02
2.457790509459999856e+06	1.801000000000000156e+01	2.646061902852950981e-02
2.457790583469999954e+06	1.814999999999999858e+01	2.877398414735666751e-02
2.457790833649999928e+06	1.810999999999999943e+01	2.809312166331774316e-02
2.457791083839999977e+06	1.812000000000000099e+01	2.826181179810163813e-02
2.457830866469999775e+06	1.814999999999999858e+01	2.877398414735666751e-02
2.457869022410000209e+06	1.814999999999999858e+01	2.877398414735666751e-02
2.457869272580000106e+06	1.807000000000000028e+01	2.742837004247376462e-02
2.457869346599999815e+06	1.807000000000000028e+01	2.742837004247376462e-02
2.457877851890000049e+06	1.803000000000000114e+01	2.677934806259708866e-02
2.457878028059999924e+06	1.801999999999999957e+01	2.661950651151838779e-02
2.457878102070000023e+06	1.801999999999999957e+01	2.661950651151838779e-02
2.457878278239999898e+06	1.805000000000000071e+01	2.710191631890847275e-02
2.457972334569999948e+06	1.801999999999999957e+01	2.661950651151838779e-02
2.457982413029999938e+06	1.807000000000000028e+01	2.742837004247376462e-02
2.457982589180000126e+06	1.805999999999999872e+01	2.726465458529006222e-02
2.457982663180000149e+06	1.812999999999999901e+01	2.843151486273759118e-02
2.458020636500000022e+06	1.814999999999999858e+01	2.877398414735666751e-02
2.458062855339999776e+06	1.810000000000000142e+01	2.792543841237342048e-02
2.458063105500000063e+06	1.808999999999999986e+01	2.775875603534345634e-02
2.458157604950000066e+06	1.807000000000000028e+01	2.742837004247376462e-02
2.458157855140000116e+06	1.807000000000000028e+01	2.742837004247376462e-02
2.458206592230000068e+06	1.814000000000000057e+01	2.860223693954283206e-02
2.458345128109999932e+06	1.807000000000000028e+01	2.742837004247376462e-02
2.458345202109999955e+06	1.810999999999999943e+01	2.809312166331774316e-02
2.458364453430000227e+06	1.817999999999999972e+01	2.929543829769432756e-02
2.458364629559999797e+06	1.817999999999999972e+01	2.929543829769432756e-02
2.458396360020000022e+06	1.812000000000000099e+01	2.826181179810163813e-02
2.458396434020000044e+06	1.812000000000000099e+01	2.826181179810163813e-02
2.458531474650000222e+06	1.796000000000000085e+01	2.568029450667350805e-02
2.458531650830000173e+06	1.796999999999999886e+01	2.583449639258481728e-02
2.458553225219999906e+06	1.769000000000000128e+01	2.184741206479047168e-02
2.458582141710000113e+06	1.746999999999999886e+01	1.915137675467473710e-02
2.458582215729999822e+06	1.748999999999999844e+01	1.938206296074952359e-02
2.458717594620000105e+06	1.814000000000000057e+01	2.860223693954283206e-02
2.458717668620000128e+06	1.810000000000000142e+01	2.792543841237342048e-02
2.458740448020000011e+06	1.810999999999999943e+01	2.809312166331774316e-02
2.458769494899999816e+06	1.816000000000000014e+01	2.894676264176034367e-02
2.458900139219999779e+06	1.814000000000000057e+01	2.860223693954283206e-02
2.458900315390000120e+06	1.814999999999999858e+01	2.877398414735666751e-02
2.458924855229999870e+06	1.819000000000000128e+01	2.947134795608747498e-02
2.458924929250000045e+06	1.817000000000000171e+01	2.912057861529703667e-02
2.458951400460000150e+06	1.817000000000000171e+01	2.912057861529703667e-02
2.459076376989999786e+06	1.808999999999999986e+01	2.775875603534345634e-02
2.459076450980000198e+06	1.814000000000000057e+01	2.860223693954283206e-02
2.459096451779999770e+06	1.814999999999999858e+01	2.877398414735666751e-02
2.459096627919999883e+06	1.816000000000000014e+01	2.894676264176034367e-02
2.459127859139999840e+06	1.807999999999999829e+01	2.759306855817511561e-02
2.459262973850000184e+06	1.810999999999999943e+01	2.809312166331774316e-02
2.459285149809999857e+06	1.810999999999999943e+01	2.809312166331774316e-02
2.459285223819999956e+06	1.814000000000000057e+01	2.860223693954283206e-02
2.459313641040000133e+06	1.810000000000000142e+01	2.792543841237342048e-02
2.459313715059999842e+06	1.816000000000000014e+01	2.894676264176034367e-02
2.459451173299999908e+06	1.814999999999999858e+01	2.877398414735666751e-02
2.459476916220000014e+06	1.821999999999999886e+01	3.000544002443093425e-02
2.459503156039999798e+06	1.817000000000000171e+01	2.912057861529703667e-02
2.459503230030000210e+06	1.816000000000000014e+01	2.894676264176034367e-02
2.459637697699999902e+06	1.814999999999999858e+01	2.877398414735666751e-02
2.459637771710000001e+06	1.817000000000000171e+01	2.912057861529703667e-02
2.459664940489999950e+06	1.808999999999999986e+01	2.775875603534345634e-02
2.459688939919999801e+06	1.816000000000000014e+01	2.894676264176034367e-02
2.459689013939999975e+06	1.814000000000000057e+01	2.860223693954283206e-02
