JD;Magnitude;Error;Facility;Filter;Owner
2459343.5289537;15.881714820861816;0.1840883078549067;MOLETAI-35cm_CCD4710, Justas zdanavicius;r(APASS);MOLETAI-35cm_CCD4710, Justas zdanavicius
2459356.48815972;15.95921802520752;0.1506412251499237;MOLETAI-35cm_CCD4710, Justas zdanavicius;i(APASS);MOLETAI-35cm_CCD4710, Justas zdanavicius
2459356.49828702;16.386533737182617;0.1261052428025503;MOLETAI-35cm_CCD4710, Justas zdanavicius;r(APASS);MOLETAI-35cm_CCD4710, Justas zdanavicius
2459356.50471065;16.155689239501953;0.3376986806541021;MOLETAI-35cm_CCD4710, Justas zdanavicius;i(APASS);MOLETAI-35cm_CCD4710, Justas zdanavicius
2459356.9019146;16.418764114379883;0.047530591840526;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459356.9047186;17.6962890625;0.0451348905727655;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459357.6349168;16.44908332824707;0.0450011610352732;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459358.48447567;16.546035766601562;0.1431713669672018;MOLETAI-35cm_CCD4710, Justas zdanavicius;r(APASS);MOLETAI-35cm_CCD4710, Justas zdanavicius
2459358.49996644;16.629161834716797;0.2250149043807816;MOLETAI-35cm_CCD4710, Justas zdanavicius;r(APASS);MOLETAI-35cm_CCD4710, Justas zdanavicius
2459358.5549439;16.453462600708008;0.0501193071880061;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459358.557736;17.71173095703125;0.0455226369394064;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459359.7116936;16.50351905822754;0.0463394962453257;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459360.8114306;16.54916000366211;0.0465718674721092;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459360.8142361;17.800537109375;0.0474458227306793;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459361.852892;16.574892044067383;0.0512937287035531;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459361.85569;17.850929260253906;0.0513084046448876;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459362.0443663;16.514623641967773;0.0519989735891153;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459365.8460194;16.726150512695312;0.0487216951053836;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459365.8498739;17.962560653686523;0.0517988094952851;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459373.46649307;16.994659423828125;0.1396688761679527;MOLETAI-35cm_CCD4710, Justas zdanavicius;r(APASS);MOLETAI-35cm_CCD4710, Justas zdanavicius
2459380.4520312;16.93962860107422;0.1369959519669226;MOLETAI-35cm_CCD4710, Justas zdanavicius;r(APASS);MOLETAI-35cm_CCD4710, Justas zdanavicius
