JD;Magnitude;Error;Facility;Filter;Owner
2456976.5;17.71;0.0;;G_Gaia;
2456986.829;17.71;0.0;;G_Gaia;
2457027.701;17.68;0.0;;G_Gaia;
2457050.272;17.65;0.0;;G_Gaia;
2457223.657;17.73;0.0;;G_Gaia;
2457254.467;17.71;0.0;;G_Gaia;
2457352.363;17.71;0.0;;G_Gaia;
2457364.043;17.71;0.0;;G_Gaia;
2457403.496;17.72;0.0;;G_Gaia;
2457458.804;17.68;0.0;;G_Gaia;
2457505.466;17.7;0.0;;G_Gaia;
2457524.049;17.71;0.0;;G_Gaia;
2457603.698;17.68;0.0;;G_Gaia;
2457671.89;17.7;0.0;;G_Gaia;
2457727.828;17.69;0.0;;G_Gaia;
2457741.906;17.68;0.0;;G_Gaia;
2457779.366;17.68;0.0;;G_Gaia;
2457835.837;17.65;0.0;;G_Gaia;
2457886.148;17.66;0.0;;G_Gaia;
2457886.398;17.72;0.0;;G_Gaia;
2457905.906;17.67;0.0;;G_Gaia;
2457906.082;17.74;0.0;;G_Gaia;
2457906.156;17.66;0.0;;G_Gaia;
2457949.814;17.67;0.0;;G_Gaia;
2457949.888;17.69;0.0;;G_Gaia;
2458049.485;17.67;0.0;;G_Gaia;
2458049.559;17.68;0.0;;G_Gaia;
2458059.814;17.65;0.0;;G_Gaia;
2458059.99;17.65;0.0;;G_Gaia;
2458060.064;17.72;0.0;;G_Gaia;
2458103.0;17.68;0.0;;G_Gaia;
2458213.136;17.68;0.0;;G_Gaia;
2458265.124;17.68;0.0;;G_Gaia;
2458265.198;17.69;0.0;;G_Gaia;
2458265.198;17.67;0.0;;G_Gaia;
2458265.374;17.7;0.0;;G_Gaia;
2458362.409;17.63;0.0;;G_Gaia;
2458383.333;17.68;0.0;;G_Gaia;
2458436.102;17.67;0.0;;G_Gaia;
2458531.768;17.66;0.0;;G_Gaia;
2458590.936;17.68;0.0;;G_Gaia;
2458591.01;17.65;0.0;;G_Gaia;
2458643.498;17.65;0.0;;G_Gaia;
2458755.94;17.52;0.0;;G_Gaia;
2458755.94;17.51;0.0;;G_Gaia;
2458778.139;17.42;0.0;;G_Gaia;
2458778.213;17.42;0.0;;G_Gaia;
2458853.001;16.41;0.0;;G_Gaia;
2458869.7372991;18.65220069885254;0.0609767288742965;;g;
2458869.7372991;18.65224838256836;0.0609766957811572;LCOGT1m, N.Ihanec;g(APASS);LCOGT1m, N.Ihanec
2458869.7383077;18.68083381652832;0.0586845554662685;LCOGT1m, N.Ihanec;g(APASS);LCOGT1m, N.Ihanec
2458869.7383077;18.68079948425293;0.0586845652567733;;g;
2458869.7393857;15.013299942016602;0.1001192095242763;;i;
2458869.7393857;15.013306617736816;0.1001192095242763;LCOGT1m, N.Ihanec;i(APASS);LCOGT1m, N.Ihanec
2458869.7403942;15.01930046081543;0.1002983843855861;;i;
2458869.7403942;15.01926040649414;0.1002980498361422;LCOGT1m, N.Ihanec;i(APASS);LCOGT1m, N.Ihanec
2458869.7414721;16.309200286865234;0.0675165444160121;;r;
2458869.7414721;16.309240341186523;0.0675165444160121;LCOGT1m, N.Ihanec;r(APASS);LCOGT1m, N.Ihanec
2458869.7424807;16.3125;0.0692610859855184;;r;
2458869.7424807;16.3124942779541;0.0692610416361095;LCOGT1m, N.Ihanec;r(APASS);LCOGT1m, N.Ihanec
2458876.0946515;18.77720069885254;0.0958306312701853;;g;
2458876.0956609;18.804800033569336;0.0626602797654325;;g;
2458876.0956609;18.80479621887207;0.0626602994492194;LCOGT1m, N.Ihanec;g(APASS);LCOGT1m, N.Ihanec
2458876.0967284;15.142900466918944;0.1018380541175865;;i;
2458876.0967284;15.142932891845703;0.1018376970904096;LCOGT1m, N.Ihanec;i(APASS);LCOGT1m, N.Ihanec
2458876.0977495;15.125;0.1040514094957696;;i;
