JD;Magnitude;Error;Facility;Filter;Owner
2457100.941;20.44;0.0;;G_Gaia;
2457681.527;20.49;0.0;;G_Gaia;
2457702.453;20.49;0.0;;G_Gaia;
2457702.527;20.58;0.0;;G_Gaia;
2457860.506;20.53;0.0;;G_Gaia;
2457860.58;20.49;0.0;;G_Gaia;
2457978.931;20.33;0.0;;G_Gaia;
2457979.181;20.39;0.0;;G_Gaia;
2458026.649;20.3;0.0;;G_Gaia;
2458158.66;20.13;0.0;;G_Gaia;
2458158.66;20.14;0.0;;G_Gaia;
2458158.837;20.04;0.0;;G_Gaia;
2458158.911;20.1;0.0;;G_Gaia;
2458158.911;20.11;0.0;;G_Gaia;
2458159.337;20.22;0.0;;G_Gaia;
2458159.411;20.15;0.0;;G_Gaia;
2458159.411;20.14;0.0;;G_Gaia;
2458159.661;20.14;0.0;;G_Gaia;
2458160.087;20.13;0.0;;G_Gaia;
2458160.588;20.16;0.0;;G_Gaia;
2458161.338;20.17;0.0;;G_Gaia;
2458161.589;20.01;0.0;;G_Gaia;
2458161.913;20.03;0.0;;G_Gaia;
2458162.339;20.19;0.0;;G_Gaia;
2458162.413;20.28;0.0;;G_Gaia;
2458203.896;20.04;0.0;;G_Gaia;
2458240.797;19.82;0.0;;G_Gaia;
2458334.8396875;19.42032257043118;0.2045566054364845;;r_ZTF;
2458343.8214583;19.34651541090004;0.212290667861538;;r_ZTF;
2458351.721;18.69;0.0;;G_Gaia;
2458362.6682986;19.288610007425717;0.1553412585626067;;r_ZTF;
2458364.6674537;19.27814624650241;0.1663160103020579;;r_ZTF;
2458365.670625;19.20465227187364;0.1703345096072367;;r_ZTF;
2458367.649;18.62;0.0;;G_Gaia;
2458369.411238;19.872499465942383;0.115849231540368;;r;
2458369.411238;19.87245178222656;0.1158490265726552;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2458369.4147771;19.6968994140625;0.1269183491375318;;r;
2458369.4147771;19.696908950805664;0.1269183292112553;ObsMontsec-Umut Burg;r(APASS);ObsMontsec-Umut Burg
2458369.4184091;17.958900451660156;0.1380438298199871;;i;
2458369.4184091;17.9588565826416;0.1380442423349588;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2458369.421948;17.875699996948242;0.1471597085852532;;i;
2458369.421948;17.8757381439209;0.1471592357391908;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2458369.6665972;19.28521184409405;0.153859205145406;;r_ZTF;
2458414.2945708;19.07360076904297;0.1660482755587389;;i;
2458414.2945708;19.073583602905277;0.1660482891930171;ObsMontsec-Umut Burg;i(APASS);ObsMontsec-Umut Burg
2458414.2981093;18.926000595092773;0.2833798988303974;;i;
2458414.2981093;18.92601585388184;0.2833798988303974;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2458529.13;19.9;0.0;;G_Gaia;
2458529.204;19.43;0.0;;G_Gaia;
2458906.382;20.38;0.0;;G_Gaia;
2458906.382;20.37;0.0;;G_Gaia;
2458927.663;20.46;0.0;;G_Gaia;
2458957.97;20.46;0.0;;G_Gaia;
2459083.145;20.49;0.0;;G_Gaia;
