JD;Magnitude;Error;Facility;Filter;Owner
2459464.7669911;16.967697143554688;0.064426703390802;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459466.0419527;16.751178741455078;0.0691090881433605;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459466.0459894;19.770771026611328;0.0489309149976495;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459468.3087107;16.95911979675293;0.053487826631234;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459468.3125594;19.978391647338867;0.038340063489328;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459468.6541389;16.980058670043945;0.110032668827719;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459470.2226095;16.972206115722656;0.0777279441911743;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459470.2329151;16.94952964782715;0.0756643139845466;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459470.2349552;17.000587463378906;0.0729684385007714;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459470.3119902;16.96390724182129;0.0580522340802674;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459470.3158351;19.927583694458008;0.0799515166434129;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459470.7030441;16.96804428100586;0.0578617217344735;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459470.7051075;16.978273391723633;0.0596006036362022;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459471.8703459;16.975374221801758;0.0553680501016458;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459471.8723875;16.959842681884766;0.055054065294873;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459472.2469828;16.97072982788086;0.0731404876725397;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459472.2508194;19.98639869689941;0.1099051530339763;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459472.5078365;16.959657669067383;0.0675456328055884;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459472.5965811;16.967805862426758;0.0654407331378274;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459472.5986212;16.985258102416992;0.0634703549816479;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459473.3343903;16.960739135742188;0.0935764210496691;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459473.338239;19.958057403564453;0.1267029031187631;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459473.7219282;16.983802795410156;0.063497322029509;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459473.7240263;16.978395462036133;0.0681834953907814;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459476.7016314;17.007980346679688;0.0679522715695823;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459476.7026283;16.990379333496094;0.0696750926199395;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459476.7046799;17.003231048583984;0.0695198355932198;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459476.7054913;20.0976619720459;0.1211607615734848;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459477.6435116;16.809091567993164;0.0949379531612182;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459477.6455517;17.03172492980957;0.0958553082031369;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459477.6790881;16.985990524291992;0.0593819539414235;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459478.397152;17.65299415588379;0.2197337406512518;Liam Hardy pt5m;r(APASS);Liam Hardy pt5m
2459478.7241299;16.980445861816406;0.0824169515927068;LCOGT1m, Kris Rybicki;i(PS1);LCOGT1m, Kris Rybicki
2459479.009635;16.865169525146484;0.0979219509034875;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459480.0098979;17.01535987854004;0.0765376401804246;LCOGT1m, Kris Rybicki;i(PS1);LCOGT1m, Kris Rybicki
