JD;Magnitude;Error;Facility;Filter;Owner
2458521.67371528;18.000883102416992;0.1658071290686018;REM Pawel Zielinski;r(APASS);REM Pawel Zielinski
2458521.67371528;18.584272384643555;0.2005228382669975;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
2458521.67662037;16.2081298828125;0.35865196494225;REM Pawel Zielinski;i(APASS);REM Pawel Zielinski
2458521.86648148;18.55828857421875;0.2257106492714641;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
2458521.86648148;17.34499168395996;0.2694406358954734;REM Pawel Zielinski;i(APASS);REM Pawel Zielinski
2458521.86648148;17.774993896484375;0.1648160910639007;REM Pawel Zielinski;r(APASS);REM Pawel Zielinski
2458521.86939815;18.337615966796875;0.2291311527515187;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
2458521.86939815;17.136972427368164;0.2710500697076784;REM Pawel Zielinski;i(APASS);REM Pawel Zielinski
2458521.87231481;17.804872512817383;0.1889353117407779;REM Pawel Zielinski;r(APASS);REM Pawel Zielinski
2458521.87231481;18.28475570678711;0.2006473409100793;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
2458521.87231481;17.111236572265625;0.3148939403792702;REM Pawel Zielinski;i(APASS);REM Pawel Zielinski
2458521.87521991;18.609472274780277;0.2781970053981427;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
2458521.87521991;17.233617782592773;0.418888169003619;REM Pawel Zielinski;i(APASS);REM Pawel Zielinski
2458521.87521991;17.932106018066406;0.3083217889674;REM Pawel Zielinski;r(APASS);REM Pawel Zielinski
2458522.2138177;17.532764434814453;0.0981441960227739;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2458522.2153916;17.54802703857422;0.0988426867879036;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2458522.2174758;18.22284507751465;0.0909401570004025;LCOGT1m, Kris Rybicki;V(APASS);LCOGT1m, Kris Rybicki
2458522.2451189;17.558542251586914;0.096655386014593;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2458522.2466832;17.561771392822266;0.0977529208601428;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
