JD;Magnitude;Error;Facility;Filter;Owner
2459556.8488269;16.408727645874023;0.0512885151304095;LCOGT1m, Kris Rybicki;i(DECAPS);LCOGT1m, Kris Rybicki
2459556.8505193;16.4739933013916;0.0511277141857543;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459558.2186489;16.447065353393555;0.0477637484390913;LCOGT1m, Kris Rybicki;i(DECAPS);LCOGT1m, Kris Rybicki
2459558.2203528;16.438444137573242;0.0483650460803544;LCOGT1m, Kris Rybicki;i(DECAPS);LCOGT1m, Kris Rybicki
2459558.7869963;16.514726638793945;0.0509965700934326;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459558.7886769;16.4317684173584;0.0491766369152746;LCOGT1m, Kris Rybicki;i(DECAPS);LCOGT1m, Kris Rybicki
2459559.5617951;16.476821899414062;0.0402066937115176;LCOGT1m, Kris Rybicki;i(DECAPS);LCOGT1m, Kris Rybicki
2459559.563499;16.47377586364746;0.0393433089616322;LCOGT1m, Kris Rybicki;i(DECAPS);LCOGT1m, Kris Rybicki
2459561.1666816;16.547306060791016;0.055994653028684;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459561.1683872;16.526155471801758;0.057524709445346;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459562.1600485;16.5208683013916;0.0508912007258384;LCOGT1m, Kris Rybicki;i(DECAPS);LCOGT1m, Kris Rybicki
2459562.1617309;16.509225845336914;0.0525087205949093;LCOGT1m, Kris Rybicki;i(DECAPS);LCOGT1m, Kris Rybicki
2459562.1634366;16.514196395874023;0.0458286711601773;LCOGT1m, Kris Rybicki;i(DECAPS);LCOGT1m, Kris Rybicki
2459587.86790511;17.62874984741211;0.2183234249490319;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;V(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459591.0916773;16.974201202392578;0.0503734002414694;LCOGT1m, Kris Rybicki;i(DECAPS);LCOGT1m, Kris Rybicki
2459591.0937425;16.958126068115234;0.0606638812898411;LCOGT1m, Kris Rybicki;i(DECAPS);LCOGT1m, Kris Rybicki
2459593.5317657;16.973987579345703;0.0459682621574354;LCOGT1m, Kris Rybicki;i(DECAPS);LCOGT1m, Kris Rybicki
2459593.5338058;16.993419647216797;0.0437034611071072;LCOGT1m, Kris Rybicki;i(DECAPS);LCOGT1m, Kris Rybicki
2459599.8735185;16.253232955932617;0.3012487507517604;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;i(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459603.4310277;17.191070556640625;0.0546280070155824;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459605.431527;17.198450088500977;0.0618650448730395;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459605.433567;17.194658279418945;0.0588608980626325;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459605.87547454;18.003936767578125;0.1649959176554388;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;V(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459605.87689814;18.1142578125;0.1772642493187128;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;V(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459606.6718507;17.183242797851562;0.0543016318878863;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459606.6738909;17.20152473449707;0.0529071535727577;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459606.8834838;16.789039611816406;0.329998822461601;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;i(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459606.88585648;17.549135208129883;0.2748114519539401;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;V(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459606.88728011;17.555606842041016;0.3149165340748796;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;V(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459608.8814815;17.066560745239258;0.3103585294305157;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;i(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459608.88385415;18.41571807861328;0.2224770891070147;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;V(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459610.88391206;16.62527847290039;0.2543382925905525;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;i(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459610.88520834;18.091487884521484;0.1918661628905673;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;V(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459610.88663194;17.849842071533203;0.2221338595027854;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;V(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459614.88504627;16.948211669921875;0.2253856824606523;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;i(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459614.8861227;16.695161819458008;0.1714770817699955;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;i(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
2459614.88741899;18.168664932250977;0.2348967806044755;ROAD_FLI-KAF-16803, Przemek Mikolajczyk;V(APASS);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
