JD;Magnitude;Error;Facility;Filter;Owner
2459528.4288859;15.650105476379396;0.0539446667696439;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459528.4300072;15.661845207214355;0.053359349248225;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459528.4312541;15.4295072555542;0.0515688215935234;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459528.432039;15.423110008239746;0.0544424842101298;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459528.4328036;15.416221618652344;0.0696400914755415;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459528.4339537;15.152298927307127;0.0767618610616926;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459528.4347392;15.109396934509276;0.0747389620603382;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459528.4355157;15.09875202178955;0.0645209670205684;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459528.4364692;16.367399215698242;0.0790529811408772;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459528.4379298;16.393980026245117;0.0999902445494027;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459528.4394043;16.526765823364258;0.1095222762672025;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459528.4410192;15.663006782531738;0.0481466789508996;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459528.4421294;15.634124755859377;0.0516573820546406;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459528.4432337;15.639548301696776;0.0406345101432453;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459528.4445182;15.452232360839844;0.0501433087184128;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459528.4452974;15.436495780944824;0.0759172743106435;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459528.4460604;15.50557804107666;0.0810221755523618;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459528.4469907;15.070086479187012;0.0789344545086388;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459528.4477673;15.09535026550293;0.0857117291167731;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
