JD;Magnitude;Error;Facility;Filter;Owner
2459284.232849;15.12356948852539;0.1324994804451064;LCOGT1m, Etienne Bac;i(PS1);LCOGT1m, Etienne Bac
2459284.2336933;17.26271629333496;0.1060767360152723;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459285.5939951;15.088017463684082;0.1225544673573744;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459285.5948298;17.24781036376953;0.1305238543337148;LCOGT1m, Etienne Bac;g(PS1);LCOGT1m, Etienne Bac
2459286.8370382;15.019755363464355;0.0892756315677084;LCOGT1m, Etienne Bac;i(PS1);LCOGT1m, Etienne Bac
2459287.8465036;14.998128890991213;0.0955848624533242;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459287.8555369;17.149690628051758;0.0859599669371822;LCOGT1m, Etienne Bac;g(PS1);LCOGT1m, Etienne Bac
2459289.2740298;14.97860622406006;0.1099201490238621;LCOGT1m, Etienne Bac;i(PS1);LCOGT1m, Etienne Bac
2459289.2748799;17.104066848754883;0.1020864815196281;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459290.8924849;14.909695625305176;0.1093209694235343;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459291.6288823;14.89983081817627;0.1093864991757499;LCOGT1m, Etienne Bac;i(PS1);LCOGT1m, Etienne Bac
2459292.654213;14.847625732421877;0.0779408778019817;LCOGT1m, Etienne Bac;i(PS1);LCOGT1m, Etienne Bac
2459292.6550491;16.97405433654785;0.0730631848483607;LCOGT1m, Etienne Bachelet;g(PS1);LCOGT1m, Etienne Bachelet
2459293.8889736;14.827720642089844;0.0967686499218311;LCOGT1m, Etienne Bac;i(PS1);LCOGT1m, Etienne Bac
2459295.6320817;14.771432876586914;0.0694305262960561;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459295.632905;16.86932945251465;0.0735401029925689;LCOGT1m, Etienne Bachelet;g(PS1);LCOGT1m, Etienne Bachelet
