JD;Magnitude;Error;Facility;Filter;Owner
2457405.053;20.81;0.0;;G_Gaia;
2458154.952;20.76;0.0;;G_Gaia;
2458207.692;20.81;0.0;;G_Gaia;
2458484.533;20.32;0.0;;G_Gaia;
2458484.783;20.32;0.0;;G_Gaia;
2458490.287;20.24;0.0;;G_Gaia;
2458530.5;20.16;0.0;;G_Gaia;
2458561.737;19.94;0.0;;G_Gaia;
2458583.241;19.43;0.0;;G_Gaia;
2458583.418;19.46;0.0;;G_Gaia;
2458716.642;20.38;0.0;;G_Gaia;
2458770.471;20.49;0.0;;G_Gaia;
2458770.471;20.48;0.0;;G_Gaia;
2458891.135;20.4;0.0;;G_Gaia;
2458891.135;20.41;0.0;;G_Gaia;
2458942.655;20.63;0.0;;G_Gaia;
2458942.655;20.62;0.0;;G_Gaia;
2458942.655;20.64;0.0;;G_Gaia;
2459040.999;20.77;0.0;;G_Gaia;
2459040.999;20.76;0.0;;G_Gaia;
2459055.188;20.78;0.0;;G_Gaia;
2459215.781;20.92;0.0;;G_Gaia;
