JD;Magnitude;Error;Facility;Filter;Owner
2459297.7430422;15.074421882629396;0.1298377004887654;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459297.7438823;17.473709106445312;0.0645831395437185;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459297.810618;14.7172212600708;0.1302957907059089;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459298.1624474;13.280075073242188;0.1290788392902888;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459298.1633168;15.631037712097168;0.0496929260355028;LCOGT1m, Etienne Bac;g(APASS);LCOGT1m, Etienne Bac
2459298.6250051;15.175100326538086;0.132796932845129;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459298.6866467;15.236614227294922;0.1310016854280604;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459298.6874817;17.62242317199707;0.0688554187668364;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459299.0905843;15.483380317687988;0.1264246349644581;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459299.3632691;15.604812622070312;0.1314459489390864;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459299.3641354;17.97978401184082;0.0717260869808102;LCOGT1m, Etienne Bac;g(APASS);LCOGT1m, Etienne Bac
2459300.8035464;15.88520336151123;0.1314356470292141;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459301.0168602;15.91836643218994;0.1314170089902829;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459301.0177006;18.271392822265625;0.0682109883771497;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459301.837109;15.995282173156738;0.1286992950132872;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459301.8379437;18.408422470092773;0.0723707608502963;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459301.8674793;15.99923324584961;0.1298286955602786;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459301.8683139;18.4299430847168;0.067842646922812;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459302.0100738;15.998896598815918;0.1302249428815516;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459302.5658812;16.0351505279541;0.1323086811811507;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459302.5899173;16.001609802246094;0.1341053380543313;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459302.5907611;18.352081298828125;0.1131339527251898;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459303.3517771;16.085819244384766;0.1290445047361943;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459303.482523;16.08348846435547;0.1317524744397583;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459303.4833692;18.472068786621094;0.0764367141963712;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459303.6305953;16.076854705810547;0.1260530494531861;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459303.631424;18.46050262451172;0.0771767766777693;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459303.7829521;16.10669708251953;0.1326543735913019;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459304.579786;16.10843849182129;0.1327350591630918;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459304.6114316;16.10312271118164;0.1305020453021417;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459304.6122839;18.55914688110352;0.0735641240018299;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459304.6606511;16.11917495727539;0.1296344528472257;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459305.3467164;16.17384147644043;0.1326293627292015;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459305.3475561;18.58329391479492;0.0902576931155025;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459305.3500695;16.120391845703125;0.1347759639346881;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459305.9031358;16.155128479003906;0.1307847391749377;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459305.9039774;18.53327369689941;0.0765554989827309;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459305.997856;16.166278839111328;0.1304003763930569;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459306.5443223;16.1424503326416;0.140237019497569;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459306.5451761;18.526517868041992;0.1470216009276054;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
