JD;Magnitude;Error;Facility;Filter;Owner
2457079.957;15.8;0.0;;G_Gaia;
2457105.629;15.81;0.0;;G_Gaia;
2457105.703;15.75;0.0;;G_Gaia;
2457131.125;15.81;0.0;;G_Gaia;
2457131.199;15.75;0.0;;G_Gaia;
2457270.412;15.85;0.0;;G_Gaia;
2457298.898;15.85;0.0;;G_Gaia;
2457298.972;15.85;0.0;;G_Gaia;
2457321.894;15.83;0.0;;G_Gaia;
2457455.182;15.84;0.0;;G_Gaia;
2457455.256;15.83;0.0;;G_Gaia;
2457485.67;15.83;0.0;;G_Gaia;
2457505.923;15.81;0.0;;G_Gaia;
2457505.997;15.83;0.0;;G_Gaia;
2457646.033;15.83;0.0;;G_Gaia;
2457679.186;15.83;0.0;;G_Gaia;
2457679.26;15.83;0.0;;G_Gaia;
2457830.789;15.82;0.0;;G_Gaia;
2457866.769;15.81;0.0;;G_Gaia;
2457866.843;15.82;0.0;;G_Gaia;
2457879.099;15.79;0.0;;G_Gaia;
2457879.276;15.8;0.0;;G_Gaia;
2457879.35;15.82;0.0;;G_Gaia;
2457974.839;15.81;0.0;;G_Gaia;
2457974.913;15.8;0.0;;G_Gaia;
2457975.089;15.81;0.0;;G_Gaia;
2457975.163;15.8;0.0;;G_Gaia;
2457975.413;15.8;0.0;;G_Gaia;
2457981.666;15.82;0.0;;G_Gaia;
2457981.842;15.8;0.0;;G_Gaia;
2457981.916;15.8;0.0;;G_Gaia;
2457982.093;15.81;0.0;;G_Gaia;
2458021.814;15.8;0.0;;G_Gaia;
2458021.888;15.8;0.0;;G_Gaia;
2458061.284;15.85;0.0;;G_Gaia;
2458061.358;15.81;0.0;;G_Gaia;
2458061.534;15.79;0.0;;G_Gaia;
2458061.784;15.81;0.0;;G_Gaia;
2458066.861;15.81;0.0;;G_Gaia;
2458067.037;15.81;0.0;;G_Gaia;
2458067.361;15.82;0.0;;G_Gaia;
2458158.352;15.8;0.0;;G_Gaia;
2458158.426;15.81;0.0;;G_Gaia;
2458206.338;15.82;0.0;;G_Gaia;
2458206.412;15.8;0.0;;G_Gaia;
2458346.881;15.78;0.0;;G_Gaia;
2458346.955;15.83;0.0;;G_Gaia;
2458364.633;15.8;0.0;;G_Gaia;
2458364.707;15.81;0.0;;G_Gaia;
2458397.686;15.81;0.0;;G_Gaia;
2458531.721;15.75;0.0;;G_Gaia;
2458551.973;15.73;0.0;;G_Gaia;
2458581.962;15.65;0.0;;G_Gaia;
2458654.855162;16.090332243960184;0.0678612864997103;;r_ZTF;
2458676.7902199;15.72364281425369;0.0570273509547511;;r_ZTF;
2458677.7509491;15.749976061516795;0.0627463662001382;;r_ZTF;
2458685.8155671;15.531874265973949;0.0639730199272754;;r_ZTF;
2458717.598;12.72;0.0;;G_Gaia;
2458717.672;12.71;0.0;;G_Gaia;
2458722.7419444;16.85672711253474;0.0822621591520649;;g_ZTF;
2458726.6479861;17.1341488639805;0.0726591943571565;;g_ZTF;
2458739.198;14.2;0.0;;G_Gaia;
2458769.175;15.19;0.0;;G_Gaia;
2458769.249;15.21;0.0;;G_Gaia;
2458886.87315752;15.057900428771973;0.3767153911652102;;i;
2458886.87346933;15.086899757385254;0.3882078521093881;;i;
2458887.88316397;14.874699592590332;0.3550150656048173;;i;
2458890.8725336;14.686599731445312;0.1172012739826016;;i;
2458890.8735366;14.674099922180176;0.11702907180443;;i;
2458890.8746177;18.319799423217773;0.0708157682188917;;V;
2458890.8758547;18.39970016479492;0.0800968111619701;;V;
2458891.6144417;14.646699905395508;0.1477865308304605;;i;
2458891.6154503;14.673500061035156;0.1201125757615357;;i;
2458891.61654;18.31369972229004;0.0784922286355797;;V;
2458891.6177919;18.322900772094727;0.0870107059051861;;V;
2458891.8697996;14.66189956665039;0.1194596779162792;;i;
2458891.8708146;14.65779972076416;0.1175263083292983;;i;
2458891.8731326;18.253400802612305;0.0715867036972906;;V;
2458901.639;15.79;0.0;;G_Gaia;
2458901.639;15.78;0.0;;G_Gaia;
2458925.102;15.79;0.0;;G_Gaia;
2458925.102;15.78;0.0;;G_Gaia;
2458952.65;15.83;0.0;;G_Gaia;
