JD;Magnitude;Error;Facility;Filter;Owner
2457105.567;18.56;0.0;;G_Gaia;
2457127.24;18.58;0.0;;G_Gaia;
2457127.314;18.58;0.0;;G_Gaia;
2457270.116;18.61;0.0;;G_Gaia;
2457485.781;18.59;0.0;;G_Gaia;
2457501.359;18.64;0.0;;G_Gaia;
2457599.186;18.6;0.0;;G_Gaia;
2457599.612;18.61;0.0;;G_Gaia;
2457599.686;18.59;0.0;;G_Gaia;
2457684.573;18.57;0.0;;G_Gaia;
2457684.647;18.6;0.0;;G_Gaia;
2457781.201;18.61;0.0;;G_Gaia;
2457790.705;18.56;0.0;;G_Gaia;
2457790.882;18.53;0.0;;G_Gaia;
2457869.204;18.63;0.0;;G_Gaia;
2457869.454;18.55;0.0;;G_Gaia;
2457870.204;18.6;0.0;;G_Gaia;
2457870.455;18.55;0.0;;G_Gaia;
2457870.955;18.54;0.0;;G_Gaia;
2457871.455;18.59;0.0;;G_Gaia;
2457871.881;18.59;0.0;;G_Gaia;
2457871.955;18.6;0.0;;G_Gaia;
2457872.206;18.59;0.0;;G_Gaia;
2457971.211;18.57;0.0;;G_Gaia;
2457987.791;18.58;0.0;;G_Gaia;
2458345.507;18.63;0.0;;G_Gaia;
2458345.581;18.57;0.0;;G_Gaia;
2458368.332;18.58;0.0;;G_Gaia;
2458397.573;18.61;0.0;;G_Gaia;
2458765.802;18.63;0.0;;G_Gaia;
2458901.186;18.54;0.0;;G_Gaia;
2458928.229;18.52;0.0;;G_Gaia;
2458928.303;18.53;0.0;;G_Gaia;
2459100.08;18.34;0.0;;G_Gaia;
2459114.9734954;18.286189235500387;0.2061033169589445;;r_ZTF;
2459116.9379282;18.28433772558615;0.2153166313032112;;r_ZTF;
2459117.9029051;18.26790298862552;0.176826347126734;;r_ZTF;
2459134.9455093;18.20015759908174;0.1470813786139904;;r_ZTF;
2459137.8947454;18.29407457121856;0.2059798710958879;;r_ZTF;
2459143.9534838;18.150155822601203;0.1163585449857509;;r_ZTF;
2459143.9619676;18.145143244632933;0.138790435216858;;r_ZTF;
2459145.858125;18.15985136417062;0.1319885776384516;;r_ZTF;
2459145.8805903;18.159641204281957;0.1379428215382243;;r_ZTF;
2459149.712464;18.936599731445312;0.1550128939440951;;V;
2459149.71701;18.36455345153809;0.0824416625165281;Liam Hardy pt5m;r(APASS);Liam Hardy pt5m
2459149.71701;18.364599227905277;0.0824416959193486;;r;
2459151.575134;18.569299697875977;0.1381060343100952;Liam Hardy pt5m;r(APASS);Liam Hardy pt5m
2459151.575134;18.569271087646484;0.1381061830111339;Liam Hardy pt5m;r(APASS);Liam Hardy pt5m
2459151.9413079;18.086354938489144;0.1885604486848281;;r_ZTF;
2459164.9215625;19.26128877235515;0.206188299834497;;g_ZTF;
2459173.9024306;17.887370940092328;0.1324681423298594;;r_ZTF;
2459175.8666782;17.928229923660677;0.1354445159811085;;r_ZTF;
2459177.9005556;19.21492797096973;0.1851025936143574;;g_ZTF;
2459179.856331;17.884866468975865;0.1455820881939646;;r_ZTF;
2459190.8502315;19.03020350321092;0.1685640571211091;;g_ZTF;
2459193.8022338;17.788830974145604;0.0794114817143318;;r_ZTF;
2459196.8438657;18.96182197970064;0.1958225753024733;;g_ZTF;
2459203.832419;18.980061562148457;0.1422792475299002;;g_ZTF;
2459205.7036574;17.66357500418877;0.0786040514725009;;r_ZTF;
2459205.7243519;17.689845466431446;0.0808149822221694;;r_ZTF;
2459205.7781944;18.949267310798312;0.1574863406100816;;g_ZTF;
2459205.7975463;18.96224789754016;0.1831253329312602;;g_ZTF;
2459219.7665625;17.54309975395054;0.088526160020117;;r_ZTF;
2459256.3809321;17.617231369018555;0.079847972218737;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459256.3820634;17.688190460205078;0.082954929810534;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459256.383193;17.57992935180664;0.0862680413480296;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459256.3856796;16.93987464904785;0.1150329637344756;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459256.3868259;17.02012062072754;0.1138814174035538;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459259.3041989;17.608531951904297;0.0810685337376059;ObsMontsec-Umut Burg;r(APASS);ObsMontsec-Umut Burg
2459259.3053365;17.54231834411621;0.0797721376114525;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459262.3821736;17.03774642944336;0.1489038021213716;ObsMontsec-Umut Burg;i(APASS);ObsMontsec-Umut Burg
2459262.3833186;17.19985008239746;0.1342540089910718;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459263.3157371;18.604122161865234;0.0965306965907769;ObsMontsec-Umut Burg;V(APASS);ObsMontsec-Umut Burg
2459263.3282342;17.7584228515625;0.080230537861851;ObsMontsec-Umut Burg;r(APASS);ObsMontsec-Umut Burg
2459263.3318391;17.057687759399414;0.1278129879029771;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459263.33412;17.22895622253418;0.1360099663986904;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459263.342682;17.813817977905273;0.0813290460540186;ObsMontsec-Umut Burg;r(APASS);ObsMontsec-Umut Burg
2459263.3438226;17.695390701293945;0.0855625549462576;ObsMontsec-Umut Burg;r(APASS);ObsMontsec-Umut Burg
2459263.3449603;17.733097076416016;0.078353309256344;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459263.3794051;17.39381980895996;0.1483714819895147;ObsMontsec-Umut Burg;i(APASS);ObsMontsec-Umut Burg
2459263.4377168;17.140233993530273;0.1291105861204517;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459263.4388564;17.17662239074707;0.1291210513373646;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459263.4492552;16.93169403076172;0.1386585150962016;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459263.4504028;17.226354598999023;0.1346016204057523;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
