JD;Magnitude;Error;Facility;Filter;Owner
2459354.2788672;16.82725715637207;0.095948779056435;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459354.280921;16.544870376586914;0.0869336027605937;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459356.909902;16.450345993041992;0.1229820059112985;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459356.9137507;20.7209415435791;0.0582250350925589;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459356.9342791;16.461923599243164;0.0858350572571279;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459357.1156413;16.79012107849121;0.1194865614914174;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459357.3158892;16.791675567626953;0.1141540216587531;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459357.6453998;16.791772842407227;0.1126900329251439;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459357.649261;20.51250267028809;0.120785773511504;LCOGT1m, Etienne Bachelet;g(PS1);LCOGT1m, Etienne Bachelet
2459357.6808141;16.807235717773438;0.1660674309994732;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459357.8090637;16.7662410736084;0.0939704307431757;LCOGT1m, Etienne Bachelet;i(PS1);LCOGT1m, Etienne Bachelet
2459357.8129207;20.619535446166992;0.0556659381225607;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459358.4164544;16.502431869506836;0.1149201569166546;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459358.4626134;16.394006729125977;0.148406322829023;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459358.4664612;20.718324661254883;0.2365860152888134;LCOGT1m, Etienne Bachelet;g(PS1);LCOGT1m, Etienne Bachelet
2459358.479413;16.50550079345703;0.1093018485864109;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459358.5106656;16.466764450073242;0.1206383409338859;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459358.5127027;16.48384666442871;0.1197382998309556;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
