JD;Magnitude;Error;Facility;Filter;Owner
2456964.197;18.5;0.0;;G_Gaia;
2457063.834;18.51;0.0;;G_Gaia;
2457089.336;18.51;0.0;;G_Gaia;
2457126.321;18.53;0.0;;G_Gaia;
2457284.776;18.5;0.0;;G_Gaia;
2457305.45;18.53;0.0;;G_Gaia;
2457372.653;18.48;0.0;;G_Gaia;
2457468.956;18.53;0.0;;G_Gaia;
2458062.338;18.51;0.0;;G_Gaia;
2458062.412;18.5;0.0;;G_Gaia;
2458094.393;18.5;0.0;;G_Gaia;
2458131.55;18.45;0.0;;G_Gaia;
2458156.552;18.48;0.0;;G_Gaia;
2458156.552;18.5;0.0;;G_Gaia;
2458197.86;18.47;0.0;;G_Gaia;
2458228.029;18.48;0.0;;G_Gaia;
2458228.103;18.48;0.0;;G_Gaia;
2458257.594;18.52;0.0;;G_Gaia;
2458296.558;18.52;0.0;;G_Gaia;
2458315.06;18.51;0.0;;G_Gaia;
2458357.931;18.48;0.0;;G_Gaia;
2458375.433;18.49;0.0;;G_Gaia;
2458375.507;18.48;0.0;;G_Gaia;
2458413.964;18.43;0.0;;G_Gaia;
2458535.85;18.06;0.0;;G_Gaia;
2458535.924;18.05;0.0;;G_Gaia;
2458575.408;18.12;0.0;;G_Gaia;
2458696.121;17.93;0.0;;G_Gaia;
2458696.195;17.93;0.0;;G_Gaia;
2458722.652;17.58;0.0;;G_Gaia;
2458745.227974537;16.722700119018555;0.1401950370533013;;i;
2458745.227974537;16.722719192504883;0.1401950897750974;IST60,Tolga Guver;i(APASS);IST60,Tolga Guver
2458745.229849537;16.875200271606445;0.1805880064358786;;G;
2458745.229849537;16.87521743774414;0.1805882699105502;IST60,Tolga Guver;G(GAIA);IST60,Tolga Guver
2458745.240648148;16.92020034790039;0.1881612708218548;;G;
2458745.240648148;16.92015266418457;0.1881612708218548;IST60,Tolga Guver;G(GAIA);IST60,Tolga Guver
2458745.242523148;16.914600372314453;0.1655071406513899;;G;
2458745.242523148;16.914615631103516;0.1655067650311584;IST60,Tolga Guver;G(GAIA);IST60,Tolga Guver
2458745.251759259;17.162599563598633;0.2177873039670959;;G;
2458745.251759259;17.162559509277344;0.2177874447905954;IST60,Tolga Guver;G(GAIA);IST60,Tolga Guver
2458745.253634259;17.628299713134766;0.2402124485818011;;G;
2458745.253634259;17.628273010253906;0.24021279986997;IST60,Tolga Guver;G(GAIA);IST60,Tolga Guver
2458745.321701389;17.18709945678711;0.1789514856222787;;G;
2458745.321701389;17.187135696411133;0.1789515487624657;IST60,Tolga Guver;G(GAIA);IST60,Tolga Guver
2458751.7138015;17.51849937438965;0.1688990024061823;;g;
2458751.7138015;17.51854705810547;0.1688986003821243;LCOGT1m, Etienne Bac;g(PS1);LCOGT1m, Etienne Bac
2458751.7153549;16.47260093688965;0.0894229975218849;;z;
2458751.7153549;16.472612380981445;0.0894229677739509;LCOGT1m, Etienne Bachelet;z(PS1);LCOGT1m, Etienne Bachelet
2458751.7333471;17.52440071105957;0.1527699399712144;;g;
2458751.7333471;17.524375915527344;0.1527696725929509;LCOGT1m, Etienne Bachelet;g(PS1);LCOGT1m, Etienne Bachelet
2458751.7349007;16.471200942993164;0.0904915469046153;;z;
