JD;Magnitude;Error;Facility;Filter;Owner
2458765.25067;16.6720027923584;0.0892624765004257;Loiano, P.Mikolajczyk;V(APASS);Loiano, P.Mikolajczyk
2458765.25266;15.597410202026367;0.1358534371943018;Loiano, P.Mikolajczyk;r(APASS);Loiano, P.Mikolajczyk
2458765.25462;14.197269439697266;0.1400805905802103;Loiano, P.Mikolajczyk;i(APASS);Loiano, P.Mikolajczyk
2458765.25661;16.633316040039062;0.0793335184415848;Loiano, P.Mikolajczyk;V(APASS);Loiano, P.Mikolajczyk
2458765.25855;15.624217987060549;0.1103488668611109;Loiano, P.Mikolajczyk;r(APASS);Loiano, P.Mikolajczyk
2458765.26051;14.185111045837402;0.13588573404548;Loiano, P.Mikolajczyk;i(APASS);Loiano, P.Mikolajczyk
2458765.2625;16.656164169311523;0.1228751524680827;Loiano, P.Mikolajczyk;V(APASS);Loiano, P.Mikolajczyk
2458765.26642;14.176312446594238;0.1541357463475237;Loiano, P.Mikolajczyk;i(APASS);Loiano, P.Mikolajczyk
2458918.730442;16.746068954467773;0.1342531707001319;Liam Hardy pt5m;V(APASS);Liam Hardy pt5m
2458929.82747;13.902628898620604;0.3999293270594224;REM_ROS2, Przemek Mikolajczyk;z(PS1);REM_ROS2, Przemek Mikolajczyk
2458929.82747;15.705731391906738;0.0705994455979822;REM_ROS2, Przemek Mikolajczyk;r(APASS);REM_ROS2, Przemek Mikolajczyk
2458929.82747;17.77927017211914;0.1410922930619737;REM_ROS2, Przemek Mikolajczyk;g(APASS);REM_ROS2, Przemek Mikolajczyk
2458929.82747;14.34458351135254;0.0834033417587714;REM_ROS2, Przemek Mikolajczyk;i(APASS);REM_ROS2, Przemek Mikolajczyk
2458929.83083;17.805734634399414;0.1358525579796057;REM_ROS2, Przemek Mikolajczyk;g(APASS);REM_ROS2, Przemek Mikolajczyk
2458929.83083;15.702559471130373;0.0947631342483623;REM_ROS2, Przemek Mikolajczyk;r(APASS);REM_ROS2, Przemek Mikolajczyk
2458929.83083;14.35152530670166;0.124348080956193;REM_ROS2, Przemek Mikolajczyk;i(APASS);REM_ROS2, Przemek Mikolajczyk
2458929.83083;13.937114715576172;0.3785000244645787;REM_ROS2, Przemek Mikolajczyk;z(PS1);REM_ROS2, Przemek Mikolajczyk
2458929.8342;17.85492706298828;0.1409184413051598;REM_ROS2, Przemek Mikolajczyk;g(APASS);REM_ROS2, Przemek Mikolajczyk
2458929.8342;15.69453239440918;0.0981770640273745;REM_ROS2, Przemek Mikolajczyk;r(APASS);REM_ROS2, Przemek Mikolajczyk
2458929.8342;13.915189743041992;0.3393789440057553;REM_ROS2, Przemek Mikolajczyk;z(PS1);REM_ROS2, Przemek Mikolajczyk
2458929.8342;14.33890438079834;0.1173050543523365;REM_ROS2, Przemek Mikolajczyk;i(APASS);REM_ROS2, Przemek Mikolajczyk
