JD;Magnitude;Error;Facility;Filter;Owner
2458429.8255903;16.02182960510254;0.0531473580372879;PROMPT8-0.6, Supachai Awipan;V(APASS);PROMPT8-0.6, Supachai Awipan
2458432.70876157;16.32562255859375;0.1142049004273614;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
2458432.70876157;15.474985122680664;0.1524031608615252;REM Pawel Zielinski;i(APASS);REM Pawel Zielinski
2458432.70876157;15.619772911071776;0.2623718189592425;REM Pawel Zielinski;r(APASS);REM Pawel Zielinski
2458432.71121527;15.572837829589844;0.3283958405955622;REM Pawel Zielinski;r(APASS);REM Pawel Zielinski
2458432.71121527;16.3670654296875;0.0878221002041208;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
2458432.71121528;16.36605453491211;0.089751589442497;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
2458432.71121528;15.49984645843506;0.1600011404117228;REM Pawel Zielinski;i(APASS);REM Pawel Zielinski
2458432.71121528;15.573461532592772;0.3237346248268233;REM Pawel Zielinski;r(APASS);REM Pawel Zielinski
2458432.71365739;15.46066665649414;0.1539451648087213;REM Pawel Zielinski;i(APASS);REM Pawel Zielinski
2458432.71365739;15.62131404876709;0.2569881019472564;REM Pawel Zielinski;r(APASS);REM Pawel Zielinski
2458432.71365739;16.297243118286133;0.1718205142816971;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
2458432.71365741;15.467652320861816;0.16843049494192;REM Pawel Zielinski;i(APASS);REM Pawel Zielinski
2458432.71365741;16.29799461364746;0.171257975862277;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
2458432.71611111;16.379425048828125;0.0720123522690377;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
2458432.71611111;15.29189682006836;0.436834016153104;REM Pawel Zielinski;i(APASS);REM Pawel Zielinski
2458432.71611111;15.66310214996338;0.1145181920838964;REM Pawel Zielinski;r(APASS);REM Pawel Zielinski
2458432.71856481;15.237079620361328;0.4989509934774392;REM Pawel Zielinski;i(APASS);REM Pawel Zielinski
2458432.71856481;15.612053871154783;0.2784997390293452;REM Pawel Zielinski;r(APASS);REM Pawel Zielinski
2458432.71856481;16.354446411132812;0.0846296184659404;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
2458432.71856482;16.32918930053711;0.1130529921737426;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
2458432.71856482;15.608319282531738;0.2675115541116972;REM Pawel Zielinski;r(APASS);REM Pawel Zielinski
2458432.796088;16.061851501464844;0.0555743361731658;PROMPT8-0.6, Supachai Awipan;V(APASS);PROMPT8-0.6, Supachai Awipan
2458432.7974421;15.534127235412598;0.0697269340787464;PROMPT8-0.6, Supachai Awipan;i(APASS);PROMPT8-0.6, Supachai Awipan
2458433.71366898;16.31194496154785;0.1263453513362532;REM Pawel Zielinski;g(APASS);REM Pawel Zielinski
