JD;Magnitude;Error;Facility;Filter;Owner
2458479.82604745;16.934511184692383;0.1443598851463513;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458479.82901157;17.29512596130371;0.232183731754387;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458479.82901159;18.459550857543945;0.1966001782808393;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458479.83186111;17.303329467773438;0.2394103350676422;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458479.83186111;18.45331382751465;0.2356832554550595;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458483.83974074;17.3619327545166;0.1991554097268111;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458483.83974075;16.837326049804688;0.2700031698434078;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458483.84224653;17.362037658691406;0.2072073898826965;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458483.84224653;16.912376403808594;0.1918611451629684;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458483.84506713;17.236438751220703;0.2576007478522326;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458483.84506714;18.39582252502441;0.2392877548627308;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458483.84792708;17.239501953125;0.2468654568486887;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458483.84792709;18.38652610778809;0.22667704621344;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458486.82851851;16.79874610900879;0.2829693319044024;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458486.82851852;17.316843032836914;0.1966327259093577;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458486.83103009;17.318527221679688;0.1917554095793693;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458486.8310301;16.854318618774414;0.1770498798262857;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458486.83384374;18.373289108276367;0.2360646617234286;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458486.83384375;17.200368881225586;0.2528091975956555;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458486.83670139;18.35222625732422;0.224120385389146;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458486.83670139;17.188783645629883;0.2440327174054862;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458489.8204456;17.31743621826172;0.2483582286779753;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458489.8204456;16.78784942626953;0.2855189626535538;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458489.82295832;16.75133514404297;0.3590032141626674;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458489.82295833;17.25367546081543;0.2499729829295841;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458489.82577083;17.239788055419922;0.1639182345825289;SMARTS1.3_ANDICAM, Przemek Mikolajczyk;r(APASS);SMARTS1.3_ANDICAM, Przemek Mikolajczyk
2458489.82577083;17.44270133972168;0.3201756919254969;SMARTS1.3_ANDICAM, Przemek Mikolajczyk;V(APASS);SMARTS1.3_ANDICAM, Przemek Mikolajczyk
2458491.7826643502;17.276147842407227;0.1956827083240544;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458491.78266436;16.81974220275879;0.1923584990301095;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458491.78516665;16.80848503112793;0.1673829946768684;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458491.78516667;17.26336669921875;0.1715343126581388;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458491.78798494;18.299022674560547;0.1998573038463158;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458491.78798495;17.16413116455078;0.2243613566407933;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458491.79083449;17.172739028930664;0.2337303641959201;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458491.79083449;18.340368270874023;0.2011356713289843;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458494.82452199;17.22684669494629;0.165466966000423;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458494.82452199;16.79008674621582;0.1630315990795725;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458494.82703355;16.77733039855957;0.1604372122797816;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458494.82703357;17.231557846069336;0.1705570379514022;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458494.82984491;17.127971649169922;0.226415657993965;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458494.82984492;18.243877410888672;0.2189199730572834;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458494.83270255;18.28590583801269;0.2087589512480099;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458494.83270255;17.134931564331055;0.2280418512084162;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458498.8174375;16.713090896606445;0.176624965767912;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458498.8174375;17.17774772644043;0.1898734933584062;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458498.81994095;16.719722747802734;0.1781158882728697;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458498.81994097;17.197933197021484;0.1833225697105266;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458498.82276042;17.090103149414062;0.24009613243712;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458498.82276043;18.25159072875977;0.2200265734388227;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458498.82561341;18.244096755981445;0.2364466925141418;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458498.82561341;12.868701934814451;0.2262638165683717;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;V(APASS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458498.82561343;17.103195190429688;0.2333282405106089;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458502.83328125;17.15915870666504;0.1861192601345168;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458502.83328125;16.685274124145508;0.2147715127280443;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458502.8357847;16.689311981201172;0.1867292966182476;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458502.83578472;17.17051887512207;0.1902931473728511;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458502.83860185;17.079599380493164;0.2372179052134617;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458502.83860186;18.23974609375;0.2302189198054778;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458502.83860186;12.702801704406738;0.4952565175203071;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;V(APASS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458502.84145255;17.065277099609375;0.2301057453897034;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458502.84145257;18.21951675415039;0.2235781935347262;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458503.21342707;16.827882766723633;0.3383122336395956;LCOGT-SS-1m_4K, Piotr Trzcionkowski;r(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.14326966;18.291242599487305;0.259583563077119;LCOGT-SS-1m_4K, Piotr Trzcionkowski;g(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.14628702;18.164287567138672;0.2113513636811513;LCOGT-SS-1m_4K, Piotr Trzcionkowski;g(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.1496771;16.65593719482422;0.1100321898980518;LCOGT-SS-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.15247917;16.685571670532227;0.1180248266643346;LCOGT-SS-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.15575582;17.084505081176758;0.1440419757939412;LCOGT-SS-1m_4K, Piotr Trzcionkowski;r(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.15854514;17.14815902709961;0.1294393064320246;LCOGT-SS-1m_4K, Piotr Trzcionkowski;r(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.16978818;18.148786544799805;0.1754643978200624;LCOGT-SS-1m_4K, Piotr Trzcionkowski;g(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.17279863;18.15107727050781;0.1840221889146981;LCOGT-SS-1m_4K, Piotr Trzcionkowski;g(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.17623848;16.657085418701172;0.0861074355432021;LCOGT-SS-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.17903012;16.662702560424805;0.0941967022508949;LCOGT-SS-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.18228358;17.12359619140625;0.1127840494915606;LCOGT-SS-1m_4K, Piotr Trzcionkowski;r(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.18507409;17.11199188232422;0.1111553201511025;LCOGT-SS-1m_4K, Piotr Trzcionkowski;r(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.21955782;17.620121002197266;0.0792291698129207;LCOGT-SS-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.2202331;16.86233901977539;0.1223648538355795;LCOGT1m, Fraser Lewis;i(APASS);LCOGT1m, Fraser Lewis
2458505.22055203;16.7340030670166;0.1476329712597543;LCOGT-SS-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458505.4755166;17.863101959228516;0.1109080174009422;LCOGT1m, Fraser Lewis;V(APASS);LCOGT1m, Fraser Lewis
2458505.47584254;17.593246459960938;0.0776336450172871;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458505.4765018;16.816043853759766;0.1249573460550354;LCOGT1m, Fraser Lewis;i(APASS);LCOGT1m, Fraser Lewis
2458505.47682524;16.680234909057617;0.1246330234411617;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458505.4899247;17.123977661132812;0.223663177525777;LCOGT1m, Etienne Bachelet;G(GAIA);LCOGT1m, Etienne Bachelet
2458505.49179977;16.681543350219727;0.0867256781998669;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458505.4938541;17.155725479125977;0.1994687426773102;LCOGT1m, Etienne Bachelet;G(GAIA);LCOGT1m, Etienne Bachelet
2458505.49574304;16.680723190307617;0.1188434778673241;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458505.52228009;17.611305236816406;0.0709435313043102;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458505.5244863;17.13981056213379;0.1565670663249473;LCOGT1m, Etienne Bachelet;G(GAIA);LCOGT1m, Etienne Bachelet
2458505.526375;16.68810272216797;0.06980434411176;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458505.5284387;17.15970802307129;0.1546716507768746;LCOGT1m, Etienne Bachelet;G(GAIA);LCOGT1m, Etienne Bachelet
2458505.53031944;16.69773292541504;0.0661300992173313;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458505.54509722;17.621496200561523;0.0709422945058576;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458505.8137905;16.596059799194336;0.2314151466832779;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458505.81379051;17.12273406982422;0.1778282962001512;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458505.81630322;16.66275405883789;0.1591417501396648;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;i(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458505.81630324;17.133989334106445;0.166206241304771;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458505.81911458;17.053600311279297;0.2632579203469489;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458505.8191146;18.262353897094727;0.3010816754131779;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458505.82197454;17.058517456054688;0.2623956782059919;SMARTS1.3 P.Zielinski;G(GAIA);SMARTS1.3 P.Zielinski
2458505.82197455;18.26889038085937;0.2871864452033171;SMARTS1.3_ANDICAM, Piotr Trzcionkowski;g(DECAPS);SMARTS1.3_ANDICAM, Piotr Trzcionkowski
2458506.46256137;17.680831909179688;0.0830817208764983;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458506.4646191;17.765146255493164;0.0846759923527659;LCOGT1m, Fraser Lewis;V(APASS);LCOGT1m, Fraser Lewis
2458506.46476275;17.54178237915039;0.0639728803047394;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458506.4655929;16.727354049682617;0.023521228607042;LCOGT1m, Fraser Lewis;i(APASS);LCOGT1m, Fraser Lewis
2458506.46591783;16.665212631225586;0.1479186808366313;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458506.4661223;17.14579963684082;0.2039151658168322;LCOGT1m, Etienne Bachelet;G(GAIA);LCOGT1m, Etienne Bachelet
2458506.46713656;16.66025733947754;0.1510677211856285;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458506.4683244;17.133989334106445;0.1963485227491251;LCOGT1m, Etienne Bachelet;G(GAIA);LCOGT1m, Etienne Bachelet
2458506.46933454;16.670381546020508;0.1156333579020824;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458506.49102086;18.035232543945312;0.1601506881683443;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;g(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458506.49403936;18.07489776611328;0.1626129699869209;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;g(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458506.4974491;16.657323837280273;0.0991484527157185;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458506.50024307;16.65094566345215;0.1022102472769592;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458506.50350694;17.10062599182129;0.1078486579724447;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;r(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458506.50629861;17.109752655029297;0.1128933900501462;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;r(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458506.75490856;17.59150505065918;0.0685828074245304;LCOGT-CTIO-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-CTIO-1m_4K, Piotr Trzcionkowski
2458506.7571111;17.557876586914062;0.0670166384326169;LCOGT-CTIO-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-CTIO-1m_4K, Piotr Trzcionkowski
2458506.75945833;16.677913665771484;0.1420384681182019;LCOGT-CTIO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-CTIO-1m_4K, Piotr Trzcionkowski
2458506.76166436;16.680877685546875;0.1374929740063563;LCOGT-CTIO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-CTIO-1m_4K, Piotr Trzcionkowski
2458507.23083335;17.533300399780273;0.0666346451376466;LCOGT-SS-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458507.2330417;17.52772331237793;0.0652794761375556;LCOGT-SS-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458507.2343983;16.888933181762695;0.2780424276369148;LCOGT1m, Etienne Bachelet;r(APASS);LCOGT1m, Etienne Bachelet
2458507.23541665;16.608318328857422;0.1716203740488555;LCOGT-SS-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458507.240694606;16.73314094543457;0.1045546516038016;TRT-SBO0.7 Supachai Awipan;i(APASS);TRT-SBO0.7 Supachai Awipan
2458507.24736571;17.59902000427246;0.0680360662915995;LCOGT-SS-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458507.24957639;17.559843063354492;0.0677122089004393;LCOGT-SS-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458507.2509312;17.148937225341797;0.2038617246507538;LCOGT1m, Etienne Bachelet;G(GAIA);LCOGT1m, Etienne Bachelet
2458507.25194907;16.681747436523438;0.1212757457552604;LCOGT-SS-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458507.2531349;17.09593391418457;0.2093159138347897;LCOGT1m, Etienne Bachelet;G(GAIA);LCOGT1m, Etienne Bachelet
2458507.25415629;16.628679275512695;0.1258547556949969;LCOGT-SS-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458507.47184259;17.593706130981445;0.0632066032303306;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458507.47404403;17.573740005493164;0.0655756427592845;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458507.5286572;17.112668991088867;0.2460330858789123;LCOGT1m, Etienne Bachelet;G(GAIA);LCOGT1m, Etienne Bachelet
2458507.52966435;16.625930786132812;0.1594347362678292;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458507.5308515;17.141645431518555;0.2066421989388327;LCOGT1m, Etienne Bachelet;G(GAIA);LCOGT1m, Etienne Bachelet
2458507.53186574;16.678878784179688;0.1293926398579508;LCOGT-SAAO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SAAO-1m_4K, Piotr Trzcionkowski
2458507.76073495;16.66203498840332;0.1773069158272632;LCOGT-CTIO-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-CTIO-1m_4K, Piotr Trzcionkowski
2458508.18712;17.670495986938477;0.1115201486508844;LCOGT1m, Fraser Lewis;V(APASS);LCOGT1m, Fraser Lewis
2458508.1880938;16.74475860595703;0.135035587045808;LCOGT1m, Fraser Lewis;i(APASS);LCOGT1m, Fraser Lewis
2458508.18841434;16.67806625366211;0.172199313004716;LCOGT-SS-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458508.18891782;17.58422088623047;0.0629304664121835;LCOGT-SS-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458508.19112963;17.55405616760254;0.064208357046808;LCOGT-SS-1m_4K, Piotr Trzcionkowski;V(APASS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458508.19236112;18.09664535522461;0.1785212179164591;LCOGT-SS-1m_4K, Piotr Trzcionkowski;g(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458508.1924675;17.110132217407227;0.2090110958729769;LCOGT1m, Etienne Bachelet;G(GAIA);LCOGT1m, Etienne Bachelet
2458508.19348842;16.638469696044922;0.1233111157958801;LCOGT-SS-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458508.1946835;17.149837493896484;0.2093418900838392;LCOGT1m, Etienne Bachelet;G(GAIA);LCOGT1m, Etienne Bachelet
2458508.19537383;18.060041427612305;0.1795058403957229;LCOGT-SS-1m_4K, Piotr Trzcionkowski;g(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458508.19569677;16.676956176757812;0.1257349368688628;LCOGT-SS-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458508.19881135;16.67301368713379;0.1183297782224684;LCOGT-SS-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458508.20161223;16.653139114379883;0.1432196885795072;LCOGT-SS-1m_4K, Piotr Trzcionkowski;i(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458508.20489001;17.138757705688477;0.1369085676957054;LCOGT-SS-1m_4K, Piotr Trzcionkowski;r(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458508.20767707;17.13148307800293;0.1283499526107606;LCOGT-SS-1m_4K, Piotr Trzcionkowski;r(DECAPS);LCOGT-SS-1m_4K, Piotr Trzcionkowski
2458508.5114702;15.001141548156738;0.3666989974527678;LCOGT1m, Etienne Bachelet;J(2MASS);LCOGT1m, Etienne Bachelet
