JD;Magnitude;Error;Facility;Filter;Owner
2457174.743;13.12;0.0;;G_Gaia;
2457332.376;13.15;0.0;;G_Gaia;
2457396.301;13.17;0.0;;G_Gaia;
2457500.511;13.16;0.0;;G_Gaia;
2458164.956;13.16;0.0;;G_Gaia;
2458165.03;13.16;0.0;;G_Gaia;
2458236.15;13.15;0.0;;G_Gaia;
2458351.032;13.15;0.0;;G_Gaia;
2458373.605;13.15;0.0;;G_Gaia;
2458453.503;13.14;0.0;;G_Gaia;
2458454.253;13.16;0.0;;G_Gaia;
2458455.004;13.15;0.0;;G_Gaia;
2458457.58;13.15;0.0;;G_Gaia;
2458457.756;13.16;0.0;;G_Gaia;
2458458.006;13.17;0.0;;G_Gaia;
2458459.331;13.15;0.0;;G_Gaia;
2458459.507;13.17;0.0;;G_Gaia;
2458705.479;13.16;0.0;;G_Gaia;
2458705.729;13.16;0.0;;G_Gaia;
2458801.918;13.14;0.0;;G_Gaia;
2458859.888;13.15;0.0;;G_Gaia;
2458864.641;13.16;0.0;;G_Gaia;
2458864.817;13.16;0.0;;G_Gaia;
2458907.246;13.14;0.0;;G_Gaia;
2458962.081;13.15;0.0;;G_Gaia;
2459105.279;13.11;0.0;;G_Gaia;
2459105.353;13.09;0.0;;G_Gaia;
2459137.515;13.06;0.0;;G_Gaia;
2459186.503;12.89;0.0;;G_Gaia;
2459186.753;12.88;0.0;;G_Gaia;
2459187.254;12.88;0.0;;G_Gaia;
2459187.754;12.89;0.0;;G_Gaia;
2459188.504;12.88;0.0;;G_Gaia;
2459189.005;12.87;0.0;;G_Gaia;
2459189.255;12.87;0.0;;G_Gaia;
2459189.829;12.87;0.0;;G_Gaia;
2459190.256;12.87;0.0;;G_Gaia;
2459206.062102;12.37320041656494;0.1072516890294547;LCOGT1m, Kris Rybick;i(APASS);LCOGT1m, Kris Rybick
2459206.062102;12.373217582702637;0.1072515856789933;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459206.0626458;12.513434410095217;0.2305940150089569;LCOGT1m, Kris Rybick;i(APASS);LCOGT1m, Kris Rybick
2459206.0626458;12.513400077819824;0.2305937783168089;;i;
2459206.0632553;14.528250694274902;0.5017842314554045;LCOGT1m, Kris Rybicki;B1pg(USNO);LCOGT1m, Kris Rybicki
2459206.0632553;14.528300285339355;0.5017842896683238;LCOGT1m, Kris Rybick;B1pg(USNO);LCOGT1m, Kris Rybick
2459206.0638561;13.490900039672852;0.1453581182604189;;g;
2459206.0638561;13.490914344787598;0.1453580589449076;LCOGT1m, Kris Rybick;g(APASS);LCOGT1m, Kris Rybick
2459207.3258415;12.36359977722168;0.0475503493060807;;i;
2459207.3258415;12.363624572753906;0.0475503195756146;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459207.3263759;12.360400199890137;0.0436570979689386;;i;
2459207.3263759;12.360369682312012;0.0436571388502665;LCOGT1m, Kris Rybick;i(APASS);LCOGT1m, Kris Rybick
2459207.3269823;13.496899604797363;0.0244949605868306;;g;
2459207.3269823;13.49693775177002;0.0244949254122248;LCOGT1m, Kris Rybicki;g(APASS);LCOGT1m, Kris Rybicki
2459207.3275826;13.494000434875488;0.0243911711299208;;g;
2459207.3275826;13.49403190612793;0.0243911822421163;LCOGT1m, Kris Rybick;g(APASS);LCOGT1m, Kris Rybick
2459208.0697099;12.35420036315918;0.0444176619998975;;i;
2459208.0697099;12.354244232177734;0.0444176731566056;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459208.0702546;12.360199928283691;0.0569019376028888;;i;
2459208.0708574;13.485600471496582;0.0128861350574613;;g;
2459208.0708574;13.485578536987305;0.0128861615526624;LCOGT1m, Kris Rybicki;g(APASS);LCOGT1m, Kris Rybicki
2459208.0714718;13.488884925842283;0.0187985678141376;LCOGT1m, Kris Rybicki;g(APASS);LCOGT1m, Kris Rybicki
2459208.0714718;13.488900184631348;0.0187985327134862;;g;
2459208.9754321;12.346199989318848;0.042847056398096;;i;
2459208.9754321;12.346163749694824;0.0428470415243945;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
2459208.9759704;12.346400260925291;0.0432579049922389;;i;
2459208.9759704;12.346354484558104;0.0432578678066862;LCOGT1m, Kris Rybicki;i(APASS);LCOGT1m, Kris Rybicki
