JD;Magnitude;Error;Facility;Filter;Owner
2456978.327;16.7;0.0;;G_Gaia;
2456985.757;16.7;0.0;;G_Gaia;
2456985.831;16.69;0.0;;G_Gaia;
2456986.007;16.69;0.0;;G_Gaia;
2456986.081;16.68;0.0;;G_Gaia;
2457222.733;16.7;0.0;;G_Gaia;
2457222.91;16.71;0.0;;G_Gaia;
2457255.644;16.7;0.0;;G_Gaia;
2457255.718;16.71;0.0;;G_Gaia;
2457293.929;16.7;0.0;;G_Gaia;
2457354.115;16.69;0.0;;G_Gaia;
2457404.244;16.71;0.0;;G_Gaia;
2457520.545;16.65;0.0;;G_Gaia;
2458050.563;16.69;0.0;;G_Gaia;
2458060.067;16.66;0.0;;G_Gaia;
2458104.5;16.66;0.0;;G_Gaia;
2458118.754;16.66;0.0;;G_Gaia;
2458118.754;16.67;0.0;;G_Gaia;
2458212.382;16.65;0.0;;G_Gaia;
2458285.454;16.69;0.0;;G_Gaia;
2458328.185;16.67;0.0;;G_Gaia;
2458362.339;16.68;0.0;;G_Gaia;
2458362.413;16.66;0.0;;G_Gaia;
2458427.851;16.65;0.0;;G_Gaia;
2458428.027;16.7;0.0;;G_Gaia;
2458428.101;16.66;0.0;;G_Gaia;
2458479.542;16.69;0.0;;G_Gaia;
2458496.97;16.67;0.0;;G_Gaia;
2458497.044;16.67;0.0;;G_Gaia;
2458532.015;16.66;0.0;;G_Gaia;
2458566.426;16.66;0.0;;G_Gaia;
2458589.506;16.65;0.0;;G_Gaia;
2458589.756;16.65;0.0;;G_Gaia;
2458644.672;16.69;0.0;;G_Gaia;
2458644.746;16.67;0.0;;G_Gaia;
2458644.922;16.67;0.0;;G_Gaia;
2458667.927;16.65;0.0;;G_Gaia;
2458668.001;16.67;0.0;;G_Gaia;
2458718.129;16.64;0.0;;G_Gaia;
2458754.191;16.65;0.0;;G_Gaia;
2458776.891;16.61;0.0;;G_Gaia;
2458776.965;16.62;0.0;;G_Gaia;
2458776.965;16.63;0.0;;G_Gaia;
2458829.796;16.6;0.0;;G_Gaia;
2458886.386;16.52;0.0;;G_Gaia;
2458886.386;16.51;0.0;;G_Gaia;
2458921.39;16.34;0.0;;G_Gaia;
2458921.39;16.35;0.0;;G_Gaia;
2458921.464;16.39;0.0;;G_Gaia;
2458921.464;16.38;0.0;;G_Gaia;
2458939.664;16.26;0.0;;G_Gaia;
2458939.738;16.28;0.0;;G_Gaia;
2458985.038;16.16;0.0;;G_Gaia;
2458985.112;16.16;0.0;;G_Gaia;
2458993.118;16.19;0.0;;G_Gaia;
2458993.294;16.18;0.0;;G_Gaia;
2459038.409;16.39;0.0;;G_Gaia;
2459038.409;16.41;0.0;;G_Gaia;
2459038.483;16.38;0.0;;G_Gaia;
2459094.162;16.55;0.0;;G_Gaia;
2459167.279;16.63;0.0;;G_Gaia;
2459167.279;16.62;0.0;;G_Gaia;
