JD;Magnitude;Error;Facility;Filter;Owner
2459322.4257751;15.393336296081545;0.0379501046018527;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459323.3966141;15.42606258392334;0.0385465025151407;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459323.4004718;16.788185119628906;0.0396402528637643;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459323.9970935;15.451842308044434;0.0390536168973157;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459324.6195349;15.48173713684082;0.0392386480857582;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459324.8230886;15.490044593811035;0.0384808759475812;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459324.8269444;16.862993240356445;0.049220323210856;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459326.5338369;15.56864070892334;0.0386070761682504;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459326.6045636;15.569238662719728;0.0426936612559293;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459327.3596245;15.606300354003906;0.0413257656838669;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459327.3634732;16.97062110900879;0.0731099619652767;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459328.6604725;15.652295112609863;0.0420990347968397;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459328.664327;17.025907516479492;0.0573922456877114;LCOGT1m, Etienne Bac;g(APASS);LCOGT1m, Etienne Bac
2459329.6343308;15.707088470458984;0.0391882252265727;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459329.6381722;17.106050491333008;0.0432215360464388;LCOGT1m, Etienne Bac;g(APASS);LCOGT1m, Etienne Bac
2459333.6179659;15.85048484802246;0.0418279336103234;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459333.6218265;17.22224998474121;0.0845171464963308;LCOGT1m, Etienne Bac;g(APASS);LCOGT1m, Etienne Bac
2459336.588836;15.978028297424316;0.0403163092951076;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459337.608898;16.018192291259766;0.0390570338412429;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459337.6127472;17.381858825683594;0.0571472917488861;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459337.7772223;16.02216911315918;0.0395519015443604;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459339.5488864;16.088056564331055;0.0396906616743029;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459339.6424319;16.085872650146484;0.0398614067454814;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459339.6446269;17.467817306518555;0.0435451890810107;LCOGT1m, Etienne Bac;g(APASS);LCOGT1m, Etienne Bac
2459340.2919474;16.10975456237793;0.039088967814224;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459340.2941499;17.48426628112793;0.0368867342265529;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459340.9031417;16.143199920654297;0.0380753616893816;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459343.4667541;16.223236083984375;0.040329310673317;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459343.4689502;17.58892822265625;0.0589434615020034;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459343.5569591;16.2236328125;0.0392970788818218;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459345.3857032;16.279075622558594;0.0442717129743591;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459345.3878949;17.664409637451172;0.0541077742694559;LCOGT1m, Etienne Bachelet;g(APASS);LCOGT1m, Etienne Bachelet
2459345.5225966;16.285579681396484;0.0406820786943824;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459346.26169;16.30304527282715;0.0400289828337725;LCOGT1m, Etienne Bachelet;i(APASS);LCOGT1m, Etienne Bachelet
2459346.3215784;16.296451568603516;0.0394781390038642;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459346.3254293;17.68834686279297;0.0485759871235674;LCOGT1m, Etienne Bac;g(APASS);LCOGT1m, Etienne Bac
2459347.5971086;16.328142166137695;0.0402293692509871;LCOGT1m, Etienne Bac;i(APASS);LCOGT1m, Etienne Bac
2459347.6009675;17.719249725341797;0.0402577113935766;LCOGT1m, Etienne Bac;g(APASS);LCOGT1m, Etienne Bac
