JD;Magnitude;Error;Facility;Filter;Owner
2457100.369;18.27;0.0;;G_Gaia;
2457100.443;18.28;0.0;;G_Gaia;
2457130.182;18.26;0.0;;G_Gaia;
2457300.415;18.35;0.0;;G_Gaia;
2457480.484;18.34;0.0;;G_Gaia;
2457651.218;18.33;0.0;;G_Gaia;
2457651.292;18.34;0.0;;G_Gaia;
2457680.277;18.31;0.0;;G_Gaia;
2457680.453;18.32;0.0;;G_Gaia;
2457703.025;18.35;0.0;;G_Gaia;
2457829.096;18.29;0.0;;G_Gaia;
2457860.258;18.33;0.0;;G_Gaia;
2457860.332;18.32;0.0;;G_Gaia;
2457880.835;18.35;0.0;;G_Gaia;
2458026.896;18.29;0.0;;G_Gaia;
2458061.124;18.31;0.0;;G_Gaia;
2458204.895;18.28;0.0;;G_Gaia;
2458240.549;18.3;0.0;;G_Gaia;
2458240.623;18.32;0.0;;G_Gaia;
2458352.896;18.33;0.0;;G_Gaia;
2458366.4;18.31;0.0;;G_Gaia;
2458531.131;18.22;0.0;;G_Gaia;
2458531.381;18.26;0.0;;G_Gaia;
2458545.888;18.27;0.0;;G_Gaia;
2458545.962;18.33;0.0;;G_Gaia;
2458623.592;18.2;0.0;;G_Gaia;
2458623.666;18.19;0.0;;G_Gaia;
2458623.916;18.22;0.0;;G_Gaia;
2458624.843;18.17;0.0;;G_Gaia;
2458625.167;18.18;0.0;;G_Gaia;
2458625.344;18.16;0.0;;G_Gaia;
2458625.594;18.19;0.0;;G_Gaia;
2458625.668;18.19;0.0;;G_Gaia;
2458626.094;18.21;0.0;;G_Gaia;
2458732.952;17.62;0.0;;G_Gaia;
2458733.128;17.63;0.0;;G_Gaia;
2458758.6246065;18.23176290786728;0.1471545138294364;;r_ZTF;
2458779.5856366;18.243738340611465;0.1678138611411967;;r_ZTF;
2458782.6242593;18.157370777086022;0.1268983665062932;;r_ZTF;
2458907.06;17.97;0.0;;G_Gaia;
2458907.134;18.01;0.0;;G_Gaia;
2458958.149;18.17;0.0;;G_Gaia;
2459084.145;18.32;0.0;;G_Gaia;
2459084.219;18.32;0.0;;G_Gaia;
2459084.395;18.29;0.0;;G_Gaia;
2459084.469;18.34;0.0;;G_Gaia;
2459098.398;18.31;0.0;;G_Gaia;
