# HJD             mag      mag_err  
  2458429.6199    15.856   0.141    
  2458429.62112   15.881   0.161    
  2458430.58864   16.107   0.204    
  2458430.58987   15.924   0.145    
  2458430.59109   15.958   0.138    
  2458438.55915   16.046   0.171    
  2458438.56037   16.046   0.208    
  2458438.56159   16.101   0.184    
  2458438.58146   15.957   0.2      
  2458442.55767   16.082   0.212    
  2458442.57262   15.625   0.161    
  2458442.57505   15.787   0.181    
  2458451.55239   16.018   0.168    
  2458451.55362   16.174   0.219    
  2458451.55484   15.868   0.161    
  2458452.5523    15.848   0.2      
  2458452.55351   15.866   0.154    
  2458453.54843   15.953   0.172    
  2458453.54967   15.848   0.152    
  2458453.55088   16.167   0.194    
  2458456.54217   16.141   0.2      
  2458456.54339   15.947   0.16     
  2458558.98639   15.933   0.171    
  2458558.98759   16.088   0.198    
  2458558.98881   15.981   0.194    
  2458571.05273   15.866   0.156    
  2458571.05401   15.921   0.168    
  2458571.05529   15.988   0.181    
  2458572.05461   15.86    0.149    
  2458572.05588   15.643   0.115    
  2458572.05716   15.666   0.105    
  2458572.61597   15.843   0.174    
  2458572.61719   16.004   0.191    
  2458572.6184    16.046   0.19     
  2458573.05159   15.815   0.12     
  2458573.05286   15.724   0.113    
  2458573.05414   15.815   0.129    
  2458574.88847   15.842   0.157    
  2458574.88974   15.735   0.149    
  2458574.891     15.92    0.173    
  2458575.63312   15.772   0.12     
  2458575.63433   15.771   0.11     
  2458575.63554   15.831   0.157    
  2458576.61067   16.061   0.167    
  2458576.61189   16.093   0.174    
  2458576.8832    15.722   0.126    
  2458576.88444   15.967   0.173    
  2458576.88565   15.824   0.142    
  2458578.85053   15.714   0.128    
  2458578.85175   15.983   0.164    
  2458578.85296   15.823   0.15     
  2458578.87385   15.79    0.127    
  2458578.87508   15.798   0.158    
  2458578.8763    16.08    0.191    
  2458579.8902    16.158   0.203    
  2458579.89142   15.773   0.142    
  2458579.89264   15.896   0.178    
  2458580.04315   15.925   0.126    
  2458580.04443   15.875   0.116    
  2458580.04571   15.613   0.098    
  2458580.87568   15.928   0.173    
  2458580.87691   15.7     0.122    
  2458580.87814   15.905   0.168    
  2458581.03467   15.813   0.123    
  2458581.03594   15.744   0.096    
  2458581.03721   15.767   0.116    
  2458581.87955   16.097   0.188    
  2458581.88082   15.901   0.174    
  2458581.88209   15.887   0.158    
  2458581.89519   15.636   0.119    
  2458582.84651   15.625   0.133    
  2458582.86438   15.891   0.139    
  2458582.86559   15.771   0.155    
  2458583.83557   15.828   0.128    
  2458583.83679   16.135   0.197    
  2458583.83802   16.033   0.169    
  2458584.60731   15.608   0.112    
  2458584.60977   15.903   0.148    
  2458585.90686   15.871   0.171    
  2458585.98041   15.792   0.168    
  2458585.98163   15.553   0.122    
  2458587.96681   15.857   0.142    
  2458587.96805   15.657   0.125    
  2458587.96927   15.714   0.134    
  2458589.0223    15.563   0.138    
  2458589.02357   15.834   0.178    
  2458589.02484   16.108   0.211    
  2458589.04833   15.911   0.176    
  2458589.05089   15.863   0.163    
  2458589.83814   15.664   0.132    
  2458589.83941   15.951   0.182    
  2458589.84068   15.79    0.141    
  2458591.59438   15.722   0.181    
  2458591.5956    15.805   0.19     
  2458594.91405   15.704   0.204    
  2458595.99579   15.826   0.207    
  2458595.99706   15.93    0.201    
  2458597.00895   15.752   0.178    
  2458597.01022   15.666   0.163    
  2458598.01237   15.762   0.169    
  2458598.01364   15.829   0.204    
  2458598.03054   15.856   0.178    
  2458598.03182   15.717   0.138    
  2458598.0331    15.69    0.143    
  2458598.57114   15.91    0.211    
  2458598.57233   15.888   0.209    
  2458598.57355   15.844   0.191    
  2458599.81882   15.812   0.205    
  2458599.82008   15.8     0.183    
  2458599.82136   15.919   0.177    
  2458600.54418   15.595   0.146    
  2458600.5454    15.796   0.185    
  2458600.56533   15.643   0.134    
  2458600.56656   15.815   0.158    
  2458600.56778   15.73    0.146    
  2458600.63747   15.74    0.127    
  2458600.63869   15.624   0.12     
  2458600.63989   15.847   0.148    
  2458600.83437   15.848   0.175    
  2458600.83559   15.687   0.154    
  2458600.83682   15.8     0.162    
  2458600.88072   15.925   0.204    
  2458600.88714   15.86    0.192    
  2458600.88835   15.635   0.142    
  2458600.88958   15.881   0.18     
  2458600.94037   15.658   0.151    
  2458600.9416    15.674   0.144    
  2458600.94282   15.658   0.134    
  2458601.02389   15.866   0.18     
  2458601.02516   15.828   0.152    
  2458601.02644   15.945   0.18     
  2458601.10759   15.817   0.143    
  2458601.10887   15.745   0.136    
  2458601.11015   15.666   0.126    
  2458601.60225   15.548   0.118    
  2458601.60345   15.804   0.131    
  2458601.60467   15.67    0.128    
  2458601.61697   15.731   0.128    
  2458601.61818   15.714   0.138    
  2458601.61941   15.793   0.147    
  2458601.62446   15.609   0.097    
  2458601.62567   15.843   0.148    
  2458601.63973   15.637   0.119    
  2458601.64094   15.802   0.139    
  2458601.64215   15.723   0.135    
  2458601.64739   15.82    0.139    
  2458601.6486    15.749   0.131    
  2458601.66201   15.889   0.17     
  2458601.66323   15.735   0.148    
  2458601.66444   15.798   0.137    
  2458601.67086   15.934   0.194    
  2458602.59127   15.798   0.145    
  2458602.59247   15.645   0.109    
  2458602.59368   15.895   0.178    
  2458602.78361   15.759   0.142    
  2458602.8232    15.749   0.151    
  2458602.82442   15.695   0.142    
  2458602.82563   15.789   0.127    
  2458603.85244   15.726   0.133    
  2458603.85365   15.718   0.129    
  2458603.85452   15.839   0.147    
  2458603.85487   15.791   0.149    
  2458603.85579   15.709   0.147    
  2458605.53094   15.879   0.157    
  2458605.80152   15.648   0.107    
  2458605.80279   15.85    0.145    
  2458605.80407   15.612   0.123    
  2458605.89086   15.623   0.113    
  2458605.89208   15.948   0.18     
  2458605.8933    15.662   0.111    
  2458607.77319   15.681   0.149    
  2458607.79229   15.781   0.141    
  2458607.79351   15.739   0.149    
  2458607.79474   15.61    0.124    
  2458609.97908   15.567   0.096    
  2458609.98035   15.634   0.122    
  2458609.98162   15.743   0.119    
  2458610.98911   15.605   0.117    
  2458610.99039   15.676   0.099    
  2458610.99165   15.791   0.119    
  2458611.75831   15.897   0.161    
  2458611.75952   15.572   0.146    
  2458611.95031   15.689   0.079    
  2458611.95159   15.534   0.101    
  2458611.95286   15.783   0.11     
  2458612.96549   15.678   0.122    
  2458612.96676   15.728   0.139    
  2458612.96804   15.765   0.13     
  2458613.05478   15.707   0.101    
  2458613.05606   15.578   0.077    
  2458613.05733   15.64    0.084    
  2458614.62012   15.715   0.112    
  2458614.62134   15.646   0.099    
  2458615.53401   15.692   0.135    
  2458615.53525   15.825   0.141    
  2458615.53646   15.723   0.137    
  2458615.94139   15.854   0.153    
  2458615.94266   15.558   0.107    
  2458615.94393   15.558   0.112    
  2458616.56996   15.685   0.113    
  2458616.57117   15.784   0.124    
  2458616.57239   15.539   0.095    
  2458618.01044   15.683   0.148    
  2458618.01171   15.72    0.153    
  2458618.013     15.74    0.15     
  2458618.60696   15.84    0.183    
  2458618.60816   15.693   0.138    
  2458618.60937   15.668   0.119    
  2458618.7656    15.718   0.184    
  2458618.76804   15.668   0.188    
  2458619.95916   15.734   0.197    
  2458619.96044   15.528   0.151    
  2458619.96172   15.457   0.131    
  2458619.97351   15.733   0.185    
  2458619.97478   15.73    0.183    
  2458619.97606   15.514   0.137    
  2458622.95854   15.313   0.15     
  2458624.8887    15.627   0.193    
  2458624.89115   15.631   0.198    
  2458624.9435    14.93    0.119    
  2458624.94472   15.72    0.218    
  2458625.47039   15.535   0.194    
  2458625.4716    15.353   0.155    
  2458625.96752   15.47    0.113    
  2458625.96879   15.727   0.143    
  2458625.97007   15.599   0.132    
  2458626.74892   15.495   0.156    
  2458626.75147   15.48    0.145    
  2458626.8124    15.642   0.154    
  2458626.81483   15.656   0.15     
  2458628.50456   15.892   0.206    
  2458629.03325   15.792   0.155    
  2458629.03453   15.892   0.136    
  2458629.03581   15.812   0.153    
  2458629.88104   15.869   0.205    
  2458629.88265   15.576   0.151    
  2458629.88424   15.335   0.129    
  2458630.8371    15.391   0.105    
  2458630.83871   15.719   0.156    
  2458630.84032   15.613   0.149    
  2458631.01384   15.528   0.087    
  2458631.01511   15.679   0.111    
  2458631.01639   15.552   0.094    
  2458633.06866   15.644   0.112    
  2458633.06993   15.61    0.113    
  2458633.0712    15.461   0.097    
  2458634.11877   15.729   0.124    
  2458634.12004   15.47    0.103    
  2458634.12132   15.634   0.135    
  2458635.72426   15.459   0.106    
  2458635.72548   15.668   0.118    
  2458635.7267    15.576   0.124    
  2458636.70709   15.54    0.096    
  2458636.7083    15.581   0.121    
  2458636.70952   15.732   0.142    
  2458637.71778   15.56    0.105    
  2458637.71905   15.671   0.129    
  2458639.88671   15.603   0.118    
  2458639.88799   15.781   0.165    
  2458639.88925   15.601   0.107    
  2458640.70866   15.545   0.094    
  2458640.70994   15.451   0.116    
  2458640.71121   15.492   0.112    
  2458641.73778   15.654   0.134    
  2458642.03639   15.564   0.115    
  2458642.03766   15.523   0.108    
  2458642.03893   15.578   0.106    
  2458642.56949   15.502   0.102    
  2458642.57072   15.499   0.104    
  2458643.59365   15.442   0.085    
  2458643.59502   15.596   0.125    
  2458644.87843   15.463   0.096    
  2458644.87971   15.414   0.087    
  2458644.88098   15.562   0.102    
  2458645.44158   15.636   0.146    
  2458645.94507   15.679   0.111    
  2458645.94634   15.499   0.107    
  2458645.94761   15.451   0.095    
  2458646.83336   15.68    0.148    
  2458646.88157   15.55    0.14     
  2458646.88285   15.513   0.121    
  2458646.88412   15.764   0.145    
  2458647.93374   15.652   0.159    
  2458647.93502   15.376   0.095    
  2458647.9363    15.564   0.145    
  2458648.41889   15.575   0.185    
  2458648.47085   15.594   0.119    
  2458648.47206   15.534   0.139    
  2458648.47327   15.678   0.161    
  2458649.85702   15.499   0.164    
  2458649.8583    15.715   0.197    
  2458649.85957   15.482   0.159    
  2458649.86874   15.605   0.181    
  2458649.87001   15.568   0.181    
  2458649.87129   15.529   0.172    
  2458650.45152   15.49    0.168    
  2458650.45273   15.687   0.207    
  2458651.76291   15.266   0.191    
  2458651.96223   15.476   0.169    
  2458651.9635    15.724   0.198    
  2458651.9764    15.53    0.19     
  2458652.98182   15.534   0.165    
  2458652.9831    15.855   0.219    
  2458652.98437   15.472   0.151    
  2458653.66935   15.289   0.182    
  2458655.47221   15.578   0.182    
  2458655.47341   15.506   0.204    
  2458655.47472   15.5     0.186    
  2458657.04111   15.592   0.106    
  2458657.0424    15.559   0.113    
  2458657.04367   15.717   0.149    
  2458657.78905   15.475   0.128    
  2458657.79027   15.44    0.114    
  2458657.79148   15.476   0.124    
  2458657.9167    15.567   0.129    
  2458657.91792   15.48    0.121    
  2458657.91912   15.564   0.123    
  2458658.59799   15.688   0.162    
  2458658.59919   15.589   0.144    
  2458658.60039   15.464   0.103    
  2458659.70138   15.404   0.11     
  2458659.70259   15.554   0.104    
  2458659.70382   15.364   0.088    
  2458659.7638    15.58    0.112    
  2458660.79072   15.582   0.134    
  2458660.79194   15.548   0.123    
  2458660.79317   15.416   0.114    
  2458662.8397    15.424   0.109    
  2458666.97716   15.383   0.083    
  2458666.97843   15.339   0.075    
  2458666.97971   15.405   0.08     
  2458667.72486   15.616   0.124    
  2458668.72267   15.28    0.086    
  2458668.90175   15.322   0.082    
  2458668.90302   15.427   0.084    
  2458668.90429   15.367   0.079    
  2458669.76314   15.487   0.108    
  2458669.87587   15.312   0.1      
  2458669.87708   15.567   0.146    
  2458669.87829   15.404   0.098    
  2458670.64986   15.466   0.111    
  2458670.65108   15.583   0.114    
  2458670.6523    15.418   0.113    
  2458670.71957   15.494   0.149    
  2458670.7208    15.551   0.201    
  2458670.72201   15.212   0.143    
  2458670.98788   15.396   0.078    
  2458670.98914   15.232   0.054    
  2458670.99041   15.295   0.07     
  2458673.91148   15.307   0.095    
  2458673.9127    15.416   0.088    
  2458673.91391   15.42    0.101    
  2458674.82659   15.285   0.083    
  2458674.82787   15.446   0.112    
  2458674.82915   15.448   0.109    
  2458674.85901   15.596   0.144    
  2458674.86022   15.364   0.123    
  2458674.86145   15.389   0.117    
  2458675.80067   15.39    0.131    
  2458675.80189   15.355   0.121    
  2458675.80311   15.269   0.115    
  2458675.83654   15.276   0.096    
  2458675.83782   15.165   0.073    
  2458675.83909   15.243   0.088    
  2458675.88524   15.403   0.1      
  2458675.88645   15.412   0.097    
  2458675.88767   15.403   0.087    
  2458676.03936   15.314   0.08     
  2458676.04064   15.261   0.065    
  2458676.04191   15.335   0.077    
  2458676.40814   15.52    0.152    
  2458676.40991   15.433   0.125    
  2458676.41153   15.418   0.117    
  2458676.61391   15.458   0.161    
  2458676.61512   15.502   0.128    
  2458676.61634   15.243   0.116    
  2458676.67271   15.27    0.113    
  2458676.67394   15.408   0.134    
  2458676.67515   15.436   0.125    
  2458677.78456   15.392   0.134    
  2458677.85572   15.409   0.123    
  2458677.85695   15.466   0.123    
  2458678.43466   15.388   0.142    
  2458678.43587   15.371   0.166    
  2458678.43709   15.361   0.133    
  2458678.66686   15.236   0.13     
  2458679.77157   15.365   0.154    
  2458679.77279   15.365   0.139    
  2458679.77402   15.246   0.138    
  2458679.8133    15.117   0.186    
  2458680.93198   15.26    0.12     
  2458680.93324   15.528   0.155    
  2458680.93452   15.536   0.141    
  2458680.98134   15.416   0.151    
  2458681.72925   15.371   0.194    
  2458682.60214   15.356   0.18     
  2458683.855     15.393   0.198    
  2458684.01108   15.378   0.129    
  2458684.01235   15.286   0.121    
  2458684.01363   14.445   0.052    
  2458684.88603   15.444   0.155    
  2458684.88724   15.361   0.163    
  2458684.88847   15.442   0.157    
  2458685.89298   15.55    0.193    
  2458685.89421   15.278   0.144    
  2458686.38296   15.535   0.133    
  2458686.38508   15.386   0.122    
  2458686.76681   15.446   0.125    
  2458688.65943   15.325   0.096    
  2458688.66071   15.353   0.094    
  2458688.66198   15.193   0.074    
  2458688.87601   15.311   0.063    
  2458688.87729   15.284   0.062    
  2458688.87856   15.447   0.093    
  2458688.88104   15.688   0.165    
  2458688.88226   15.377   0.122    
  2458688.88351   15.382   0.108    
  2458688.95229   15.363   0.089    
  2458688.95355   15.412   0.078    
  2458688.95484   15.26    0.074    
  2458689.92586   15.185   0.056    
  2458689.92714   15.368   0.076    
  2458689.92841   15.266   0.078    
  2458689.9792    15.218   0.065    
  2458690.72496   15.33    0.078    
  2458690.72616   15.282   0.09     
  2458690.72739   15.264   0.093    
  2458690.95268   15.255   0.065    
  2458690.95394   15.312   0.07     
  2458690.95521   15.243   0.065    
  2458691.43688   15.294   0.097    
  2458691.78324   15.33    0.091    
  2458691.78446   15.385   0.102    
  2458691.78568   15.376   0.09     
  2458691.97083   15.273   0.073    
  2458691.9721    15.283   0.06     
  2458691.97338   15.394   0.087    
  2458692.7719    15.26    0.085    
  2458692.77317   15.184   0.085    
  2458693.29027   15.304   0.107    
  2458694.69408   15.295   0.076    
  2458694.6953    15.432   0.095    
  2458694.69654   15.269   0.076    
  2458694.73119   15.286   0.081    
  2458694.73246   15.365   0.101    
  2458695.64775   15.237   0.087    
  2458695.64901   15.329   0.082    
  2458695.65028   15.453   0.104    
  2458695.70877   15.309   0.073    
  2458695.71003   15.412   0.105    
  2458697.29462   15.291   0.092    
  2458697.29584   15.219   0.088    
  2458697.29705   15.34    0.092    
  2458697.40923   15.255   0.07     
  2458697.58011   15.286   0.098    
  2458697.58139   15.262   0.081    
  2458697.58267   15.351   0.094    
  2458697.60977   15.307   0.083    
  2458697.61101   15.353   0.083    
  2458697.61223   15.374   0.096    
  2458698.57262   15.402   0.114    
  2458698.57384   15.355   0.079    
  2458698.57505   15.249   0.082    
  2458698.57971   15.485   0.105    
  2458698.58223   15.326   0.099    
  2458698.84886   15.33    0.1      
  2458698.85007   15.26    0.099    
  2458698.85129   15.512   0.112    
  2458699.52922   15.495   0.13     
  2458699.53044   15.486   0.143    
  2458699.53167   15.508   0.126    
  2458699.75497   15.325   0.103    
  2458699.7562    15.325   0.094    
  2458699.75741   15.336   0.091    
  2458700.54865   15.191   0.096    
  2458700.54986   15.331   0.089    
  2458700.55107   15.35    0.101    
  2458700.75596   15.384   0.115    
  2458700.75717   15.279   0.093    
  2458700.75839   15.265   0.101    
  2458700.8514    15.34    0.073    
  2458700.85268   15.341   0.087    
  2458700.85395   15.282   0.071    
  2458701.58071   15.239   0.096    
  2458701.58192   15.402   0.108    
  2458701.58313   15.299   0.095    
  2458701.63124   15.308   0.088    
  2458701.63246   15.177   0.079    
  2458701.63367   15.36    0.099    
  2458702.4315    15.425   0.096    
  2458702.43276   15.399   0.098    
  2458702.61278   15.326   0.094    
  2458702.61401   15.257   0.082    
  2458702.61524   15.378   0.103    
  2458702.79115   15.493   0.119    
  2458702.79237   15.297   0.085    
  2458702.79358   15.42    0.104    
  2458703.76498   15.31    0.078    
  2458703.76625   15.455   0.085    
  2458703.76752   15.477   0.104    
  2458703.79853   15.538   0.116    
  2458703.79975   15.326   0.103    
  2458703.80098   15.39    0.104    
  2458703.88095   15.214   0.072    
  2458703.88223   15.375   0.082    
  2458703.88351   15.311   0.078    
  2458704.50732   15.323   0.154    
  2458704.50855   15.587   0.168    
  2458704.50977   15.366   0.118    
  2458704.83209   15.467   0.107    
  2458704.83337   15.276   0.098    
  2458704.83465   15.302   0.09     
  2458705.41417   15.367   0.103    
  2458705.4154    15.29    0.117    
  2458705.4166    15.383   0.121    
  2458705.50762   15.785   0.168    
  2458705.50883   15.287   0.115    
  2458705.51005   15.577   0.184    
  2458705.55046   15.162   0.115    
  2458705.55167   15.292   0.12     
  2458705.5529    15.531   0.16     
  2458705.86954   15.477   0.132    
  2458705.87082   15.507   0.145    
  2458705.8721    15.307   0.115    
  2458706.84654   15.202   0.102    
  2458706.84776   15.477   0.145    
  2458706.84897   15.344   0.125    
  2458707.57065   15.686   0.216    
  2458707.75612   15.244   0.175    
  2458707.75735   15.09    0.142    
  2458707.75856   15.299   0.155    
  2458707.93634   15.343   0.116    
  2458707.93761   15.45    0.122    
  2458707.93888   15.374   0.115    
  2458708.52994   15.398   0.164    
  2458708.53116   15.379   0.179    
  2458708.83772   15.218   0.116    
  2458708.83899   15.464   0.131    
  2458708.84027   15.52    0.13     
  2458708.86523   15.297   0.192    
  2458712.29995   14.963   0.125    
  2458712.40069   15.484   0.217    
  2458712.43636   15.468   0.207    
  2458713.96396   15.314   0.084    
  2458713.96523   15.251   0.1      
  2458713.96651   15.493   0.139    
  2458714.95553   15.432   0.119    
  2458714.95679   15.364   0.098    
  2458714.95807   15.4     0.099    
  2458715.77765   15.564   0.206    
  2458715.77892   15.333   0.175    
  2458715.78018   15.334   0.183    
  2458715.80665   15.676   0.15     
  2458715.80786   15.4     0.125    
  2458715.8091    15.416   0.12     
  2458715.95498   15.435   0.111    
  2458715.95626   15.35    0.079    
  2458715.95753   15.285   0.088    
  2458716.49414   15.487   0.142    
  2458716.49537   15.533   0.152    
  2458716.49659   15.3     0.128    
