# HJD             mag      mag_err  
  2458408.49903   15.985   0.175    
  2458408.5003    15.862   0.149    
  2458410.49095   15.946   0.214    
  2458410.49222   15.635   0.15     
  2458411.48881   15.712   0.2      
  2458517.87931   15.631   0.191    
  2458518.87496   15.715   0.141    
  2458518.87622   15.966   0.194    
  2458518.87749   16.007   0.21     
  2458519.87175   15.798   0.128    
  2458519.87302   15.898   0.151    
  2458519.87429   15.894   0.104    
  2458520.8705    16.058   0.164    
  2458520.87294   15.744   0.126    
  2458522.86657   15.808   0.117    
  2458522.86784   15.631   0.105    
  2458522.86911   15.713   0.12     
  2458523.86186   15.581   0.1      
  2458523.86311   15.872   0.129    
  2458523.86438   15.734   0.104    
  2458524.8575    15.846   0.115    
  2458524.85879   15.740   0.112    
  2458524.86005   15.690   0.116    
  2458525.85688   15.540   0.097    
  2458525.85814   15.671   0.11     
  2458525.85941   15.847   0.126    
  2458526.85242   15.874   0.135    
  2458526.85369   15.688   0.117    
  2458526.85496   15.717   0.122    
  2458527.85187   15.600   0.092    
  2458527.85314   15.580   0.096    
  2458527.85441   15.691   0.105    
  2458529.86914   15.818   0.128    
  2458529.87035   15.528   0.091    
  2458529.87158   15.720   0.117    
  2458530.87817   15.839   0.116    
  2458530.87939   15.871   0.152    
  2458530.88062   15.782   0.121    
  2458532.85723   15.909   0.176    
  2458532.85845   15.844   0.172    
  2458532.85966   15.567   0.151    
  2458536.88385   15.779   0.177    
  2458536.88507   15.772   0.195    
  2458538.86538   15.989   0.195    
  2458538.86661   15.870   0.198    
  2458538.86782   15.828   0.184    
  2458539.86851   15.985   0.184    
  2458539.86973   15.889   0.143    
  2458546.85985   15.667   0.092    
  2458546.86111   15.823   0.103    
  2458546.86238   15.941   0.112    
  2458547.87363   15.931   0.134    
  2458548.87398   15.799   0.096    
  2458549.81203   15.568   0.092    
  2458549.8133    15.651   0.11     
  2458549.81456   15.937   0.134    
  2458550.81134   15.749   0.109    
  2458550.8126    15.769   0.112    
  2458550.81388   15.626   0.096    
  2458552.80529   15.979   0.127    
  2458552.80651   15.925   0.133    
  2458552.80773   16.170   0.172    
  2458553.80216   15.738   0.103    
  2458553.80343   15.681   0.103    
  2458553.8047    15.682   0.093    
  2458554.80159   15.619   0.086    
  2458554.80286   15.645   0.097    
  2458554.80412   15.624   0.091    
  2458555.79693   15.792   0.103    
  2458555.79823   15.727   0.103    
  2458555.79948   15.779   0.113    
  2458556.79504   15.610   0.093    
  2458556.79627   15.900   0.128    
  2458556.79748   15.986   0.147    
  2458557.79542   15.886   0.121    
  2458557.7967    16.197   0.154    
  2458557.79797   15.762   0.091    
  2458558.82378   15.911   0.115    
  2458558.825     15.921   0.129    
  2458558.82622   15.695   0.118    
  2458561.81469   15.557   0.129    
  2458561.81597   15.867   0.202    
  2458561.81723   15.930   0.216    
  2458562.7801    15.791   0.213    
  2458565.78545   15.755   0.213    
  2458565.788     15.688   0.185    
  2458566.78304   15.400   0.16     
  2458571.7512    15.676   0.103    
  2458571.75246   15.824   0.129    
  2458571.88457   15.744   0.123    
  2458571.88579   15.970   0.152    
  2458571.88701   15.854   0.131    
  2458572.56321   16.037   0.134    
  2458572.56443   16.053   0.138    
  2458572.56564   15.756   0.112    
  2458573.8291    15.614   0.085    
  2458575.64252   15.766   0.104    
  2458575.64373   15.583   0.08     
  2458575.64494   15.861   0.097    
  2458575.84171   15.653   0.094    
  2458575.84292   15.793   0.113    
  2458575.84415   15.910   0.115    
  2458576.78122   15.839   0.11     
  2458576.7825    15.591   0.088    
  2458576.78378   15.929   0.109    
  2458577.94023   15.804   0.124    
  2458577.94145   15.877   0.119    
  2458577.94267   15.638   0.106    
  2458578.93816   15.823   0.131    
  2458578.93937   15.657   0.105    
  2458578.94058   16.063   0.15     
  2458579.94483   15.979   0.121    
  2458579.94605   15.562   0.097    
  2458579.94727   15.790   0.106    
  2458580.84937   15.867   0.122    
  2458580.85059   15.993   0.135    
  2458580.8518    15.900   0.14     
  2458583.88142   15.916   0.115    
  2458583.88264   16.132   0.129    
  2458583.88386   15.951   0.124    
  2458585.50399   16.014   0.132    
  2458585.5052    15.867   0.092    
  2458585.50643   15.730   0.103    
  2458586.68845   15.791   0.113    
  2458586.68972   15.801   0.111    
  2458586.69099   15.533   0.083    
  2458588.70395   15.800   0.157    
  2458589.69883   15.991   0.216    
  2458589.70004   15.660   0.157    
  2458590.97598   15.717   0.15     
  2458590.9772    15.680   0.142    
  2458590.97844   15.465   0.119    
  2458602.40341   15.740   0.099    
  2458602.40464   15.862   0.099    
  2458602.40585   15.941   0.128    
  2458604.41555   15.727   0.094    
  2458604.41677   15.605   0.087    
  2458605.89879   15.637   0.08     
  2458605.90009   15.935   0.129    
  2458605.90136   15.656   0.092    
  2458605.91235   15.865   0.106    
  2458605.91356   15.754   0.106    
  2458605.91478   15.914   0.133    
  2458607.6552    16.161   0.202    
  2458607.65648   15.687   0.168    
  2458607.65793   15.938   0.186    
  2458608.66199   15.878   0.111    
  2458608.66326   15.614   0.084    
  2458608.66452   15.900   0.12     
  2458609.66834   15.834   0.19     
  2458609.66957   16.071   0.163    
  2458609.67079   16.139   0.165    
  2458611.69685   15.771   0.211    
  2458611.69807   15.484   0.127    
  2458611.69929   15.788   0.144    
  2458613.39065   15.646   0.096    
  2458613.39187   15.743   0.098    
  2458613.39308   15.556   0.081    
  2458614.76301   15.912   0.135    
  2458614.76423   15.556   0.078    
  2458614.76544   15.806   0.117    
  2458615.69904   15.763   0.109    
  2458615.70026   15.802   0.119    
  2458615.70147   15.895   0.118    
  2458617.41014   15.615   0.177    
  2458618.61938   15.612   0.147    
  2458618.62065   15.976   0.194    
  2458618.62191   15.737   0.156    
  2458619.62418   15.630   0.21     
  2458620.69652   15.716   0.204    
  2458621.81169   15.613   0.2      
  2458626.33877   15.336   0.131    
  2458626.33999   15.383   0.12     
  2458626.3412    15.867   0.191    
  2458626.61481   15.652   0.15     
  2458626.61608   15.681   0.128    
  2458626.82752   16.008   0.168    
  2458626.82879   15.548   0.106    
  2458626.83006   15.731   0.144    
  2458626.91225   16.035   0.215    
  2458626.91352   15.943   0.185    
  2458626.91479   15.569   0.135    
  2458627.41193   15.904   0.148    
  2458627.41314   15.640   0.129    
  2458627.41434   15.635   0.127    
  2458628.33963   15.722   0.106    
  2458628.34083   15.842   0.112    
  2458628.34205   15.702   0.11     
  2458628.49512   15.765   0.157    
  2458628.49633   15.620   0.133    
  2458628.49755   15.789   0.153    
  2458629.46392   15.795   0.139    
  2458629.46513   15.670   0.111    
  2458629.46635   15.870   0.158    
  2458630.87952   15.692   0.143    
  2458630.88111   15.762   0.158    
  2458630.8827    15.958   0.174    
  2458631.58468   15.675   0.105    
  2458631.58594   15.894   0.115    
  2458631.58721   15.518   0.087    
  2458631.75518   15.953   0.148    
  2458631.75645   15.648   0.122    
  2458631.75773   15.609   0.162    
  2458633.35161   15.905   0.121    
  2458633.3529    15.903   0.109    
  2458633.35416   15.645   0.092    
  2458635.86775   15.738   0.103    
  2458635.869     15.752   0.094    
  2458635.87027   15.677   0.091    
  2458636.63873   16.124   0.137    
  2458636.63995   15.843   0.124    
  2458636.64117   16.012   0.141    
  2458636.91183   15.833   0.159    
  2458636.91343   15.808   0.171    
  2458637.35447   15.727   0.089    
  2458637.35567   15.687   0.103    
  2458637.35689   15.843   0.115    
  2458637.48459   15.749   0.098    
  2458637.48579   15.748   0.116    
  2458637.48703   15.683   0.096    
  2458637.88936   15.714   0.119    
  2458637.89058   15.688   0.101    
  2458637.89179   15.984   0.137    
  2458638.84674   15.964   0.167    
  2458638.84796   15.692   0.12     
  2458638.84918   15.824   0.181    
  2458639.55721   15.605   0.111    
  2458639.55848   15.701   0.112    
  2458639.55974   15.856   0.137    
  2458639.87006   15.591   0.148    
  2458641.2956    15.589   0.131    
  2458641.29802   15.847   0.124    
  2458641.4604    15.612   0.086    
  2458641.86057   15.676   0.097    
  2458641.86217   15.991   0.134    
  2458641.86377   15.759   0.117    
  2458642.72286   15.776   0.104    
  2458642.72412   15.787   0.106    
  2458642.72538   15.838   0.106    
  2458642.88912   15.853   0.142    
  2458642.89034   16.213   0.178    
  2458642.89155   16.002   0.134    
  2458643.31104   16.070   0.149    
  2458643.31224   15.866   0.124    
  2458643.31346   15.943   0.15     
  2458643.57687   15.622   0.087    
  2458643.57814   15.763   0.111    
  2458643.57941   15.706   0.107    
  2458643.83252   15.969   0.139    
  2458643.83377   16.095   0.154    
  2458643.83498   15.646   0.101    
  2458644.7624    15.777   0.114    
  2458644.76362   15.975   0.122    
  2458644.76483   16.047   0.143    
  2458645.33229   15.721   0.133    
  2458645.33352   15.788   0.137    
  2458645.33474   15.935   0.14     
  2458645.58256   15.865   0.158    
  2458645.58379   15.869   0.155    
  2458645.58501   15.897   0.148    
  2458646.5963    15.513   0.107    
  2458646.59758   15.707   0.135    
  2458646.59885   15.865   0.165    
  2458647.63153   15.867   0.191    
  2458647.63275   15.884   0.186    
  2458647.63396   15.534   0.132    
  2458647.79174   15.730   0.133    
  2458647.79302   15.572   0.111    
  2458647.7943    15.805   0.133    
  2458648.27425   15.767   0.215    
  2458648.51507   15.631   0.127    
  2458648.51628   15.760   0.15     
  2458653.84635   15.373   0.171    
  2458655.50705   16.003   0.183    
  2458655.50832   15.760   0.207    
  2458655.50958   15.539   0.107    
  2458655.67532   15.648   0.211    
  2458657.50513   16.061   0.159    
  2458657.50635   15.867   0.114    
  2458657.50758   15.820   0.117    
  2458658.58543   16.054   0.214    
  2458658.82627   15.782   0.158    
  2458658.82749   15.923   0.187    
  2458659.74308   15.598   0.101    
  2458659.7443    15.986   0.155    
  2458659.74552   15.728   0.112    
  2458660.66316   15.414   0.087    
  2458660.66444   15.519   0.08     
  2458660.66571   15.872   0.127    
  2458660.83537   15.913   0.132    
  2458660.83664   15.828   0.129    
  2458660.83793   15.674   0.101    
  2458662.81113   15.599   0.094    
  2458662.81241   15.558   0.096    
  2458662.81373   15.743   0.103    
  2458667.22541   15.953   0.112    
  2458667.22663   15.703   0.096    
  2458667.22785   15.675   0.103    
  2458668.59655   15.787   0.103    
  2458668.59781   15.721   0.095    
  2458668.59908   15.670   0.092    
  2458670.60491   15.851   0.127    
  2458670.60613   15.770   0.107    
  2458670.60736   15.825   0.117    
  2458672.78807   15.608   0.112    
  2458673.27219   16.034   0.169    
  2458673.2734    15.718   0.115    
  2458673.2746    15.636   0.096    
  2458674.26842   15.688   0.108    
  2458674.26969   15.687   0.12     
  2458674.27127   15.766   0.133    
  2458676.62027   15.727   0.152    
  2458676.62154   15.960   0.174    
  2458676.62282   15.931   0.148    
  2458683.61331   15.819   0.192    
  2458684.64699   16.138   0.21     
  2458684.65175   15.924   0.152    
  2458684.65301   15.960   0.134    
  2458684.65429   15.599   0.115    
  2458686.29432   15.615   0.089    
  2458686.29561   15.665   0.094    
  2458686.29705   15.796   0.104    
  2458687.53909   15.604   0.215    
  2458688.69086   16.281   0.182    
  2458689.71188   15.738   0.113    
  2458690.41563   15.656   0.089    
  2458690.41685   15.662   0.093    
  2458690.41806   15.613   0.102    
  2458691.42651   15.962   0.118    
  2458691.42772   15.798   0.108    
  2458691.42893   16.065   0.149    
  2458691.57411   15.726   0.098    
  2458691.57532   15.903   0.134    
  2458691.57654   15.474   0.087    
  2458694.73614   15.888   0.116    
  2458694.73737   15.827   0.122    
  2458694.73858   15.820   0.122    
  2458695.74116   15.929   0.137    
  2458695.74238   15.719   0.13     
  2458695.7436    15.809   0.132    
  2458696.75247   15.871   0.16     
  2458696.75369   15.790   0.158    
  2458696.7549    15.835   0.155    
  2458697.73779   15.910   0.155    
  2458697.73902   15.809   0.127    
  2458697.74024   15.862   0.16     
  2458698.47447   15.726   0.103    
  2458698.56814   15.901   0.113    
  2458698.56937   15.938   0.129    
  2458698.57058   15.867   0.104    
  2458698.72593   16.022   0.158    
  2458698.72713   15.837   0.134    
  2458698.72835   15.872   0.149    
  2458699.27968   16.072   0.132    
  2458699.28089   15.765   0.095    
  2458699.28212   15.654   0.091    
  2458699.55138   15.956   0.116    
  2458699.55266   15.721   0.113    
  2458699.55393   15.789   0.107    
  2458700.23383   16.111   0.14     
  2458700.23504   15.789   0.107    
  2458700.7199    15.562   0.113    
  2458700.72111   15.705   0.147    
  2458700.72233   16.103   0.219    
  2458701.5922    15.843   0.124    
  2458701.59343   15.677   0.097    
  2458701.59465   15.863   0.125    
  2458701.71815   15.583   0.116    
  2458701.71936   16.086   0.159    
  2458701.72057   15.767   0.129    
  2458702.23053   15.999   0.135    
  2458702.23173   15.938   0.136    
  2458702.23294   15.689   0.117    
  2458702.71543   15.546   0.185    
  2458702.71789   15.768   0.219    
  2458703.54687   15.837   0.149    
  2458703.54808   16.006   0.184    
  2458703.5493    15.974   0.188    
  2458708.51022   15.768   0.174    
  2458708.51149   15.498   0.134    
  2458709.33003   15.688   0.17     
  2458709.33125   15.494   0.163    
  2458710.23319   15.719   0.194    
  2458710.51793   15.645   0.184    
  2458710.5192    15.472   0.151    
  2458711.51982   15.654   0.155    
  2458711.52109   15.920   0.186    
  2458712.27004   15.685   0.168    
  2458712.48211   15.923   0.133    
  2458712.48333   15.896   0.132    
  2458712.48454   15.599   0.115    
  2458715.42725   16.166   0.219    
  2458715.42966   15.907   0.188    
  2458715.67285   15.835   0.146    
  2458715.67409   16.192   0.191    
  2458715.6753    15.651   0.119    
  2458717.67311   16.200   0.174    
  2458717.67437   15.863   0.125    
  2458717.67566   15.755   0.109    
  2458718.67515   15.836   0.116    
  2458718.67637   15.686   0.097    
  2458718.67759   15.986   0.149    
  2458719.62354   15.733   0.102    
  2458719.62475   15.696   0.099    
  2458719.62597   15.853   0.111    
  2458719.67233   15.840   0.113    
  2458719.67361   15.883   0.119    
  2458719.67487   15.644   0.088    
  2458720.21783   16.053   0.163    
  2458720.21907   15.879   0.143    
  2458720.22029   15.862   0.115    
  2458721.56883   15.910   0.097    
  2458721.57005   16.237   0.165    
  2458721.57127   15.724   0.099    
  2458721.65652   16.012   0.139    
  2458721.65774   15.954   0.149    
  2458721.65894   15.963   0.13     
  2458722.652     15.756   0.112    
  2458722.65322   15.812   0.132    
  2458722.65444   16.102   0.17     
  2458723.60692   15.987   0.152    
  2458723.60813   15.768   0.145    
  2458723.64861   15.748   0.105    
  2458723.64983   15.895   0.125    
  2458723.65105   15.931   0.146    
  2458724.65412   15.854   0.117    
  2458724.65534   15.957   0.135    
  2458724.65655   16.123   0.158    
  2458724.65935   15.667   0.093    
  2458724.66063   15.743   0.1      
  2458724.6619    15.719   0.103    
  2458725.64505   15.693   0.145    
  2458725.64626   15.767   0.149    
  2458725.64748   15.731   0.155    
  2458726.65044   15.898   0.113    
  2458727.39083   15.831   0.1      
  2458727.65348   16.061   0.206    
  2458727.65469   16.306   0.184    
  2458727.65591   15.693   0.13     
  2458728.38245   15.844   0.11     
  2458728.38366   15.910   0.11     
  2458728.38488   15.882   0.12     
  2458728.6257    15.833   0.195    
  2458728.62691   15.642   0.165    
  2458729.23899   15.786   0.109    
  2458729.2402    15.684   0.102    
  2458729.2414    15.859   0.105    
  2458729.62724   15.967   0.183    
  2458729.62846   15.936   0.18     
  2458729.62966   15.909   0.164    
  2458730.23195   15.861   0.123    
  2458730.23317   15.565   0.093    
  2458730.23437   15.593   0.091    
  2458730.62637   15.981   0.188    
  2458730.62759   15.961   0.213    
  2458731.58856   15.939   0.156    
  2458731.58984   15.644   0.117    
  2458731.59111   15.671   0.118    
  2458742.60869   15.521   0.157    
  2458743.32867   15.877   0.184    
  2458743.33108   15.493   0.155    
  2458743.60043   15.684   0.186    
  2458743.6017    15.520   0.159    
  2458744.28861   15.574   0.097    
  2458744.28981   15.792   0.119    
  2458744.29102   15.642   0.094    
  2458744.60056   15.835   0.18     
  2458744.60182   15.609   0.131    
  2458744.60308   15.812   0.174    
  2458745.60014   15.715   0.115    
  2458745.60142   15.617   0.094    
  2458745.6027    15.642   0.106    
  2458746.3341    15.661   0.178    
  2458746.58049   15.761   0.114    
  2458746.59279   15.939   0.13     
  2458746.59405   15.826   0.113    
  2458746.59533   15.717   0.106    
  2458747.33557   15.729   0.201    
  2458747.33679   15.764   0.17     
  2458747.59317   16.064   0.152    
  2458747.59438   16.201   0.182    
  2458747.59561   15.884   0.124    
  2458748.58985   15.757   0.124    
  2458748.59107   16.181   0.15     
  2458748.59228   15.820   0.124    
  2458750.58306   15.695   0.106    
  2458750.58433   15.693   0.109    
  2458750.58559   15.898   0.115    
  2458751.58319   15.843   0.113    
  2458751.58446   15.659   0.102    
  2458751.58572   15.825   0.126    
  2458752.25209   15.543   0.101    
  2458752.2533    15.896   0.093    
  2458752.2545    15.544   0.101    
  2458752.57714   15.880   0.125    
  2458752.5784    15.793   0.098    
  2458752.57968   15.903   0.123    
  2458753.30681   15.937   0.14     
  2458753.30804   15.953   0.141    
  2458753.30924   15.994   0.15     
  2458753.57502   15.706   0.105    
  2458753.57629   15.674   0.102    
  2458753.57755   15.777   0.117    
  2458754.31414   15.623   0.107    
  2458754.31537   15.788   0.116    
  2458754.31659   15.960   0.143    
  2458754.57369   15.923   0.131    
  2458754.57497   15.743   0.103    
  2458754.57623   15.865   0.133    
  2458755.52732   15.836   0.123    
  2458755.52854   15.954   0.132    
  2458755.52977   15.935   0.134    
  2458756.56487   16.050   0.137    
  2458756.56609   16.296   0.203    
  2458756.56731   15.706   0.111    
  2458757.56534   15.999   0.157    
  2458757.56655   15.833   0.134    
  2458757.56777   15.826   0.144    
  2458758.30054   15.524   0.084    
  2458758.30177   15.796   0.125    
  2458758.30299   15.941   0.128    
  2458758.55849   15.802   0.149    
  2458758.5597    15.929   0.156    
  2458758.56092   16.171   0.164    
  2458763.24385   15.725   0.167    
  2458763.24627   15.551   0.152    
  2458763.54322   15.846   0.172    
  2458763.54938   15.762   0.146    
  2458763.55064   15.560   0.141    
  2458763.5519    16.029   0.205    
  2458764.49388   15.917   0.188    
  2458764.49516   15.867   0.167    
  2458764.49642   15.886   0.192    
  2458766.51413   15.713   0.141    
  2458766.5154    15.544   0.135    
  2458767.25301   15.462   0.187    
  2458767.25422   15.417   0.158    
  2458768.50896   15.519   0.135    
  2458768.51024   15.624   0.13     
  2458772.50039   16.086   0.217    
  2458772.50162   16.304   0.216    
  2458772.50283   15.991   0.173    
  2458773.4976    15.647   0.124    
  2458773.49887   16.046   0.143    
  2458773.50015   15.538   0.1      
  2458773.54463   15.751   0.128    
  2458773.54589   15.427   0.098    
  2458773.54715   15.741   0.117    
  2458774.49184   15.894   0.174    
  2458774.49311   16.123   0.213    
  2458775.29066   15.841   0.154    
  2458775.29187   15.810   0.143    
  2458775.29307   15.780   0.12     
  2458777.28867   15.681   0.138    
  2458889.88184   15.413   0.205    
  2458890.87879   15.220   0.157    
  2458893.8838    15.769   0.179    
  2458899.84757   15.981   0.137    
  2458899.84885   15.707   0.107    
  2458899.85014   15.621   0.093    
  2458900.84688   15.526   0.094    
  2458900.84815   15.665   0.103    
  2458902.76774   15.729   0.11     
  2458902.76774   15.981   0.147    
  2458902.76774   15.403   0.091    
  2458903.84767   15.692   0.13     
  2458903.84888   15.731   0.129    
  2458903.8501    15.837   0.143    
  2458904.57875   15.725   0.12     
  2458904.57998   15.611   0.091    
  2458904.84693   15.943   0.143    
  2458904.84819   15.671   0.101    
  2458904.84947   15.537   0.086    
  2458905.83051   15.735   0.113    
  2458905.83177   15.728   0.125    
  2458905.83305   15.795   0.12     
  2458906.85686   15.872   0.125    
  2458906.85814   15.638   0.11     
  2458907.82654   15.481   0.095    
  2458907.82782   16.312   0.163    
  2458908.85195   15.702   0.103    
  2458908.85324   16.075   0.136    
  2458908.85452   15.737   0.109    
  2458909.81861   16.032   0.173    
  2458909.81983   15.771   0.119    
  2458909.82107   15.842   0.127    
  2458910.81895   15.809   0.142    
  2458910.82017   15.859   0.13     
  2458910.8214    15.707   0.123    
  2458911.8144    15.645   0.109    
  2458911.81566   15.668   0.096    
  2458911.81693   15.940   0.139    
  2458915.01007   16.169   0.201    
  2458915.01129   15.802   0.149    
  2458916.81196   15.667   0.185    
  2458917.89863   15.639   0.211    
  2458920.79084   15.756   0.203    
  2458920.79212   15.744   0.212    
  2458921.78024   15.131   0.137    
  2458921.88363   15.895   0.192    
  2458922.78921   15.411   0.179    
  2458929.52028   15.729   0.105    
  2458931.50787   15.625   0.096    
  2458931.5103    15.817   0.1      
  2458955.98306   15.815   0.218    
  2458958.89599   15.759   0.099    
  2458962.88953   15.883   0.123    
  2458962.89074   15.818   0.124    
  2458962.89196   15.917   0.139    
  2458964.90098   16.076   0.142    
  2458964.9022    16.051   0.144    
  2458964.90342   15.808   0.108    
  2458966.87884   15.250   0.202    
  2458966.88007   15.830   0.139    
  2458967.86881   15.687   0.113    
  2458967.87003   15.698   0.105    
  2458967.87126   15.879   0.136    
  2458983.82157   15.633   0.097    
  2458983.82279   15.765   0.106    
  2458983.82401   15.691   0.1      
  2458990.91389   15.935   0.133    
  2458990.91511   15.637   0.104    
  2458990.91634   15.831   0.135    
  2458991.38852   15.900   0.131    
  2458993.84304   15.724   0.114    
  2458993.84426   15.731   0.108    
  2458993.84548   15.591   0.1      
  2458998.78619   15.869   0.127    
  2458998.78742   15.566   0.104    
  2458998.7886    15.744   0.118    
  2459002.3272    15.669   0.186    
  2459002.32842   15.703   0.17     
  2459002.34316   15.527   0.149    
  2459009.28926   15.571   0.187    
  2459009.29048   15.519   0.171    
  2459013.73832   15.686   0.106    
  2459019.48661   15.705   0.101    
  2459019.4891    15.770   0.107    
  2459020.52063   15.743   0.157    
  2459025.25687   15.608   0.108    
  2459025.2581    15.624   0.105    
  2459030.83459   15.775   0.212    
  2459031.26888   15.642   0.172    
  2459031.27016   15.705   0.198    
  2459042.67691   15.738   0.1      
  2459042.67813   15.676   0.092    
  2459042.67936   15.735   0.115    
  2459045.77675   15.562   0.126    
  2459047.53004   15.625   0.095    
  2459047.53126   15.722   0.108    
  2459047.53247   15.684   0.111    
  2459050.45638   15.796   0.114    
  2459050.45772   15.729   0.103    
  2459050.45897   15.348   0.088    
  2459052.77774   15.750   0.117    
  2459052.77896   15.723   0.129    
  2459052.78017   15.587   0.109    
  2459056.49081   15.605   0.104    
  2459056.49223   15.614   0.103    
  2459056.49348   15.538   0.104    
  2459057.75174   15.708   0.132    
  2459057.75297   15.582   0.108    
  2459057.75419   16.000   0.148    
  2459070.6897    15.339   0.078    
  2459070.69092   15.454   0.092    
  2459070.69213   15.337   0.088    
  2459075.63051   15.016   0.061    
  2459075.63173   15.051   0.057    
  2459075.63296   15.097   0.066    
  2459079.69465   14.446   0.056    
  2459084.27214   14.684   0.049    
  2459084.27335   14.788   0.05     
  2459084.27459   14.729   0.049    
  2459085.39557   14.868   0.074    
  2459085.39697   14.923   0.074    
  2459085.39818   14.854   0.077    
