HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457843.77659,2017-03-31.2749078,bg,1.42,15.788,15.142,0.121,3.366,0.372,V
2457843.77789,2017-03-31.2762052,bg,1.40,15.869,15.090,0.107,3.530,0.345,V
2457843.77919,2017-03-31.2775075,bg,1.43,15.839,14.944,0.096,4.038,0.355,V
2457845.85455,2017-04-02.3526752,bg,1.56,15.947,14.991,0.091,3.870,0.321,V
2457845.85586,2017-04-02.3539803,bg,1.57,15.717,14.947,0.108,4.026,0.397,V
2457845.85716,2017-04-02.3552814,bg,1.47,15.855,15.026,0.102,3.746,0.350,V
2457847.84522,2017-04-04.3431571,bg,1.70,15.919,15.144,0.107,3.358,0.330,V
2457847.84654,2017-04-04.3444783,bg,1.73,15.772,14.913,0.099,4.154,0.377,V
2457847.84781,2017-04-04.3457402,bg,1.72,15.831,15.104,0.112,3.486,0.357,V
2457850.89652,2017-04-07.3941712,bg,1.79,15.919,14.999,0.094,3.841,0.330,V
2457850.89780,2017-04-07.3954584,bg,1.91,15.903,15.237,0.119,3.085,0.334,V
2457850.89906,2017-04-07.3967224,bg,1.77,15.940,15.090,0.100,3.530,0.323,V
2457851.75086,2017-04-08.2484417,bg,1.73,15.728,15.094,0.122,3.518,0.393,V
2457851.75213,2017-04-08.2497084,bg,1.73,15.620,15.078,0.133,3.573,0.434,V
2457851.75340,2017-04-08.2509740,bg,1.71,15.569,15.222,0.159,3.125,0.454,V
2457853.82497,2017-04-10.3223652,bg,1.48,15.629,14.986,0.121,3.885,0.430,V
2457853.82624,2017-04-10.3236287,bg,1.60,15.462,15.169,0.167,3.284,0.502,V
2457853.82750,2017-04-10.3248940,bg,1.64,15.664,14.953,0.114,4.006,0.416,V
2457855.71816,2017-04-12.2153853,bg,1.35,15.399,15.167,0.177,3.289,0.531,V
2457855.71942,2017-04-12.2166451,bg,1.49,15.377,15.016,0.157,3.779,0.542,V
2457855.72069,2017-04-12.2179082,bg,1.47,15.411,15.191,0.179,3.218,0.525,V
2457857.80800,2017-04-14.3050437,bg,1.47,15.025,>15.025,99.990,3.018,0.750,V
2457857.80926,2017-04-14.3063098,bg,1.44,14.439,>14.439,99.990,0.835,1.286,V
2457857.81053,2017-04-14.3075732,bg,1.56,14.621,>14.621,99.990,4.496,1.088,V
2457864.93494,2017-04-21.4314035,bg,1.52,15.199,>15.199,99.990,2.802,0.639,V
2457865.93542,2017-04-22.4318010,bg,1.47,15.159,>15.159,99.990,3.208,0.663,V
2457868.91846,2017-04-25.4146158,bg,1.71,15.918,14.938,0.089,4.061,0.330,V
2457868.91974,2017-04-25.4158931,bg,1.57,15.907,15.020,0.097,3.769,0.333,V
2457868.92102,2017-04-25.4171675,bg,1.54,15.851,15.104,0.110,3.488,0.351,V
2457870.70878,2017-04-27.2048052,bg,1.46,16.076,14.962,0.079,3.976,0.285,V
2457870.71005,2017-04-27.2060709,bg,1.41,15.928,15.019,0.095,3.770,0.327,V
2457870.71131,2017-04-27.2073332,bg,1.34,15.874,15.114,0.109,3.456,0.343,V
2457871.74625,2017-04-28.2421965,bg,1.39,16.246,15.027,0.071,3.740,0.244,V
2457871.74751,2017-04-28.2434555,bg,1.36,15.928,15.118,0.104,3.438,0.327,V
2457871.74878,2017-04-28.2447318,bg,1.46,15.953,15.032,0.094,3.722,0.319,V
2457872.70389,2017-04-29.1997620,bg,1.39,15.874,15.127,0.110,3.413,0.343,V
2457872.70514,2017-04-29.2010214,bg,1.46,15.787,14.884,0.095,4.267,0.372,V
2457872.70640,2017-04-29.2022825,bg,1.51,15.962,15.051,0.095,3.658,0.317,V
2457873.74882,2017-04-30.2446278,bg,1.46,15.824,15.083,0.111,3.555,0.359,V
2457873.75009,2017-04-30.2458937,bg,1.37,15.915,15.236,0.117,3.089,0.331,V
2457873.75135,2017-04-30.2471584,bg,1.39,15.836,15.013,0.103,3.792,0.355,V
2457876.75926,2017-05-03.2548601,bg,1.44,15.947,14.977,0.090,3.918,0.321,V
2457876.76052,2017-05-03.2561315,bg,1.44,15.948,14.893,0.083,4.235,0.321,V
2457878.64806,2017-05-05.1435384,bg,1.46,15.712,15.304,0.151,2.901,0.399,V
2457878.64932,2017-05-05.1448052,bg,1.47,15.684,15.140,0.133,3.373,0.409,V
2457878.65059,2017-05-05.1460690,bg,1.44,15.682,14.999,0.117,3.839,0.410,V
2457879.85199,2017-05-06.3474034,bg,1.50,15.886,15.162,0.113,3.303,0.339,V
2457879.85326,2017-05-06.3486695,bg,1.52,16.024,15.182,0.101,3.245,0.299,V
2457879.85452,2017-05-06.3499346,bg,1.52,15.912,15.165,0.110,3.293,0.331,V
2457883.78495,2017-05-10.2801239,bg,1.75,15.470,15.291,0.186,2.935,0.498,V
2457883.78622,2017-05-10.2813976,bg,1.75,15.513,15.254,0.173,3.035,0.479,V
2457883.78750,2017-05-10.2826730,bg,1.66,15.376,15.016,0.157,3.779,0.543,V
2457889.77263,2017-05-16.2675006,bg,1.67,15.592,15.016,0.129,3.781,0.445,V
2457889.77390,2017-05-16.2687701,bg,1.61,15.794,15.232,0.131,3.099,0.369,V
2457889.77522,2017-05-16.2700921,bg,1.66,15.835,14.989,0.101,3.874,0.356,V
2457893.84023,2017-05-20.3349199,bg,1.84,15.878,14.872,0.087,4.316,0.342,V
2457893.84149,2017-05-20.3361797,bg,1.97,15.762,15.033,0.112,3.722,0.381,V
2457894.83238,2017-05-21.3270298,bg,1.42,15.991,15.018,0.090,3.771,0.308,V
2457894.83365,2017-05-21.3282980,bg,1.37,15.853,15.112,0.111,3.459,0.350,V
2457894.83491,2017-05-21.3295614,bg,1.40,15.692,15.018,0.118,3.773,0.406,V
2457895.81779,2017-05-22.3124012,bg,1.38,13.882,>13.882,99.990,5.284,2.150,V
2457895.81905,2017-05-22.3136640,bg,1.32,14.511,>14.511,99.990,3.853,1.205,V
2457901.75534,2017-05-28.2497549,bg,1.84,15.880,15.050,0.102,3.662,0.342,V
2457901.75661,2017-05-28.2510178,bg,1.84,15.651,14.868,0.107,4.333,0.422,V
2457903.80358,2017-05-30.2979424,bg,1.49,15.853,15.181,0.118,3.249,0.350,V
2457903.80484,2017-05-30.2991910,bg,1.50,15.899,14.979,0.094,3.911,0.335,V
2457903.80610,2017-05-30.3004543,bg,1.50,15.904,15.160,0.111,3.311,0.334,V
2457905.81113,2017-06-01.3054331,bg,1.64,15.858,15.065,0.106,3.614,0.348,V
2457905.81239,2017-06-01.3066968,bg,1.68,15.816,14.948,0.098,4.024,0.362,V
2457905.81366,2017-06-01.3079619,bg,1.65,15.817,15.068,0.110,3.604,0.362,V
2457906.82255,2017-06-02.3168421,bg,1.81,15.842,15.157,0.117,3.320,0.354,V
2457906.82383,2017-06-02.3181223,bg,1.57,15.795,15.177,0.124,3.260,0.369,V
2457906.82517,2017-06-02.3194574,bg,1.68,15.917,15.037,0.098,3.708,0.330,V
2457910.75078,2017-06-06.2450027,bg,1.50,15.625,15.285,0.160,2.950,0.432,V
2457910.75204,2017-06-06.2462613,bg,1.45,15.703,14.938,0.108,4.059,0.402,V
2457910.75331,2017-06-06.2475243,bg,1.32,15.597,15.241,0.158,3.074,0.443,V
2457911.76150,2017-06-07.2557034,bg,1.33,15.600,15.383,0.180,2.697,0.442,V
2457911.76276,2017-06-07.2569658,bg,1.34,15.459,15.186,0.171,3.233,0.503,V
2457911.76402,2017-06-07.2582289,bg,1.32,15.555,15.036,0.136,3.709,0.461,V
2457916.73147,2017-06-12.2256292,bg,1.71,15.593,15.186,0.151,3.233,0.445,V
2457916.73273,2017-06-12.2268949,bg,1.65,15.556,15.145,0.150,3.357,0.460,V
2457916.73400,2017-06-12.2281607,bg,1.62,15.502,15.138,0.157,3.378,0.484,V
2457918.70131,2017-06-14.1954693,bg,1.50,15.378,15.110,0.171,3.467,0.542,V
2457918.70258,2017-06-14.1967332,bg,1.52,15.223,14.717,0.138,4.981,0.625,V
2457918.70384,2017-06-14.1979956,bg,1.48,15.159,14.721,0.147,4.959,0.663,V
2457919.76172,2017-06-15.2558710,bg,1.42,13.638,>13.638,99.990,6.664,2.691,V
2457919.76298,2017-06-15.2571291,bg,1.43,99.990,99.990,99.990,99.990,99.990,V
2457919.76424,2017-06-15.2583932,bg,1.47,99.990,99.990,99.990,99.990,99.990,V
2457923.78905,2017-06-19.2832275,bg,1.42,15.886,15.106,0.107,3.479,0.340,V
2457923.79032,2017-06-19.2844965,bg,1.36,15.885,14.946,0.092,4.032,0.340,V
2457923.79158,2017-06-19.2857586,bg,1.41,15.847,14.954,0.096,4.002,0.352,V
2457925.68421,2017-06-21.1783935,bh,1.61,99.990,99.990,99.990,99.990,99.990,V
2457927.79002,2017-06-23.2842362,bg,1.58,14.460,>14.460,99.990,2.340,1.263,V
2457927.79128,2017-06-23.2854975,bg,1.49,14.828,>14.828,99.990,2.991,0.899,V
2457927.79255,2017-06-23.2867637,bg,1.35,14.070,>14.070,99.990,3.091,1.808,V
2457929.67961,2017-06-25.1738489,bg,1.51,99.990,99.990,99.990,99.990,99.990,V
2457932.68017,2017-06-28.1744738,bg,2.35,16.008,14.838,0.075,4.454,0.304,V
2457932.68144,2017-06-28.1757406,bg,2.33,15.934,14.967,0.090,3.956,0.325,V
2457932.68270,2017-06-28.1770041,bg,2.26,15.857,15.095,0.109,3.514,0.349,V
2457933.66567,2017-06-29.1599921,bg,1.56,15.880,14.994,0.097,3.857,0.342,V
2457933.66694,2017-06-29.1612633,bg,1.52,15.854,15.086,0.108,3.544,0.350,V
2457933.66821,2017-06-29.1625274,bg,1.52,15.914,14.973,0.092,3.933,0.331,V
2457935.72250,2017-07-01.2168696,bg,1.51,15.909,15.044,0.099,3.683,0.332,V
2457935.72376,2017-07-01.2181380,bg,1.60,15.960,15.119,0.101,3.439,0.317,V
2457935.72505,2017-07-01.2194258,bg,1.57,15.863,14.900,0.090,4.204,0.347,V
2457939.68176,2017-07-05.1762530,bg,1.78,99.990,99.990,99.990,99.990,99.990,V
2457939.68303,2017-07-05.1775231,bg,1.59,99.990,99.990,99.990,99.990,99.990,V
2457939.68431,2017-07-05.1788033,bg,1.73,99.990,99.990,99.990,99.990,99.990,V
2457944.65666,2017-07-10.1513366,bg,1.49,15.478,15.327,0.191,2.840,0.494,V
2457944.65795,2017-07-10.1526160,bg,1.46,15.471,15.273,0.183,2.983,0.497,V
2457944.65920,2017-07-10.1538781,bg,1.55,15.439,15.047,0.153,3.674,0.512,V
2457946.62977,2017-07-12.1245291,bg,1.59,15.808,14.932,0.098,4.085,0.365,V
2457946.63103,2017-07-12.1257884,bg,1.63,15.627,14.961,0.119,3.977,0.431,V
2457946.63232,2017-07-12.1270675,bg,1.62,15.771,15.104,0.119,3.486,0.377,V
2457949.60474,2017-07-15.0996329,bg,1.70,15.529,15.123,0.151,3.425,0.471,V
2457949.60601,2017-07-15.1009111,bg,1.51,15.636,14.824,0.104,4.508,0.428,V
2457949.60732,2017-07-15.1022209,bg,1.49,15.694,15.032,0.119,3.726,0.405,V
2457951.56303,2017-07-17.0580184,bg,1.62,15.880,15.008,0.098,3.809,0.342,V
2457951.56429,2017-07-17.0592802,bg,1.64,15.995,14.979,0.086,3.914,0.307,V
2457951.56556,2017-07-17.0605462,bg,1.64,15.870,14.964,0.095,3.965,0.345,V
2457953.72320,2017-07-19.2183042,bg,1.55,15.820,15.110,0.114,3.466,0.361,V
2457953.72446,2017-07-19.2195618,bg,1.55,15.843,15.234,0.125,3.094,0.353,V
2457953.72573,2017-07-19.2208253,bg,1.48,15.922,15.085,0.101,3.547,0.329,V
2457954.65177,2017-07-20.1469107,bg,1.67,15.825,15.169,0.120,3.282,0.359,V
2457954.65303,2017-07-20.1481748,bg,1.52,15.801,15.042,0.109,3.691,0.367,V
2457954.65428,2017-07-20.1494361,bg,1.68,15.922,15.163,0.109,3.303,0.328,V
2457958.64516,2017-07-24.1405462,bg,1.54,15.863,14.997,0.099,3.849,0.347,V
2457958.64644,2017-07-24.1418153,bg,1.50,15.988,14.990,0.087,3.872,0.309,V
2457958.64771,2017-07-24.1430909,bg,1.42,15.902,14.949,0.091,4.023,0.335,V
2457960.56914,2017-07-26.0646364,bg,1.49,15.883,15.272,0.125,2.986,0.340,V
2457960.57040,2017-07-26.0658945,bg,1.55,15.844,15.259,0.128,3.021,0.353,V
2457960.57167,2017-07-26.0671605,bg,1.42,15.778,14.850,0.093,4.404,0.375,V
2457961.71842,2017-07-27.2139940,bg,1.62,15.278,15.118,0.189,3.442,0.594,V
2457961.71969,2017-07-27.2152534,bg,1.56,15.302,15.269,0.213,2.994,0.581,V
2457961.72095,2017-07-27.2165170,bg,1.52,15.121,14.904,0.180,4.189,0.687,V
2457962.66565,2017-07-28.1612796,bg,1.41,15.547,15.143,0.151,3.364,0.464,V
2457962.66692,2017-07-28.1625503,bg,1.57,15.571,15.077,0.139,3.575,0.454,V
2457962.66820,2017-07-28.1638400,bg,1.58,15.612,14.718,0.096,4.973,0.437,V
2457963.54864,2017-07-29.0443233,bg,1.52,14.761,>14.761,99.990,2.305,0.957,V
2457963.54990,2017-07-29.0455868,bg,1.55,99.990,99.990,99.990,99.990,99.990,V
2457964.57060,2017-07-30.0663556,bg,1.30,15.114,14.806,0.165,4.589,0.691,V
2457964.57186,2017-07-30.0676221,bg,1.35,15.026,>15.026,99.990,2.376,0.749,V
2457964.57313,2017-07-30.0688846,bg,1.32,14.744,>14.744,99.990,1.913,0.971,V
2457966.58149,2017-08-01.0773929,bg,1.47,15.886,15.066,0.103,3.611,0.340,V
2457966.58276,2017-08-01.0786547,bg,1.41,15.765,15.059,0.114,3.634,0.380,V
2457966.58402,2017-08-01.0799190,bg,1.38,15.848,15.062,0.106,3.624,0.352,V
2457971.69463,2017-08-06.1908922,bg,1.47,15.511,14.953,0.131,4.005,0.480,V
2457971.69589,2017-08-06.1921593,bg,1.54,15.424,15.261,0.189,3.015,0.519,V
2457971.69716,2017-08-06.1934239,bg,1.51,15.391,15.128,0.172,3.407,0.535,V
2457973.54216,2017-08-08.0385678,bg,1.53,15.454,15.313,0.193,2.875,0.505,V
2457973.54343,2017-08-08.0398383,bg,1.47,15.600,15.414,0.185,2.620,0.442,V
2457973.54469,2017-08-08.0410971,bg,1.48,15.374,>15.374,99.990,2.707,0.544,V
2457975.63100,2017-08-10.1275736,bg,1.63,15.690,14.923,0.108,4.115,0.407,V
2457975.63227,2017-08-10.1288398,bg,1.56,15.756,14.902,0.100,4.197,0.383,V
2457975.63353,2017-08-10.1301045,bg,1.72,15.612,15.114,0.139,3.452,0.437,V
2457980.64752,2017-08-15.1444988,bg,1.43,15.811,14.940,0.098,4.058,0.364,V
2457980.64878,2017-08-15.1457684,bg,1.45,15.799,15.104,0.116,3.486,0.368,V
2457980.65006,2017-08-15.1470434,bg,1.43,15.819,15.051,0.108,3.660,0.361,V
2457981.67472,2017-08-16.1717870,bg,1.41,15.756,15.266,0.140,3.003,0.383,V
2457981.67599,2017-08-16.1730530,bg,1.36,15.890,14.912,0.089,4.157,0.339,V
2457981.67725,2017-08-16.1743178,bg,1.42,15.074,>15.074,99.990,2.352,0.717,V
2457982.52539,2017-08-17.0225263,bg,1.40,15.993,14.999,0.088,3.838,0.308,V
2457982.52832,2017-08-17.0254631,bg,1.42,15.877,15.010,0.099,3.801,0.343,V
2457982.52958,2017-08-17.0267246,bg,1.46,15.900,15.211,0.116,3.156,0.335,V
2457986.68692,2017-08-21.1844325,be,1.72,15.879,15.087,0.106,3.540,0.342,V
2457986.68693,2017-08-21.1844356,bg,1.51,16.013,15.388,0.123,2.683,0.302,V
2457986.68822,2017-08-21.1857317,bg,1.73,15.922,15.272,0.121,2.986,0.329,V
2457986.68822,2017-08-21.1857314,be,1.85,15.929,15.110,0.103,3.468,0.326,V
2457986.68950,2017-08-21.1870042,be,1.72,16.043,14.986,0.083,3.886,0.294,V
2457986.68950,2017-08-21.1870034,bg,1.61,15.764,15.214,0.132,3.150,0.380,V
2457987.55137,2017-08-22.0489535,bg,1.54,15.793,14.999,0.105,3.840,0.370,V
2457987.55263,2017-08-22.0502111,bg,1.58,15.946,15.077,0.098,3.573,0.321,V
2457987.55389,2017-08-22.0514752,bg,1.55,15.900,14.888,0.086,4.252,0.335,V
2457999.58973,2017-09-03.0884361,bg,1.65,14.401,>14.401,99.990,0.013,1.333,V
2457999.59100,2017-09-03.0897016,bg,1.53,14.564,>14.564,99.990,3.455,1.147,V
2457999.59226,2017-09-03.0909671,bg,1.88,14.222,>14.222,99.990,-0.943,1.571,V
2458001.54794,2017-09-05.0468262,bg,1.50,15.567,15.229,0.161,3.108,0.455,V
2458001.54920,2017-09-05.0480981,bg,1.57,15.481,15.131,0.159,3.399,0.493,V
2458001.55049,2017-09-05.0493747,bg,1.53,15.567,15.000,0.130,3.834,0.455,V
2458002.54730,2017-09-06.0462829,bg,1.79,15.150,>15.150,99.990,3.178,0.668,V
2458002.54859,2017-09-06.0475756,bg,1.72,15.034,>15.034,99.990,2.825,0.744,V
2458002.54985,2017-09-06.0488351,bg,1.75,15.188,14.907,0.169,4.180,0.646,V
2458003.61189,2017-09-07.1109804,bg,1.35,15.451,15.210,0.176,3.161,0.507,V
2458003.61315,2017-09-07.1122454,bg,1.36,15.489,15.226,0.172,3.115,0.489,V
2458003.61443,2017-09-07.1135128,bg,1.37,15.458,15.019,0.146,3.768,0.504,V
2458005.55377,2017-09-09.0530473,bg,1.59,15.667,14.893,0.107,4.233,0.416,V
2458005.55503,2017-09-09.0543188,bg,1.60,15.753,15.149,0.126,3.343,0.384,V
2458005.55630,2017-09-09.0555853,bg,1.64,15.762,15.030,0.112,3.733,0.381,V
2458010.60743,2017-09-14.1072016,bg,1.46,15.863,15.030,0.102,3.731,0.347,V
2458010.60870,2017-09-14.1084766,bg,1.40,16.032,15.298,0.112,2.916,0.297,V
2458010.60996,2017-09-14.1097408,bg,1.40,15.918,15.097,0.103,3.509,0.330,V
2458012.55207,2017-09-16.0520398,bg,2.01,15.825,15.086,0.111,3.545,0.359,V
2458012.55333,2017-09-16.0533040,bg,1.94,15.748,15.384,0.157,2.695,0.385,V
2458012.55461,2017-09-16.0545712,bg,1.92,15.699,15.016,0.117,3.780,0.403,V
2458013.52712,2017-09-17.0271856,bg,1.75,15.822,15.139,0.117,3.377,0.360,V
2458013.52838,2017-09-17.0284430,bg,1.70,15.891,15.132,0.109,3.397,0.338,V
2458013.52964,2017-09-17.0297083,bg,1.63,15.746,14.965,0.107,3.962,0.386,V
2458015.58621,2017-09-19.0864697,bg,1.54,16.015,15.132,0.097,3.397,0.302,V
2458018.52190,2017-09-22.0224638,bg,1.43,15.881,15.225,0.120,3.116,0.341,V
2458018.52318,2017-09-22.0237343,bg,1.40,15.882,15.104,0.107,3.488,0.341,V
2458018.52445,2017-09-22.0250067,bg,1.45,15.802,14.961,0.101,3.978,0.367,V
2458019.55307,2017-09-23.0537331,bg,1.46,15.895,14.983,0.095,3.897,0.337,V
2458019.55435,2017-09-23.0550065,bg,1.41,15.808,15.093,0.113,3.520,0.365,V
2458019.55561,2017-09-23.0562712,bg,1.45,15.878,15.116,0.109,3.446,0.342,V
2458026.55121,2017-09-30.0525392,bg,1.40,14.241,>14.241,99.990,3.070,1.544,V
2458026.55248,2017-09-30.0538145,bg,1.44,14.296,>14.296,99.990,6.313,1.469,V
2458027.50046,2017-10-01.0018832,bg,1.50,14.915,>14.915,99.990,1.696,0.829,V
2458028.53289,2017-10-02.0344092,bg,2.05,15.619,15.095,0.135,3.516,0.434,V
2458028.53415,2017-10-02.0356740,bg,2.04,15.484,14.985,0.138,3.891,0.492,V
2458028.53542,2017-10-02.0369390,bg,2.03,15.522,15.327,0.183,2.838,0.475,V
2458033.51709,2017-10-07.0190812,bg,1.48,15.603,15.025,0.129,3.748,0.441,V
2458033.51836,2017-10-07.0203548,bg,1.47,15.684,15.461,0.179,2.510,0.409,V
2458033.51962,2017-10-07.0216113,bg,1.40,15.518,15.158,0.157,3.317,0.476,V
2458035.52152,2017-10-09.0236969,bg,1.45,15.699,14.895,0.104,4.228,0.403,V
2458035.52279,2017-10-09.0249671,bg,1.41,15.730,15.085,0.121,3.546,0.392,V
2458035.52406,2017-10-09.0262307,bg,1.42,15.903,15.084,0.103,3.548,0.335,V
2458039.50418,2017-10-13.0067062,bg,1.82,15.692,14.886,0.104,4.263,0.406,V
2458039.50544,2017-10-13.0079725,bg,1.79,15.729,14.890,0.101,4.247,0.393,V
2458040.50419,2017-10-14.0068090,bg,2.36,15.698,14.952,0.110,4.008,0.404,V
2458040.50545,2017-10-14.0080694,bg,2.36,15.630,14.688,0.092,5.114,0.431,V
2458040.50672,2017-10-14.0093365,bg,2.28,15.570,14.825,0.110,4.505,0.455,V
2458042.49542,2017-10-15.9982156,bg,1.85,15.623,15.090,0.134,3.531,0.433,V
2458042.49670,2017-10-15.9994931,bg,1.95,15.710,15.051,0.119,3.661,0.400,V
2458042.49797,2017-10-16.0007594,bg,1.69,15.629,15.021,0.125,3.762,0.430,V
2458042.50455,2017-10-16.0073489,bg,1.74,15.732,15.034,0.115,3.718,0.391,V
2458042.50582,2017-10-16.0086123,bg,1.90,15.836,15.031,0.104,3.728,0.356,V
2458042.50710,2017-10-16.0098873,bg,1.77,15.717,15.126,0.127,3.417,0.397,V
2458162.86552,2018-02-13.3682910,bg,1.36,15.629,15.221,0.150,3.131,0.430,V
2458162.86679,2018-02-13.3695674,bg,1.35,15.688,15.107,0.128,3.476,0.407,V
2458162.86806,2018-02-13.3708310,bg,1.34,15.723,15.561,0.189,2.288,0.394,V
2458163.86882,2018-02-14.3715033,bg,1.35,15.708,14.938,0.108,4.062,0.400,V
2458163.87006,2018-02-14.3727481,bg,1.40,15.743,15.017,0.112,3.778,0.387,V
2458163.87134,2018-02-14.374025,bg,1.50,15.714,15.046,0.119,3.677,0.398,V
2458166.88245,2018-02-17.3848643,bg,1.42,15.262,14.722,0.133,4.954,0.603,V
2458166.88373,2018-02-17.3861445,bg,1.37,15.129,14.934,0.183,4.076,0.682,V
2458166.88501,2018-02-17.3874202,bg,1.45,15.092,>15.092,99.990,3.000,0.705,V
2458170.89595,2018-02-21.3979966,bg,1.47,15.582,15.181,0.152,3.246,0.449,V
2458170.89722,2018-02-21.3992726,bg,1.46,15.428,15.333,0.201,2.823,0.517,V
2458170.89850,2018-02-21.4005504,bg,1.46,15.413,14.920,0.139,4.132,0.525,V
2458171.84141,2018-02-22.3433729,bg,1.42,15.782,15.004,0.107,3.823,0.374,V
2458171.84269,2018-02-22.3446515,bg,1.48,15.863,14.814,0.083,4.556,0.347,V
2458171.84397,2018-02-22.3459258,bg,1.44,15.751,15.038,0.114,3.707,0.385,V
2458173.87784,2018-02-24.3796040,bg,1.53,15.647,14.999,0.121,3.838,0.423,V
2458173.87912,2018-02-24.3808828,bg,1.55,15.742,14.952,0.106,4.010,0.388,V
2458173.88040,2018-02-24.3821630,bg,1.58,15.805,14.943,0.099,4.043,0.366,V
2458174.83534,2018-02-25.3370182,bg,1.54,15.737,14.992,0.110,3.863,0.389,V
2458174.83662,2018-02-25.3382973,bg,1.52,15.848,15.245,0.126,3.062,0.352,V
2458174.83790,2018-02-25.3395694,bg,1.56,15.745,14.959,0.106,3.983,0.387,V
2458175.83878,2018-02-26.3403603,bg,1.49,15.757,15.103,0.120,3.488,0.382,V
2458175.84005,2018-02-26.3416337,bg,1.46,15.856,15.332,0.135,2.824,0.349,V
2458175.84133,2018-02-26.3429125,bg,1.55,15.837,15.253,0.128,3.037,0.355,V
2458179.82028,2018-03-02.3214760,bg,1.48,15.113,>15.113,99.990,3.048,0.692,V
2458179.82155,2018-03-02.3227494,bg,1.45,15.136,14.981,0.190,3.903,0.677,V
2458179.82284,2018-03-02.3240350,bg,1.46,15.142,>15.142,99.990,2.892,0.673,V
2458180.89945,2018-03-03.4005409,bg,1.48,15.284,15.266,0.216,3.003,0.591,V
2458180.90072,2018-03-03.4018142,bg,1.45,15.363,14.977,0.154,3.917,0.550,V
2458180.90199,2018-03-03.4030822,bg,1.51,15.352,15.227,0.195,3.113,0.555,V
2458182.81410,2018-03-05.3150069,bg,1.49,15.672,15.004,0.119,3.823,0.414,V
2458182.81538,2018-03-05.3162760,bg,1.43,15.604,>15.604,99.990,2.067,0.440,V
2458182.81665,2018-03-05.3175568,bg,1.47,15.354,14.984,0.156,3.894,0.554,V
