HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458334.60151,2018-08-04.0967855,bg,1.39,15.977,15.131,0.101,3.399,0.313,V
2458334.60278,2018-08-04.0980634,bg,1.35,15.994,15.406,0.128,2.640,0.308,V
2458334.72838,2018-08-04.2236686,bl,1.43,16.635,15.719,0.095,1.872,0.161,g
2458334.72960,2018-08-04.2248835,bl,1.40,16.452,15.724,0.112,1.863,0.191,g
2458334.73081,2018-08-04.2261031,bl,1.45,16.372,15.900,0.142,1.584,0.205,g
2458334.77717,2018-08-04.2724633,bg,1.50,15.671,15.365,0.166,2.739,0.414,V
2458334.77845,2018-08-04.2737392,bg,1.42,15.717,15.297,0.149,2.917,0.397,V
2458334.77972,2018-08-04.2750137,bg,1.48,15.946,15.244,0.115,3.063,0.322,V
2458335.59620,2018-08-05.0915359,bg,1.38,15.925,15.248,0.118,3.051,0.328,V
2458335.59748,2018-08-05.0928237,bg,1.41,15.793,15.293,0.138,2.929,0.370,V
2458335.59876,2018-08-05.0940940,bg,1.44,15.999,15.362,0.122,2.750,0.307,V
2458335.62718,2018-08-05.1225182,bh,1.46,16.105,15.294,0.104,2.926,0.278,V
2458335.62845,2018-08-05.1237909,bh,1.35,16.001,15.117,0.097,3.445,0.306,V
2458335.62972,2018-08-05.1250590,bh,1.46,16.035,15.230,0.105,3.103,0.296,V
2458335.80071,2018-08-05.2960549,bh,1.39,15.811,15.092,0.113,3.524,0.364,V
2458335.80197,2018-08-05.2973157,bh,1.42,15.857,15.382,0.142,2.699,0.349,V
2458335.80323,2018-08-05.2985826,bh,1.44,15.856,15.193,0.119,3.211,0.349,V
2458336.61797,2018-08-06.1133593,bl,1.45,16.749,15.745,0.087,1.829,0.145,g
2458336.61918,2018-08-06.1145755,bl,1.42,16.632,15.639,0.088,2.015,0.162,g
2458336.62040,2018-08-06.1157930,bl,1.41,16.688,15.754,0.093,1.813,0.154,g
2458336.77065,2018-08-06.2660586,bk,1.47,16.525,15.862,0.119,1.640,0.178,g
2458336.77187,2018-08-06.2672732,bk,1.94,16.612,15.756,0.100,1.810,0.165,g
2458336.77309,2018-08-06.2684920,bk,1.94,16.580,15.687,0.096,1.928,0.170,g
2458336.79525,2018-08-06.2906532,bh,1.43,15.909,15.212,0.116,3.154,0.333,V
2458336.79651,2018-08-06.2919177,bh,1.49,15.958,15.062,0.096,3.624,0.318,V
2458336.79778,2018-08-06.2931811,bh,1.43,15.760,15.427,0.161,2.591,0.381,V
2458338.61110,2018-08-08.1066076,bl,1.43,16.765,15.674,0.080,1.951,0.143,g
2458338.61231,2018-08-08.1078271,bl,1.44,16.698,15.827,0.098,1.695,0.152,g
2458338.61353,2018-08-08.1090454,bl,1.47,16.662,15.738,0.094,1.840,0.157,g
2458338.76497,2018-08-08.2604888,bg,1.47,15.919,15.178,0.111,3.257,0.331,V
2458338.76623,2018-08-08.2617585,bg,1.50,15.819,15.155,0.119,3.328,0.362,V
2458338.76751,2018-08-08.2630351,bg,1.48,15.921,15.142,0.107,3.368,0.330,V
2458338.79362,2018-08-08.2891472,bh,1.42,15.910,15.202,0.114,3.185,0.332,V
2458338.79491,2018-08-08.2904353,bh,1.48,16.031,15.112,0.094,3.460,0.298,V
2458338.79619,2018-08-08.2917101,bh,1.46,16.006,15.456,0.132,2.522,0.304,V
2458339.28001,2018-08-08.7755660,bp,1.46,99.990,99.990,99.990,99.990,99.990,g
2458339.28122,2018-08-08.7767707,bp,1.47,16.726,15.722,0.087,1.867,0.148,g
2458339.28243,2018-08-08.7779875,bp,1.51,99.990,99.990,99.990,99.990,99.990,g
2458339.62814,2018-08-09.1237186,bg,1.98,15.946,15.248,0.116,3.054,0.323,V
2458339.62942,2018-08-09.1249947,bg,2.01,16.017,15.409,0.125,2.633,0.302,V
2458339.63068,2018-08-09.1262582,bg,1.99,16.035,15.292,0.111,2.932,0.297,V
2458339.66691,2018-08-09.1624853,bh,2.23,16.079,15.365,0.114,2.742,0.284,V
2458339.66819,2018-08-09.1637651,bh,2.26,16.060,15.133,0.094,3.395,0.290,V
2458339.66945,2018-08-09.1650288,bh,2.26,15.905,15.235,0.118,3.088,0.334,V
2458340.26919,2018-08-09.7648065,bp,2.05,99.990,99.990,99.990,99.990,99.990,g
2458340.27040,2018-08-09.7660136,bp,2.05,99.990,99.990,99.990,99.990,99.990,g
2458340.27160,2018-08-09.7672174,bp,2.05,99.990,99.990,99.990,99.990,99.990,g
2458340.63640,2018-08-10.1320370,bg,1.40,16.007,15.248,0.110,3.052,0.305,V
2458340.63768,2018-08-10.1333216,bg,1.43,15.956,15.237,0.113,3.084,0.320,V
2458340.63902,2018-08-10.1346631,bg,1.43,15.931,15.408,0.136,2.635,0.327,V
2458341.27730,2018-08-10.7729758,bp,2.48,99.990,99.990,99.990,99.990,99.990,g
2458341.27851,2018-08-10.7741818,bp,2.47,99.990,99.990,99.990,99.990,99.990,g
2458341.27971,2018-08-10.7753878,bp,2.42,99.990,99.990,99.990,99.990,99.990,g
2458341.72410,2018-08-11.2198111,bg,1.43,15.822,15.389,0.147,2.683,0.361,V
2458341.72537,2018-08-11.2210736,bg,1.46,16.028,15.275,0.110,2.976,0.299,V
2458341.72663,2018-08-11.2223400,bg,1.49,15.975,15.150,0.103,3.342,0.314,V
2458341.78308,2018-08-11.2787922,bh,1.36,16.003,15.213,0.106,3.152,0.305,V
2458341.78435,2018-08-11.2800577,bh,1.38,15.960,15.288,0.118,2.942,0.317,V
2458341.78561,2018-08-11.2813236,bh,1.39,16.041,15.165,0.098,3.297,0.295,V
2458342.74962,2018-08-12.2453942,bg,1.42,15.859,15.341,0.136,2.802,0.348,V
2458342.75090,2018-08-12.2466712,bg,1.37,15.706,15.377,0.162,2.712,0.401,V
2458342.75217,2018-08-12.2479461,bg,1.39,15.827,15.208,0.124,3.167,0.359,V
2458342.77950,2018-08-12.2752721,bh,1.35,15.800,15.458,0.160,2.516,0.368,V
2458342.78076,2018-08-12.2765369,bh,1.37,15.962,15.510,0.145,2.400,0.316,V
2458342.78202,2018-08-12.2778009,bh,1.35,15.963,15.046,0.094,3.680,0.317,V
2458343.65286,2018-08-13.1486916,bh,1.44,14.416,>14.416,99.990,2.700,1.314,V
2458343.65412,2018-08-13.1499550,bh,1.54,99.990,99.990,99.990,99.990,99.990,V
2458343.65540,2018-08-13.1512326,bh,1.46,99.990,99.990,99.990,99.990,99.990,V
2458343.66059,2018-08-13.1564281,bg,1.63,99.990,99.990,99.990,99.990,99.990,V
2458343.66185,2018-08-13.1576859,bg,1.63,99.990,99.990,99.990,99.990,99.990,V
2458343.66312,2018-08-13.1589503,bg,1.53,99.990,99.990,99.990,99.990,99.990,V
2458344.26689,2018-08-13.7627629,bp,1.45,99.990,99.990,99.990,99.990,99.990,g
2458344.26810,2018-08-13.7639737,bp,1.46,99.990,99.990,99.990,99.990,99.990,g
2458344.26931,2018-08-13.7651815,bp,1.46,99.990,99.990,99.990,99.990,99.990,g
2458344.74226,2018-08-14.2381734,bg,1.51,15.829,15.138,0.116,3.381,0.359,V
2458344.74353,2018-08-14.2394392,bg,1.49,15.857,15.210,0.121,3.162,0.350,V
2458344.74479,2018-08-14.2407030,bg,1.54,15.942,15.299,0.121,2.913,0.323,V
2458344.74608,2018-08-14.2419881,bh,1.98,15.911,15.127,0.107,3.410,0.332,V
2458344.74735,2018-08-14.2432549,bh,1.97,15.958,15.360,0.127,2.755,0.318,V
2458344.74860,2018-08-14.2445173,bh,1.97,16.024,15.278,0.111,2.968,0.299,V
2458345.24154,2018-08-14.7374809,bp,2.04,16.606,15.714,0.097,1.881,0.166,g
2458345.24276,2018-08-14.7387008,bp,2.04,16.650,15.813,0.102,1.717,0.159,g
2458345.24397,2018-08-14.7399122,bp,2.02,16.708,15.730,0.089,1.854,0.151,g
2458345.64262,2018-08-15.1385951,bh,1.41,16.297,15.190,0.079,3.221,0.233,V
2458345.64390,2018-08-15.1398685,bh,1.47,16.011,15.057,0.091,3.642,0.303,V
2458345.64517,2018-08-15.1411438,bh,1.44,15.791,15.322,0.142,2.853,0.371,V
2458345.73876,2018-08-15.2347414,bg,1.45,15.863,15.431,0.148,2.579,0.347,V
2458345.74004,2018-08-15.2360200,bg,1.53,15.636,15.230,0.151,3.105,0.427,V
2458345.74131,2018-08-15.2372865,bg,1.47,15.948,15.338,0.125,2.811,0.321,V
2458346.24206,2018-08-15.7380704,bp,1.98,16.715,15.740,0.090,1.837,0.150,g
2458346.24327,2018-08-15.7392812,bp,1.97,16.578,15.775,0.105,1.777,0.170,g
2458346.24449,2018-08-15.7404967,bp,1.96,16.502,15.827,0.118,1.696,0.182,g
2458347.53449,2018-08-17.0305915,bg,1.43,16.078,14.931,0.077,4.088,0.287,V
2458347.53573,2018-08-17.0318347,bg,1.42,15.853,15.181,0.118,3.245,0.351,V
2458347.53700,2018-08-17.0331098,bg,1.43,15.935,15.338,0.127,2.809,0.326,V
2458347.57714,2018-08-17.0732486,bh,1.41,16.162,15.099,0.082,3.504,0.264,V
2458347.57842,2018-08-17.0745245,bh,1.43,16.155,15.343,0.104,2.798,0.265,V
2458347.57969,2018-08-17.0757975,bh,1.39,16.038,15.182,0.100,3.243,0.295,V
2458348.53198,2018-08-18.0281527,bl,1.37,99.990,99.990,99.990,99.990,99.990,g
2458348.53319,2018-08-18.0293677,bl,1.36,99.990,99.990,99.990,99.990,99.990,g
2458349.73053,2018-08-19.2267960,bk,2.17,16.421,15.585,0.102,2.117,0.196,g
2458349.73175,2018-08-19.2280236,bk,2.14,16.327,15.783,0.133,1.765,0.214,g
2458349.73298,2018-08-19.2292475,bk,2.17,16.206,15.794,0.150,1.748,0.239,g
2458349.73815,2018-08-19.2344104,bl,2.33,16.348,15.786,0.131,1.761,0.210,g
2458349.73936,2018-08-19.2356254,bl,2.30,16.345,15.719,0.124,1.871,0.211,g
2458349.74058,2018-08-19.2368440,bl,2.35,16.435,15.757,0.118,1.808,0.194,g
2458354.56738,2018-08-24.0640458,bg,2.22,15.403,15.069,0.161,3.600,0.530,V
2458354.56866,2018-08-24.0652960,bg,2.22,15.398,>15.398,99.990,2.568,0.532,V
2458354.56994,2018-08-24.0665731,bg,2.21,15.290,>15.290,99.990,2.592,0.588,V
2458355.59405,2018-08-25.0907725,bh,1.43,15.351,15.091,0.173,3.528,0.556,V
2458355.59533,2018-08-25.0920390,bh,1.33,15.448,15.397,0.209,2.663,0.508,V
2458355.59659,2018-08-25.0933076,bh,1.29,15.620,15.323,0.167,2.848,0.434,V
2458355.71289,2018-08-25.2096185,bk,1.99,15.830,>15.830,99.990,1.319,0.338,g
2458355.71412,2018-08-25.2108484,bk,1.99,15.782,>15.782,99.990,1.735,0.353,g
2458355.71535,2018-08-25.2120769,bk,2.00,15.647,>15.647,99.990,1.621,0.400,g
2458356.59328,2018-08-26.0900746,bk,1.95,16.081,15.440,0.122,2.420,0.268,g
2458356.59451,2018-08-26.0913021,bk,1.97,16.063,15.716,0.160,1.877,0.273,g
2458356.59572,2018-08-26.0925219,bk,2.01,16.141,15.970,0.188,1.486,0.254,g
2458356.68250,2018-08-26.1793135,bl,1.35,15.743,>15.743,99.990,1.360,0.366,g
2458356.68372,2018-08-26.1805214,bl,1.47,15.688,>15.688,99.990,1.513,0.386,g
2458356.68494,2018-08-26.1817410,bl,1.48,15.670,>15.670,99.990,1.863,0.392,g
2458358.65712,2018-08-28.1540892,bk,1.91,16.071,15.826,0.175,1.697,0.271,g
2458358.65834,2018-08-28.1553027,bk,1.94,16.252,15.856,0.153,1.650,0.229,g
2458358.65957,2018-08-28.1565317,bk,1.94,16.007,15.543,0.143,2.201,0.287,g
2458358.66835,2018-08-28.1653185,bh,1.36,15.658,15.224,0.147,3.122,0.419,V
2458358.66963,2018-08-28.1665929,bh,1.36,15.731,15.422,0.165,2.602,0.392,V
2458358.67089,2018-08-28.1678552,bh,1.42,15.600,15.467,0.194,2.495,0.442,V
2458359.24985,2018-08-28.7468578,bp,1.48,16.825,15.759,0.082,1.805,0.135,g
2458359.25106,2018-08-28.7480719,bp,1.46,16.684,15.716,0.090,1.877,0.154,g
2458359.25227,2018-08-28.7492780,bp,1.97,16.572,15.604,0.090,2.081,0.171,g
2458359.50902,2018-08-29.0060560,bk,1.39,16.640,15.821,0.103,1.706,0.160,g
2458359.51024,2018-08-29.0072793,bk,1.43,16.585,15.709,0.098,1.891,0.169,g
2458359.51147,2018-08-29.0084978,bk,1.43,16.650,15.698,0.091,1.909,0.159,g
2458359.62807,2018-08-29.1251181,bl,1.47,16.050,15.775,0.170,1.779,0.276,g
2458359.62929,2018-08-29.1263343,bl,1.46,16.041,15.803,0.176,1.734,0.279,g
2458359.63050,2018-08-29.1275505,bl,1.55,16.175,15.823,0.159,1.702,0.246,g
2458359.69825,2018-08-29.1952994,bg,1.47,15.474,15.297,0.187,2.918,0.497,V
2458359.69951,2018-08-29.1965614,bg,1.45,15.435,>15.435,99.990,2.386,0.514,V
2458360.25366,2018-08-29.7507577,bp,1.95,16.668,15.683,0.089,1.935,0.156,g
2458360.25487,2018-08-29.7519673,bp,1.94,16.708,15.803,0.095,1.733,0.151,g
2458360.25607,2018-08-29.7531695,bp,1.95,16.627,15.851,0.107,1.658,0.162,g
2458360.49904,2018-08-29.9961523,bg,1.40,15.920,15.274,0.121,2.981,0.330,V
2458360.50031,2018-08-29.9974251,bg,1.43,15.968,15.189,0.107,3.222,0.316,V
2458360.50158,2018-08-29.9987012,bg,1.43,16.003,15.255,0.111,3.032,0.306,V
2458360.53396,2018-08-30.0310785,bh,1.45,16.096,15.222,0.098,3.125,0.280,V
2458360.53522,2018-08-30.0323364,bh,1.41,16.052,15.307,0.111,2.891,0.292,V
2458360.53649,2018-08-30.0336120,bh,1.40,16.099,15.320,0.107,2.857,0.279,V
2458360.68888,2018-08-30.1860188,bg,1.40,15.666,15.272,0.153,2.986,0.416,V
2458360.69016,2018-08-30.1872915,bg,1.40,15.688,15.243,0.146,3.066,0.408,V
2458360.69143,2018-08-30.1885652,bg,1.40,15.587,15.328,0.173,2.836,0.447,V
2458360.71648,2018-08-30.2136186,bh,1.41,15.695,15.094,0.126,3.516,0.405,V
2458360.71775,2018-08-30.2148815,bh,1.31,15.668,15.258,0.151,3.023,0.415,V
2458360.71901,2018-08-30.2161445,bh,1.33,15.587,15.330,0.173,2.831,0.447,V
2458361.57109,2018-08-31.0682974,bh,1.43,15.986,15.257,0.112,3.030,0.310,V
2458361.57363,2018-08-31.0708346,bh,1.42,99.990,99.990,99.990,99.990,99.990,V
2458361.72877,2018-08-31.2259921,bh,1.98,15.658,15.365,0.168,2.739,0.419,V
2458361.73131,2018-08-31.2285304,bh,2.04,15.011,>15.011,99.990,2.119,0.760,V
2458362.24690,2018-08-31.7441611,bp,1.52,16.435,15.697,0.111,1.911,0.194,g
2458362.24811,2018-08-31.7453744,bp,1.49,16.427,15.711,0.114,1.886,0.195,g
2458362.24934,2018-08-31.7465971,bp,1.41,16.433,15.831,0.126,1.689,0.194,g
2458362.72414,2018-09-01.2214451,bh,2.39,15.562,>15.562,99.990,2.031,0.457,V
2458362.72541,2018-09-01.2227226,bh,2.40,15.522,14.990,0.135,3.869,0.475,V
2458362.72669,2018-09-01.2239958,bh,2.39,15.634,15.157,0.142,3.317,0.428,V
2458363.52848,2018-09-02.0258483,bl,1.45,16.626,15.751,0.098,1.817,0.163,g
2458363.52969,2018-09-02.0270689,bl,1.47,16.657,15.658,0.088,1.981,0.158,g
2458363.53092,2018-09-02.0282968,bl,1.49,16.772,15.676,0.080,1.949,0.142,g
2458363.69735,2018-09-02.1947337,bg,1.56,15.645,15.306,0.161,2.895,0.424,V
2458363.69863,2018-09-02.1960196,bg,1.58,15.711,15.315,0.152,2.870,0.399,V
2458363.69991,2018-09-02.1972990,bg,1.55,15.556,15.411,0.192,2.626,0.460,V
2458363.72139,2018-09-02.2187780,bh,1.44,16.007,15.232,0.108,3.098,0.304,V
2458363.72265,2018-09-02.2200440,bh,1.49,15.708,15.383,0.163,2.697,0.400,V
2458363.72392,2018-09-02.2213075,bh,1.48,16.026,15.281,0.111,2.962,0.299,V
2458364.69403,2018-09-03.1915120,bg,1.55,15.765,15.113,0.120,3.459,0.380,V
2458364.69531,2018-09-03.1927818,bg,1.50,15.690,15.296,0.153,2.920,0.407,V
2458364.69658,2018-09-03.1940574,bg,1.49,15.757,15.407,0.159,2.638,0.383,V
2458364.71770,2018-09-03.2151799,bh,1.47,15.989,15.218,0.108,3.139,0.309,V
2458364.71899,2018-09-03.2164692,bh,1.41,16.008,15.216,0.106,3.144,0.303,V
2458364.72027,2018-09-03.2177430,bh,1.43,15.804,15.142,0.119,3.366,0.366,V
2458365.24438,2018-09-03.7419061,bp,1.48,16.804,15.668,0.077,1.963,0.138,g
2458365.24558,2018-09-03.7431146,bp,1.44,16.615,15.675,0.092,1.950,0.164,g
2458365.24680,2018-09-03.7443216,bp,1.47,16.661,15.764,0.096,1.795,0.157,g
2458365.68941,2018-09-04.1869732,bg,1.38,15.883,15.292,0.127,2.932,0.341,V
2458365.69068,2018-09-04.1882681,bg,1.40,15.975,15.323,0.120,2.849,0.314,V
2458365.69195,2018-09-04.1895122,bg,1.39,15.957,15.276,0.117,2.975,0.319,V
2458365.71789,2018-09-04.2154557,bh,1.50,15.916,14.847,0.082,4.418,0.331,V
2458365.71916,2018-09-04.216725,bh,1.41,15.919,15.245,0.118,3.062,0.330,V
2458365.72042,2018-09-04.2179872,bh,1.44,15.900,15.217,0.117,3.140,0.336,V
2458366.25418,2018-09-04.7517944,bp,1.54,16.468,15.857,0.125,1.648,0.188,g
2458366.25637,2018-09-04.7539755,bp,1.51,16.492,15.681,0.104,1.939,0.184,g
2458366.68684,2018-09-05.1844965,bg,1.45,15.700,15.239,0.143,3.078,0.403,V
2458366.68811,2018-09-05.1857653,bg,1.46,15.772,15.274,0.139,2.982,0.377,V
2458366.68939,2018-09-05.1870417,bg,1.56,15.683,15.366,0.164,2.738,0.409,V
2458366.71038,2018-09-05.2080393,bh,1.41,15.931,15.179,0.110,3.255,0.326,V
2458366.71165,2018-09-05.2093010,bh,1.46,15.975,15.225,0.110,3.117,0.313,V
2458366.71293,2018-09-05.2105871,bh,1.37,15.912,15.259,0.120,3.021,0.332,V
2458367.57827,2018-09-06.0760015,bg,1.99,15.822,15.163,0.120,3.303,0.361,V
2458367.57955,2018-09-06.0772788,bg,1.99,15.824,15.262,0.131,3.013,0.360,V
2458367.58082,2018-09-06.0785450,bg,1.98,15.901,15.324,0.129,2.847,0.336,V
2458367.58986,2018-09-06.0875994,bh,1.35,16.119,15.332,0.106,2.824,0.274,V
2458367.59115,2018-09-06.0888762,bh,1.37,16.103,15.270,0.102,2.990,0.278,V
2458367.59241,2018-09-06.0901493,bh,1.45,15.987,15.333,0.120,2.823,0.310,V
2458368.65580,2018-09-07.1536302,bg,1.53,15.885,15.579,0.166,2.250,0.341,V
2458368.65708,2018-09-07.1549056,bg,1.53,15.913,15.113,0.106,3.459,0.333,V
2458368.65835,2018-09-07.1561783,bg,1.48,15.789,15.342,0.145,2.798,0.372,V
2458368.66155,2018-09-07.1593790,bl,1.51,16.666,15.665,0.087,1.968,0.157,g
2458368.66277,2018-09-07.1605986,bl,1.56,16.518,15.784,0.112,1.764,0.180,g
2458368.66398,2018-09-07.1618114,bl,1.48,16.586,15.761,0.103,1.802,0.169,g
2458369.67981,2018-09-08.1777248,bg,2.19,15.689,15.175,0.138,3.267,0.408,V
2458369.68108,2018-09-08.1790025,bg,2.18,15.763,15.242,0.136,3.069,0.381,V
2458369.68235,2018-09-08.1802681,bg,2.14,15.658,15.273,0.154,2.985,0.420,V
2458370.59414,2018-09-09.0921437,bh,1.37,16.024,15.119,0.095,3.441,0.299,V
2458370.59542,2018-09-09.0934188,bh,1.38,16.184,15.023,0.075,3.754,0.259,V
2458370.59668,2018-09-09.0946846,bh,1.37,16.175,15.096,0.081,3.514,0.261,V
2458370.60970,2018-09-09.1077039,bg,1.99,15.802,15.274,0.135,2.983,0.368,V
2458370.61096,2018-09-09.1089686,bg,2.00,15.794,15.408,0.154,2.634,0.370,V
2458370.61223,2018-09-09.1102381,bg,2.03,15.763,15.368,0.152,2.734,0.381,V
2458371.59356,2018-09-10.0916655,bl,1.47,16.662,15.671,0.088,1.958,0.157,g
2458371.59478,2018-09-10.0928828,bl,1.47,16.624,15.734,0.097,1.847,0.163,g
2458371.59601,2018-09-10.0941072,bl,1.45,16.578,15.678,0.096,1.944,0.170,g
2458371.61818,2018-09-10.1162798,bg,1.53,15.664,15.215,0.145,3.148,0.417,V
2458371.61946,2018-09-10.1175511,bg,1.48,15.580,15.100,0.141,3.498,0.450,V
2458371.62073,2018-09-10.1188259,bg,1.57,15.773,15.239,0.134,3.080,0.377,V
2458372.26514,2018-09-10.7632953,bp,2.21,16.534,15.789,0.111,1.756,0.177,g
2458372.26636,2018-09-10.7645118,bp,2.23,16.646,15.600,0.084,2.088,0.160,g
2458372.26757,2018-09-10.7657194,bp,2.22,16.606,15.695,0.095,1.913,0.166,g
2458372.58351,2018-09-11.0816959,bh,1.48,16.013,15.444,0.130,2.548,0.302,V
2458372.58479,2018-09-11.0829756,bh,1.36,15.988,15.184,0.105,3.238,0.309,V
2458372.58610,2018-09-11.0842826,bh,1.39,16.089,15.260,0.102,3.020,0.282,V
2458372.60657,2018-09-11.1047584,bg,2.00,15.751,15.273,0.141,2.982,0.386,V
2458372.60784,2018-09-11.1060288,bg,1.99,15.847,15.257,0.128,3.028,0.353,V
2458372.60912,2018-09-11.1073084,bg,1.99,15.780,15.316,0.143,2.869,0.375,V
2458373.51248,2018-09-12.0107502,bl,1.95,16.697,15.720,0.089,1.871,0.152,g
2458373.51370,2018-09-12.0119697,bl,1.96,16.598,15.783,0.104,1.765,0.167,g
2458373.51492,2018-09-12.0131862,bl,1.98,16.796,15.573,0.071,2.142,0.139,g
2458373.61448,2018-09-12.1127675,bg,1.50,15.769,15.255,0.137,3.032,0.378,V
2458373.61576,2018-09-12.1140422,bg,1.51,15.620,15.324,0.167,2.847,0.434,V
2458373.61704,2018-09-12.1153181,bg,1.53,15.746,15.251,0.139,3.045,0.386,V
2458375.51858,2018-09-14.0170376,bg,1.39,15.644,15.283,0.157,2.956,0.424,V
2458375.51984,2018-09-14.0183023,bg,1.46,15.685,15.432,0.174,2.578,0.408,V
2458375.52113,2018-09-14.0195912,bg,1.43,15.688,15.464,0.178,2.504,0.407,V
2458375.54951,2018-09-14.0479694,bh,1.52,16.019,15.261,0.109,3.016,0.301,V
2458375.55078,2018-09-14.0492495,bh,1.57,15.999,15.275,0.113,2.977,0.306,V
2458375.55206,2018-09-14.0505222,bh,1.53,15.973,15.349,0.124,2.783,0.314,V
2458376.53045,2018-09-15.0290033,bg,1.38,15.830,15.441,0.154,2.555,0.358,V
2458376.53176,2018-09-15.0303209,bg,1.43,15.692,15.410,0.169,2.630,0.406,V
2458376.53302,2018-09-15.0315730,bg,1.39,15.626,15.344,0.169,2.796,0.431,V
2458376.66985,2018-09-15.1684157,bl,1.47,16.486,15.780,0.115,1.770,0.185,g
2458376.67108,2018-09-15.1696435,bl,1.39,16.443,15.816,0.123,1.713,0.193,g
2458376.67231,2018-09-15.1708724,bl,1.50,16.707,15.809,0.096,1.723,0.151,g
2458377.53083,2018-09-16.0294812,bg,1.59,15.835,15.384,0.145,2.691,0.356,V
2458377.53211,2018-09-16.0307559,bg,1.97,15.718,15.420,0.167,2.606,0.397,V
2458377.53338,2018-09-16.0320324,bg,1.49,15.932,15.171,0.110,3.280,0.327,V
2458382.63177,2018-09-21.1309027,bk,2.06,16.114,15.924,0.184,1.551,0.260,g
2458382.63298,2018-09-21.1321206,bk,2.10,15.947,15.722,0.178,1.867,0.304,g
2458382.63420,2018-09-21.1333341,bk,2.08,16.032,15.707,0.163,1.893,0.281,g
2458382.66941,2018-09-21.1685434,bh,1.41,15.361,>15.361,99.990,1.767,0.550,V
2458382.67068,2018-09-21.1698168,bh,2.33,15.145,>15.145,99.990,1.958,0.672,V
2458382.67195,2018-09-21.1710870,bh,1.45,15.428,15.255,0.187,3.035,0.518,V
2458383.52865,2018-09-22.0278719,bg,1.48,15.734,15.541,0.184,2.331,0.391,V
2458383.52992,2018-09-22.0291454,bg,1.47,15.622,15.436,0.185,2.567,0.433,V
2458383.53120,2018-09-22.0304216,bg,1.43,15.467,15.216,0.174,3.146,0.500,V
2458383.62346,2018-09-22.1226966,bl,1.43,16.082,>16.082,99.990,1.340,0.268,g
2458383.62467,2018-09-22.1239067,bl,1.47,16.034,>16.034,99.990,1.345,0.280,g
2458383.62590,2018-09-22.1251287,bl,1.45,16.140,15.721,0.149,1.870,0.254,g
2458384.55973,2018-09-23.0590508,bh,1.42,15.576,15.538,0.212,2.337,0.452,V
2458384.56100,2018-09-23.0603236,bh,1.34,15.836,15.098,0.111,3.505,0.356,V
2458384.56226,2018-09-23.0615856,bh,1.43,15.594,15.201,0.153,3.188,0.444,V
2458385.52706,2018-09-24.0264758,bl,1.98,16.039,15.934,0.199,1.537,0.279,g
2458385.52828,2018-09-24.0276952,bl,1.98,16.066,15.638,0.148,2.018,0.272,g
2458385.52949,2018-09-24.0289127,bl,1.98,15.974,>15.974,99.990,1.343,0.296,g
2458385.62601,2018-09-24.1254312,bg,1.47,15.192,>15.192,99.990,2.571,0.643,V
2458385.62728,2018-09-24.1267087,bg,1.46,14.990,>14.990,99.990,2.710,0.775,V
2458385.62855,2018-09-24.1279802,bg,1.53,14.924,>14.924,99.990,2.334,0.823,V
2458389.65015,2018-09-28.1499623,bl,1.53,99.990,99.990,99.990,99.990,99.990,g
2458390.24924,2018-09-28.7491125,bp,2.20,16.396,15.654,0.111,1.988,0.201,g
2458390.25045,2018-09-28.7503209,bp,2.20,16.620,15.740,0.098,1.836,0.164,g
2458390.25166,2018-09-28.7515255,bp,2.20,16.585,15.730,0.100,1.853,0.169,g
2458392.60476,2018-10-01.1048575,bG,1.42,15.765,>15.765,99.990,1.393,0.359,g
2458392.60604,2018-10-01.1061413,bG,1.41,16.370,15.793,0.129,1.750,0.206,g
2458392.60731,2018-10-01.1074159,bG,1.33,16.079,15.721,0.158,1.868,0.269,g
2458392.63289,2018-10-01.1329940,bl,1.43,16.495,15.723,0.108,1.865,0.184,g
2458392.63411,2018-10-01.1342136,bl,1.38,16.565,15.712,0.100,1.885,0.172,g
2458392.63532,2018-10-01.1354307,bl,1.39,16.618,15.897,0.113,1.589,0.164,g
2458393.60146,2018-10-02.1016561,bG,1.35,16.544,15.638,0.095,2.018,0.175,g
2458393.60272,2018-10-02.1029231,bG,1.43,16.537,15.746,0.106,1.826,0.176,g
2458393.60399,2018-10-02.1041960,bG,1.46,16.688,15.676,0.086,1.950,0.154,g
2458393.62832,2018-10-02.1285204,bH,1.40,16.430,15.792,0.122,1.751,0.195,g
2458393.63086,2018-10-02.1310598,bH,1.35,16.455,16.068,0.154,1.358,0.190,g
2458394.59812,2018-10-03.0984160,bG,1.42,16.585,15.838,0.111,1.677,0.169,g
2458394.59939,2018-10-03.0996938,bG,1.48,16.574,15.634,0.092,2.024,0.171,g
2458394.60067,2018-10-03.1009627,bG,1.41,16.540,15.705,0.102,1.897,0.176,g
2458394.62938,2018-10-03.1296849,bH,1.37,16.535,15.911,0.124,1.568,0.177,g
2458394.63064,2018-10-03.1309467,bH,1.38,16.517,15.922,0.127,1.554,0.180,g
2458394.63191,2018-10-03.1322093,bH,1.37,16.494,15.686,0.104,1.931,0.184,g
2458395.59479,2018-10-04.0951815,bG,1.56,99.990,99.990,99.990,99.990,99.990,g
2458395.59605,2018-10-04.0964482,bG,1.51,99.990,99.990,99.990,99.990,99.990,g
