# HJD             mag      mag_err  
  2457844.7635    15.691   0.131    
  2457845.66877   15.935   0.175    
  2457845.67007   16.025   0.22     
  2457846.76712   15.917   0.173    
  2457848.74573   15.906   0.179    
  2457848.74704   15.843   0.157    
  2457848.74834   15.908   0.198    
  2457850.5545    15.673   0.142    
  2457850.55713   15.769   0.206    
  2457854.53737   15.810   0.217    
  2457855.65678   15.618   0.18     
  2457855.65931   15.782   0.216    
  2457856.49091   15.747   0.154    
  2457856.49218   15.729   0.166    
  2457856.49345   15.769   0.147    
  2457856.57901   15.689   0.208    
  2457862.73495   16.004   0.209    
  2457863.70423   15.796   0.136    
  2457863.7055    15.947   0.182    
  2457863.70676   15.809   0.152    
  2457864.53201   16.063   0.196    
  2457864.53327   15.804   0.162    
  2457864.53455   15.772   0.135    
  2457864.72661   16.052   0.201    
  2457864.72789   15.681   0.107    
  2457866.73225   16.046   0.209    
  2457866.73352   15.526   0.131    
  2457866.7348    15.724   0.17     
  2457867.59572   15.935   0.179    
  2457867.59702   15.745   0.143    
  2457867.5983    16.003   0.168    
  2457867.69388   15.801   0.163    
  2457867.69515   15.840   0.17     
  2457867.69643   15.754   0.124    
  2457870.55417   15.764   0.156    
  2457870.55543   15.730   0.134    
  2457870.5567    16.111   0.189    
  2457870.57731   15.928   0.167    
  2457870.57858   15.815   0.165    
  2457870.57984   15.925   0.172    
  2457872.54946   15.532   0.112    
  2457872.55073   15.712   0.139    
  2457872.55199   15.921   0.191    
  2457872.5995    15.858   0.182    
  2457872.60077   15.883   0.169    
  2457872.60203   15.865   0.179    
  2457874.69334   15.703   0.153    
  2457874.69461   15.786   0.142    
  2457874.69587   15.874   0.187    
  2457876.53968   15.952   0.204    
  2457876.54095   15.934   0.174    
  2457876.54221   15.907   0.175    
  2457878.70927   15.497   0.219    
  2457887.62165   15.787   0.203    
  2457889.58737   15.760   0.143    
  2457889.58863   15.878   0.169    
  2457889.5899    15.794   0.154    
  2457893.59718   15.849   0.178    
  2457894.59962   15.751   0.21     
  2457895.61501   15.821   0.157    
  2457895.61627   15.883   0.15     
  2457895.61754   16.096   0.178    
  2457895.65785   15.797   0.127    
  2457895.65912   15.743   0.158    
  2457895.66038   16.042   0.198    
  2457896.55484   15.679   0.142    
  2457896.55737   15.625   0.185    
  2457899.64978   15.857   0.178    
  2457899.65104   16.005   0.202    
  2457901.60175   15.789   0.163    
  2457902.63694   15.763   0.166    
  2457903.59449   15.777   0.143    
  2457903.59576   15.898   0.154    
  2457903.59702   15.582   0.127    
  2457903.63666   15.830   0.146    
  2457903.63792   15.916   0.143    
  2457903.63919   15.954   0.194    
  2457905.5281    15.725   0.143    
  2457905.53063   15.880   0.186    
  2457906.62983   15.811   0.2      
  2457910.5717    15.820   0.208    
  2457910.57296   15.850   0.197    
  2457911.53207   15.681   0.188    
  2457911.53333   15.856   0.187    
  2457914.55902   15.854   0.215    
  2457914.56028   15.789   0.215    
  2457915.6042    15.491   0.179    
  2457916.55772   15.781   0.188    
  2457916.55905   15.684   0.184    
  2457917.59266   15.642   0.199    
  2457918.54224   15.649   0.13     
  2457923.55885   15.795   0.149    
  2457923.56018   15.750   0.15     
  2457923.56144   15.962   0.195    
  2457925.52879   15.724   0.151    
  2457926.5162    15.774   0.19     
  2457926.51747   15.890   0.182    
  2457933.50205   15.820   0.165    
  2457933.50331   15.868   0.162    
  2457933.50458   15.677   0.144    
  2457933.55118   15.463   0.13     
  2457933.55245   15.756   0.164    
  2457933.55372   15.734   0.171    
  2457935.50181   15.865   0.197    
  2457935.5031    15.633   0.133    
  2457936.53341   16.108   0.201    
  2457936.53592   15.789   0.192    
  2457938.48984   15.651   0.183    
  2457938.49111   15.869   0.213    
  2457944.47331   15.704   0.205    
  2457947.46002   16.019   0.19     
  2457947.46128   16.022   0.195    
  2457951.48824   16.086   0.218    
  2457953.47725   15.753   0.134    
  2457953.47852   15.759   0.159    
  2457953.47977   15.693   0.116    
  2457955.48026   15.672   0.179    
  2457957.47465   15.853   0.179    
  2457957.47722   16.096   0.206    
  2457959.46736   15.551   0.151    
  2457959.46861   15.763   0.128    
  2457959.46992   15.940   0.189    
  2458038.87054   15.528   0.137    
  2458041.86834   15.811   0.195    
  2458045.87408   15.756   0.214    
  2458048.85979   15.645   0.168    
  2458052.84813   15.673   0.163    
  2458053.84357   15.883   0.155    
  2458053.84612   15.836   0.176    
  2458054.84812   15.844   0.184    
  2458054.84939   15.941   0.197    
  2458054.85065   16.021   0.208    
  2458056.84162   15.859   0.194    
  2458056.84288   15.867   0.133    
  2458056.84415   15.527   0.135    
  2458070.82877   16.009   0.201    
  2458070.83003   15.957   0.205    
  2458070.83129   15.812   0.182    
  2458071.80711   15.759   0.158    
  2458071.80838   15.797   0.181    
  2458072.80017   16.058   0.203    
  2458072.80144   15.938   0.211    
  2458072.80271   15.626   0.142    
  2458075.82454   15.766   0.173    
  2458075.8258    15.790   0.185    
  2458075.85623   15.741   0.206    
  2458076.81373   15.778   0.187    
  2458076.815     15.911   0.205    
  2458079.8127    15.811   0.15     
  2458079.81398   15.787   0.166    
  2458079.81588   16.009   0.192    
  2458079.81715   15.930   0.18     
  2458080.80946   15.714   0.179    
  2458080.81072   15.897   0.157    
  2458080.812     15.970   0.184    
  2458080.81661   15.889   0.196    
  2458080.81787   16.018   0.205    
  2458081.81416   15.816   0.169    
  2458081.81541   15.959   0.189    
  2458082.80342   15.757   0.163    
  2458082.80469   16.045   0.213    
  2458083.81872   15.909   0.192    
  2458083.82      15.731   0.148    
  2458083.82126   16.061   0.21     
  2458087.80311   15.867   0.178    
  2458087.80438   15.799   0.149    
  2458087.80565   15.996   0.192    
  2458092.78749   15.752   0.213    
  2458095.8198    15.842   0.188    
  2458095.82107   15.887   0.211    
  2458095.82236   15.878   0.185    
  2458096.83106   15.961   0.192    
  2458096.83234   15.945   0.205    
  2458096.83362   15.678   0.16     
  2458097.74456   15.740   0.153    
  2458097.74584   15.798   0.169    
  2458097.74711   16.026   0.204    
  2458099.77272   15.764   0.154    
  2458099.774     15.908   0.177    
  2458099.77527   15.942   0.185    
  2458101.76049   15.840   0.149    
  2458101.76177   15.829   0.175    
  2458101.76304   15.786   0.171    
  2458102.7743    16.008   0.177    
  2458102.77557   15.864   0.147    
  2458102.77684   15.729   0.132    
  2458104.8015    15.923   0.188    
  2458104.80405   15.766   0.155    
  2458106.83641   15.959   0.168    
  2458106.83767   15.839   0.161    
  2458106.83894   15.710   0.153    
  2458107.70629   15.831   0.188    
  2458111.83446   15.797   0.153    
  2458111.83941   15.884   0.161    
  2458123.71323   15.663   0.195    
  2458124.70542   15.679   0.184    
  2458124.70669   15.863   0.21     
  2458124.72105   15.848   0.208    
  2458124.72232   15.618   0.195    
  2458125.69771   15.983   0.204    
  2458125.69897   15.772   0.181    
  2458125.70023   15.804   0.154    
  2458125.74445   15.996   0.196    
  2458125.74572   15.893   0.189    
  2458127.69384   16.118   0.207    
  2458127.69511   15.863   0.163    
  2458127.69639   16.018   0.197    
  2458127.76147   15.714   0.174    
  2458127.76277   15.810   0.187    
  2458127.76405   15.838   0.178    
  2458128.69358   15.662   0.145    
  2458128.69486   15.878   0.163    
  2458128.69613   15.729   0.116    
  2458128.77308   15.682   0.155    
  2458128.77436   15.555   0.124    
  2458130.76653   15.885   0.211    
  2458130.7678    15.828   0.201    
  2458132.8338    15.652   0.142    
  2458132.83507   15.776   0.178    
  2458133.8261    16.134   0.202    
  2458133.82739   15.683   0.145    
  2458133.82866   15.735   0.145    
  2458134.74648   15.983   0.184    
  2458134.74775   15.836   0.152    
  2458134.82978   15.815   0.183    
  2458134.83105   15.608   0.128    
  2458134.83234   15.760   0.15     
  2458135.7461    15.685   0.148    
  2458135.74738   15.912   0.172    
  2458135.74868   15.717   0.157    
  2458135.83938   15.701   0.151    
  2458135.84066   15.859   0.185    
  2458135.84193   15.746   0.153    
  2458136.74608   15.925   0.176    
  2458136.74735   16.017   0.197    
  2458136.74869   15.832   0.172    
  2458136.82573   15.933   0.194    
  2458136.82699   15.957   0.178    
  2458136.82825   15.658   0.14     
  2458137.74194   15.777   0.16     
  2458137.74321   15.924   0.168    
  2458137.74447   16.066   0.203    
  2458137.8214    15.758   0.134    
  2458137.82394   15.663   0.163    
  2458138.74172   15.720   0.138    
  2458138.743     15.832   0.123    
  2458138.74429   15.807   0.13     
  2458139.74149   15.895   0.172    
  2458139.74277   15.907   0.203    
  2458139.74403   16.145   0.219    
  2458140.74117   15.792   0.138    
  2458140.74245   15.910   0.172    
  2458140.74372   16.067   0.217    
  2458140.83226   15.747   0.141    
  2458140.83353   15.745   0.135    
  2458141.73307   15.895   0.158    
  2458141.73434   15.888   0.166    
  2458141.73562   16.011   0.179    
  2458141.80877   15.879   0.205    
  2458141.81004   15.636   0.137    
  2458141.8113    15.802   0.157    
  2458142.72483   15.695   0.129    
  2458142.7261    15.719   0.127    
  2458142.72738   15.829   0.171    
  2458142.79283   15.782   0.174    
  2458142.7941    15.770   0.167    
  2458142.79538   16.008   0.198    
  2458143.64112   15.955   0.188    
  2458143.6424    15.759   0.188    
  2458143.75854   15.613   0.117    
  2458143.75982   15.871   0.16     
  2458143.76108   15.932   0.194    
  2458144.64841   15.889   0.181    
  2458144.64969   15.935   0.209    
  2458144.65096   15.725   0.16     
  2458144.73966   15.704   0.153    
  2458144.74093   15.547   0.126    
  2458144.74221   15.564   0.129    
  2458145.73166   15.696   0.172    
  2458145.73294   15.935   0.194    
  2458145.73421   16.045   0.203    
  2458146.77418   15.802   0.203    
  2458146.77545   15.691   0.17     
  2458146.81457   16.016   0.171    
  2458146.81584   15.758   0.128    
  2458146.81711   15.724   0.14     
  2458147.71523   15.647   0.204    
  2458147.71779   15.922   0.214    
  2458152.70907   15.520   0.172    
  2458157.78957   15.757   0.169    
  2458157.79084   15.926   0.173    
  2458157.79211   15.857   0.215    
  2458157.87848   15.739   0.201    
  2458158.67583   15.963   0.188    
  2458158.67709   15.921   0.179    
  2458158.67837   15.665   0.161    
  2458158.77468   15.987   0.193    
  2458158.77723   16.130   0.22     
  2458159.64435   15.888   0.189    
  2458159.64563   15.633   0.144    
  2458159.76233   15.766   0.149    
  2458159.76359   16.010   0.183    
  2458159.76487   15.920   0.151    
  2458160.61732   15.668   0.165    
  2458160.61985   15.769   0.182    
  2458161.59335   15.992   0.193    
  2458161.59464   15.910   0.202    
  2458161.59591   15.764   0.148    
  2458161.61675   15.869   0.182    
  2458161.61803   15.794   0.189    
  2458161.61928   15.772   0.174    
  2458162.60884   15.775   0.144    
  2458162.61011   15.742   0.163    
  2458162.6577    15.743   0.151    
  2458162.65897   15.858   0.182    
  2458162.66024   15.695   0.149    
  2458163.58026   15.546   0.129    
  2458163.58153   15.631   0.154    
  2458163.58282   15.905   0.17     
  2458163.62702   15.745   0.167    
  2458163.62829   15.773   0.194    
  2458163.62957   16.053   0.213    
  2458164.59104   15.925   0.151    
  2458164.5923    15.857   0.158    
  2458164.59358   15.894   0.182    
  2458164.61045   15.785   0.179    
  2458164.61173   15.782   0.17     
  2458164.613     15.701   0.171    
  2458165.57485   15.808   0.161    
  2458165.57612   15.691   0.12     
  2458165.5774    15.808   0.149    
  2458165.57869   15.711   0.168    
  2458165.57997   15.610   0.172    
  2458165.58125   15.576   0.149    
  2458166.57061   15.782   0.159    
  2458166.57188   16.085   0.209    
  2458166.57317   15.759   0.133    
  2458166.59001   15.553   0.137    
  2458166.59128   15.718   0.17     
  2458166.59256   15.778   0.181    
  2458167.57129   15.951   0.191    
  2458167.57255   15.809   0.173    
  2458168.56505   15.691   0.143    
  2458168.56632   15.816   0.169    
  2458168.56759   15.800   0.184    
  2458168.57279   15.963   0.189    
  2458168.57407   15.650   0.147    
  2458168.57534   15.557   0.15     
  2458169.6077    15.987   0.22     
  2458169.60898   15.756   0.156    
  2458169.61025   16.007   0.179    
  2458171.62923   15.820   0.145    
  2458171.63052   15.965   0.217    
  2458171.63179   15.937   0.204    
  2458171.64081   15.928   0.211    
  2458171.64336   15.737   0.161    
  2458172.6584    16.008   0.215    
  2458172.66096   15.814   0.156    
  2458172.69231   15.775   0.177    
  2458172.6936    15.913   0.206    
  2458172.69488   15.949   0.206    
  2458173.74481   15.757   0.161    
  2458173.74734   15.643   0.164    
  2458173.83976   15.835   0.182    
  2458174.60712   15.862   0.209    
  2458174.76098   16.062   0.197    
  2458180.65466   15.581   0.202    
  2458180.79121   15.649   0.209    
  2458183.5915    15.965   0.198    
  2458183.59277   15.785   0.168    
  2458183.59405   15.737   0.167    
  2458185.544     15.712   0.173    
  2458185.54527   15.848   0.176    
  2458185.54655   16.032   0.217    
  2458185.64807   16.038   0.218    
  2458185.64934   15.903   0.197    
  2458185.65064   15.589   0.133    
  2458186.64832   15.567   0.131    
  2458186.64961   15.986   0.201    
  2458186.70792   15.625   0.152    
  2458186.70918   15.896   0.187    
  2458187.59673   16.054   0.218    
  2458187.59801   16.000   0.193    
  2458187.59928   16.057   0.198    
  2458187.72222   15.734   0.166    
  2458187.7235    15.937   0.203    
  2458188.68732   15.778   0.163    
  2458188.68859   15.667   0.16     
  2458188.68987   15.737   0.147    
  2458188.74423   16.026   0.177    
  2458188.74551   16.169   0.215    
  2458188.74677   16.013   0.19     
  2458188.80849   16.034   0.188    
  2458188.80976   15.872   0.199    
  2458189.73883   16.021   0.194    
  2458189.74012   15.788   0.171    
  2458189.7414    15.850   0.176    
  2458189.82991   15.656   0.144    
  2458189.8312    15.762   0.174    
  2458189.83247   15.953   0.18     
  2458190.83826   15.882   0.191    
  2458190.83955   15.987   0.207    
  2458191.81933   15.761   0.166    
  2458192.81186   15.798   0.161    
  2458192.81313   15.911   0.219    
  2458192.81441   15.431   0.123    
  2458192.84406   15.908   0.194    
  2458192.84533   15.958   0.174    
  2458193.8291    15.828   0.204    
  2458194.7919    15.701   0.181    
  2458194.79316   15.817   0.168    
  2458194.79444   15.655   0.157    
  2458195.79618   15.867   0.195    
  2458195.84015   16.003   0.193    
  2458196.79786   16.011   0.209    
  2458196.79913   15.960   0.21     
  2458196.80042   15.723   0.159    
  2458196.83576   15.862   0.162    
  2458196.83703   16.056   0.218    
  2458196.83833   15.848   0.169    
  2458197.79707   15.757   0.199    
  2458197.79835   15.901   0.19     
  2458197.79962   15.646   0.152    
  2458197.82697   15.913   0.204    
  2458197.82952   15.837   0.183    
  2458198.55137   15.790   0.137    
  2458198.55264   15.855   0.153    
  2458198.55392   15.907   0.168    
  2458198.64577   15.844   0.153    
  2458198.64706   15.686   0.147    
  2458198.6484    15.940   0.174    
  2458198.79627   15.750   0.158    
  2458198.79755   15.753   0.156    
  2458198.79881   15.762   0.193    
  2458198.81065   15.704   0.138    
  2458198.8132    15.738   0.148    
  2458199.64312   15.771   0.16     
  2458199.64439   15.890   0.133    
  2458199.64567   15.823   0.159    
  2458199.73426   15.865   0.172    
  2458199.73554   15.848   0.166    
  2458199.73681   15.959   0.186    
  2458200.79199   15.749   0.176    
  2458200.79327   15.833   0.179    
  2458200.8103    15.802   0.187    
  2458200.81158   15.810   0.182    
  2458201.786     15.640   0.144    
  2458201.78727   15.569   0.16     
  2458201.78854   15.654   0.175    
  2458201.82756   15.705   0.16     
  2458201.82883   15.856   0.174    
  2458202.78502   16.028   0.212    
  2458202.78629   15.766   0.182    
  2458202.79958   16.106   0.179    
  2458202.80085   15.935   0.19     
  2458202.80214   15.601   0.131    
  2458203.59696   15.934   0.176    
  2458203.59823   15.953   0.185    
  2458203.77664   15.893   0.148    
  2458203.77791   15.836   0.185    
  2458203.7792    15.615   0.145    
  2458208.76581   15.228   0.218    
  2458212.57238   15.789   0.156    
  2458213.61015   15.923   0.206    
  2458213.61141   16.020   0.215    
  2458213.74294   15.488   0.189    
  2458214.60051   15.813   0.169    
  2458214.60178   16.036   0.206    
  2458214.60304   15.614   0.128    
  2458215.63987   15.940   0.195    
  2458215.64242   15.808   0.137    
  2458215.75103   15.528   0.153    
  2458216.63042   15.808   0.158    
  2458216.63169   15.987   0.187    
  2458216.63296   16.138   0.211    
  2458216.74775   15.976   0.212    
  2458216.74907   15.659   0.171    
  2458217.53253   15.977   0.178    
  2458217.5338    15.716   0.154    
  2458217.53508   15.767   0.158    
  2458217.73079   15.942   0.169    
  2458217.73206   15.870   0.152    
  2458217.73333   15.704   0.143    
  2458217.74689   15.852   0.181    
  2458217.74817   15.784   0.153    
  2458220.71484   15.875   0.188    
  2458220.71612   15.919   0.195    
  2458220.71739   15.670   0.139    
  2458220.73823   15.736   0.177    
  2458220.7395    15.826   0.21     
  2458222.72845   15.904   0.189    
  2458222.72972   15.612   0.156    
  2458222.7613    15.708   0.157    
  2458223.73035   15.872   0.211    
  2458223.73162   15.767   0.178    
  2458223.7329    15.891   0.198    
  2458223.76842   15.686   0.185    
  2458223.76969   15.705   0.152    
  2458224.72582   15.758   0.177    
  2458224.7271    15.552   0.134    
  2458224.76379   15.933   0.174    
  2458224.76506   15.776   0.182    
  2458224.76633   15.612   0.17     
  2458225.72515   15.735   0.187    
  2458225.72643   15.775   0.171    
  2458226.72047   15.685   0.17     
  2458226.72174   15.649   0.186    
  2458226.76089   15.663   0.147    
  2458227.71712   15.719   0.149    
  2458227.71839   15.810   0.193    
  2458227.759     15.716   0.189    
  2458228.71517   15.791   0.206    
  2458228.71645   15.911   0.209    
  2458228.75426   15.630   0.156    
  2458229.708     15.827   0.192    
  2458230.71102   15.938   0.204    
  2458233.65479   15.619   0.182    
  2458241.67969   15.542   0.203    
  2458241.68224   15.144   0.113    
  2458243.67235   15.524   0.161    
  2458243.6749    15.805   0.205    
  2458244.48818   15.659   0.163    
  2458244.49076   15.945   0.216    
  2458244.53098   15.839   0.182    
  2458244.53225   16.018   0.182    
  2458244.53353   15.858   0.164    
  2458244.67429   15.859   0.203    
  2458245.66817   15.985   0.201    
  2458246.68633   16.026   0.209    
  2458259.62992   15.480   0.161    
  2458301.508     15.882   0.175    
  2458301.50927   15.933   0.167    
  2458301.51055   15.713   0.115    
  2458305.48152   15.773   0.135    
  2458305.48279   15.704   0.136    
  2458305.48406   15.924   0.179    
  2458305.5242    16.120   0.211    
  2458305.52676   15.914   0.178    
  2458306.47798   15.651   0.128    
  2458306.47926   15.924   0.158    
  2458306.48056   15.706   0.125    
  2458306.52441   16.056   0.182    
  2458306.52568   15.755   0.131    
  2458306.52694   15.906   0.156    
  2458309.47093   15.818   0.15     
  2458310.50372   15.634   0.105    
  2458310.50499   15.585   0.086    
  2458311.46367   15.860   0.147    
  2458311.46494   15.918   0.196    
  2458311.46621   15.967   0.178    
  2458313.50359   15.799   0.153    
  2458313.50487   15.614   0.113    
