HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458337.50495,2018-08-07.0048780,bh,1.65,99.990,99.990,99.990,99.990,99.990,V
2458337.50495,2018-08-07.0048777,bf,1.40,99.990,99.990,99.990,99.990,99.990,V
2458338.50995,2018-08-08.0099254,bl,1.45,16.354,>16.354,99.990,0.001,0.209,g
2458338.50995,2018-08-08.0099265,bj,2.15,16.435,>16.435,99.990,-0.071,0.194,g
2458338.51117,2018-08-08.0111439,bj,2.16,16.456,>16.456,99.990,-0.097,0.190,g
2458338.51117,2018-08-08.0111440,bl,1.97,16.346,>16.346,99.990,-0.162,0.210,g
2458338.51239,2018-08-08.0123704,bl,1.94,16.437,>16.437,99.990,-0.387,0.193,g
2458339.50806,2018-08-09.0080899,bh,2.26,15.862,>15.862,99.990,-0.385,0.347,V
2458339.50806,2018-08-09.0080894,bf,1.48,16.123,>16.123,99.990,0.184,0.273,V
2458339.50940,2018-08-09.0094236,bh,2.29,15.869,>15.869,99.990,-0.204,0.345,V
2458339.50941,2018-08-09.0094354,bf,1.54,16.046,>16.046,99.990,0.224,0.293,V
2458339.51067,2018-08-09.0106973,bf,1.55,15.976,>15.976,99.990,-0.511,0.312,V
2458339.51067,2018-08-09.0106975,bh,2.26,15.766,>15.766,99.990,0.091,0.379,V
2458340.49913,2018-08-09.9992120,bl,2.25,16.402,>16.402,99.990,0.013,0.200,g
2458340.49913,2018-08-09.9992119,bj,2.24,16.245,>16.245,99.990,-0.287,0.231,g
2458340.50035,2018-08-10.0004341,bj,2.21,16.393,>16.393,99.990,-0.404,0.201,g
2458340.50035,2018-08-10.0004331,bl,2.29,16.246,>16.246,99.990,0.074,0.231,g
2458340.50158,2018-08-10.0016586,bl,2.24,16.432,>16.432,99.990,-0.298,0.194,g
2458340.50158,2018-08-10.0016584,bj,2.23,16.546,>16.546,99.990,-0.197,0.175,g
2458341.49198,2018-08-10.9921098,bj,2.23,16.540,>16.540,99.990,-0.143,0.176,g
2458341.49198,2018-08-10.9921099,bl,1.52,16.502,>16.502,99.990,-0.137,0.182,g
2458341.49320,2018-08-10.9933321,bl,1.96,16.620,>16.620,99.990,-0.226,0.163,g
2458341.49320,2018-08-10.9933320,bj,2.22,16.464,>16.464,99.990,-0.169,0.189,g
2458341.49442,2018-08-10.9945517,bj,2.19,16.300,>16.300,99.990,-0.268,0.219,g
2458341.49442,2018-08-10.9945517,bl,1.93,16.676,>16.676,99.990,-0.189,0.155,g
2458342.48969,2018-08-11.9898755,bh,1.34,15.855,>15.855,99.990,-0.520,0.349,V
2458342.48969,2018-08-11.9898758,bf,1.60,16.072,>16.072,99.990,-0.289,0.286,V
2458342.49095,2018-08-11.9911383,bf,1.51,16.099,>16.099,99.990,0.093,0.279,V
2458342.49096,2018-08-11.9911383,bh,1.42,15.914,>15.914,99.990,-0.272,0.331,V
2458342.49221,2018-08-11.9924027,bf,1.55,16.187,>16.187,99.990,-0.178,0.257,V
2458342.49222,2018-08-11.9924023,bh,1.40,15.843,>15.843,99.990,0.070,0.353,V
2458343.49267,2018-08-12.9929119,bl,1.46,14.504,>14.504,99.990,-2.074,1.147,g
2458343.49268,2018-08-12.9929114,bj,1.66,14.613,>14.613,99.990,-1.844,1.038,g
2458343.49390,2018-08-12.9941351,bl,1.44,14.264,>14.264,99.990,-2.086,1.431,g
2458343.49390,2018-08-12.9941356,bj,2.04,14.357,>14.357,99.990,-0.885,1.313,g
2458343.49511,2018-08-12.9953516,bj,1.63,14.752,>14.752,99.990,-0.834,0.912,g
2458343.49512,2018-08-12.9953513,bl,1.47,14.602,>14.602,99.990,-2.147,1.048,g
2458344.48911,2018-08-13.9894042,bj,1.44,16.504,>16.504,99.990,-0.120,0.182,g
2458344.48911,2018-08-13.9894049,bl,1.45,16.463,>16.463,99.990,-0.005,0.189,g
2458344.49032,2018-08-13.9906134,bj,1.60,16.777,>16.777,99.990,0.266,0.141,g
2458344.49032,2018-08-13.9906133,bl,1.47,16.302,>16.302,99.990,-0.220,0.219,g
2458344.49154,2018-08-13.9918328,bl,1.42,16.587,>16.587,99.990,-0.057,0.168,g
2458344.49154,2018-08-13.9918332,bj,1.63,16.644,>16.644,99.990,0.225,0.160,g
2458345.48682,2018-08-14.9871673,bf,2.00,15.939,>15.939,99.990,0.328,0.323,V
2458345.48682,2018-08-14.9871660,bh,1.40,15.940,>15.940,99.990,0.001,0.323,V
2458345.48810,2018-08-14.9884421,bh,1.41,15.838,>15.838,99.990,-0.365,0.355,V
2458345.48815,2018-08-14.9884841,bf,2.00,16.028,>16.028,99.990,0.099,0.298,V
2458345.48938,2018-08-14.9897234,bh,1.40,15.737,>15.737,99.990,0.250,0.389,V
2458345.48939,2018-08-14.9897241,bf,2.00,15.920,>15.920,99.990,-0.180,0.329,V
2458348.47594,2018-08-17.9764423,bf,1.67,14.026,>14.026,99.990,-0.003,1.881,V
2458348.47595,2018-08-17.9764417,bh,1.43,13.789,>13.789,99.990,0.088,2.341,V
2458348.47720,2018-08-17.9777077,bf,1.64,13.604,>13.604,99.990,-2.328,2.777,V
2458348.47721,2018-08-17.9777077,bh,1.45,99.990,99.990,99.990,99.990,99.990,V
2458348.47847,2018-08-17.9789717,bf,1.71,13.829,>13.829,99.990,-2.053,2.258,V
2458348.47848,2018-08-17.9789724,bh,1.38,99.990,99.990,99.990,99.990,99.990,V
2458349.46844,2018-08-18.9689841,bj,1.95,16.104,>16.104,99.990,0.054,0.263,g
2458349.46844,2018-08-18.9689846,bl,1.40,15.853,>15.853,99.990,-0.112,0.331,g
2458349.46965,2018-08-18.9702032,bl,1.43,16.145,>16.145,99.990,-0.045,0.253,g
2458349.46965,2018-08-18.9702025,bj,1.49,16.442,>16.442,99.990,0.307,0.192,g
2458349.47088,2018-08-18.9714232,bj,1.92,16.145,>16.145,99.990,-0.320,0.253,g
2458349.47088,2018-08-18.9714230,bl,1.48,16.032,>16.032,99.990,-0.319,0.281,g
2458350.47251,2018-08-19.9731077,bj,1.97,16.123,>16.123,99.990,-0.027,0.258,g
2458350.47372,2018-08-19.9743230,bj,1.96,16.161,>16.161,99.990,0.002,0.249,g
2458350.47372,2018-08-19.9743231,bl,2.13,15.979,>15.979,99.990,-0.179,0.295,g
2458350.47494,2018-08-19.9755393,bl,2.12,15.949,>15.949,99.990,-0.709,0.303,g
2458350.47494,2018-08-19.9755394,bj,1.95,16.149,>16.149,99.990,-0.459,0.252,g
2458456.85321,2018-12-04.3559445,bl,2.00,15.550,>15.550,99.990,-0.000,0.438,g
2458456.85321,2018-12-04.3559434,bj,2.03,15.878,>15.878,99.990,-1.156,0.324,g
2458456.85443,2018-12-04.3571628,bl,2.06,15.679,>15.679,99.990,-0.042,0.389,g
2458456.85564,2018-12-04.3583820,bl,2.03,15.611,>15.611,99.990,-0.734,0.414,g
2458456.85565,2018-12-04.3583824,bj,2.11,15.609,>15.609,99.990,-0.670,0.414,g
2458457.85185,2018-12-05.3545594,bH,1.46,15.764,>15.764,99.990,0.057,0.359,g
2458457.85185,2018-12-05.3545593,bF,1.93,15.971,>15.971,99.990,-0.329,0.297,g
2458457.85312,2018-12-05.3558333,bF,1.95,16.006,>16.006,99.990,-0.717,0.288,g
2458457.85312,2018-12-05.3558337,bH,1.50,15.657,>15.657,99.990,-0.152,0.397,g
2458457.85439,2018-12-05.3570984,bF,2.00,15.841,>15.841,99.990,0.150,0.335,g
2458457.85439,2018-12-05.3570983,bH,1.95,15.771,>15.771,99.990,-0.028,0.357,g
2458458.84865,2018-12-06.3513421,bH,1.39,16.174,>16.174,99.990,-0.272,0.246,g
2458458.84866,2018-12-06.3513417,bF,1.48,16.314,>16.314,99.990,-0.033,0.217,g
2458458.84994,2018-12-06.3526229,bH,1.38,15.987,>15.987,99.990,-0.155,0.293,g
2458458.84994,2018-12-06.3526228,bF,1.45,16.137,>16.137,99.990,-0.306,0.255,g
2458458.85120,2018-12-06.3538935,bH,1.39,16.020,>16.020,99.990,-0.250,0.284,g
2458458.85121,2018-12-06.3538936,bF,1.49,16.058,>16.058,99.990,0.105,0.274,g
2458459.84551,2018-12-07.3481686,bF,1.54,16.370,>16.370,99.990,0.166,0.206,g
2458459.84551,2018-12-07.3481685,bH,1.40,16.261,>16.261,99.990,0.374,0.227,g
2458459.84678,2018-12-07.3494400,bH,1.38,16.145,>16.145,99.990,0.222,0.253,g
2458459.84678,2018-12-07.3494391,bF,1.94,16.535,>16.535,99.990,-0.224,0.177,g
2458459.84807,2018-12-07.3507348,bF,1.52,16.321,>16.321,99.990,0.050,0.215,g
2458459.84808,2018-12-07.3507317,bH,1.42,16.055,>16.055,99.990,0.215,0.275,g
2458460.84633,2018-12-08.3489615,bF,1.50,16.196,>16.196,99.990,-0.032,0.241,g
2458460.84633,2018-12-08.3489612,bH,1.37,16.074,>16.074,99.990,0.152,0.270,g
2458460.84762,2018-12-08.3502526,bF,1.49,16.055,>16.055,99.990,0.040,0.275,g
2458460.84765,2018-12-08.3502832,bH,1.43,15.582,>15.582,99.990,0.177,0.425,g
2458460.84890,2018-12-08.3515311,bF,1.43,15.081,>15.081,99.990,-1.339,0.674,g
2458461.84281,2018-12-09.3454076,bF,1.54,16.415,>16.415,99.990,0.024,0.197,g
2458461.84408,2018-12-09.3466809,bF,1.48,16.616,>16.616,99.990,0.279,0.164,g
2458461.84535,2018-12-09.3479538,bF,1.49,16.318,>16.318,99.990,-0.041,0.216,g
2458461.84536,2018-12-09.3479539,bH,1.36,16.299,>16.299,99.990,-0.236,0.219,g
2458462.84309,2018-12-10.3456740,bH,1.37,16.239,>16.239,99.990,-0.128,0.232,g
2458462.84310,2018-12-10.3456744,bF,1.50,16.415,>16.415,99.990,-0.138,0.197,g
2458462.84436,2018-12-10.3469400,bH,1.41,16.230,>16.230,99.990,0.459,0.234,g
2458462.84437,2018-12-10.3469398,bF,1.38,16.476,>16.476,99.990,0.000,0.187,g
2458462.84564,2018-12-10.3482149,bH,1.40,16.183,>16.183,99.990,-0.162,0.244,g
2458462.84565,2018-12-10.3482268,bF,1.52,16.616,>16.616,99.990,0.192,0.164,g
2458463.84030,2018-12-11.3428538,bF,1.49,16.405,>16.405,99.990,0.011,0.199,g
2458463.84031,2018-12-11.3428533,bH,1.42,16.399,>16.399,99.990,0.193,0.200,g
2458463.84158,2018-12-11.3441258,bF,1.50,16.716,>16.716,99.990,-0.037,0.149,g
2458463.84158,2018-12-11.3441256,bH,1.44,16.185,>16.185,99.990,-0.282,0.244,g
2458463.84285,2018-12-11.3453971,bH,1.44,16.510,>16.510,99.990,0.358,0.181,g
2458463.84285,2018-12-11.3453968,bF,1.51,16.693,>16.693,99.990,0.129,0.153,g
2458464.83667,2018-12-12.3391819,bH,1.44,16.691,>16.691,99.990,-0.044,0.153,g
2458464.83667,2018-12-12.3391819,bF,1.54,16.650,>16.650,99.990,-0.066,0.159,g
2458464.83794,2018-12-12.3404543,bH,1.41,16.373,>16.373,99.990,0.078,0.205,g
2458464.83794,2018-12-12.3404541,bF,1.45,16.462,>16.462,99.990,0.208,0.189,g
2458464.83921,2018-12-12.3417269,bH,1.43,16.297,>16.297,99.990,-0.233,0.220,g
2458464.83922,2018-12-12.3417263,bF,1.43,16.810,>16.810,99.990,-0.001,0.137,g
2458465.82892,2018-12-13.3314030,bl,1.94,16.636,>16.636,99.990,0.132,0.161,g
2458465.82892,2018-12-13.3314023,bj,2.01,16.500,>16.500,99.990,0.101,0.182,g
2458465.83014,2018-12-13.3326200,bl,1.94,16.426,>16.426,99.990,0.064,0.195,g
2458465.83014,2018-12-13.3326211,bj,2.00,16.478,>16.478,99.990,0.387,0.186,g
2458465.83135,2018-12-13.3338357,bl,1.99,16.619,>16.619,99.990,0.322,0.164,g
2458465.83135,2018-12-13.3338366,bj,2.03,16.334,>16.334,99.990,-0.053,0.213,g
2458467.82628,2018-12-15.3287026,bl,1.44,16.447,>16.447,99.990,-0.029,0.192,g
2458467.82628,2018-12-15.3287027,bj,1.58,16.556,>16.556,99.990,-0.015,0.173,g
2458467.82750,2018-12-15.3299181,bl,1.45,16.437,>16.437,99.990,0.191,0.193,g
2458467.82750,2018-12-15.3299192,bj,1.93,16.551,>16.551,99.990,0.316,0.174,g
2458467.82871,2018-12-15.3311335,bl,1.51,16.549,>16.549,99.990,-0.336,0.174,g
2458467.82871,2018-12-15.3311337,bj,1.52,16.588,>16.588,99.990,0.179,0.168,g
2458469.81978,2018-12-17.3221372,bl,1.40,16.455,>16.455,99.990,0.126,0.190,g
2458469.81979,2018-12-17.3221366,bj,1.55,16.485,>16.485,99.990,0.200,0.185,g
2458469.82101,2018-12-17.3233629,bl,1.48,16.345,>16.345,99.990,0.209,0.210,g
2458469.82101,2018-12-17.3233630,bj,1.58,16.983,>16.983,99.990,0.337,0.117,g
2458469.82222,2018-12-17.3245788,bl,1.45,16.530,>16.530,99.990,0.030,0.177,g
2458469.82223,2018-12-17.3245796,bj,1.56,16.633,>16.633,99.990,0.138,0.161,g
2458476.81622,2018-12-24.3183163,bj,2.10,15.674,>15.674,99.990,0.017,0.391,g
2458476.81622,2018-12-24.3183166,bl,1.95,15.752,>15.752,99.990,-0.239,0.363,g
2458476.81743,2018-12-24.3195336,bl,1.94,15.671,>15.671,99.990,-0.367,0.391,g
2458476.81743,2018-12-24.3195331,bj,2.13,15.841,>15.841,99.990,-0.250,0.335,g
2458478.81431,2018-12-26.3163174,bF,1.48,16.338,>16.338,99.990,0.043,0.212,g
2458478.81431,2018-12-26.3163166,bH,1.94,16.037,>16.037,99.990,0.590,0.279,g
2458478.81557,2018-12-26.3175887,bF,1.46,16.060,>16.060,99.990,-0.305,0.274,g
2458478.81558,2018-12-26.3175892,bH,1.47,15.923,>15.923,99.990,-0.490,0.310,g
2458478.81685,2018-12-26.3188626,bF,1.50,16.251,>16.251,99.990,-0.118,0.230,g
2458478.81685,2018-12-26.3188628,bH,1.93,15.896,>15.896,99.990,0.317,0.318,g
2458481.83579,2018-12-29.3376865,bH,1.39,16.198,>16.198,99.990,0.264,0.241,g
2458481.83579,2018-12-29.3376868,bF,1.50,16.646,>16.646,99.990,0.147,0.159,g
2458481.83708,2018-12-29.3389650,bH,1.45,16.236,>16.236,99.990,-0.078,0.233,g
2458481.83708,2018-12-29.3389640,bF,1.47,16.490,>16.490,99.990,0.044,0.184,g
2458481.83834,2018-12-29.3402375,bH,1.42,16.291,>16.291,99.990,0.310,0.221,g
2458481.83834,2018-12-29.3402377,bF,1.48,16.547,>16.547,99.990,0.025,0.175,g
2458483.83188,2018-12-31.3336865,bl,2.41,16.150,>16.150,99.990,-0.086,0.252,g
2458483.83188,2018-12-31.3336863,bj,1.95,16.293,>16.293,99.990,0.059,0.221,g
2458483.83310,2018-12-31.3349076,bj,1.95,16.488,>16.488,99.990,0.123,0.184,g
2458483.83310,2018-12-31.3349078,bl,2.42,16.324,>16.324,99.990,0.252,0.214,g
2458483.83431,2018-12-31.3361223,bl,2.41,99.990,99.990,99.990,99.990,99.990,g
2458483.83431,2018-12-31.3361231,bj,1.94,16.438,>16.438,99.990,0.291,0.193,g
2458484.84689,2019-01-01.3486533,bj,1.56,16.413,>16.413,99.990,0.155,0.198,g
2458484.84811,2019-01-01.3498643,bj,1.53,16.453,>16.453,99.990,0.218,0.190,g
2458484.84932,2019-01-01.3510825,bj,1.54,16.373,>16.373,99.990,0.212,0.205,g
2458485.84826,2019-01-02.3499781,bF,1.39,16.528,>16.528,99.990,0.082,0.178,g
2458485.84827,2019-01-02.3499775,bH,1.44,16.128,>16.128,99.990,0.054,0.257,g
2458485.84953,2019-01-02.3512445,bH,1.43,16.221,>16.221,99.990,0.143,0.236,g
2458485.84953,2019-01-02.3512440,bF,1.49,16.472,>16.472,99.990,0.603,0.187,g
2458485.85081,2019-01-02.3525184,bF,1.44,16.346,>16.346,99.990,0.338,0.210,g
2458485.85082,2019-01-02.3525239,bH,1.41,15.953,>15.953,99.990,-0.199,0.302,g
2458487.84739,2019-01-04.3490171,bl,1.45,16.516,>16.516,99.990,0.249,0.180,g
2458487.84739,2019-01-04.3490168,bj,1.56,16.419,>16.419,99.990,0.346,0.197,g
2458487.84861,2019-01-04.3502302,bj,1.55,16.494,>16.494,99.990,0.124,0.183,g
2458487.84861,2019-01-04.3502302,bl,1.41,16.599,>16.599,99.990,-0.039,0.167,g
2458487.84982,2019-01-04.3514513,bl,1.46,16.411,>16.411,99.990,0.424,0.198,g
2458487.84982,2019-01-04.3514513,bj,1.52,16.501,>16.501,99.990,0.522,0.182,g
2458488.85624,2019-01-05.3578167,bF,1.51,16.449,>16.449,99.990,-0.000,0.191,g
2458488.85624,2019-01-05.3578171,bH,1.41,16.167,>16.167,99.990,0.197,0.248,g
2458488.85752,2019-01-05.3590984,bF,1.43,16.639,>16.639,99.990,0.242,0.160,g
2458488.85752,2019-01-05.3590982,bH,1.43,16.117,>16.117,99.990,0.286,0.260,g
2458488.85879,2019-01-05.3603690,bF,1.52,16.280,>16.280,99.990,0.014,0.223,g
2458488.85879,2019-01-05.3603700,bH,1.45,16.072,>16.072,99.990,-0.022,0.270,g
2458489.84468,2019-01-06.3462103,bF,1.53,16.694,>16.694,99.990,0.204,0.153,g
2458489.84468,2019-01-06.3462103,bH,1.41,16.463,>16.463,99.990,0.253,0.189,g
2458489.84597,2019-01-06.3475123,bF,1.50,16.831,>16.831,99.990,0.287,0.134,g
2458489.84599,2019-01-06.3475199,bH,1.49,16.204,>16.204,99.990,0.317,0.240,g
2458489.84725,2019-01-06.3487881,bF,1.59,16.580,>16.580,99.990,0.234,0.169,g
2458489.84726,2019-01-06.3487875,bH,1.45,16.335,>16.335,99.990,0.399,0.212,g
2458490.84012,2019-01-07.3416049,bj,1.51,16.509,>16.509,99.990,0.390,0.181,g
2458490.84134,2019-01-07.3428263,bj,1.52,16.571,>16.571,99.990,0.322,0.171,g
2458490.84134,2019-01-07.3428260,bl,1.94,16.390,>16.390,99.990,0.185,0.202,g
2458490.84256,2019-01-07.3440453,bj,1.47,16.640,>16.640,99.990,0.354,0.160,g
2458491.81195,2019-01-08.3133895,bl,1.49,16.368,>16.368,99.990,0.396,0.206,g
2458491.81195,2019-01-08.3133896,bj,1.50,16.396,>16.396,99.990,0.416,0.201,g
2458491.81317,2019-01-08.3146122,bj,1.59,16.381,>16.381,99.990,0.498,0.204,g
2458491.81318,2019-01-08.3146128,bl,1.48,16.358,>16.358,99.990,0.216,0.208,g
2458491.81439,2019-01-08.3158299,bj,1.54,16.641,>16.641,99.990,0.779,0.160,g
2458491.81439,2019-01-08.3158295,bl,1.48,16.485,>16.485,99.990,0.451,0.185,g
2458492.79003,2019-01-09.2914209,bH,1.49,16.482,>16.482,99.990,0.276,0.185,g
2458492.79003,2019-01-09.2914217,bF,1.50,16.573,>16.573,99.990,0.308,0.171,g
2458492.79130,2019-01-09.2926908,bH,1.38,16.202,>16.202,99.990,0.249,0.240,g
2458492.79131,2019-01-09.2926954,bF,1.57,16.689,>16.689,99.990,0.500,0.153,g
2458492.79258,2019-01-09.2939659,bF,1.49,16.766,>16.766,99.990,0.301,0.143,g
2458492.79258,2019-01-09.2939662,bH,1.41,16.584,>16.584,99.990,0.288,0.169,g
2458493.77736,2019-01-10.2786994,bl,1.39,16.349,>16.349,99.990,0.195,0.210,g
2458493.77736,2019-01-10.2786986,bj,1.58,16.566,>16.566,99.990,0.578,0.172,g
2458493.77857,2019-01-10.2799165,bj,1.47,16.419,>16.419,99.990,0.027,0.196,g
2458493.77857,2019-01-10.2799172,bl,1.50,16.449,>16.449,99.990,0.400,0.191,g
2458493.77979,2019-01-10.2811366,bj,1.51,16.491,>16.491,99.990,0.384,0.184,g
2458493.77979,2019-01-10.2811363,bl,1.47,16.386,>16.386,99.990,0.484,0.203,g
2458494.82997,2019-01-11.3312605,bl,1.41,16.377,>16.377,99.990,0.463,0.204,g
2458494.82997,2019-01-11.3312605,bj,1.59,16.421,>16.421,99.990,0.330,0.196,g
2458494.83119,2019-01-11.3324784,bl,1.41,16.497,>16.497,99.990,0.769,0.183,g
2458494.83119,2019-01-11.3324783,bj,1.63,16.521,>16.521,99.990,0.421,0.179,g
2458494.83240,2019-01-11.3336916,bj,1.56,16.525,>16.525,99.990,0.701,0.178,g
2458494.83240,2019-01-11.3336908,bl,1.44,16.323,>16.323,99.990,0.317,0.215,g
2458495.81939,2019-01-12.3206283,bj,1.54,16.520,>16.520,99.990,0.366,0.179,g
2458495.81939,2019-01-12.3206287,bl,1.50,16.391,>16.391,99.990,0.655,0.202,g
2458495.82060,2019-01-12.3218491,bl,1.93,16.400,>16.400,99.990,0.277,0.200,g
2458495.82060,2019-01-12.3218495,bj,1.57,16.479,>16.479,99.990,0.479,0.186,g
2458495.82183,2019-01-12.3230665,bj,1.53,16.485,>16.485,99.990,0.444,0.185,g
2458495.82183,2019-01-12.3230662,bl,1.47,16.468,>16.468,99.990,0.607,0.188,g
2458496.76680,2019-01-13.2679893,bH,1.38,16.521,>16.521,99.990,0.616,0.179,g
2458496.76680,2019-01-13.2679896,bF,1.47,16.568,>16.568,99.990,0.441,0.171,g
2458496.76806,2019-01-13.2692539,bH,1.45,16.285,>16.285,99.990,0.269,0.222,g
2458496.76806,2019-01-13.2692539,bF,1.46,16.640,>16.640,99.990,0.670,0.160,g
2458496.76933,2019-01-13.2705265,bF,1.45,16.704,>16.704,99.990,0.522,0.151,g
2458496.76933,2019-01-13.2705262,bH,1.41,16.282,>16.282,99.990,0.242,0.223,g
2458497.75914,2019-01-14.2602888,bl,1.55,16.304,>16.304,99.990,0.291,0.219,g
2458497.75914,2019-01-14.2602885,bj,1.58,16.535,>16.535,99.990,0.523,0.177,g
2458497.76036,2019-01-14.2615103,bj,1.58,16.480,>16.480,99.990,0.574,0.186,g
2458497.76037,2019-01-14.2615103,bl,1.43,16.466,>16.466,99.990,0.542,0.188,g
2458497.76158,2019-01-14.2627269,bj,1.57,16.490,>16.490,99.990,0.438,0.184,g
2458497.76158,2019-01-14.2627270,bl,1.49,16.322,>16.322,99.990,0.786,0.215,g
2458498.77839,2019-01-15.2794954,bl,1.39,16.439,>16.439,99.990,0.349,0.193,g
2458498.77839,2019-01-15.2794950,bj,1.52,16.567,>16.567,99.990,0.658,0.171,g
2458498.77961,2019-01-15.2807081,bj,1.54,16.604,>16.604,99.990,0.655,0.166,g
2458498.77961,2019-01-15.2807077,bl,1.43,16.527,>16.527,99.990,0.496,0.178,g
2458498.78084,2019-01-15.2819342,bj,1.56,16.560,>16.560,99.990,0.652,0.173,g
2458498.78084,2019-01-15.2819341,bl,1.46,16.557,>16.557,99.990,0.641,0.173,g
2458501.76221,2019-01-18.2631585,bH,1.42,15.962,>15.962,99.990,0.502,0.299,g
2458501.76222,2019-01-18.2631590,bF,1.47,16.160,>16.160,99.990,0.577,0.250,g
2458501.76350,2019-01-18.2644533,bH,1.46,16.008,>16.008,99.990,0.435,0.287,g
2458501.76351,2019-01-18.2644532,bF,1.46,16.364,>16.364,99.990,0.820,0.207,g
2458501.76477,2019-01-18.2657259,bH,1.37,16.018,>16.018,99.990,0.682,0.284,g
2458501.76478,2019-01-18.2657265,bF,1.49,16.186,>16.186,99.990,0.427,0.244,g
2458503.75162,2019-01-20.2524681,bj,2.00,15.751,>15.751,99.990,0.458,0.364,g
2458503.75163,2019-01-20.2524677,bl,1.49,15.632,>15.632,99.990,-0.314,0.406,g
2458503.75284,2019-01-20.2536820,bl,1.45,15.895,>15.895,99.990,0.273,0.318,g
2458503.75284,2019-01-20.2536828,bj,2.03,15.789,>15.789,99.990,0.228,0.351,g
2458503.75406,2019-01-20.2548994,bj,2.00,15.731,>15.731,99.990,0.167,0.370,g
2458503.75406,2019-01-20.2548989,bl,1.45,15.612,>15.612,99.990,1.016,0.413,g
2458504.74477,2019-01-21.2455584,bH,2.03,16.417,16.246,0.188,1.152,0.197,g
2458504.74477,2019-01-21.2455592,bF,1.52,16.760,16.432,0.163,0.971,0.144,g
2458504.74604,2019-01-21.2468280,bF,1.46,16.676,16.418,0.173,0.983,0.155,g
2458504.74604,2019-01-21.2468281,bH,2.04,16.245,>16.245,99.990,0.341,0.231,g
2458504.74732,2019-01-21.2481041,bF,1.50,16.513,>16.513,99.990,0.765,0.180,g
2458504.74732,2019-01-21.2481038,bH,2.01,16.350,>16.350,99.990,0.836,0.209,g
2458505.76930,2019-01-22.2700465,bj,1.54,15.836,>15.836,99.990,0.509,0.336,g
2458505.76930,2019-01-22.2700458,bl,1.40,15.613,>15.613,99.990,1.370,0.413,g
2458505.77053,2019-01-22.2712662,bl,1.50,15.814,>15.814,99.990,-0.057,0.343,g
2458505.77053,2019-01-22.2712667,bj,1.53,15.811,>15.811,99.990,0.576,0.344,g
2458505.77175,2019-01-22.2724865,bl,1.54,15.621,>15.621,99.990,0.774,0.410,g
2458505.77175,2019-01-22.2724872,bj,1.56,15.740,>15.740,99.990,0.159,0.367,g
2458506.76481,2019-01-23.2654920,bH,1.42,15.803,>15.803,99.990,0.250,0.347,g
2458506.76481,2019-01-23.2654923,bF,1.53,16.139,>16.139,99.990,0.941,0.255,g
2458506.76608,2019-01-23.2667628,bH,1.48,15.857,>15.857,99.990,1.121,0.330,g
2458506.76608,2019-01-23.2667630,bF,1.45,16.043,16.007,0.212,1.437,0.278,g
2458506.76734,2019-01-23.2680253,bH,1.50,15.769,>15.769,99.990,0.587,0.358,g
2458506.76734,2019-01-23.2680246,bF,1.54,16.077,>16.077,99.990,0.934,0.269,g
2458507.79529,2019-01-24.2959194,bF,1.53,16.176,>16.176,99.990,0.921,0.246,g
2458507.79529,2019-01-24.2959204,bH,1.41,15.914,>15.914,99.990,0.431,0.313,g
2458507.79656,2019-01-24.2971908,bF,1.49,15.980,>15.980,99.990,1.069,0.294,g
2458507.79656,2019-01-24.2971908,bH,1.43,15.940,>15.940,99.990,0.362,0.306,g
2458508.79443,2019-01-25.2950120,bj,1.54,15.922,>15.922,99.990,0.907,0.311,g
2458508.79444,2019-01-25.2950120,bl,1.50,16.034,>16.034,99.990,0.990,0.280,g
2458508.79566,2019-01-25.2962324,bl,1.44,16.078,>16.078,99.990,0.435,0.269,g
2458508.79566,2019-01-25.2962322,bj,1.50,16.048,>16.048,99.990,1.088,0.277,g
2458508.79687,2019-01-25.2974501,bj,1.55,16.074,15.970,0.200,1.486,0.270,g
2458508.79687,2019-01-25.2974495,bl,1.46,16.103,>16.103,99.990,1.083,0.263,g
2458511.73218,2019-01-28.2326048,bH,1.50,16.090,15.614,0.142,2.062,0.266,g
2458511.73219,2019-01-28.2326182,bF,1.51,16.446,16.092,0.159,1.328,0.192,g
2458511.73346,2019-01-28.2338820,bH,1.51,16.096,16.033,0.207,1.402,0.265,g
2458511.73346,2019-01-28.2338819,bF,1.51,16.445,15.835,0.125,1.683,0.192,g
2458511.73474,2019-01-28.2351659,bH,1.49,16.134,>16.134,99.990,1.112,0.256,g
2458511.73475,2019-01-28.2351665,bF,1.53,16.343,15.880,0.143,1.614,0.211,g
2458511.88167,2019-01-28.3820787,bj,1.57,15.859,>15.859,99.990,1.600,0.329,g
2458511.88167,2019-01-28.3820787,bl,1.46,15.713,>15.713,99.990,0.866,0.377,g
2458511.88288,2019-01-28.3832954,bl,1.41,15.572,>15.572,99.990,1.108,0.429,g
2458511.88288,2019-01-28.3832952,bj,1.51,15.830,>15.830,99.990,1.565,0.338,g
2458511.88410,2019-01-28.3845113,bl,1.47,15.463,>15.463,99.990,0.832,0.474,g
2458511.88410,2019-01-28.3845113,bj,1.91,15.798,>15.798,99.990,1.391,0.348,g
2458512.73606,2019-01-29.2364268,bH,1.46,16.265,16.148,0.197,1.261,0.227,g
2458512.73606,2019-01-29.2364266,bF,1.54,16.405,15.814,0.127,1.715,0.199,g
