HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458396.58891,2018-10-05.0893494,bH,1.93,16.230,15.784,0.146,1.764,0.234,g
2458398.57995,2018-10-07.0805885,bt,1.49,15.920,>15.920,99.990,1.512,0.312,g
2458398.58117,2018-10-07.0818048,bt,1.48,16.103,>16.103,99.990,1.254,0.263,g
2458398.58239,2018-10-07.0830226,bt,1.45,15.945,>15.945,99.990,1.178,0.304,g
2458399.57927,2018-10-08.08,bt,1.49,16.310,16.041,0.171,1.392,0.217,g
2458399.58047,2018-10-08.0812157,bt,1.47,16.311,16.077,0.177,1.347,0.217,g
2458399.58169,2018-10-08.0824321,bt,1.46,16.448,15.857,0.127,1.649,0.192,g
2458401.54333,2018-10-10.0442663,bl,1.51,16.355,15.844,0.137,1.669,0.209,g
2458401.54455,2018-10-10.0454791,bl,1.95,16.361,15.860,0.138,1.645,0.208,g
2458404.55796,2018-10-13.0591817,bH,1.47,16.380,15.825,0.132,1.699,0.204,g
2458404.56050,2018-10-13.0617200,bH,1.42,16.358,15.752,0.126,1.818,0.208,g
2458410.54408,2018-10-19.0458743,bH,1.40,16.157,15.957,0.183,1.503,0.250,g
2458411.54360,2018-10-20.0454898,bH,1.43,16.017,15.586,0.148,2.116,0.285,g
2458411.54616,2018-10-20.0480525,bH,1.37,15.873,>15.873,99.990,1.578,0.325,g
2458412.50404,2018-10-21.0060246,bl,1.47,16.012,15.804,0.181,1.731,0.286,g
2458412.50526,2018-10-21.0072384,bl,1.44,15.997,15.852,0.192,1.657,0.290,g
2458412.50647,2018-10-21.0084576,bl,1.48,15.973,>15.973,99.990,0.826,0.296,g
2458413.53356,2018-10-22.0356325,bH,2.15,15.953,>15.953,99.990,1.172,0.302,g
2458414.52658,2018-10-23.0287504,bH,2.06,15.972,15.953,0.216,1.510,0.297,g
2458415.52749,2018-10-24.0297415,bH,1.95,15.887,>15.887,99.990,1.520,0.321,g
2458416.51818,2018-10-25.0205237,bH,1.99,15.753,>15.753,99.990,1.338,0.363,g
2458416.51945,2018-10-25.0217908,bH,1.95,15.748,>15.748,99.990,1.334,0.365,g
2458416.52072,2018-10-25.0230646,bH,1.98,15.783,>15.783,99.990,0.771,0.353,g
2458417.52138,2018-10-26.0238280,bl,1.50,15.921,15.735,0.185,1.846,0.311,g
2458417.52260,2018-10-26.0250449,bl,1.45,15.976,15.799,0.187,1.739,0.296,g
2458417.52382,2018-10-26.0262621,bl,1.52,15.995,>15.995,99.990,1.272,0.291,g
2458418.51838,2018-10-27.0209157,bl,1.96,16.315,15.953,0.157,1.510,0.217,g
2458418.51961,2018-10-27.0221350,bl,1.48,16.238,15.880,0.158,1.616,0.232,g
2458418.52082,2018-10-27.02335,bl,1.95,16.208,16.091,0.197,1.329,0.239,g
2458419.50010,2018-10-28.0027224,bl,1.99,16.233,16.070,0.189,1.356,0.233,g
2458419.50133,2018-10-28.0039467,bl,1.58,16.192,16.084,0.199,1.338,0.242,g
2458419.50255,2018-10-28.0051642,bl,1.97,16.273,>16.273,99.990,1.099,0.225,g
2458423.49867,2018-11-01.0016403,bj,1.98,15.701,>15.701,99.990,1.331,0.381,g
2458423.49989,2018-11-01.0028506,bj,1.99,15.957,15.677,0.170,1.946,0.301,g
2458423.50112,2018-11-01.0040785,bj,1.60,15.668,15.593,0.205,2.103,0.392,g
2458423.50394,2018-11-01.0069031,bH,2.21,16.014,15.861,0.191,1.642,0.286,g
2458423.50521,2018-11-01.0081674,bH,2.17,15.984,>15.984,99.990,1.257,0.294,g
2458424.49938,2018-11-02.0024209,bH,1.95,15.944,15.787,0.190,1.758,0.305,g
2458424.50062,2018-11-02.0036628,bH,1.42,15.847,15.823,0.215,1.701,0.333,g
2458424.50190,2018-11-02.0049509,bH,1.40,16.082,16.024,0.208,1.414,0.268,g
2458530.89061,2019-02-16.3942898,bH,1.44,15.532,>15.532,99.990,1.189,0.445,g
2458530.89189,2019-02-16.3955590,bH,2.01,15.456,>15.456,99.990,0.656,0.477,g
2458532.88546,2019-02-18.3889761,bl,1.47,16.003,15.844,0.190,1.670,0.289,g
2458532.88667,2019-02-18.3901881,bl,1.46,15.999,>15.999,99.990,1.383,0.290,g
2458532.88789,2019-02-18.3914074,bl,1.52,15.802,15.781,0.215,1.768,0.347,g
2458534.89017,2019-02-20.3935284,bj,2.04,15.240,>15.240,99.990,1.480,0.582,g
2458537.88320,2019-02-23.3863197,bj,1.98,16.009,15.899,0.199,1.587,0.287,g
2458538.88863,2019-02-24.3916670,bl,1.46,15.888,>15.888,99.990,1.165,0.321,g
2458538.88986,2019-02-24.3928858,bl,1.53,16.032,>16.032,99.990,1.403,0.281,g
2458538.89106,2019-02-24.3941004,bl,1.51,15.826,15.793,0.213,1.750,0.340,g
2458546.90247,2019-03-04.4047936,bH,1.97,15.728,>15.728,99.990,1.365,0.371,g
2458546.90376,2019-03-04.4060775,bH,2.00,15.680,>15.680,99.990,1.303,0.388,g
2458546.90505,2019-03-04.4073695,bH,2.12,15.608,>15.608,99.990,1.117,0.415,g
2458547.89023,2019-03-05.3924672,bH,2.02,16.232,16.066,0.189,1.360,0.234,g
2458547.89151,2019-03-05.3937395,bH,2.05,16.211,15.893,0.164,1.595,0.238,g
2458547.89278,2019-03-05.3950148,bH,2.05,16.304,15.756,0.133,1.809,0.219,g
2458548.88545,2019-03-06.3875908,bH,1.50,16.344,15.993,0.159,1.455,0.211,g
2458548.88675,2019-03-06.3888844,bH,1.43,16.213,15.810,0.151,1.722,0.238,g
2458548.88802,2019-03-06.3901644,bH,1.43,16.283,15.741,0.133,1.834,0.223,g
2458549.86025,2019-03-07.3622984,bH,1.51,16.280,15.629,0.121,2.034,0.224,g
2458549.86154,2019-03-07.3635905,bH,1.45,16.283,15.797,0.140,1.742,0.223,g
2458549.86282,2019-03-07.3648690,bH,1.46,16.288,15.760,0.135,1.804,0.222,g
2458550.85950,2019-03-08.3614568,bH,1.97,16.113,15.707,0.151,1.893,0.261,g
2458550.86076,2019-03-08.3627181,bH,1.53,16.366,15.866,0.139,1.635,0.207,g
2458550.86203,2019-03-08.3639944,bH,1.96,16.279,15.789,0.140,1.754,0.224,g
2458551.87567,2019-03-09.3775322,bH,1.96,16.358,15.699,0.120,1.907,0.208,g
2458551.87694,2019-03-09.3787993,bH,1.96,16.347,16.038,0.165,1.396,0.210,g
2458551.87824,2019-03-09.3801043,bH,1.93,16.274,15.791,0.141,1.752,0.225,g
2458551.89397,2019-03-09.3958293,bj,1.54,16.152,15.841,0.165,1.674,0.251,g
2458552.86194,2019-03-10.3637091,bH,1.53,16.257,15.913,0.160,1.566,0.228,g
2458552.86321,2019-03-10.3649879,bH,1.46,16.257,16.004,0.174,1.441,0.228,g
2458552.86449,2019-03-10.3662631,bH,1.46,16.444,15.636,0.104,2.021,0.192,g
2458555.84489,2019-03-13.3463800,bH,1.43,16.255,15.806,0.145,1.727,0.229,g
2458555.84617,2019-03-13.3476498,bH,1.43,16.418,15.699,0.113,1.908,0.197,g
2458556.84403,2019-03-14.3454204,bH,1.40,16.317,15.836,0.141,1.682,0.216,g
2458556.84530,2019-03-14.3466902,bH,1.40,16.323,15.934,0.153,1.536,0.215,g
2458557.83926,2019-03-15.3405523,bH,1.42,16.228,15.699,0.135,1.908,0.234,g
2458557.84054,2019-03-15.3418406,bH,1.43,16.252,15.824,0.148,1.700,0.229,g
2458557.84181,2019-03-15.3431103,bH,1.46,16.403,15.528,0.098,2.234,0.200,g
2458558.83898,2019-03-16.3401693,bH,1.48,16.138,15.818,0.164,1.708,0.255,g
2458558.84031,2019-03-16.3415085,bH,1.52,16.221,15.989,0.178,1.459,0.236,g
2458558.84158,2019-03-16.3427789,bH,1.43,16.436,15.789,0.121,1.756,0.194,g
2458561.83684,2019-03-19.3377454,bH,1.54,15.884,>15.884,99.990,1.070,0.322,g
2458561.83813,2019-03-19.3390307,bH,1.94,15.780,>15.780,99.990,0.931,0.354,g
2458561.83941,2019-03-19.3403127,bH,1.54,15.815,>15.815,99.990,0.715,0.343,g
2458562.82395,2019-03-20.3247615,bH,1.93,15.756,>15.756,99.990,0.834,0.362,g
2458562.82522,2019-03-20.3260306,bH,1.94,15.708,15.620,0.202,2.051,0.379,g
2458562.82650,2019-03-20.3273070,bH,1.95,15.613,>15.613,99.990,1.097,0.413,g
2458562.83546,2019-03-20.3362648,bj,1.95,15.546,>15.546,99.990,1.784,0.439,g
2458563.82328,2019-03-21.3239851,bH,1.43,15.620,>15.620,99.990,1.795,0.410,g
2458563.82454,2019-03-21.3252528,bH,1.51,15.480,>15.480,99.990,0.843,0.467,g
2458563.82581,2019-03-21.3265170,bH,1.40,15.521,>15.521,99.990,1.315,0.449,g
2458564.81866,2019-03-22.3192637,bH,1.46,15.604,>15.604,99.990,1.638,0.416,g
2458564.81992,2019-03-22.3205280,bH,1.35,15.813,>15.813,99.990,1.649,0.344,g
2458564.82118,2019-03-22.3217912,bH,1.43,15.768,>15.768,99.990,1.730,0.358,g
2458565.82806,2019-03-23.3285677,bl,2.04,15.798,15.688,0.198,1.928,0.348,g
2458565.82927,2019-03-23.3297866,bl,2.09,15.740,15.736,0.219,1.842,0.368,g
2458565.83049,2019-03-23.3310009,bl,2.05,15.899,15.656,0.175,1.986,0.318,g
2458566.81727,2019-03-24.3176795,bH,1.36,15.874,>15.874,99.990,1.382,0.325,g
2458566.81855,2019-03-24.3189593,bH,1.40,15.828,>15.828,99.990,1.656,0.339,g
2458566.81981,2019-03-24.3202228,bH,1.41,15.752,15.721,0.213,1.870,0.363,g
2458567.81661,2019-03-25.3169175,bH,1.49,15.818,15.597,0.179,2.094,0.342,g
2458567.81789,2019-03-25.3181983,bH,1.50,15.831,>15.831,99.990,1.516,0.338,g
2458567.81917,2019-03-25.3194840,bH,1.42,15.869,15.629,0.176,2.035,0.326,g
2458573.79262,2019-03-31.2923342,bH,1.50,16.413,15.811,0.126,1.721,0.198,g
2458573.79388,2019-03-31.2935971,bH,2.00,16.087,15.534,0.132,2.221,0.267,g
2458573.79515,2019-03-31.2948725,bH,1.52,16.232,15.898,0.161,1.587,0.234,g
2458575.52920,2019-04-02.0287436,bp,1.49,16.522,15.826,0.116,1.697,0.179,g
2458575.53042,2019-04-02.0299571,bp,1.95,16.540,15.923,0.125,1.552,0.176,g
2458575.53164,2019-04-02.0311778,bp,1.95,16.227,15.856,0.156,1.651,0.235,g
2458576.53188,2019-04-03.0313214,bp,1.47,99.990,99.990,99.990,99.990,99.990,g
2458576.53308,2019-04-03.0325276,bp,1.42,99.990,99.990,99.990,99.990,99.990,g
2458576.53429,2019-04-03.0337318,bp,1.54,99.990,99.990,99.990,99.990,99.990,g
2458576.78373,2019-04-03.2831531,bH,1.43,16.565,15.772,0.106,1.784,0.172,g
2458576.78501,2019-04-03.2844329,bH,1.44,16.342,15.621,0.113,2.051,0.211,g
2458576.78628,2019-04-03.2856969,bH,1.43,16.330,15.809,0.136,1.723,0.214,g
2458577.53101,2019-04-04.0303537,bn,1.55,16.299,15.767,0.134,1.792,0.220,g
2458577.56812,2019-04-04.0674584,bp,1.46,16.548,15.937,0.125,1.532,0.175,g
2458577.56934,2019-04-04.0686765,bp,1.45,99.990,99.990,99.990,99.990,99.990,g
2458577.57054,2019-04-04.0698850,bp,1.47,99.990,99.990,99.990,99.990,99.990,g
2458578.78227,2019-04-05.2814922,bH,1.41,16.264,15.892,0.156,1.596,0.227,g
2458578.78354,2019-04-05.2827586,bH,1.41,16.148,15.793,0.159,1.748,0.253,g
2458578.78481,2019-04-05.2840335,bH,1.38,16.231,15.777,0.145,1.774,0.234,g
2458579.79509,2019-04-06.2942180,bl,2.04,16.298,15.820,0.142,1.706,0.220,g
2458579.79631,2019-04-06.2954385,bl,2.03,16.524,15.779,0.111,1.773,0.179,g
2458580.77316,2019-04-07.2721857,bH,1.51,16.524,15.700,0.103,1.905,0.179,g
2458580.77451,2019-04-07.2735399,bH,1.49,16.332,15.612,0.113,2.066,0.213,g
2458580.77579,2019-04-07.2748167,bH,1.47,16.343,15.665,0.118,1.968,0.211,g
2458581.77946,2019-04-08.2783899,bl,1.97,16.357,15.888,0.143,1.603,0.208,g
2458581.78068,2019-04-08.2796150,bl,2.10,16.251,15.963,0.168,1.496,0.230,g
2458581.78190,2019-04-08.2808327,bl,2.14,16.330,15.837,0.140,1.679,0.214,g
2458583.50827,2019-04-10.0070300,bp,1.53,16.300,15.961,0.161,1.499,0.219,g
2458583.50949,2019-04-10.0082468,bp,1.49,16.353,15.812,0.133,1.720,0.209,g
2458583.51069,2019-04-10.0094531,bp,1.54,16.053,15.653,0.152,1.989,0.275,g
2458583.88070,2019-04-10.379425,bH,1.43,16.278,15.761,0.136,1.802,0.224,g
2458583.88198,2019-04-10.3807055,bH,1.45,16.388,15.617,0.108,2.058,0.202,g
2458583.88327,2019-04-10.3819924,bH,1.48,16.411,15.767,0.121,1.792,0.198,g
2458584.75892,2019-04-11.2575560,bH,1.97,16.324,15.701,0.124,1.904,0.215,g
2458584.76019,2019-04-11.2588339,bH,1.99,16.249,15.722,0.135,1.866,0.230,g
2458584.76146,2019-04-11.2600995,bH,1.99,16.252,15.840,0.150,1.675,0.229,g
2458584.76489,2019-04-11.2635334,bj,1.55,16.089,15.792,0.167,1.750,0.267,g
2458585.50641,2019-04-12.0049710,bp,1.48,16.494,15.743,0.110,1.832,0.184,g
2458585.50762,2019-04-12.0061880,bp,1.48,16.455,15.706,0.110,1.894,0.190,g
2458585.50885,2019-04-12.0074090,bp,1.53,16.410,15.949,0.144,1.515,0.198,g
2458585.91831,2019-04-12.4168424,bl,1.47,16.213,15.759,0.145,1.804,0.238,g
2458585.91953,2019-04-12.4180581,bl,1.52,16.063,>16.063,99.990,1.355,0.273,g
2458585.92075,2019-04-12.4192738,bl,1.47,16.143,15.903,0.176,1.580,0.253,g
2458586.79905,2019-04-13.2974895,bl,1.58,16.459,16.012,0.146,1.430,0.190,g
2458586.80025,2019-04-13.2986996,bl,1.47,16.403,15.880,0.136,1.613,0.200,g
2458586.80147,2019-04-13.2999189,bl,1.45,16.380,15.855,0.136,1.651,0.204,g
2458587.82912,2019-04-14.3274625,bl,1.40,16.354,15.966,0.154,1.492,0.209,g
2458587.83034,2019-04-14.3286826,bl,1.46,16.312,15.727,0.128,1.859,0.217,g
2458587.83156,2019-04-14.3299099,bl,1.48,16.192,15.833,0.158,1.686,0.242,g
2458588.75233,2019-04-15.2505858,bH,1.44,16.058,15.937,0.196,1.532,0.274,g
2458588.75360,2019-04-15.2518524,bH,1.46,16.151,16.037,0.198,1.397,0.252,g
2458588.75487,2019-04-15.2531265,bH,1.45,16.113,15.915,0.183,1.562,0.261,g
2458589.76633,2019-04-16.2644879,bH,1.97,16.063,>16.063,99.990,1.204,0.273,g
2458589.76761,2019-04-16.2657729,bH,1.98,16.015,15.670,0.160,1.958,0.285,g
2458589.76889,2019-04-16.2670510,bH,1.98,16.156,16.050,0.199,1.381,0.251,g
2458590.85661,2019-04-17.3546616,bl,1.41,16.117,16.015,0.200,1.426,0.260,g
2458590.85782,2019-04-17.3558793,bl,1.42,16.283,15.856,0.148,1.650,0.223,g
2458590.85904,2019-04-17.3570974,bl,1.43,16.244,15.751,0.140,1.818,0.231,g
2458591.81993,2019-04-18.3179009,bj,1.94,15.639,>15.639,99.990,1.713,0.403,g
2458591.89927,2019-04-18.3972320,bl,1.46,16.134,>16.134,99.990,1.140,0.256,g
2458591.90049,2019-04-18.3984553,bl,1.46,16.343,16.101,0.176,1.318,0.211,g
2458591.90170,2019-04-18.3996697,bl,1.47,16.045,>16.045,99.990,1.206,0.277,g
2458593.82077,2019-04-20.3185528,bl,1.98,15.691,>15.691,99.990,1.548,0.384,g
2458593.82200,2019-04-20.3197765,bl,1.98,15.816,>15.816,99.990,1.607,0.343,g
2458593.82321,2019-04-20.3209943,bl,2.00,15.653,>15.653,99.990,1.225,0.398,g
2458594.84376,2019-04-21.3414483,bH,1.45,15.934,>15.934,99.990,1.510,0.307,g
2458594.84503,2019-04-21.3427151,bH,1.42,15.909,15.906,0.219,1.577,0.314,g
2458594.84631,2019-04-21.3439998,bH,1.46,15.996,>15.996,99.990,1.082,0.290,g
2458595.86013,2019-04-22.3577211,bl,1.95,15.893,15.810,0.203,1.721,0.319,g
2458595.86134,2019-04-22.3589379,bl,1.51,15.896,>15.896,99.990,1.095,0.318,g
2458595.86257,2019-04-22.3601677,bl,1.94,15.969,15.925,0.211,1.548,0.297,g
2458600.87081,2019-04-27.3679641,bl,1.40,16.342,15.916,0.148,1.561,0.211,g
2458600.87324,2019-04-27.3704039,bl,1.48,16.293,15.930,0.157,1.542,0.221,g
2458601.92409,2019-04-28.4211478,bt,1.55,16.047,15.733,0.164,1.848,0.277,g
2458601.92529,2019-04-28.4223592,bt,1.52,16.126,15.637,0.140,2.019,0.258,g
2458601.92650,2019-04-28.4235670,bt,1.50,16.068,>16.068,99.990,1.289,0.272,g
2458602.89317,2019-04-29.3901512,bl,1.57,16.301,15.878,0.149,1.617,0.219,g
2458602.89439,2019-04-29.3913679,bl,1.55,16.484,15.777,0.115,1.776,0.185,g
2458602.89561,2019-04-29.3925885,bl,1.60,16.284,15.663,0.124,1.972,0.223,g
2458602.92346,2019-04-29.4204340,bt,1.44,15.611,>15.611,99.990,1.387,0.414,g
2458602.92467,2019-04-29.4216490,bt,1.49,15.396,>15.396,99.990,1.044,0.504,g
2458602.92589,2019-04-29.4228649,bt,1.41,15.481,>15.481,99.990,0.469,0.466,g
2458603.87362,2019-04-30.3705152,bl,1.47,16.385,15.994,0.153,1.453,0.203,g
2458603.87485,2019-04-30.3717378,bl,1.44,16.350,15.811,0.134,1.721,0.210,g
2458603.87607,2019-04-30.3729591,bl,1.45,16.353,16.109,0.176,1.307,0.209,g
2458604.70948,2019-05-01.2063015,bH,1.42,16.301,15.705,0.127,1.897,0.219,g
2458604.71076,2019-05-01.2075800,bH,1.43,16.280,15.919,0.158,1.557,0.224,g
2458604.71204,2019-05-01.2088618,bH,1.45,16.215,15.779,0.147,1.771,0.237,g
2458605.70501,2019-05-02.2017593,bH,1.49,16.463,15.780,0.117,1.772,0.189,g
2458605.70629,2019-05-02.2030318,bH,1.40,16.320,15.952,0.156,1.511,0.215,g
2458605.70758,2019-05-02.2043253,bH,1.47,16.324,15.946,0.155,1.519,0.215,g
2458605.82947,2019-05-02.3262055,bl,1.44,16.271,15.991,0.170,1.457,0.225,g
2458605.83068,2019-05-02.3274236,bl,1.54,16.312,15.917,0.153,1.561,0.217,g
2458605.83191,2019-05-02.3286450,bl,1.53,16.295,15.947,0.159,1.519,0.221,g
2458607.45866,2019-05-03.9552545,bp,1.44,99.990,99.990,99.990,99.990,99.990,g
2458607.45987,2019-05-03.9564712,bp,1.51,99.990,99.990,99.990,99.990,99.990,g
2458607.46109,2019-05-03.9576822,bp,1.48,99.990,99.990,99.990,99.990,99.990,g
2458607.70411,2019-05-04.2006910,bj,1.45,16.057,15.944,0.198,1.522,0.274,g
2458608.69975,2019-05-05.1962497,bH,1.52,16.258,>16.258,99.990,1.022,0.228,g
2458608.70102,2019-05-05.1975221,bH,1.52,16.292,15.705,0.128,1.897,0.221,g
2458608.70231,2019-05-05.1988108,bH,1.53,16.497,16.002,0.139,1.443,0.183,g
2458609.71880,2019-05-06.2152212,bH,1.54,16.404,15.743,0.120,1.831,0.200,g
2458609.72007,2019-05-06.2164952,bH,1.54,16.300,15.761,0.134,1.800,0.220,g
2458609.72135,2019-05-06.2177714,bH,1.50,16.329,15.812,0.136,1.719,0.214,g
2458609.72811,2019-05-06.2245322,bj,1.57,16.297,15.705,0.127,1.896,0.220,g
2458610.89739,2019-05-07.3937164,bt,1.54,15.686,>15.686,99.990,1.585,0.386,g
2458610.89861,2019-05-07.3949312,bt,1.58,15.765,>15.765,99.990,1.579,0.359,g
2458610.89982,2019-05-07.3961509,bt,1.57,16.101,>16.101,99.990,1.184,0.263,g
2458611.93407,2019-05-08.4303299,bt,1.60,16.125,>16.125,99.990,1.129,0.258,g
2458611.93529,2019-05-08.4315454,bt,1.60,16.265,15.717,0.132,1.877,0.227,g
2458611.93651,2019-05-08.4327626,bt,1.55,16.208,16.036,0.187,1.399,0.239,g
2458612.85433,2019-05-09.3505159,bj,1.43,16.326,16.063,0.172,1.365,0.214,g
2458612.85556,2019-05-09.3517336,bj,1.55,16.265,15.764,0.139,1.796,0.227,g
2458612.90792,2019-05-09.4040989,bt,1.48,16.243,16.061,0.186,1.367,0.231,g
2458612.90913,2019-05-09.4053074,bt,1.48,16.191,15.856,0.161,1.650,0.243,g
2458612.91034,2019-05-09.4065256,bt,1.51,16.244,15.849,0.153,1.660,0.231,g
2458613.87152,2019-05-10.3676317,bj,1.49,16.220,15.724,0.139,1.864,0.236,g
2458614.81554,2019-05-11.3115732,bj,1.50,16.378,15.808,0.130,1.725,0.204,g
2458615.42658,2019-05-11.9225672,bp,2.03,16.433,15.906,0.135,1.576,0.194,g
2458615.42779,2019-05-11.9237810,bp,2.01,16.302,15.920,0.155,1.556,0.219,g
2458615.42900,2019-05-11.9249864,bp,2.03,16.289,16.113,0.187,1.303,0.222,g
2458615.68340,2019-05-12.1793799,bj,1.52,16.239,15.866,0.156,1.635,0.232,g
2458615.68584,2019-05-12.1818119,bj,1.51,16.304,15.558,0.111,2.171,0.219,g
2458616.41633,2019-05-12.9122559,bp,1.46,16.166,16.142,0.215,1.269,0.248,g
2458616.41755,2019-05-12.9134660,bp,1.49,16.171,15.841,0.162,1.673,0.247,g
2458616.41876,2019-05-12.9146843,bp,1.44,16.345,15.858,0.140,1.647,0.211,g
2458617.88288,2019-05-14.3787004,bt,1.58,16.289,15.832,0.144,1.687,0.222,g
2458617.88409,2019-05-14.3799116,bt,1.52,16.243,15.596,0.121,2.099,0.231,g
2458617.88531,2019-05-14.3811266,bt,1.51,16.091,15.957,0.194,1.504,0.266,g
2458618.73769,2019-05-15.2334475,bH,1.48,15.980,>15.980,99.990,1.383,0.295,g
2458618.73896,2019-05-15.2347168,bH,1.45,16.044,15.746,0.167,1.826,0.278,g
2458618.74024,2019-05-15.2359923,bH,1.42,16.006,15.677,0.162,1.947,0.288,g
2458618.89564,2019-05-15.3913858,bt,1.47,15.862,15.837,0.214,1.681,0.328,g
2458618.89685,2019-05-15.3925956,bt,1.49,16.186,15.988,0.183,1.462,0.244,g
2458618.89805,2019-05-15.3938019,bt,1.53,15.878,>15.878,99.990,1.147,0.324,g
2458619.67191,2019-05-16.1676052,bj,1.95,15.577,>15.577,99.990,1.168,0.427,g
2458619.67313,2019-05-16.1688292,bj,1.96,15.826,>15.826,99.990,1.652,0.340,g
2458619.91028,2019-05-16.4059644,bl,1.46,16.363,16.202,0.189,1.200,0.207,g
2458619.91150,2019-05-16.4071766,bl,1.46,16.256,15.792,0.143,1.751,0.229,g
2458619.92279,2019-05-16.4184728,bt,1.42,15.930,>15.930,99.990,1.410,0.309,g
2458619.92400,2019-05-16.4196818,bt,1.48,15.864,>15.864,99.990,1.388,0.328,g
2458619.92522,2019-05-16.4208909,bt,1.50,15.807,>15.807,99.990,0.226,0.345,g
2458620.68903,2019-05-17.1846517,bH,2.07,15.758,>15.758,99.990,1.444,0.361,g
2458620.69031,2019-05-17.1859285,bH,2.04,15.733,>15.733,99.990,1.170,0.370,g
2458620.69157,2019-05-17.1871915,bH,2.00,15.663,>15.663,99.990,1.568,0.394,g
2458620.69944,2019-05-17.1950640,bj,1.96,15.665,>15.665,99.990,1.561,0.394,g
2458620.92018,2019-05-17.4157930,bt,1.45,15.190,>15.190,99.990,1.576,0.610,g
2458620.92138,2019-05-17.4169976,bt,1.52,15.277,>15.277,99.990,0.294,0.563,g
2458620.92260,2019-05-17.4182079,bt,1.42,15.276,>15.276,99.990,2.197,0.563,g
2458621.72789,2019-05-18.2234508,bj,1.98,15.583,>15.583,99.990,1.497,0.424,g
2458621.85961,2019-05-18.3551539,bt,1.54,15.105,>15.105,99.990,1.098,0.659,g
2458621.86083,2019-05-18.3563751,bt,1.41,15.224,>15.224,99.990,2.703,0.591,g
2458621.86204,2019-05-18.3575935,bt,1.35,15.256,>15.256,99.990,1.212,0.574,g
2458622.52860,2019-05-19.0241090,bp,1.98,15.675,>15.675,99.990,1.063,0.390,g
2458622.52989,2019-05-19.0253940,bp,1.98,15.644,>15.644,99.990,1.129,0.401,g
2458622.53110,2019-05-19.0266097,bp,1.96,15.753,15.739,0.217,1.838,0.363,g
2458627.60669,2019-05-24.1018843,bp,1.43,15.923,>15.923,99.990,1.118,0.310,g
2458627.60791,2019-05-24.1031025,bp,1.93,15.920,>15.920,99.990,1.156,0.311,g
2458628.45014,2019-05-24.9452937,bp,1.46,16.044,15.874,0.188,1.623,0.278,g
2458628.45134,2019-05-24.9464979,bp,1.49,16.141,15.756,0.154,1.811,0.254,g
2458628.45255,2019-05-24.9477056,bp,1.45,15.926,>15.926,99.990,1.352,0.309,g
2458631.63092,2019-05-28.1259079,bH,1.55,16.269,15.872,0.153,1.625,0.226,g
2458631.63218,2019-05-28.1271664,bH,1.57,16.208,15.903,0.166,1.581,0.239,g
2458631.63344,2019-05-28.1284288,bH,1.52,16.119,15.941,0.186,1.527,0.259,g
2458631.83478,2019-05-28.3297524,bj,1.61,15.992,15.916,0.204,1.562,0.291,g
2458635.63280,2019-06-01.1275858,bH,1.44,16.293,15.768,0.135,1.791,0.221,g
2458635.63407,2019-06-01.1288511,bH,1.40,16.373,15.743,0.123,1.832,0.205,g
2458635.63533,2019-06-01.1301173,bH,1.45,16.297,15.955,0.160,1.507,0.220,g
2458635.72663,2019-06-01.2214135,bH,1.40,16.181,15.870,0.165,1.629,0.245,g
2458635.72790,2019-06-01.2226784,bH,1.45,16.203,15.778,0.148,1.774,0.240,g
2458635.72917,2019-06-01.2239546,bH,1.44,16.247,15.996,0.174,1.451,0.230,g
2458636.73449,2019-06-02.2292247,bH,1.42,16.562,15.757,0.105,1.810,0.172,g
2458636.73575,2019-06-02.2304879,bH,1.43,16.535,15.800,0.112,1.738,0.177,g
2458636.73701,2019-06-02.2317545,bH,1.43,16.240,15.789,0.145,1.756,0.232,g
2458637.73907,2019-06-03.2337684,bl,1.47,16.380,15.734,0.121,1.848,0.204,g
2458637.74029,2019-06-03.2349818,bl,1.49,16.455,15.862,0.127,1.641,0.190,g
2458637.74150,2019-06-03.2362020,bl,1.46,16.321,15.946,0.155,1.519,0.215,g
2458637.85932,2019-06-03.3540061,bt,1.65,99.990,99.990,99.990,99.990,99.990,g
2458637.86090,2019-06-03.3555974,bt,1.52,99.990,99.990,99.990,99.990,99.990,g
2458638.79164,2019-06-04.2862979,bH,1.38,15.929,15.928,0.219,1.545,0.309,g
2458638.79294,2019-06-04.2875905,bH,1.39,15.867,>15.867,99.990,1.250,0.327,g
2458638.79429,2019-06-04.2889453,bH,1.49,16.112,15.748,0.157,1.823,0.261,g
2458639.87098,2019-06-05.3655923,bH,1.44,15.939,15.932,0.218,1.539,0.306,g
2458639.87227,2019-06-05.3668763,bH,1.44,15.873,>15.873,99.990,1.269,0.325,g
2458639.87353,2019-06-05.3681421,bH,1.38,15.855,>15.855,99.990,1.550,0.331,g
2458640.83739,2019-06-06.3319673,bt,1.55,16.305,16.006,0.167,1.437,0.218,g
2458640.83898,2019-06-06.3335600,bt,1.46,16.244,15.809,0.147,1.723,0.231,g
2458640.84058,2019-06-06.3351598,bt,1.53,16.164,15.865,0.167,1.637,0.249,g
2458642.34432,2019-06-07.8388446,bp,1.54,16.408,15.755,0.120,1.811,0.199,g
2458642.34553,2019-06-07.8400584,bp,1.50,99.990,99.990,99.990,99.990,99.990,g
2458642.34674,2019-06-07.8412648,bp,1.48,16.459,15.990,0.143,1.458,0.190,g
