# HJD             mag      mag_err  
  2458261.70022   15.793   0.124    
  2458261.70143   15.738   0.106    
  2458261.87496   15.752   0.096    
  2458261.87618   15.864   0.107    
  2458262.54054   15.607   0.095    
  2458262.8536    15.637   0.083    
  2458262.85484   15.773   0.091    
  2458264.67549   15.782   0.166    
  2458264.67671   15.757   0.155    
  2458264.67793   15.886   0.159    
  2458264.89      15.807   0.103    
  2458264.89121   15.755   0.092    
  2458264.89244   15.700   0.101    
  2458265.74614   15.783   0.147    
  2458265.74737   16.101   0.212    
  2458273.85355   15.944   0.19     
  2458273.85477   15.818   0.158    
  2458273.85599   15.491   0.104    
  2458274.70653   15.604   0.135    
  2458274.70774   15.741   0.136    
  2458274.70896   15.531   0.116    
  2458276.46265   15.693   0.095    
  2458276.46425   15.658   0.098    
  2458276.46573   15.718   0.1      
  2458276.74141   15.666   0.108    
  2458276.74263   15.963   0.16     
  2458276.74384   15.864   0.125    
  2458277.5077    15.847   0.14     
  2458277.50911   15.946   0.15     
  2458277.51048   15.670   0.078    
  2458280.45505   15.815   0.078    
  2458280.45626   15.642   0.075    
  2458281.45601   15.756   0.096    
  2458281.45722   15.886   0.1      
  2458282.45591   15.684   0.092    
  2458282.45714   15.631   0.08     
  2458282.82461   15.583   0.08     
  2458282.82582   15.692   0.09     
  2458282.82704   15.720   0.077    
  2458283.52776   15.775   0.094    
  2458283.52896   15.733   0.091    
  2458283.53024   15.715   0.091    
  2458283.5363    15.772   0.093    
  2458283.53751   15.719   0.088    
  2458283.53894   15.598   0.07     
  2458283.82853   15.725   0.097    
  2458283.82975   15.749   0.088    
  2458283.83097   15.739   0.089    
  2458284.74715   15.651   0.099    
  2458284.74836   15.757   0.123    
  2458284.74958   15.661   0.099    
  2458286.4406    15.604   0.088    
  2458286.44187   15.602   0.085    
  2458287.55694   15.527   0.085    
  2458287.55816   15.738   0.093    
  2458287.55939   15.567   0.076    
  2458287.6313    15.830   0.11     
  2458287.63252   15.636   0.071    
  2458287.63374   15.782   0.095    
  2458288.73626   15.782   0.089    
  2458288.73748   15.703   0.088    
  2458288.7387    15.701   0.093    
  2458289.5838    15.706   0.119    
  2458289.58502   15.852   0.143    
  2458289.58624   15.756   0.111    
  2458289.76334   15.812   0.095    
  2458290.47298   15.854   0.101    
  2458290.57967   16.227   0.212    
  2458290.58089   15.723   0.155    
  2458290.58211   15.569   0.148    
  2458291.6511    15.680   0.116    
  2458291.65232   15.944   0.157    
  2458291.65354   15.754   0.098    
  2458291.6622    15.522   0.078    
  2458291.66342   15.671   0.094    
  2458291.66464   15.779   0.097    
  2458293.76241   15.656   0.169    
  2458293.76363   15.827   0.166    
  2458294.6999    15.913   0.196    
  2458294.70112   15.734   0.141    
  2458294.70234   15.742   0.159    
  2458295.56293   15.547   0.154    
  2458295.56416   15.691   0.194    
  2458301.55309   15.611   0.115    
  2458301.55431   15.495   0.092    
  2458301.55553   15.679   0.127    
  2458301.79003   16.078   0.219    
  2458301.79126   15.689   0.149    
  2458301.79247   15.810   0.177    
  2458304.41166   15.759   0.095    
  2458304.41287   15.764   0.106    
  2458304.41408   15.719   0.11     
  2458305.37152   15.861   0.11     
  2458305.37273   15.723   0.088    
  2458305.37394   15.635   0.089    
  2458305.57871   15.643   0.088    
  2458305.57993   15.651   0.094    
  2458305.58115   15.769   0.112    
  2458306.38308   15.788   0.107    
  2458306.38429   15.739   0.074    
  2458306.38549   15.774   0.092    
  2458306.79504   15.745   0.112    
  2458306.79626   15.718   0.119    
  2458306.79748   15.902   0.092    
  2458307.36148   15.734   0.112    
  2458307.36268   15.726   0.086    
  2458307.36389   15.879   0.11     
  2458308.35798   15.783   0.097    
  2458308.3592    15.771   0.089    
  2458308.36041   15.754   0.107    
  2458308.79542   15.793   0.095    
  2458308.79664   15.911   0.117    
  2458308.79787   15.741   0.105    
  2458309.36161   15.742   0.078    
  2458309.36403   15.771   0.102    
  2458310.36548   15.740   0.089    
  2458310.36668   15.711   0.071    
  2458310.3679    15.782   0.095    
  2458310.76934   15.674   0.078    
  2458310.77056   15.708   0.102    
  2458310.77178   15.658   0.115    
  2458314.70255   15.960   0.126    
  2458314.70377   15.628   0.086    
  2458314.70499   15.671   0.084    
  2458316.47794   15.845   0.105    
  2458316.47916   15.663   0.09     
  2458316.48038   15.845   0.125    
  2458316.73127   15.796   0.098    
  2458316.73249   15.622   0.081    
  2458316.73371   15.642   0.092    
  2458320.80277   15.747   0.099    
  2458320.80398   15.740   0.096    
  2458320.80521   15.770   0.093    
  2458322.23128   15.729   0.176    
  2458322.23372   15.997   0.203    
  2458323.2565    15.762   0.176    
  2458323.25893   15.640   0.134    
  2458328.53896   15.588   0.175    
  2458328.54016   15.589   0.175    
  2458328.70309   15.735   0.161    
  2458328.70431   15.892   0.206    
  2458328.70553   15.897   0.215    
  2458329.59344   15.829   0.186    
  2458329.59467   15.803   0.17     
  2458329.59589   15.817   0.166    
  2458330.58336   15.702   0.162    
  2458330.58458   15.890   0.204    
  2458330.5858    15.670   0.148    
  2458331.56034   15.578   0.079    
  2458331.56155   15.720   0.087    
  2458331.56277   15.637   0.085    
  2458331.72037   15.941   0.149    
  2458331.72159   15.771   0.121    
  2458331.72281   15.836   0.161    
  2458331.73889   15.990   0.174    
  2458331.74011   15.888   0.154    
  2458331.74134   15.674   0.118    
  2458332.35763   15.773   0.11     
  2458332.35884   15.886   0.146    
  2458332.36004   15.697   0.104    
  2458332.57195   15.757   0.095    
  2458332.57317   15.766   0.112    
  2458332.57439   15.710   0.087    
  2458332.58303   15.768   0.101    
  2458332.58425   15.720   0.076    
  2458332.58546   15.775   0.088    
  2458332.75386   15.867   0.168    
  2458332.75508   15.785   0.145    
  2458332.75629   15.642   0.114    
  2458332.76494   15.728   0.128    
  2458332.76616   15.631   0.126    
  2458332.76737   15.636   0.095    
  2458333.30012   15.715   0.094    
  2458334.72838   15.719   0.095    
  2458334.7296    15.724   0.112    
  2458334.73081   15.900   0.142    
  2458336.61797   15.745   0.087    
  2458336.61918   15.639   0.088    
  2458336.6204    15.754   0.093    
  2458336.77065   15.862   0.119    
  2458336.77187   15.756   0.1      
  2458336.77309   15.687   0.096    
  2458338.6111    15.674   0.08     
  2458338.61231   15.827   0.098    
  2458338.61353   15.738   0.094    
  2458339.28122   15.722   0.087    
  2458345.24154   15.714   0.097    
  2458345.24276   15.813   0.102    
  2458345.24397   15.730   0.089    
  2458346.24206   15.740   0.09     
  2458346.24327   15.775   0.105    
  2458346.24449   15.827   0.118    
  2458349.73053   15.585   0.102    
  2458349.73175   15.783   0.133    
  2458349.73298   15.794   0.15     
  2458349.73815   15.786   0.131    
  2458349.73936   15.719   0.124    
  2458349.74058   15.757   0.118    
  2458356.59328   15.440   0.122    
  2458356.59451   15.716   0.16     
  2458356.59572   15.970   0.188    
  2458358.65712   15.826   0.175    
  2458358.65834   15.856   0.153    
  2458358.65957   15.543   0.143    
  2458359.24985   15.759   0.082    
  2458359.25106   15.716   0.09     
  2458359.25227   15.604   0.09     
  2458359.50902   15.821   0.103    
  2458359.51024   15.709   0.098    
  2458359.51147   15.698   0.091    
  2458359.62807   15.775   0.17     
  2458359.62929   15.803   0.176    
  2458359.6305    15.823   0.159    
  2458360.25366   15.683   0.089    
  2458360.25487   15.803   0.095    
  2458360.25607   15.851   0.107    
  2458362.2469    15.697   0.111    
  2458362.24811   15.711   0.114    
  2458362.24934   15.831   0.126    
  2458363.52848   15.751   0.098    
  2458363.52969   15.658   0.088    
  2458363.53092   15.676   0.08     
  2458365.24438   15.668   0.077    
  2458365.24558   15.675   0.092    
  2458365.2468    15.764   0.096    
  2458366.25418   15.857   0.125    
  2458366.25637   15.681   0.104    
  2458368.66155   15.665   0.087    
  2458368.66277   15.784   0.112    
  2458368.66398   15.761   0.103    
  2458371.59356   15.671   0.088    
  2458371.59478   15.734   0.097    
  2458371.59601   15.678   0.096    
  2458372.26514   15.789   0.111    
  2458372.26636   15.600   0.084    
  2458372.26757   15.695   0.095    
  2458373.51248   15.720   0.089    
  2458373.5137    15.783   0.104    
  2458373.51492   15.573   0.071    
  2458376.66985   15.780   0.115    
  2458376.67108   15.816   0.123    
  2458376.67231   15.809   0.096    
  2458382.63177   15.924   0.184    
  2458382.63298   15.722   0.178    
  2458382.6342    15.707   0.163    
  2458383.6259    15.721   0.149    
  2458385.52706   15.934   0.199    
  2458385.52828   15.638   0.148    
  2458390.24924   15.654   0.111    
  2458390.25045   15.740   0.098    
  2458390.25166   15.730   0.1      
  2458392.60604   15.793   0.129    
  2458392.60731   15.721   0.158    
  2458392.63289   15.723   0.108    
  2458392.63411   15.712   0.1      
  2458392.63532   15.897   0.113    
  2458393.60146   15.638   0.095    
  2458393.60272   15.746   0.106    
  2458393.60399   15.676   0.086    
  2458393.62832   15.792   0.122    
  2458393.63086   16.068   0.154    
  2458394.59812   15.838   0.111    
  2458394.59939   15.634   0.092    
  2458394.60067   15.705   0.102    
  2458394.62938   15.911   0.124    
  2458394.63064   15.922   0.127    
  2458394.63191   15.686   0.104    
  2458396.59535   15.768   0.091    
  2458396.59662   15.793   0.11     
  2458396.5979    15.581   0.093    
  2458396.62242   15.644   0.097    
  2458396.62369   15.941   0.12     
  2458396.62496   15.858   0.122    
  2458397.59257   15.736   0.096    
  2458397.59385   15.670   0.089    
  2458397.59511   15.566   0.091    
  2458397.6156    15.718   0.111    
  2458397.61688   15.554   0.092    
  2458397.61815   15.723   0.113    
  2458398.30419   15.755   0.104    
  2458398.30539   15.926   0.105    
  2458398.3066    15.726   0.091    
  2458398.58864   15.741   0.113    
  2458398.58992   15.586   0.086    
  2458398.5912    15.608   0.084    
  2458398.61604   15.666   0.098    
  2458398.61731   15.789   0.117    
  2458398.61858   15.748   0.112    
  2458399.26051   15.588   0.091    
  2458399.26173   15.684   0.096    
  2458399.26294   15.777   0.115    
  2458401.26636   15.744   0.11     
  2458401.26762   15.667   0.114    
  2458401.26883   15.824   0.118    
  2458401.52708   15.670   0.103    
  2458401.52835   15.733   0.106    
  2458401.57212   15.863   0.126    
  2458401.57341   15.883   0.132    
  2458401.5747    15.717   0.125    
  2458404.27839   15.744   0.117    
  2458404.27962   15.680   0.11     
  2458404.56305   15.640   0.089    
  2458404.56432   15.819   0.12     
  2458404.59295   15.699   0.119    
  2458404.59425   15.844   0.12     
  2458404.59553   15.809   0.131    
  2458405.51353   15.500   0.107    
  2458405.51481   15.639   0.107    
  2458405.51609   15.450   0.085    
  2458409.4917    15.660   0.158    
  2458409.49301   15.841   0.135    
  2458409.49429   15.517   0.129    
  2458409.55396   15.833   0.151    
  2458409.55523   16.114   0.185    
  2458409.55651   15.634   0.142    
  2458410.55055   15.820   0.174    
  2458410.55183   15.806   0.137    
  2458410.55313   15.724   0.158    
  2458410.57351   15.751   0.175    
  2458410.5748    15.732   0.177    
  2458410.5761    15.978   0.202    
  2458411.54744   16.114   0.213    
  2458411.5487    15.757   0.179    
  2458411.54998   15.871   0.192    
  2458411.5708    15.865   0.182    
  2458412.49663   15.831   0.208    
  2458412.49785   15.917   0.195    
  2458412.49907   15.985   0.19     
  2458412.5047    15.825   0.159    
  2458412.50597   15.849   0.181    
  2458412.50725   15.661   0.125    
  2458414.53695   15.837   0.184    
  2458414.53951   15.815   0.172    
  2458414.5642    15.603   0.167    
  2458414.56546   15.668   0.194    
  2458415.53005   15.831   0.202    
  2458415.56005   15.566   0.17     
  2458415.56132   15.765   0.205    
  2458416.52726   15.696   0.186    
  2458416.52854   15.671   0.187    
  2458416.55714   15.634   0.202    
  2458416.55968   15.613   0.211    
  2458417.52221   15.563   0.127    
  2458417.52349   15.886   0.18     
  2458417.52476   15.794   0.163    
  2458417.54932   15.487   0.161    
  2458418.52327   15.726   0.131    
  2458418.52454   15.862   0.148    
  2458418.54069   15.623   0.117    
  2458418.54192   15.982   0.123    
  2458418.54314   15.988   0.161    
  2458419.51984   15.785   0.118    
  2458419.52111   15.840   0.137    
  2458419.52239   15.798   0.102    
  2458423.5065    15.759   0.128    
  2458423.50777   15.754   0.144    
  2458423.50903   15.787   0.118    
  2458423.53371   15.776   0.141    
  2458423.53499   15.781   0.126    
  2458423.53626   15.962   0.169    
  2458424.2651    15.610   0.082    
  2458424.53048   15.808   0.129    
  2458424.53177   15.731   0.127    
  2458424.53305   15.808   0.119    
  2458425.49988   15.950   0.208    
  2458425.50116   15.832   0.16     
  2458425.50244   15.876   0.165    
  2458425.52701   15.815   0.119    
  2458425.52828   15.686   0.102    
  2458425.52958   15.685   0.092    
  2458427.28328   15.652   0.155    
  2458427.51946   15.668   0.112    
  2458427.52068   15.685   0.099    
  2458427.52191   15.754   0.112    
  2458428.28141   15.728   0.116    
  2458428.28269   15.604   0.096    
  2458428.28401   15.658   0.125    
  2458428.51637   15.781   0.14     
  2458428.51758   15.602   0.101    
  2458428.51881   15.714   0.116    
  2458429.29244   15.508   0.096    
  2458429.51689   15.766   0.115    
  2458429.51812   15.748   0.134    
  2458429.51933   15.698   0.125    
  2458430.51464   15.692   0.123    
  2458430.51592   15.611   0.093    
  2458430.51718   15.642   0.116    
  2458526.88506   15.658   0.207    
  2458528.87763   15.798   0.139    
  2458528.87889   15.771   0.143    
  2458528.88017   15.845   0.143    
  2458529.87547   15.969   0.152    
  2458529.87669   15.871   0.139    
  2458529.87791   15.603   0.107    
  2458533.63336   15.414   0.149    
  2458535.88964   15.665   0.218    
  2458536.88915   15.708   0.187    
  2458539.87144   15.672   0.125    
  2458539.87273   15.854   0.173    
  2458539.87399   15.829   0.155    
  2458539.88076   15.737   0.145    
  2458539.88202   15.911   0.179    
  2458539.8833    15.720   0.143    
  2458540.88374   15.648   0.124    
  2458540.88496   15.759   0.135    
  2458540.88618   15.664   0.13     
  2458546.8941    15.717   0.103    
  2458546.89533   15.832   0.111    
  2458546.89655   15.661   0.131    
  2458547.88596   15.780   0.109    
  2458547.88719   15.839   0.123    
  2458547.8884    15.625   0.098    
  2458547.88964   15.730   0.115    
  2458547.89087   15.825   0.1      
  2458547.89208   15.898   0.126    
  2458548.59938   15.845   0.114    
  2458548.60058   15.743   0.097    
  2458548.60179   15.727   0.099    
  2458548.87406   15.840   0.11     
  2458548.87529   15.813   0.125    
  2458548.8765    15.818   0.127    
  2458548.8817    15.729   0.088    
  2458548.88297   15.566   0.104    
  2458548.88425   15.757   0.117    
  2458549.84413   15.691   0.096    
  2458549.84536   15.764   0.105    
  2458549.84658   15.744   0.099    
  2458549.86811   15.829   0.113    
  2458549.86937   15.664   0.099    
  2458549.87065   15.698   0.1      
  2458550.84112   15.764   0.119    
  2458550.84241   15.828   0.121    
  2458550.84368   15.698   0.12     
  2458550.88365   15.715   0.105    
  2458550.88486   15.724   0.1      
  2458550.88608   15.769   0.117    
  2458551.87921   15.715   0.122    
  2458551.88043   15.706   0.106    
  2458551.88164   15.735   0.116    
  2458551.88665   15.789   0.108    
  2458551.88909   15.839   0.112    
  2458553.83494   15.700   0.105    
  2458553.83621   15.841   0.131    
  2458553.83749   15.810   0.118    
  2458553.86116   15.714   0.112    
  2458553.86242   15.763   0.127    
  2458553.86369   15.691   0.096    
  2458554.5929    15.647   0.092    
  2458554.83041   15.723   0.116    
  2458554.83168   15.672   0.107    
  2458554.83295   15.672   0.105    
  2458554.85661   15.827   0.126    
  2458554.8579    15.715   0.098    
  2458554.85924   15.879   0.105    
  2458555.58042   15.696   0.1      
  2458555.58285   15.752   0.102    
  2458555.82947   15.589   0.102    
  2458555.83074   15.706   0.103    
  2458555.83201   15.722   0.113    
  2458555.85171   15.921   0.098    
  2458555.85293   15.584   0.082    
  2458555.85414   15.698   0.097    
  2458556.58026   15.923   0.124    
  2458556.82857   15.875   0.132    
  2458556.82984   15.681   0.107    
  2458556.83111   15.622   0.097    
  2458556.85505   15.752   0.101    
  2458556.85633   15.781   0.118    
  2458556.85762   15.911   0.118    
  2458557.8239    15.567   0.09     
  2458557.82517   15.770   0.133    
  2458557.82643   15.819   0.11     
  2458558.82354   15.701   0.099    
  2458558.82481   15.898   0.123    
  2458558.82609   15.733   0.109    
  2458561.87303   15.713   0.109    
  2458561.87425   15.695   0.091    
  2458561.87547   15.614   0.084    
  2458562.80959   15.625   0.217    
  2458563.63253   15.906   0.189    
  2458563.63373   15.658   0.182    
  2458563.63494   15.822   0.197    
  2458563.80993   15.712   0.219    
  2458564.8084    15.642   0.183    
  2458564.80967   15.505   0.162    
  2458564.83278   15.707   0.199    
  2458565.80597   15.844   0.206    
  2458565.80719   15.591   0.161    
  2458565.80839   15.510   0.148    
  2458566.82502   15.972   0.216    
  2458566.82629   15.862   0.17     
  2458566.83015   15.663   0.167    
  2458567.84263   15.753   0.15     
  2458567.8439    15.585   0.14     
  2458567.84518   15.850   0.188    
  2458567.84647   15.866   0.181    
  2458567.84775   15.764   0.17     
  2458567.84901   15.944   0.193    
  2458572.78177   15.609   0.116    
  2458573.77421   15.890   0.146    
  2458573.77548   15.887   0.136    
  2458573.77675   15.668   0.107    
  2458575.52189   15.723   0.111    
  2458575.52309   15.789   0.108    
  2458575.52431   15.714   0.111    
  2458575.54043   15.888   0.106    
  2458575.54166   15.679   0.095    
  2458575.54287   15.717   0.095    
  2458575.76891   15.987   0.155    
  2458575.77019   15.822   0.117    
  2458575.77146   15.804   0.116    
  2458575.80289   15.742   0.108    
  2458575.80416   15.800   0.121    
  2458575.80544   15.887   0.136    
  2458576.53678   15.762   0.094    
  2458576.53799   15.712   0.109    
  2458576.76185   15.771   0.098    
  2458576.76306   15.642   0.096    
  2458576.76428   15.635   0.1      
  2458576.88914   15.831   0.113    
  2458576.89036   15.771   0.092    
  2458576.89159   15.921   0.113    
  2458577.54591   15.586   0.087    
  2458577.54711   15.678   0.093    
  2458577.76382   15.775   0.108    
  2458577.76636   15.809   0.129    
  2458577.83513   15.708   0.109    
  2458577.83636   15.925   0.131    
  2458577.83757   15.833   0.12     
  2458578.78216   15.644   0.111    
  2458578.78337   15.671   0.098    
  2458578.78459   15.818   0.132    
  2458578.83046   15.862   0.129    
  2458578.83169   15.709   0.102    
  2458578.83291   15.859   0.114    
  2458579.79603   15.768   0.101    
  2458579.7973    16.016   0.128    
  2458579.79858   15.712   0.104    
  2458579.8312    15.765   0.12     
  2458579.83242   15.904   0.122    
  2458579.83364   15.898   0.129    
  2458580.76512   15.832   0.115    
  2458580.76634   15.944   0.132    
  2458580.76756   15.624   0.095    
  2458580.89176   15.632   0.103    
  2458580.89298   15.824   0.109    
  2458580.8942    15.758   0.107    
  2458581.76838   15.567   0.082    
  2458581.7696    15.730   0.097    
  2458581.77082   15.647   0.086    
  2458581.79844   15.723   0.103    
  2458581.79972   15.842   0.126    
  2458581.80099   15.717   0.103    
  2458582.77743   15.745   0.097    
  2458582.77866   15.787   0.11     
  2458582.77987   15.681   0.091    
  2458582.78112   15.906   0.135    
  2458582.78233   15.784   0.108    
  2458582.78356   15.723   0.099    
  2458583.58384   15.715   0.101    
  2458583.74768   15.654   0.095    
  2458583.74896   15.622   0.086    
  2458583.75023   15.875   0.124    
  2458583.91247   15.754   0.115    
  2458583.91371   15.976   0.145    
  2458583.91492   15.805   0.113    
  2458584.74317   15.785   0.107    
  2458584.74445   15.759   0.107    
  2458584.74572   15.772   0.114    
  2458585.51403   15.762   0.102    
  2458585.51525   15.810   0.105    
  2458585.51647   15.833   0.109    
  2458585.86557   15.696   0.092    
  2458586.48258   15.809   0.117    
  2458586.48378   15.708   0.102    
  2458586.48499   15.794   0.109    
  2458586.74672   15.851   0.12     
  2458586.74794   15.706   0.084    
  2458586.74917   15.886   0.134    
  2458586.84786   15.802   0.11     
  2458586.84908   15.695   0.086    
  2458586.8503    15.728   0.101    
  2458587.88709   15.825   0.115    
  2458587.88836   15.796   0.103    
  2458587.88964   15.838   0.116    
  2458588.73369   15.798   0.151    
  2458588.73495   15.554   0.132    
  2458588.73623   15.770   0.181    
  2458588.76262   15.871   0.149    
  2458588.76384   15.940   0.146    
  2458588.76506   15.686   0.119    
  2458589.72621   15.852   0.177    
  2458589.72743   15.761   0.156    
  2458589.72864   15.884   0.201    
  2458589.76333   15.773   0.169    
  2458589.76455   15.797   0.145    
  2458589.76577   15.827   0.18     
  2458590.84735   15.800   0.158    
  2458590.84865   15.826   0.14     
  2458590.84992   15.766   0.147    
  2458591.50566   15.770   0.172    
  2458591.50809   15.790   0.18     
  2458591.88316   15.870   0.169    
  2458593.89347   15.656   0.19     
  2458594.72      15.859   0.205    
  2458594.84011   15.560   0.15     
  2458594.84133   15.843   0.192    
  2458594.84256   15.942   0.203    
  2458595.76854   15.688   0.2      
  2458595.76976   15.663   0.168    
  2458595.77097   15.655   0.145    
  2458599.52216   15.607   0.111    
  2458599.52337   15.755   0.132    
  2458599.52457   15.780   0.113    
  2458600.55666   15.690   0.094    
  2458600.55787   15.784   0.097    
  2458600.55908   15.837   0.123    
  2458600.63256   15.852   0.115    
  2458600.63377   15.596   0.085    
  2458600.635     15.849   0.142    
  2458601.69026   15.791   0.112    
  2458601.69147   15.813   0.096    
  2458601.6927    15.736   0.11     
  2458601.72988   15.733   0.11     
  2458601.73117   15.758   0.102    
  2458602.69856   15.581   0.096    
  2458602.69984   15.781   0.12     
  2458602.70111   15.669   0.088    
  2458602.70827   15.651   0.117    
  2458602.7095    15.658   0.12     
  2458602.71072   15.619   0.085    
  2458603.71848   15.841   0.142    
  2458603.71976   15.534   0.113    
  2458603.72103   15.746   0.13     
  2458603.90714   15.742   0.1      
  2458603.90959   15.694   0.093    
  2458604.68991   15.505   0.08     
  2458604.69118   15.708   0.109    
  2458604.69247   15.701   0.099    
  2458604.70853   15.682   0.098    
  2458604.70974   15.698   0.113    
  2458604.71096   15.699   0.096    
  2458605.70599   15.851   0.106    
  2458605.70722   15.661   0.102    
  2458605.70844   15.633   0.102    
  2458606.42922   15.940   0.105    
  2458606.43042   15.727   0.092    
  2458606.43163   15.901   0.103    
  2458606.82186   15.710   0.093    
  2458606.82314   15.752   0.1      
  2458606.82441   15.785   0.112    
  2458607.68557   15.669   0.132    
  2458607.68684   15.761   0.151    
  2458607.76907   15.638   0.083    
  2458607.77035   15.869   0.119    
  2458607.87391   15.701   0.11     
  2458607.87514   15.901   0.117    
  2458607.87635   15.671   0.098    
  2458607.91524   15.650   0.089    
  2458608.878     15.571   0.087    
  2458608.87928   15.640   0.086    
  2458608.88056   15.756   0.099    
  2458608.89139   15.962   0.14     
  2458608.8926    15.825   0.156    
  2458608.89381   15.811   0.141    
  2458611.7023    15.867   0.129    
  2458611.70358   15.687   0.12     
  2458611.70486   15.809   0.124    
  2458613.40455   15.769   0.102    
  2458613.40577   15.732   0.088    
  2458613.40698   15.766   0.096    
  2458613.43446   15.737   0.099    
  2458613.43567   15.713   0.085    
