# HJD             mag      mag_err  
  2457595.55257   12.265   0.011    
  2457595.55386   12.24    0.011    
  2457602.62374   12.247   0.011    
  2457602.62504   12.245   0.011    
  2457602.62632   12.27    0.011    
  2457605.56407   12.245   0.01     
  2457605.56537   12.291   0.011    
  2457605.56666   12.265   0.011    
  2457608.53012   12.281   0.011    
  2457608.53141   12.285   0.011    
  2457608.53271   12.268   0.011    
  2457611.55011   99.99    99.99    
  2457611.55269   12.315   0.024    
  2457612.54927   12.246   0.011    
  2457612.55057   12.274   0.012    
  2457612.55186   12.267   0.011    
  2457616.46924   12.286   0.013    
  2457616.47051   12.27    0.013    
  2457616.47181   12.257   0.013    
  2457618.47745   12.237   0.012    
  2457618.47875   12.26    0.013    
  2457618.48003   12.24    0.012    
  2457621.58388   12.244   0.013    
  2457621.58518   12.262   0.012    
  2457621.58647   12.232   0.013    
  2457622.58067   12.258   0.012    
  2457622.58195   12.255   0.011    
  2457622.58324   12.258   0.011    
  2457625.57914   12.264   0.011    
  2457625.5805    12.265   0.011    
  2457625.58179   12.25    0.012    
  2457626.57018   12.273   0.011    
  2457626.57146   12.275   0.012    
  2457626.57275   12.253   0.011    
  2457631.55368   12.279   0.011    
  2457631.55497   12.291   0.012    
  2457631.55627   12.28    0.011    
  2457637.49049   12.256   0.012    
  2457637.49178   12.254   0.011    
  2457637.49308   12.256   0.011    
  2457640.51124   12.273   0.013    
  2457640.51253   12.251   0.012    
  2457640.51382   12.269   0.012    
  2457644.50074   12.263   0.014    
  2457644.50203   12.254   0.014    
  2457644.50331   12.278   0.014    
  2457649.4747    12.27    0.014    
  2457649.47599   12.265   0.013    
  2457649.47728   12.248   0.012    
  2457653.48404   12.286   0.012    
  2457653.48534   12.25    0.011    
  2457653.48662   12.26    0.012    
  2457763.86606   12.232   0.013    
  2457763.86737   12.261   0.013    
  2457763.86865   12.249   0.013    
  2457766.8724    12.286   0.016    
  2457766.87369   12.243   0.015    
  2457767.85748   12.241   0.014    
  2457767.85876   12.263   0.013    
  2457767.86005   12.249   0.014    
  2457770.84907   12.255   0.013    
  2457770.85037   12.256   0.012    
  2457770.85166   12.252   0.012    
  2457773.84455   12.26    0.012    
  2457773.84584   12.259   0.013    
  2457773.84713   12.245   0.012    
  2457775.8401    12.297   0.013    
  2457775.84142   12.251   0.013    
  2457775.84272   12.25    0.012    
  2457778.82892   12.274   0.012    
  2457779.82866   12.235   0.012    
  2457780.82084   12.25    0.012    
  2457780.82218   12.249   0.012    
  2457780.82349   12.232   0.012    
  2457782.81614   12.294   0.011    
  2457782.81746   12.242   0.011    
  2457782.81878   12.284   0.012    
  2457784.81118   12.263   0.011    
  2457784.81249   12.295   0.011    
  2457784.8138    12.263   0.011    
  2457786.81036   12.28    0.012    
  2457786.81165   12.268   0.012    
  2457786.81297   12.26    0.012    
  2457791.87721   12.249   0.011    
  2457791.87851   12.242   0.011    
  2457791.87981   12.231   0.011    
  2457795.78157   12.273   0.018    
  2457795.78287   12.271   0.016    
  2457795.78417   12.269   0.016    
  2457797.80435   12.284   0.014    
  2457797.80567   12.245   0.012    
  2457797.80698   12.249   0.014    
  2457799.81511   12.247   0.013    
  2457799.81641   12.259   0.012    
  2457799.81772   12.253   0.012    
  2457801.87312   12.292   0.013    
  2457801.87444   12.254   0.012    
  2457801.87575   12.28    0.012    
  2457803.81645   12.301   0.012    
  2457804.85907   12.255   0.011    
  2457804.86038   12.26    0.012    
  2457804.86169   12.241   0.012    
  2457806.80624   12.247   0.011    
  2457806.80754   12.258   0.012    
  2457806.80886   12.26    0.012    
  2457808.79686   12.307   0.012    
  2457808.79824   12.252   0.011    
  2457808.79955   12.267   0.012    
  2457811.83522   12.292   0.012    
  2457816.82056   12.291   0.012    
  2457816.82188   12.268   0.012    
  2457816.82318   12.287   0.012    
  2457821.80872   12.275   0.012    
  2457821.81003   12.283   0.012    
  2457821.81134   12.257   0.012    
  2457823.79696   12.25    0.013    
  2457823.79828   12.266   0.013    
  2457823.79959   12.284   0.013    
  2457826.69961   12.293   0.015    
  2457826.70093   12.256   0.014    
  2457826.70224   12.241   0.015    
  2457828.70216   12.269   0.013    
  2457828.70346   12.252   0.013    
  2457828.70475   12.309   0.013    
  2457830.8364    12.286   0.013    
  2457830.83771   12.272   0.013    
  2457831.69314   12.268   0.013    
  2457831.69445   12.259   0.013    
  2457833.84477   12.269   0.011    
  2457833.84608   12.283   0.011    
  2457833.84739   12.266   0.011    
  2457834.75274   12.275   0.012    
  2457834.75405   12.274   0.012    
  2457834.75535   12.283   0.013    
  2457838.69647   12.261   0.011    
  2457838.69779   12.252   0.011    
  2457838.6991    12.253   0.011    
  2457840.69007   12.255   0.011    
  2457840.69242   12.258   0.011    
  2457840.69575   12.262   0.011    
  2457844.75284   12.267   0.011    
  2457844.75415   12.265   0.011    
  2457844.75546   12.267   0.011    
  2457847.82589   12.26    0.011    
  2457847.8272    12.268   0.011    
  2457847.8285    12.257   0.011    
  2457851.81598   12.273   0.011    
  2457851.81724   12.259   0.012    
  2457851.81851   12.27    0.012    
  2457853.66651   12.27    0.014    
  2457853.66777   12.263   0.014    
  2457853.66904   12.236   0.014    
  2457855.76395   12.275   0.013    
  2457855.76521   12.255   0.013    
  2457855.76647   12.251   0.012    
  2457858.85275   12.254   0.012    
  2457858.85403   12.261   0.012    
  2457858.85529   12.254   0.011    
  2457862.63075   12.255   0.011    
  2457862.63202   12.263   0.011    
  2457862.63328   12.264   0.011    
  2457866.76049   12.26    0.011    
  2457866.76177   12.256   0.011    
  2457866.76304   12.267   0.01     
  2457869.61817   12.255   0.011    
  2457869.61945   12.265   0.011    
  2457869.62074   12.241   0.01     
  2457872.57713   12.258   0.012    
  2457872.57839   12.268   0.012    
  2457872.57966   12.244   0.011    
  2457876.56816   12.245   0.011    
  2457876.56942   12.237   0.011    
  2457876.57068   12.253   0.011    
  2457877.77274   12.255   0.011    
  2457877.77401   12.264   0.011    
  2457877.77528   12.263   0.011    
  2457880.61253   12.268   0.014    
  2457880.61379   12.26    0.015    
  2457880.61507   12.257   0.013    
  2457883.6304    12.269   0.013    
  2457883.63168   12.254   0.014    
  2457883.63296   12.275   0.013    
  2457887.88141   12.244   0.013    
  2457889.7182    12.259   0.011    
  2457889.72346   12.261   0.012    
  2457890.68013   12.282   0.012    
  2457890.6814    12.252   0.011    
  2457890.6827    12.26    0.012    
  2457893.62645   12.248   0.011    
  2457893.62771   12.253   0.011    
  2457893.62898   12.238   0.011    
  2457896.70926   12.247   0.035    
  2457901.67735   12.263   0.011    
  2457901.67861   12.269   0.011    
  2457901.67988   12.257   0.011    
  2457903.65832   12.26    0.011    
  2457903.65958   12.264   0.011    
  2457903.66084   12.259   0.011    
  2457905.51121   12.262   0.012    
  2457905.51248   12.261   0.012    
  2457905.51375   12.283   0.013    
  2457906.80928   12.256   0.011    
  2457906.81055   12.257   0.012    
  2457906.81183   12.254   0.011    
  2457909.71124   12.301   0.046    
  2457909.71251   12.187   0.042    
  2457910.7451    12.256   0.012    
  2457910.74636   12.251   0.011    
  2457910.74762   12.256   0.013    
  2457911.76348   12.255   0.012    
  2457911.76474   12.25    0.014    
  2457911.766     12.255   0.013    
  2457914.66152   12.28    0.013    
  2457914.6628    12.264   0.014    
  2457914.66406   12.274   0.013    
  2457916.61218   12.268   0.012    
  2457916.61345   12.264   0.012    
  2457916.61472   12.266   0.013    
  2457919.58538   12.261   0.02     
  2457919.58665   12.266   0.022    
  2457920.59308   12.277   0.075    
  2457920.59434   99.99    99.99    
  2457920.59561   99.99    99.99    
  2457922.66199   12.262   0.021    
  2457922.66326   12.371   0.036    
  2457922.66452   12.252   0.04     
  2457923.64266   12.261   0.01     
  2457923.64393   12.278   0.011    
  2457923.64519   12.24    0.011    
  2457928.61317   12.296   0.053    
  2457928.61443   12.215   0.019    
  2457933.64796   12.26    0.011    
  2457933.64923   12.253   0.011    
  2457933.65049   12.257   0.011    
  2457936.55179   12.268   0.011    
  2457936.55307   12.261   0.012    
  2457936.55433   12.264   0.011    
  2457939.59993   12.252   0.013    
  2457939.60118   12.234   0.012    
  2457939.60246   12.272   0.012    
  2457943.56948   12.262   0.013    
  2457943.57075   12.277   0.014    
  2457943.57203   12.252   0.014    
  2457945.57685   12.258   0.012    
  2457945.57811   12.247   0.012    
  2457945.57939   12.243   0.013    
  2457948.54978   12.264   0.011    
  2457948.55105   12.26    0.011    
  2457952.68272   12.256   0.011    
  2457952.68398   12.264   0.011    
  2457952.68525   12.252   0.011    
  2457958.63887   12.265   0.011    
  2457958.64014   12.266   0.011    
  2457958.64141   12.25    0.011    
  2457961.61748   12.251   0.014    
  2457961.61875   12.274   0.017    
  2457961.62001   12.263   0.018    
  2457962.64014   12.241   0.017    
  2457962.6414    12.264   0.015    
  2457962.64268   12.26    0.023    
  2457963.50887   12.268   0.018    
  2457963.51015   12.335   0.078    
  2457964.50639   12.302   0.024    
  2457964.50766   12.304   0.022    
  2457964.50892   12.28    0.028    
  2457965.57209   99.99    99.99    
  2457966.59455   12.259   0.012    
  2457966.59583   12.244   0.011    
  2457966.59709   12.28    0.012    
  2457969.6004    12.263   0.012    
  2457969.60166   12.257   0.012    
  2457969.60296   12.254   0.012    
  2457972.62445   12.243   0.014    
  2457972.62571   12.264   0.014    
  2457972.62697   12.278   0.013    
  2457974.56705   12.259   0.012    
  2457974.56832   12.261   0.012    
  2457974.56958   12.236   0.012    
  2457980.60022   12.264   0.011    
  2457980.60149   12.244   0.01     
  2457981.59983   12.261   0.012    
  2457981.60111   12.246   0.011    
  2457981.60239   12.26    0.011    
  2457986.58071   12.244   0.011    
  2457986.58197   12.248   0.011    
  2457986.58324   12.276   0.011    
  2457996.52702   12.255   0.012    
  2457996.5283    12.261   0.012    
  2457996.52957   12.238   0.012    
  2458007.47684   12.268   0.012    
  2458007.47814   12.27    0.012    
  2458007.4794    12.26    0.012    
  2458011.50164   12.28    0.012    
  2458011.50291   12.257   0.012    
  2458011.50418   12.267   0.012    
  2458017.4877    12.234   0.011    
  2458017.48897   12.253   0.011    
  2458017.49023   12.249   0.011    
  2458159.88508   12.256   0.012    
  2458159.88635   12.26    0.012    
  2458159.88763   12.242   0.012    
  2458160.86505   12.275   0.012    
  2458160.86633   12.262   0.012    
  2458160.8676    12.259   0.012    
  2458161.80419   12.271   0.012    
  2458161.80546   12.224   0.011    
  2458161.80673   12.263   0.012    
  2458163.77681   12.238   0.01     
  2458163.77808   12.275   0.012    
  2458164.77241   12.26    0.012    
  2458164.77368   12.247   0.012    
  2458164.77496   12.259   0.012    
  2458166.7672    12.249   0.012    
  2458166.76849   12.241   0.012    
  2458166.76976   12.242   0.012    
  2458170.8207    12.261   0.012    
  2458170.82198   12.25    0.011    
  2458170.82324   12.263   0.012    
  2458171.75226   12.241   0.012    
  2458171.75354   12.241   0.012    
  2458171.75482   12.25    0.012    
  2458173.81866   12.262   0.011    
  2458173.81994   12.247   0.012    
  2458173.82121   12.259   0.012    
  2458175.74152   12.248   0.012    
  2458175.74279   12.24    0.012    
  2458175.74407   12.261   0.013    
  2458177.74409   12.268   0.055    
  2458177.74537   12.209   0.034    
  2458177.74664   12.214   0.018    
  2458178.83048   12.24    0.013    
  2458178.83176   12.237   0.013    
  2458178.83304   12.235   0.014    
  2458181.72541   12.241   0.014    
  2458181.72669   12.252   0.014    
  2458181.72796   12.257   0.013    
  2458182.75196   12.226   0.014    
  2458182.75325   12.235   0.013    
  2458182.75452   12.222   0.013    
  2458186.7705    12.265   0.012    
  2458186.77177   12.267   0.012    
  2458186.77305   12.259   0.012    
  2458187.74697   12.249   0.011    
  2458187.74825   12.254   0.011    
  2458187.74951   12.253   0.012    
  2458188.82972   12.268   0.012    
  2458188.83099   12.281   0.012    
  2458188.8323    12.249   0.012    
  2458189.82491   12.253   0.012    
  2458189.82619   12.241   0.011    
  2458189.82747   12.287   0.012    
  2458190.82027   12.246   0.011    
  2458190.82155   12.261   0.011    
  2458190.82281   12.238   0.011    
  2458191.74783   12.269   0.011    
  2458191.74914   12.265   0.012    
  2458191.7504    12.261   0.011    
  2458193.81791   12.253   0.012    
  2458193.81918   12.239   0.011    
  2458193.82046   12.269   0.012    
  2458195.83162   12.262   0.011    
  2458195.83289   12.257   0.011    
  2458195.83416   12.264   0.011    
  2458196.75153   12.275   0.012    
  2458196.75281   12.272   0.012    
  2458197.77298   12.254   0.012    
  2458197.77425   12.27    0.011    
  2458197.77552   12.254   0.012    
  2458198.76066   12.251   0.012    
  2458198.76193   12.253   0.012    
  2458198.7632    12.232   0.011    
  2458199.75986   12.27    0.012    
  2458199.76114   12.282   0.011    
  2458199.76242   12.257   0.012    
  2458200.80458   12.258   0.012    
  2458200.80586   12.256   0.012    
  2458200.80714   12.249   0.011    
  2458201.8531    12.262   0.011    
  2458201.85437   12.268   0.012    
  2458201.85565   12.274   0.012    
  2458203.66935   12.272   0.013    
  2458203.67062   12.256   0.013    
  2458203.6719    12.257   0.013    
  2458204.80533   12.25    0.012    
  2458204.8066    12.257   0.011    
  2458204.80787   12.242   0.011    
  2458205.77429   12.253   0.012    
  2458205.7756    12.262   0.013    
  2458205.77687   12.265   0.012    
  2458214.76373   12.251   0.011    
  2458214.765     12.262   0.012    
  2458214.76628   12.255   0.013    
  2458215.81626   12.262   0.012    
  2458215.81755   12.247   0.012    
  2458215.81881   12.263   0.013    
  2458216.82317   12.234   0.011    
  2458216.82444   12.244   0.011    
  2458216.82572   12.24    0.011    
  2458217.80698   12.267   0.011    
  2458217.80825   12.256   0.011    
  2458217.80952   12.276   0.012    
  2458220.76339   12.245   0.012    
  2458220.76467   12.244   0.011    
  2458220.76594   12.255   0.011    
  2458222.74623   12.261   0.012    
  2458222.74751   12.253   0.011    
  2458222.74879   12.271   0.012    
  2458223.76121   12.271   0.013    
  2458223.76249   12.251   0.012    
  2458223.76376   12.269   0.012    
  2458224.85542   12.258   0.012    
  2458224.85671   12.267   0.012    
  2458224.85799   12.254   0.011    
  2458225.8468    12.263   0.012    
  2458225.84808   12.259   0.01     
  2458225.84935   12.25    0.012    
  2458226.83864   12.267   0.012    
  2458226.8399    12.239   0.012    
  2458226.84117   12.25    0.011    
  2458227.84175   12.248   0.011    
  2458227.84302   12.28    0.011    
  2458227.8443    12.269   0.013    
  2458228.82572   12.253   0.012    
  2458228.827     12.279   0.011    
  2458228.82827   12.264   0.011    
  2458229.76515   12.271   0.012    
  2458229.76641   12.263   0.012    
  2458229.76767   12.271   0.01     
  2458230.76702   12.249   0.011    
  2458230.76829   12.278   0.011    
  2458230.76957   12.243   0.012    
  2458233.69362   12.272   0.012    
  2458233.69491   12.285   0.012    
  2458233.69617   12.245   0.011    
  2458233.86413   12.268   0.012    
  2458233.86667   12.265   0.013    
  2458235.6964    12.277   0.02     
  2458235.69767   12.256   0.046    
  2458235.69895   12.27    0.019    
  2458236.61239   12.273   0.015    
  2458236.61368   12.248   0.014    
  2458236.61495   12.251   0.014    
  2458237.61969   12.306   0.031    
  2458237.62097   12.232   0.045    
  2458238.79743   12.269   0.016    
  2458238.79998   12.255   0.015    
  2458240.78859   12.263   0.015    
  2458240.78987   12.23    0.013    
  2458240.79113   12.279   0.014    
  2458244.5597    12.284   0.013    
  2458244.56098   12.264   0.013    
  2458244.56224   12.256   0.012    
  2458244.81104   12.268   0.013    
  2458245.64559   12.269   0.013    
  2458245.64688   12.262   0.013    
  2458245.64815   12.29    0.013    
  2458260.63223   12.244   0.012    
  2458260.63351   12.238   0.013    
  2458260.63478   12.252   0.012    
  2458299.72308   12.3     0.019    
  2458299.72435   12.291   0.024    
  2458299.72563   12.282   0.024    
  2458300.68931   12.262   0.012    
  2458300.69058   12.266   0.013    
  2458300.69186   12.256   0.011    
  2458302.53823   99.99    99.99    
  2458302.5395    99.99    99.99    
  2458302.54077   12.33    0.066    
  2458302.7249    99.99    99.99    
  2458303.5426    12.323   0.012    
  2458303.54387   12.329   0.012    
  2458303.54516   12.305   0.012    
  2458303.72384   12.425   0.031    
  2458303.72512   12.314   0.014    
  2458303.72639   12.351   0.017    
  2458305.72421   12.294   0.013    
  2458305.72549   12.304   0.013    
  2458305.72676   12.296   0.013    
  2458306.71963   12.307   0.012    
  2458306.7209    12.303   0.012    
  2458306.72218   12.293   0.012    
  2458308.71465   12.305   0.012    
  2458308.71593   12.283   0.012    
  2458308.7172    12.301   0.012    
  2458310.71073   12.288   0.012    
  2458310.71204   12.297   0.012    
  2458310.71331   12.298   0.012    
  2458311.70333   12.296   0.012    
  2458311.7046    12.297   0.012    
  2458311.70588   12.301   0.012    
  2458313.68846   12.278   0.011    
  2458313.68973   12.275   0.012    
  2458313.691     12.263   0.012    
  2458316.67247   12.265   0.011    
  2458316.67374   12.266   0.011    
  2458316.67501   12.274   0.011    
  2458322.66898   12.274   0.015    
  2458322.6703    12.238   0.014    
  2458322.67158   12.24    0.018    
  2458323.61668   12.244   0.012    
  2458323.61793   12.272   0.013    
  2458323.61921   12.258   0.012    
  2458326.66599   12.257   0.013    
  2458326.66725   12.259   0.017    
  2458326.66854   12.25    0.016    
  2458329.65354   12.253   0.013    
  2458329.6548    12.239   0.012    
  2458329.65608   12.239   0.012    
  2458330.63462   12.317   0.029    
  2458330.63589   12.296   0.024    
  2458330.63715   12.279   0.038    
  2458331.64674   12.261   0.011    
  2458331.64802   12.26    0.011    
  2458331.6493    12.264   0.011    
  2458334.63575   12.257   0.011    
  2458334.63702   12.262   0.01     
  2458334.63831   12.245   0.011    
  2458336.62427   12.245   0.011    
  2458336.62555   12.245   0.01     
  2458336.62683   12.26    0.012    
  2458338.61757   12.251   0.011    
  2458338.61884   12.239   0.012    
  2458338.62011   12.261   0.011    
  2458341.6101    12.275   0.01     
  2458341.61137   12.266   0.011    
  2458341.61264   12.293   0.01     
  2458344.60761   12.294   0.011    
  2458344.60888   12.257   0.011    
  2458344.61015   12.272   0.011    
  2458348.56141   99.99    99.99    
  2458350.55105   12.246   0.011    
  2458350.55232   12.252   0.012    
  2458350.55357   12.241   0.012    
  2458352.58266   12.281   0.016    
  2458352.58393   12.314   0.019    
  2458352.58521   12.289   0.018    
  2458354.52542   12.248   0.014    
  2458354.52668   12.25    0.013    
  2458354.52795   12.286   0.014    
  2458356.5646    12.263   0.012    
  2458356.56587   12.261   0.012    
  2458356.56714   12.256   0.014    
  2458358.55715   12.255   0.011    
  2458358.55841   12.252   0.011    
  2458358.55969   12.278   0.012    
  2458363.54695   12.267   0.01     
  2458363.54821   12.269   0.011    
  2458363.54949   12.259   0.012    
  2458369.52541   12.261   0.011    
  2458369.52668   12.271   0.011    
  2458369.52794   12.249   0.011    
  2458377.50114   12.263   0.012    
  2458377.50239   12.244   0.011    
  2458377.50368   12.258   0.012    
  2458383.47969   12.278   0.015    
  2458383.48096   12.288   0.014    
  2458383.48222   12.272   0.013    
