# HJD             mag      mag_err  
  2458929.35843   16.556   0.22     
  2458931.38324   16.459   0.196    
  2459022.47271   16.548   0.191    
  2459200.84321   16.259   0.189    
  2459205.83391   16.432   0.2      
  2459205.83514   16.396   0.205    
  2459224.78135   16.444   0.209    
  2459227.79537   16.273   0.163    
  2459228.77041   16.444   0.198    
  2459228.77166   16.431   0.182    
  2459228.77288   16.474   0.196    
  2459228.80705   16.469   0.217    
  2459229.77895   16.292   0.163    
  2459229.78143   16.359   0.184    
  2459230.7933    16.359   0.173    
  2459234.80479   16.399   0.184    
  2459236.76994   16.504   0.216    
  2459236.77124   16.313   0.174    
  2459236.80201   16.411   0.214    
  2459236.80325   16.520   0.207    
  2459240.85946   16.407   0.171    
  2459240.86069   16.629   0.212    
  2459240.86191   16.250   0.173    
  2459251.81238   16.506   0.188    
  2459252.82075   16.470   0.181    
  2459254.69734   16.393   0.195    
  2459254.69979   16.277   0.158    
  2459255.70058   16.289   0.171    
  2459256.70863   16.429   0.167    
  2459256.70986   16.570   0.216    
  2459257.83132   16.467   0.202    
  2459257.86098   16.545   0.203    
  2459261.7554    16.520   0.207    
  2459261.75661   16.282   0.175    
  2459263.69295   16.288   0.159    
  2459263.69555   16.475   0.192    
  2459264.71813   16.302   0.126    
  2459264.71936   16.500   0.2      
  2459265.76944   16.281   0.165    
  2459265.77074   16.502   0.198    
  2459265.77203   16.399   0.188    
  2459266.78796   16.500   0.206    
  2459266.83818   16.294   0.171    
  2459266.83942   16.623   0.216    
  2459284.79031   16.211   0.185    
  2459286.66231   16.484   0.205    
  2459288.64751   16.594   0.205    
  2459290.619     16.501   0.216    
  2459290.62024   16.382   0.188    
  2459291.75748   16.351   0.198    
  2459293.65808   16.286   0.162    
  2459294.66305   16.612   0.211    
  2459294.66427   16.462   0.212    
  2459294.6655    16.508   0.22     
  2459306.81695   16.146   0.2      
  2459310.55039   16.559   0.219    
  2459312.43592   16.633   0.194    
  2459312.7727    16.461   0.171    
  2459312.77398   16.457   0.201    
  2459313.66796   16.286   0.169    
  2459313.67042   16.378   0.172    
  2459313.69429   16.241   0.164    
  2459313.69553   16.442   0.204    
  2459313.69676   16.381   0.158    
  2459314.64793   16.558   0.206    
  2459314.64921   16.650   0.219    
  2459314.6505    16.612   0.218    
  2459314.67545   16.460   0.189    
  2459315.63912   16.536   0.214    
  2459315.64042   16.417   0.182    
  2459315.67081   16.515   0.19     
  2459317.56135   16.529   0.213    
  2459317.57183   16.581   0.203    
  2459317.57312   16.512   0.197    
  2459318.65404   16.440   0.213    
  2459319.63228   16.484   0.163    
  2459319.63482   16.597   0.219    
  2459320.55711   16.435   0.191    
  2459320.55839   16.383   0.164    
  2459320.59397   16.336   0.177    
  2459321.58635   16.359   0.182    
  2459321.58758   16.452   0.207    
  2459321.58881   16.413   0.167    
  2459322.78176   16.533   0.197    
  2459322.78422   16.454   0.18     
  2459325.84207   16.497   0.207    
  2459326.80953   16.521   0.213    
  2459326.81076   16.501   0.213    
  2459326.84386   16.399   0.186    
  2459326.84514   16.108   0.149    
  2459326.88403   16.223   0.188    
  2459327.80403   16.481   0.211    
  2459328.8478    16.622   0.214    
  2459338.55022   16.526   0.213    
  2459338.5515    16.662   0.216    
  2459338.55279   16.525   0.219    
  2459340.3547    16.612   0.186    
  2459340.56158   16.295   0.169    
  2459341.25352   16.561   0.203    
  2459343.38591   16.739   0.214    
  2459343.6409    16.489   0.202    
  2459345.66769   16.394   0.181    
  2459345.66896   16.317   0.154    
  2459345.67024   16.529   0.212    
  2459345.74134   16.527   0.215    
  2459346.28766   16.535   0.219    
  2459346.28889   16.195   0.132    
  2459346.58217   16.321   0.178    
  2459347.2164    16.412   0.155    
  2459348.65809   16.512   0.214    
  2459348.65936   16.163   0.138    
  2459350.78483   16.444   0.213    
  2459351.77559   16.304   0.17     
  2459352.32522   16.496   0.202    
  2459352.61264   16.456   0.213    
  2459363.48884   16.192   0.169    
  2459363.49008   16.537   0.2      
  2459363.4913    16.544   0.209    
  2459369.33912   16.599   0.188    
  2459369.37782   16.247   0.186    
  2459370.3473    16.477   0.199    
  2459370.34852   16.528   0.203    
  2459371.50471   16.111   0.204    
  2459374.54076   16.578   0.206    
  2459374.54205   16.704   0.209    
  2459374.54333   16.218   0.136    
  2459374.59206   16.627   0.216    
  2459375.57452   16.546   0.191    
  2459375.57576   16.574   0.218    
  2459376.52258   16.469   0.193    
  2459376.52386   16.587   0.181    
  2459376.52515   16.388   0.19     
  2459377.67959   16.424   0.194    
  2459377.72546   16.392   0.175    
  2459377.72675   16.355   0.184    
  2459378.6626    16.615   0.206    
  2459396.6323    16.514   0.216    
  2459397.68458   16.420   0.199    
  2459403.5692    16.441   0.156    
  2459403.57051   16.639   0.211    
  2459403.57182   16.264   0.18     
  2459405.60743   16.594   0.212    
  2459406.65298   16.418   0.186    
  2459411.50278   16.437   0.185    
  2459411.50536   16.394   0.181    
  2459426.49485   16.508   0.207    
  2459427.55207   16.508   0.206    
  2459427.55332   16.526   0.2      
  2459430.51931   16.562   0.218    
  2459431.52268   16.308   0.176    
  2459431.52396   16.333   0.164    
  2459432.52589   16.630   0.211    
  2459432.52713   16.300   0.175    
  2459433.53537   16.476   0.203    
  2459433.53661   16.526   0.17     
  2459434.5369    16.426   0.181    
  2459434.53815   16.480   0.207    
  2459439.22021   16.404   0.209    
  2459439.49116   16.547   0.212    
  2459455.26206   16.445   0.208    
  2459455.26453   16.474   0.18     
  2459456.52824   16.637   0.217    
  2459456.52952   16.498   0.19     
  2459460.48239   16.375   0.204    
  2459461.48526   16.419   0.206    
  2459466.24902   16.497   0.19     
  2459579.82148   16.327   0.157    
  2459584.80266   16.366   0.207    
  2459607.59077   16.405   0.163    
  2459608.73634   16.274   0.19     
  2459617.71153   16.494   0.213    
  2459617.71283   16.303   0.195    
  2459617.71411   16.386   0.189    
  2459618.83195   16.404   0.192    
  2459618.8661    16.383   0.197    
  2459620.76544   16.459   0.212    
  2459620.76674   16.471   0.199    
  2459632.68169   16.232   0.202    
  2459637.6628    16.122   0.175    
  2459638.6994    16.486   0.196    
  2459642.84067   16.626   0.207    
  2459642.84193   16.645   0.19     
  2459645.88156   16.406   0.166    
  2459645.88286   16.511   0.179    
  2459647.44274   16.376   0.161    
  2459649.64288   16.514   0.182    
  2459650.64832   16.448   0.191    
  2459651.623     16.415   0.206    
  2459651.68224   16.545   0.174    
  2459654.60907   15.938   0.205    
  2459663.80281   16.487   0.218    
  2459664.75563   16.386   0.157    
  2459664.75813   16.478   0.194    
  2459664.80093   16.466   0.161    
  2459665.80225   16.493   0.187    
  2459665.80349   16.450   0.149    
  2459665.80476   16.560   0.181    
  2459665.82658   16.430   0.148    
  2459665.82788   16.485   0.184    
  2459665.82918   16.552   0.203    
  2459666.64738   16.501   0.17     
  2459666.64862   16.271   0.128    
  2459666.64986   16.614   0.188    
  2459666.6755    16.475   0.168    
  2459666.67679   16.380   0.152    
  2459666.6781    16.712   0.204    
  2459667.86097   16.436   0.158    
  2459667.86229   16.729   0.206    
  2459667.8636    16.642   0.199    
  2459669.6265    16.287   0.149    
  2459669.62774   16.597   0.214    
  2459670.56606   16.438   0.186    
  2459670.56737   16.531   0.209    
  2459670.60461   16.338   0.178    
  2459670.60592   16.214   0.144    
  2459670.60724   16.170   0.125    
  2459671.58407   16.434   0.164    
  2459671.58537   16.256   0.107    
  2459671.58667   16.321   0.163    
  2459671.61697   16.538   0.201    
  2459671.61827   16.426   0.172    
  2459672.58213   16.602   0.196    
  2459672.58338   16.532   0.191    
  2459672.58462   16.516   0.177    
  2459675.56074   16.536   0.197    
  2459675.56198   16.397   0.166    
  2459675.56323   16.336   0.141    
  2459676.62144   16.550   0.195    
  2459676.62267   16.564   0.189    
  2459677.59128   16.315   0.155    
  2459677.59258   16.476   0.208    
  2459677.59388   16.524   0.213    
  2459677.61502   16.352   0.151    
  2459677.61631   16.433   0.155    
  2459677.6176    16.471   0.178    
  2459680.72393   16.269   0.167    
  2459680.72518   16.613   0.216    
  2459680.72643   16.470   0.186    
  2459680.80999   16.439   0.154    
  2459680.81128   16.508   0.181    
  2459680.81256   16.428   0.164    
  2459681.76375   16.480   0.2      
  2459692.61753   16.531   0.208    
  2459694.50035   16.514   0.204    
  2459694.50165   16.416   0.173    
  2459694.50293   16.336   0.152    
  2459695.86981   16.522   0.191    
  2459697.68449   16.587   0.174    
  2459697.6858    16.484   0.176    
  2459697.6871    16.351   0.163    
  2459698.62199   16.648   0.183    
  2459698.62322   16.283   0.144    
  2459698.62446   16.359   0.166    
  2459700.85562   16.459   0.164    
  2459700.85692   16.556   0.193    
  2459700.85822   16.423   0.164    
  2459702.49946   16.399   0.15     
  2459703.63026   16.558   0.18     
  2459703.63149   16.603   0.184    
  2459703.63273   16.337   0.146    
  2459706.66934   16.491   0.188    
  2459706.67064   16.608   0.197    
  2459706.67193   16.417   0.164    
  2459706.71732   16.421   0.158    
  2459706.71862   16.465   0.171    
  2459706.71991   16.541   0.216    
  2459708.70766   16.428   0.163    
  2459708.70895   16.639   0.219    
  2459708.71027   16.348   0.156    
  2459709.77797   16.372   0.151    
  2459709.77923   16.369   0.158    
  2459709.78048   16.615   0.211    
  2459715.70709   16.684   0.2      
  2459715.7084    16.309   0.137    
  2459715.70969   16.376   0.147    
  2459719.67119   16.197   0.19     
  2459721.66058   16.340   0.167    
  2459721.66308   16.565   0.166    
  2459724.78948   16.420   0.188    
  2459725.76197   16.548   0.193    
  2459725.7632    16.474   0.167    
  2459725.76444   16.431   0.162    
  2459726.47379   16.617   0.197    
  2459726.47505   16.321   0.151    
  2459726.47632   16.590   0.209    
  2459727.63274   16.521   0.185    
  2459727.63402   16.580   0.19     
  2459727.63533   16.725   0.215    
  2459736.50412   16.283   0.161    
  2459736.50537   16.414   0.183    
  2459737.75551   16.558   0.206    
  2459739.5538    16.402   0.215    
  2459758.69479   16.745   0.216    
  2459762.63973   16.450   0.186    
  2459762.64097   16.455   0.195    
  2459763.64664   16.539   0.191    
  2459763.64793   16.495   0.188    
  2459763.64924   16.537   0.19     
  2459763.67618   16.472   0.181    
  2459764.60258   16.366   0.141    
  2459764.60385   16.410   0.161    
  2459764.60509   16.546   0.176    
  2459765.65853   16.542   0.168    
  2459765.65979   16.498   0.213    
  2459769.53693   16.321   0.197    
  2459769.55313   16.451   0.199    
  2459784.61824   16.342   0.172    
  2459784.61952   16.244   0.157    
  2459784.62082   16.494   0.18     
  2459785.57247   16.416   0.182    
  2459785.57376   16.373   0.189    
  2459785.57504   16.478   0.183    
  2459787.59177   15.914   0.109    
  2459787.59306   15.921   0.097    
  2459787.59435   16.126   0.137    
  2459789.35183   15.008   0.065    
  2459789.35307   15.115   0.075    
  2459789.3543    15.184   0.08     
  2459791.48873   16.362   0.174    
  2459791.49002   16.152   0.146    
  2459791.4913    16.121   0.125    
  2459792.58184   16.170   0.147    
  2459792.58315   16.369   0.204    
  2459793.59102   16.414   0.197    
  2459793.59233   16.411   0.187    
  2459793.59363   16.313   0.139    
  2459794.59326   16.339   0.182    
