HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457812.88968,2017-02-28.3926232,bf,1.74,16.128,>16.128,99.990,-0.452,0.272,V
2457812.89099,2017-02-28.3939327,bf,1.81,16.251,>16.251,99.990,-0.123,0.242,V
2457812.89230,2017-02-28.3952430,bf,1.76,16.211,>16.211,99.990,-0.404,0.252,V
2457813.88902,2017-03-01.3918826,bf,1.66,16.303,>16.303,99.990,-0.529,0.231,V
2457813.89034,2017-03-01.3931980,bf,1.68,16.244,>16.244,99.990,-0.183,0.244,V
2457813.89159,2017-03-01.3944574,bf,1.66,16.298,>16.298,99.990,-0.137,0.232,V
2457816.89074,2017-03-04.3933534,be,1.46,16.297,>16.297,99.990,-0.496,0.232,V
2457816.89204,2017-03-04.3946555,be,1.41,16.188,>16.188,99.990,-0.105,0.257,V
2457816.89336,2017-03-04.3959768,be,1.48,16.263,>16.263,99.990,-0.550,0.240,V
2457818.87690,2017-03-06.3793461,bf,1.66,16.467,>16.467,99.990,-0.294,0.199,V
2457818.87828,2017-03-06.3807239,bf,1.51,16.648,>16.648,99.990,-0.174,0.168,V
2457818.87958,2017-03-06.382025,bf,1.61,16.566,>16.566,99.990,-0.248,0.181,V
2457819.87250,2017-03-07.3748626,bf,1.52,16.920,>16.920,99.990,-0.338,0.131,V
2457819.87406,2017-03-07.3764171,bf,1.51,16.715,>16.715,99.990,0.081,0.158,V
2457822.85443,2017-03-10.3565315,be,1.40,16.022,>16.022,99.990,-0.856,0.299,V
2457822.85574,2017-03-10.3578421,be,1.46,15.941,>15.941,99.990,-0.356,0.323,V
2457822.85706,2017-03-10.3591646,be,1.44,16.071,>16.071,99.990,-0.584,0.286,V
2457824.84894,2017-03-12.3508583,be,1.41,15.409,>15.409,99.990,0.349,0.526,V
2457824.85025,2017-03-12.3521761,be,1.52,15.407,>15.407,99.990,-0.979,0.528,V
2457824.85155,2017-03-12.3534737,be,1.50,15.455,>15.455,99.990,-0.887,0.505,V
2457825.87875,2017-03-13.3805747,bf,1.49,15.827,>15.827,99.990,-0.698,0.358,V
2457825.88004,2017-03-13.3818734,bf,1.53,15.950,>15.950,99.990,-0.722,0.320,V
2457826.86320,2017-03-14.3649425,be,1.51,15.756,>15.756,99.990,-0.784,0.383,V
2457826.86452,2017-03-14.3662641,be,1.41,15.592,>15.592,99.990,-0.466,0.445,V
2457826.86583,2017-03-14.3675754,be,1.42,15.617,>15.617,99.990,-0.784,0.435,V
2457826.86716,2017-03-14.3689048,bf,1.49,15.983,>15.983,99.990,0.298,0.310,V
2457826.86846,2017-03-14.3702032,bf,1.48,15.998,>15.998,99.990,-0.713,0.306,V
2457827.91179,2017-03-15.4134318,bf,1.70,15.480,>15.480,99.990,-0.567,0.493,V
2457827.91310,2017-03-15.4147454,bf,1.64,15.333,>15.333,99.990,-1.781,0.565,V
2457828.86066,2017-03-16.3622189,bf,1.51,16.079,>16.079,99.990,0.402,0.284,V
2457828.86197,2017-03-16.3635299,bf,1.50,15.926,>15.926,99.990,-0.017,0.327,V
2457828.86327,2017-03-16.3648278,bf,1.50,15.908,>15.908,99.990,-0.018,0.333,V
2457828.86461,2017-03-16.3661687,be,1.52,15.760,>15.760,99.990,-0.062,0.381,V
2457828.86592,2017-03-16.3674778,be,1.40,15.744,>15.744,99.990,-1.036,0.387,V
2457828.86722,2017-03-16.3687790,be,1.52,15.702,>15.702,99.990,-0.020,0.402,V
2457830.88985,2017-03-18.3912217,bf,1.50,16.067,>16.067,99.990,-0.207,0.287,V
2457830.89116,2017-03-18.3925288,bf,1.47,16.057,>16.057,99.990,0.815,0.290,V
2457830.89246,2017-03-18.3938307,bf,1.36,16.073,>16.073,99.990,-0.206,0.286,V
2457831.84750,2017-03-19.3487796,be,1.50,15.787,>15.787,99.990,-0.515,0.372,V
2457831.84881,2017-03-19.3500868,be,1.49,15.723,>15.723,99.990,-0.758,0.394,V
2457831.85012,2017-03-19.3514023,be,1.54,15.678,>15.678,99.990,-0.856,0.411,V
2457836.89724,2017-03-24.3980474,bf,1.55,16.454,>16.454,99.990,-0.147,0.201,V
2457836.89854,2017-03-24.3993498,bf,1.59,16.381,>16.381,99.990,-0.277,0.215,V
2457836.89985,2017-03-24.4006621,bf,1.54,16.617,>16.617,99.990,0.004,0.173,V
2457837.87080,2017-03-25.3715133,bf,1.78,16.458,>16.458,99.990,-0.008,0.200,V
2457837.90828,2017-03-25.4089915,be,1.66,15.991,>15.991,99.990,-0.334,0.308,V
2457837.90959,2017-03-25.4103025,be,1.60,15.894,>15.894,99.990,-0.197,0.337,V
2457837.91089,2017-03-25.4116087,be,1.60,15.912,>15.912,99.990,-0.304,0.331,V
2457838.86889,2017-03-26.3695089,bf,1.77,16.492,>16.492,99.990,-0.483,0.194,V
2457838.87019,2017-03-26.3708093,bf,1.64,16.624,>16.624,99.990,-0.228,0.172,V
2457839.81403,2017-03-27.3145631,be,1.38,16.133,>16.133,99.990,-0.437,0.270,V
2457839.81547,2017-03-27.3159983,be,1.47,16.133,>16.133,99.990,0.043,0.270,V
2457839.81690,2017-03-27.3174376,be,1.44,16.274,>16.274,99.990,-0.493,0.237,V
2457839.87153,2017-03-27.3720496,bf,1.47,16.743,>16.743,99.990,0.108,0.154,V
2457839.87296,2017-03-27.3734855,bf,1.54,16.539,>16.539,99.990,-0.346,0.186,V
2457840.82982,2017-03-28.3302523,bf,1.57,16.564,>16.564,99.990,-0.208,0.182,V
2457840.83353,2017-03-28.3339592,bf,1.59,16.762,>16.762,99.990,0.191,0.151,V
2457840.83724,2017-03-28.3376690,bf,1.53,16.621,>16.621,99.990,-0.109,0.172,V
2457843.80854,2017-03-31.3086914,be,1.54,16.441,>16.441,99.990,-0.730,0.204,V
2457843.80980,2017-03-31.3099561,be,1.61,16.241,>16.241,99.990,-0.900,0.245,V
2457843.81112,2017-03-31.3112648,be,1.56,16.111,>16.111,99.990,-0.443,0.276,V
2457844.87531,2017-04-01.3753652,bf,1.72,16.490,>16.490,99.990,-0.481,0.195,V
2457844.87662,2017-04-01.3766715,bf,1.61,16.429,>16.429,99.990,-0.051,0.206,V
2457844.87793,2017-04-01.3779813,bf,1.64,16.620,>16.620,99.990,-0.110,0.173,V
2457845.81530,2017-04-02.3152572,be,1.66,16.100,>16.100,99.990,-0.331,0.279,V
2457845.81661,2017-04-02.3165707,be,1.74,16.140,>16.140,99.990,-0.006,0.269,V
2457845.81792,2017-04-02.3178799,be,1.75,16.151,>16.151,99.990,-0.394,0.266,V
2457847.86918,2017-04-04.3689504,bf,1.76,16.503,>16.503,99.990,-0.082,0.192,V
2457847.87048,2017-04-04.3702420,bf,1.66,16.490,>16.490,99.990,-0.426,0.195,V
2457847.87177,2017-04-04.3715372,bf,1.66,16.433,>16.433,99.990,-0.613,0.205,V
2457848.82683,2017-04-05.3264969,be,1.58,16.143,>16.143,99.990,-0.863,0.268,V
2457848.82812,2017-04-05.3277949,be,1.57,16.079,>16.079,99.990,0.156,0.284,V
2457848.82945,2017-04-05.3291201,be,1.55,16.055,>16.055,99.990,0.250,0.290,V
2457851.79457,2017-04-08.2939629,be,1.64,15.742,>15.742,99.990,-0.447,0.387,V
2457851.79584,2017-04-08.2952283,be,1.84,15.702,>15.702,99.990,-0.666,0.402,V
2457851.79710,2017-04-08.2964918,be,1.78,15.678,>15.678,99.990,-0.239,0.411,V
2457851.81770,2017-04-08.3170824,bf,1.78,15.977,>15.977,99.990,-0.827,0.312,V
2457851.81895,2017-04-08.3183363,bf,1.85,16.231,>16.231,99.990,-0.700,0.247,V
2457852.79892,2017-04-09.2982155,bf,2.47,15.740,>15.740,99.990,0.032,0.388,V
2457853.77063,2017-04-10.2698266,be,1.67,15.696,>15.696,99.990,0.097,0.404,V
2457853.77189,2017-04-10.2710964,be,1.62,15.454,>15.454,99.990,0.293,0.505,V
2457853.77316,2017-04-10.2723605,be,1.58,15.478,>15.478,99.990,-0.559,0.494,V
2457854.79634,2017-04-11.2954445,bf,1.53,15.787,>15.787,99.990,0.331,0.372,V
2457854.79759,2017-04-11.2967012,bf,1.44,15.711,>15.711,99.990,-0.365,0.399,V
2457854.79886,2017-04-11.2979628,bf,1.47,15.910,>15.910,99.990,-0.297,0.332,V
2457855.76969,2017-04-12.2687056,be,1.40,15.387,>15.387,99.990,-1.075,0.537,V
2457855.77096,2017-04-12.269975,be,1.36,15.423,>15.423,99.990,-0.677,0.520,V
2457855.77223,2017-04-12.2712377,be,1.47,15.552,>15.552,99.990,-0.621,0.462,V
2457856.78739,2017-04-13.2863038,bf,1.43,15.860,>15.860,99.990,-0.398,0.348,V
2457856.78866,2017-04-13.2875765,bf,1.53,16.030,>16.030,99.990,-0.413,0.297,V
2457856.78992,2017-04-13.2888387,bf,1.52,15.976,>15.976,99.990,0.008,0.312,V
2457857.82051,2017-04-14.3193282,be,1.50,14.630,>14.630,99.990,-0.945,1.079,V
2457857.82178,2017-04-14.3205966,be,1.44,15.083,>15.083,99.990,-0.719,0.711,V
2457857.82304,2017-04-14.3218572,be,1.43,14.952,>14.952,99.990,0.382,0.802,V
2457858.75924,2017-04-15.2579719,be,1.52,15.091,>15.091,99.990,0.457,0.705,V
2457858.76051,2017-04-15.2592457,be,1.55,15.164,>15.164,99.990,-0.673,0.660,V
2457858.76178,2017-04-15.2605077,be,1.57,15.691,>15.691,99.990,0.019,0.406,V
2457864.86948,2017-04-21.3676501,bf,1.39,16.664,>16.664,99.990,-0.452,0.166,V
2457864.87074,2017-04-21.3689141,bf,1.47,16.447,>16.447,99.990,-0.347,0.202,V
2457864.87201,2017-04-21.3701791,bf,1.43,16.441,>16.441,99.990,-0.586,0.203,V
2457865.91823,2017-04-22.4163040,be,1.55,16.034,>16.034,99.990,-0.225,0.296,V
2457865.91949,2017-04-22.4175708,be,1.56,16.169,>16.169,99.990,-0.529,0.261,V
2457865.92076,2017-04-22.4188340,be,1.65,16.222,>16.222,99.990,-0.693,0.249,V
2457866.81515,2017-04-23.3131444,bf,1.42,16.512,>16.512,99.990,-0.441,0.191,V
2457866.81641,2017-04-23.3144033,bf,1.40,16.670,>16.670,99.990,-0.341,0.165,V
2457866.81767,2017-04-23.3156743,bf,1.44,16.597,>16.597,99.990,-0.541,0.176,V
2457868.87127,2017-04-25.3690829,be,1.62,16.060,>16.060,99.990,-0.887,0.289,V
2457868.87289,2017-04-25.3707055,be,1.81,16.119,>16.119,99.990,0.009,0.274,V
2457870.72573,2017-04-27.2233826,be,1.69,16.176,>16.176,99.990,-0.295,0.260,V
2457870.72699,2017-04-27.2246473,be,1.66,16.105,>16.105,99.990,-0.392,0.277,V
2457870.72826,2017-04-27.2259134,be,1.73,16.148,>16.148,99.990,-0.899,0.267,V
2457870.75648,2017-04-27.2541293,bf,1.49,16.629,>16.629,99.990,-0.095,0.171,V
2457870.75775,2017-04-27.2553962,bf,1.43,16.566,>16.566,99.990,0.014,0.181,V
2457870.75900,2017-04-27.2566576,bf,1.44,16.605,>16.605,99.990,-0.264,0.175,V
2457871.87706,2017-04-28.3746105,bf,1.40,16.795,>16.795,99.990,-0.395,0.147,V
2457871.87832,2017-04-28.3758714,bf,1.44,16.745,>16.745,99.990,-0.176,0.154,V
2457871.87958,2017-04-28.3771337,bf,1.44,16.612,>16.612,99.990,-0.150,0.174,V
2457871.88087,2017-04-28.3784252,be,1.61,16.151,>16.151,99.990,-0.792,0.266,V
2457871.88213,2017-04-28.3796854,be,1.65,16.176,>16.176,99.990,-1.115,0.260,V
2457871.88340,2017-04-28.3809523,be,1.61,16.172,>16.172,99.990,-0.507,0.261,V
2457873.78449,2017-04-30.2818839,be,1.48,16.223,>16.223,99.990,-0.093,0.249,V
2457873.78576,2017-04-30.2831469,be,1.54,16.072,>16.072,99.990,-0.304,0.286,V
2457873.78701,2017-04-30.2844063,be,1.45,16.551,>16.551,99.990,-0.632,0.184,V
2457873.80755,2017-04-30.3049405,bf,1.42,16.609,>16.609,99.990,-0.105,0.174,V
2457873.80881,2017-04-30.3062006,bf,1.45,16.716,>16.716,99.990,-0.102,0.158,V
2457873.81008,2017-04-30.3074673,bf,1.42,16.577,>16.577,99.990,-0.303,0.179,V
2457877.71188,2017-05-04.2089454,be,1.52,16.212,>16.212,99.990,-0.277,0.251,V
2457877.71314,2017-05-04.2102101,be,1.52,16.070,>16.070,99.990,-0.126,0.286,V
2457877.71441,2017-05-04.2114730,be,1.49,15.943,>15.943,99.990,-0.234,0.322,V
2457877.73409,2017-05-04.2311552,bf,1.43,16.573,>16.573,99.990,-0.189,0.180,V
2457877.73535,2017-05-04.2324138,bf,1.43,16.565,>16.565,99.990,-0.115,0.181,V
2457877.73661,2017-05-04.2336738,bf,1.42,16.536,>16.536,99.990,-0.138,0.186,V
2457878.84314,2017-05-05.3401116,be,1.38,16.224,>16.224,99.990,-0.823,0.249,V
2457878.84440,2017-05-05.3413715,be,1.42,16.227,>16.227,99.990,-0.443,0.248,V
2457878.84566,2017-05-05.3426328,be,1.40,16.086,>16.086,99.990,-0.210,0.282,V
2457880.70295,2017-05-07.1997740,be,1.50,15.492,>15.492,99.990,0.079,0.488,V
2457880.70421,2017-05-07.2010378,be,1.61,15.687,>15.687,99.990,-1.212,0.408,V
2457880.70548,2017-05-07.2023109,be,1.47,15.715,>15.715,99.990,-0.622,0.397,V
2457880.73274,2017-05-07.2295681,bf,1.40,15.878,>15.878,99.990,0.257,0.342,V
2457880.73402,2017-05-07.2308394,bf,1.46,16.017,>16.017,99.990,-0.994,0.301,V
2457880.73528,2017-05-07.2321059,bf,1.53,16.078,>16.078,99.990,-0.464,0.284,V
2457882.91875,2017-05-09.4154083,be,1.45,16.239,>16.239,99.990,0.082,0.245,V
2457882.92002,2017-05-09.4166767,be,1.56,16.217,>16.217,99.990,-0.570,0.250,V
2457882.92130,2017-05-09.4179509,be,1.41,16.163,>16.163,99.990,-0.265,0.263,V
2457883.86062,2017-05-10.3571986,bf,1.43,15.936,>15.936,99.990,0.287,0.324,V
2457883.86188,2017-05-10.3584659,bf,1.51,16.093,>16.093,99.990,-0.213,0.280,V
2457883.86314,2017-05-10.3597273,bf,1.45,15.796,>15.796,99.990,-0.880,0.368,V
2457883.87295,2017-05-10.3695261,be,1.57,15.115,>15.115,99.990,-0.966,0.690,V
2457883.87420,2017-05-10.3707805,be,1.50,14.649,>14.649,99.990,-3.303,1.060,V
2457886.79872,2017-05-13.2950770,be,1.50,15.654,>15.654,99.990,-1.367,0.420,V
2457886.80004,2017-05-13.2964008,be,1.47,15.614,>15.614,99.990,0.129,0.436,V
2457890.79829,2017-05-17.2943658,be,1.49,15.855,>15.855,99.990,-0.367,0.349,V
2457890.79956,2017-05-17.2956427,be,1.44,16.138,>16.138,99.990,-0.722,0.269,V
2457893.88755,2017-05-20.3834307,be,1.55,16.056,>16.056,99.990,-0.252,0.290,V
2457893.88883,2017-05-20.3847026,be,1.54,16.203,>16.203,99.990,-0.317,0.253,V
2457893.89009,2017-05-20.3859711,be,1.52,16.075,>16.075,99.990,-0.184,0.285,V
2457894.71008,2017-05-21.2058988,be,1.45,16.291,>16.291,99.990,-0.718,0.234,V
2457894.71134,2017-05-21.2071636,be,1.53,16.240,>16.240,99.990,-0.583,0.245,V
2457894.71261,2017-05-21.2084378,be,1.45,16.274,>16.274,99.990,-0.670,0.237,V
2457894.91514,2017-05-21.4109501,bf,1.35,16.652,>16.652,99.990,-0.238,0.168,V
2457894.91641,2017-05-21.4122197,bf,1.45,16.549,>16.549,99.990,-0.353,0.184,V
2457894.91769,2017-05-21.4134979,bf,1.44,16.606,>16.606,99.990,-0.318,0.175,V
2457901.67088,2017-05-28.1662843,be,1.99,16.252,>16.252,99.990,0.155,0.242,V
2457901.67213,2017-05-28.1675422,be,2.00,16.233,>16.233,99.990,-0.246,0.246,V
2457901.77658,2017-05-28.2719799,bf,1.79,16.054,>16.054,99.990,-0.738,0.291,V
2457901.77785,2017-05-28.2732502,bf,1.73,15.594,>15.594,99.990,-2.117,0.444,V
2457901.77911,2017-05-28.2745128,bf,1.74,15.486,>15.486,99.990,-1.021,0.490,V
2457902.67785,2017-05-29.1732017,bf,1.48,16.659,>16.659,99.990,-0.313,0.166,V
2457902.67911,2017-05-29.1744619,bf,1.45,16.805,>16.805,99.990,-0.161,0.146,V
2457902.68037,2017-05-29.1757231,bf,1.53,16.791,>16.791,99.990,0.005,0.147,V
2457905.82181,2017-06-01.3170030,be,1.50,16.350,>16.350,99.990,-0.606,0.221,V
2457905.82308,2017-06-01.3182693,be,1.49,16.221,>16.221,99.990,-0.394,0.249,V
2457905.82435,2017-06-01.3195437,be,1.49,16.287,>16.287,99.990,-0.731,0.234,V
2457906.87099,2017-06-02.3661246,be,1.49,16.119,>16.119,99.990,-0.752,0.274,V
2457906.87225,2017-06-02.3673909,be,1.44,15.940,>15.940,99.990,0.238,0.323,V
2457906.87352,2017-06-02.3686548,be,1.51,15.968,>15.968,99.990,-0.431,0.315,V
2457907.78018,2017-06-03.2752732,bf,1.37,16.255,>16.255,99.990,-0.169,0.241,V
2457907.78145,2017-06-03.2765440,bf,1.48,15.696,>15.696,99.990,-0.672,0.404,V
2457907.78271,2017-06-03.2778068,bf,1.37,15.585,>15.585,99.990,-1.372,0.448,V
2457907.79181,2017-06-03.2869031,be,1.54,15.531,>15.531,99.990,-0.429,0.470,V
2457907.79308,2017-06-03.2881776,be,1.38,15.449,>15.449,99.990,0.457,0.507,V
2457907.79435,2017-06-03.2894386,be,1.38,15.477,>15.477,99.990,-0.752,0.494,V
2457908.75375,2017-06-04.2488028,bf,1.50,16.272,>16.272,99.990,-0.386,0.238,V
2457908.75501,2017-06-04.2500643,bf,1.51,16.243,>16.243,99.990,-0.013,0.244,V
2457909.89846,2017-06-05.3934570,be,1.51,99.990,99.990,99.990,99.990,99.990,V
2457909.89972,2017-06-05.3947210,be,1.41,99.990,99.990,99.990,99.990,99.990,V
2457910.88196,2017-06-06.3769164,be,1.48,16.284,>16.284,99.990,-0.211,0.235,V
2457910.88323,2017-06-06.3781855,be,1.49,16.166,>16.166,99.990,-0.337,0.262,V
2457910.88449,2017-06-06.3794490,be,1.45,16.283,>16.283,99.990,-0.584,0.235,V
2457911.89357,2017-06-07.3884842,be,1.49,15.812,>15.812,99.990,-0.652,0.363,V
2457911.89483,2017-06-07.3897447,be,1.57,15.948,>15.948,99.990,-0.407,0.321,V
2457911.89609,2017-06-07.3910077,be,1.54,15.872,>15.872,99.990,-0.319,0.344,V
2457913.71527,2017-06-09.2101081,bf,1.58,15.763,>15.763,99.990,-0.011,0.380,V
2457913.71653,2017-06-09.2113677,bf,1.50,15.710,>15.710,99.990,-1.156,0.399,V
2457913.71779,2017-06-09.2126342,bf,1.53,15.760,>15.760,99.990,0.033,0.381,V
2457918.75717,2017-06-14.2518491,be,1.50,14.984,>14.984,99.990,-1.711,0.778,V
2457918.75844,2017-06-14.2531096,be,1.50,14.407,>14.407,99.990,-1.557,1.325,V
2457918.75970,2017-06-14.2543765,be,1.45,14.034,>14.034,99.990,-4.055,1.867,V
2457919.76893,2017-06-15.2635634,bf,1.57,14.011,>14.011,99.990,2.170,1.907,V
2457919.77019,2017-06-15.2648292,bf,1.55,13.831,>13.831,99.990,-0.652,2.253,V
2457919.77146,2017-06-15.2660949,bf,1.47,13.860,>13.860,99.990,-0.710,2.193,V
2457919.79593,2017-06-15.2905706,be,1.65,99.990,99.990,99.990,99.990,99.990,V
2457919.79720,2017-06-15.2918393,be,1.49,99.990,99.990,99.990,99.990,99.990,V
2457920.79914,2017-06-16.2937480,bf,2.33,99.990,99.990,99.990,99.990,99.990,V
2457920.80041,2017-06-16.2950166,bf,1.96,99.990,99.990,99.990,99.990,99.990,V
2457920.80167,2017-06-16.2962751,bf,1.62,99.990,99.990,99.990,99.990,99.990,V
2457920.81458,2017-06-16.3091951,be,2.29,99.990,99.990,99.990,99.990,99.990,V
2457922.86534,2017-06-18.3598984,bf,1.69,99.990,99.990,99.990,99.990,99.990,V
2457922.86661,2017-06-18.3611607,bf,1.55,99.990,99.990,99.990,99.990,99.990,V
2457923.77712,2017-06-19.2716452,be,1.55,16.222,>16.222,99.990,0.114,0.249,V
2457923.77838,2017-06-19.2729118,be,1.53,16.189,>16.189,99.990,-0.705,0.257,V
2457923.77965,2017-06-19.2741885,be,1.50,16.285,>16.285,99.990,-0.950,0.235,V
2457923.85656,2017-06-19.3511016,bf,1.45,16.631,>16.631,99.990,-0.493,0.171,V
2457923.85784,2017-06-19.3523717,bf,1.45,16.583,>16.583,99.990,0.072,0.179,V
2457923.85910,2017-06-19.3536357,bf,1.48,16.448,>16.448,99.990,-0.026,0.202,V
2457926.68568,2017-06-22.1801474,bf,1.54,14.534,>14.534,99.990,1.885,1.179,V
2457926.68693,2017-06-22.1814049,bf,1.49,14.865,>14.865,99.990,-0.878,0.869,V
2457926.68820,2017-06-22.1826694,bf,1.48,14.874,>14.874,99.990,-0.142,0.861,V
2457926.76223,2017-06-22.2567039,be,1.90,15.292,>15.292,99.990,-1.128,0.587,V
2457926.76350,2017-06-22.2579677,be,1.78,15.405,>15.405,99.990,0.110,0.528,V
2457926.76476,2017-06-22.2592306,be,1.84,14.849,>14.849,99.990,-3.014,0.882,V
2457927.75453,2017-06-23.2489745,be,1.49,15.026,>15.026,99.990,-0.971,0.749,V
2457927.75579,2017-06-23.2502388,be,1.48,15.159,>15.159,99.990,-2.122,0.663,V
2457927.75705,2017-06-23.2515028,be,1.59,14.953,>14.953,99.990,-1.998,0.801,V
2457927.77820,2017-06-23.2726431,bf,1.56,16.646,>16.646,99.990,-0.243,0.169,V
2457927.77946,2017-06-23.2739097,bf,1.55,16.757,>16.757,99.990,-0.261,0.152,V
2457927.78072,2017-06-23.2751739,bf,1.53,16.487,>16.487,99.990,0.221,0.195,V
2457929.69112,2017-06-25.1855486,be,1.83,99.990,99.990,99.990,99.990,99.990,V
2457929.69241,2017-06-25.1868354,be,2.02,99.990,99.990,99.990,99.990,99.990,V
2457929.69368,2017-06-25.1881040,be,2.05,99.990,99.990,99.990,99.990,99.990,V
2457933.75287,2017-06-29.2472550,be,1.50,16.325,>16.325,99.990,-0.480,0.226,V
2457933.75416,2017-06-29.2485351,be,1.46,16.437,>16.437,99.990,0.001,0.204,V
2457933.75542,2017-06-29.2497964,be,1.52,16.276,>16.276,99.990,-0.560,0.237,V
2457933.75671,2017-06-29.2510841,bf,1.46,16.804,>16.804,99.990,0.126,0.146,V
2457933.75798,2017-06-29.2523486,bf,1.51,16.636,>16.636,99.990,-0.226,0.170,V
2457934.86272,2017-06-30.3570997,bf,1.53,16.712,>16.712,99.990,-0.133,0.159,V
2457934.86400,2017-06-30.3583712,bf,1.46,16.621,>16.621,99.990,-0.318,0.172,V
2457934.86528,2017-06-30.3596418,bf,1.50,16.572,>16.572,99.990,-0.305,0.180,V
2457935.77192,2017-07-01.2662924,be,1.41,16.213,>16.213,99.990,-0.679,0.251,V
2457935.77323,2017-07-01.2676091,be,1.44,16.243,>16.243,99.990,-0.292,0.244,V
2457935.77449,2017-07-01.2688565,be,1.46,16.267,>16.267,99.990,-0.215,0.239,V
2457937.71914,2017-07-03.2134917,bf,1.56,16.454,>16.454,99.990,-0.172,0.201,V
2457937.72039,2017-07-03.2147504,bf,1.57,16.515,>16.515,99.990,-0.092,0.190,V
2457937.72166,2017-07-03.2160241,bf,1.57,16.511,>16.511,99.990,0.021,0.191,V
2457939.66744,2017-07-05.1617924,be,2.19,14.908,>14.908,99.990,-1.687,0.835,V
2457939.66870,2017-07-05.1630591,be,2.15,15.232,>15.232,99.990,-0.721,0.620,V
2457939.66997,2017-07-05.1643253,be,2.26,15.081,>15.081,99.990,-0.194,0.712,V
2457941.62943,2017-07-07.1237916,bf,1.67,14.801,>14.801,99.990,-0.996,0.922,V
2457941.63070,2017-07-07.1250649,bf,1.64,14.851,>14.851,99.990,-0.931,0.881,V
2457941.63198,2017-07-07.1263437,bf,1.53,14.984,>14.984,99.990,1.178,0.779,V
2457945.68736,2017-07-11.1817548,be,1.47,15.680,>15.680,99.990,0.577,0.410,V
2457945.68862,2017-07-11.1830109,be,1.47,15.634,>15.634,99.990,-0.553,0.428,V
2457945.68995,2017-07-11.1843436,be,1.45,15.744,>15.744,99.990,-0.753,0.387,V
2457945.83955,2017-07-11.3339432,bf,1.47,15.730,>15.730,99.990,-0.616,0.392,V
2457945.84081,2017-07-11.3352034,bf,1.54,15.766,>15.766,99.990,-0.330,0.379,V
2457945.84207,2017-07-11.3364671,bf,1.52,15.929,>15.929,99.990,-0.787,0.326,V
2457947.66951,2017-07-13.1639285,be,1.71,14.249,>14.249,99.990,3.257,1.532,V
2457947.67077,2017-07-13.1651974,be,1.81,99.990,99.990,99.990,99.990,99.990,V
2457947.67203,2017-07-13.1664611,be,1.65,14.290,>14.290,99.990,-3.350,1.476,V
2457947.70724,2017-07-13.2016578,bf,1.56,99.990,99.990,99.990,99.990,99.990,V
2457947.70850,2017-07-13.2029270,bf,1.41,99.990,99.990,99.990,99.990,99.990,V
2457947.70976,2017-07-13.2041949,bf,1.56,13.670,>13.670,99.990,3.969,2.613,V
2457948.77540,2017-07-14.2698450,be,1.48,15.504,>15.504,99.990,0.402,0.482,V
2457948.77668,2017-07-14.2711129,be,1.55,15.341,>15.341,99.990,0.866,0.561,V
2457948.77794,2017-07-14.2723809,be,1.62,15.445,>15.445,99.990,-1.538,0.509,V
2457948.77922,2017-07-14.2736548,bf,1.45,15.587,>15.587,99.990,-0.190,0.447,V
2457948.78049,2017-07-14.2749324,bf,1.35,15.292,>15.292,99.990,1.251,0.586,V
2457948.78175,2017-07-14.2761902,bf,1.46,15.638,>15.638,99.990,-0.102,0.426,V
2457949.72252,2017-07-15.2169758,be,1.64,14.951,>14.951,99.990,0.688,0.803,V
2457949.72378,2017-07-15.2182427,be,1.75,14.732,>14.732,99.990,-0.648,0.982,V
2457949.72505,2017-07-15.2195046,be,1.77,14.632,>14.632,99.990,-0.919,1.076,V
2457949.78356,2017-07-15.2780165,bf,1.57,16.124,>16.124,99.990,-0.249,0.272,V
2457949.78483,2017-07-15.2792918,bf,1.58,16.303,>16.303,99.990,0.414,0.231,V
2457949.78610,2017-07-15.2805569,bf,1.58,16.164,>16.164,99.990,-0.647,0.263,V
2457951.64748,2017-07-17.1419671,bf,1.70,16.583,>16.583,99.990,-0.095,0.179,V
2457951.64875,2017-07-17.1432408,bf,1.49,16.546,>16.546,99.990,-0.195,0.185,V
2457951.65001,2017-07-17.1445050,bf,1.65,16.777,>16.777,99.990,-0.151,0.149,V
2457951.78796,2017-07-17.2824489,be,1.55,16.129,>16.129,99.990,-0.312,0.271,V
2457951.78922,2017-07-17.2837143,be,1.51,16.060,>16.060,99.990,-0.563,0.289,V
2457951.79049,2017-07-17.2849820,be,1.55,16.060,>16.060,99.990,0.629,0.289,V
2457953.66358,2017-07-19.1581119,bf,1.46,16.808,>16.808,99.990,-0.368,0.145,V
2457953.66484,2017-07-19.1593699,bf,1.38,16.668,>16.668,99.990,-0.388,0.165,V
2457953.66610,2017-07-19.1606350,bf,1.48,16.776,>16.776,99.990,-0.245,0.149,V
2457953.83409,2017-07-19.3286234,be,1.57,16.155,>16.155,99.990,-0.291,0.265,V
2457953.83535,2017-07-19.3298934,be,1.74,16.230,>16.230,99.990,-0.212,0.247,V
2457953.83662,2017-07-19.3311621,be,1.64,16.365,>16.365,99.990,-0.057,0.218,V
2457954.68635,2017-07-20.1809149,be,1.48,16.053,>16.053,99.990,-0.311,0.291,V
2457954.68761,2017-07-20.1821809,be,1.55,15.907,>15.907,99.990,-0.344,0.333,V
2457954.68889,2017-07-20.1834476,be,1.56,16.149,>16.149,99.990,-0.359,0.266,V
