HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457844.14825,2017-03-31.6485526,bd,1.61,15.307,>15.307,99.990,-1.179,0.578,V
2457844.14951,2017-03-31.6498152,bd,1.60,15.302,>15.302,99.990,-0.515,0.581,V
2457844.15078,2017-03-31.6510792,bd,1.64,15.179,>15.179,99.990,-1.209,0.650,V
2457845.06547,2017-04-01.5656796,bd,1.49,15.902,>15.902,99.990,-0.513,0.334,V
2457845.06673,2017-04-01.5669488,bd,1.47,16.013,>16.013,99.990,-0.172,0.302,V
2457845.06800,2017-04-01.5682144,bd,1.59,16.220,>16.220,99.990,-0.625,0.249,V
2457846.12203,2017-04-02.6221394,bd,2.12,15.866,>15.866,99.990,-1.058,0.345,V
2457846.12330,2017-04-02.6234105,bd,2.19,15.783,>15.783,99.990,-1.316,0.373,V
2457846.12457,2017-04-02.6246862,bd,2.23,16.034,>16.034,99.990,-0.623,0.296,V
2457848.09649,2017-04-04.5964153,bd,1.53,16.158,>16.158,99.990,-0.580,0.264,V
2457848.09776,2017-04-04.5976781,bd,1.54,16.188,>16.188,99.990,0.040,0.257,V
2457848.09903,2017-04-04.5989530,bd,1.45,16.129,>16.129,99.990,-0.577,0.271,V
2457850.89067,2017-04-07.3903179,bh,1.46,16.057,>16.057,99.990,-0.955,0.290,V
2457850.89320,2017-04-07.3928521,bh,1.44,16.030,>16.030,99.990,-0.463,0.297,V
2457852.04856,2017-04-08.5480967,bd,1.69,15.726,>15.726,99.990,-1.242,0.393,V
2457852.04984,2017-04-08.5493804,bd,1.62,15.583,>15.583,99.990,-0.770,0.448,V
2457852.05113,2017-04-08.5506646,bd,1.64,15.768,>15.768,99.990,-0.868,0.378,V
2457857.06770,2017-04-13.5667518,bd,1.58,15.729,>15.729,99.990,-1.004,0.392,V
2457857.06897,2017-04-13.5680270,bd,1.50,15.870,>15.870,99.990,-1.269,0.344,V
2457857.07025,2017-04-13.5693063,bd,1.56,15.748,>15.748,99.990,-0.597,0.385,V
2457864.09453,2017-04-20.5929172,bd,1.48,16.042,>16.042,99.990,-0.669,0.294,V
2457864.09579,2017-04-20.5941855,bd,1.45,16.117,>16.117,99.990,-0.296,0.274,V
2457864.09707,2017-04-20.5954655,bd,1.48,16.099,>16.099,99.990,0.249,0.279,V
2457865.81551,2017-04-22.3137403,bh,1.52,16.304,>16.304,99.990,-0.395,0.231,V
2457865.81680,2017-04-22.3150276,bh,1.53,16.309,>16.309,99.990,-0.380,0.230,V
2457865.81807,2017-04-22.3163002,bh,1.40,15.953,>15.953,99.990,-0.606,0.319,V
2457867.85607,2017-04-24.3541144,bh,1.47,16.241,>16.241,99.990,-0.115,0.245,V
2457867.85734,2017-04-24.3553804,bh,1.57,16.409,>16.409,99.990,-0.452,0.210,V
2457867.85860,2017-04-24.3566438,bh,1.53,16.168,>16.168,99.990,-0.215,0.262,V
2457870.73326,2017-04-27.2310409,bh,1.57,15.910,>15.910,99.990,-0.796,0.332,V
2457870.73453,2017-04-27.2323096,bh,1.60,16.156,>16.156,99.990,-0.459,0.265,V
2457870.73580,2017-04-27.2335840,bh,1.53,15.991,>15.991,99.990,-0.869,0.308,V
2457876.97869,2017-05-03.4759233,bd,1.46,16.015,>16.015,99.990,-0.367,0.301,V
2457876.97996,2017-05-03.4771975,bd,1.46,16.088,>16.088,99.990,-0.024,0.282,V
2457876.98123,2017-05-03.4784721,bd,1.48,16.217,>16.217,99.990,-0.455,0.250,V
2457877.87828,2017-05-04.3754403,bh,1.48,16.174,>16.174,99.990,0.024,0.260,V
2457877.87955,2017-05-04.3767093,bh,1.45,16.182,>16.182,99.990,-0.478,0.258,V
2457877.88081,2017-05-04.3779743,bh,1.41,16.253,>16.253,99.990,-0.377,0.242,V
2457878.97168,2017-05-05.4687530,bd,1.57,15.936,>15.936,99.990,-0.306,0.324,V
2457878.97296,2017-05-05.4700298,bd,1.47,15.886,>15.886,99.990,-1.119,0.339,V
2457878.97424,2017-05-05.4713049,bd,1.49,15.949,>15.949,99.990,-0.741,0.320,V
2457879.71076,2017-05-06.2077699,bh,1.42,15.989,>15.989,99.990,-1.187,0.309,V
2457879.71203,2017-05-06.2090366,bh,1.45,15.897,>15.897,99.990,-0.475,0.336,V
2457879.71330,2017-05-06.2103119,bh,1.46,15.718,>15.718,99.990,-0.323,0.396,V
2457882.96182,2017-05-09.4585662,bd,1.60,15.635,>15.635,99.990,-0.691,0.428,V
2457882.96312,2017-05-09.4598642,bd,1.59,15.735,>15.735,99.990,-1.105,0.390,V
2457882.96440,2017-05-09.4611395,bd,1.52,15.486,>15.486,99.990,-1.597,0.491,V
2457892.10228,2017-05-18.5983377,bd,1.71,15.817,>15.817,99.990,-0.419,0.362,V
2457892.10355,2017-05-18.5996096,bd,1.71,16.021,>16.021,99.990,-0.736,0.300,V
2457892.10482,2017-05-18.6008755,bd,1.62,15.858,>15.858,99.990,-0.984,0.348,V
2457894.00147,2017-05-20.4973910,bd,1.53,16.270,>16.270,99.990,-0.144,0.238,V
2457894.00275,2017-05-20.4986686,bd,1.57,15.996,>15.996,99.990,-0.624,0.307,V
2457894.00410,2017-05-20.5000263,bd,1.36,16.073,>16.073,99.990,-0.689,0.286,V
2457895.81149,2017-05-22.3072990,bh,1.41,15.297,>15.297,99.990,-0.575,0.584,V
2457895.81276,2017-05-22.3085608,bh,1.40,14.360,>14.360,99.990,-1.890,1.384,V
2457895.81402,2017-05-22.3098255,bh,1.66,14.543,>14.543,99.990,-0.299,1.169,V
2457897.02481,2017-05-23.5205355,bd,2.15,15.989,>15.989,99.990,-1.015,0.309,V
2457897.02608,2017-05-23.5218026,bd,1.71,15.795,>15.795,99.990,-0.934,0.369,V
2457897.02739,2017-05-23.5231208,bd,2.01,15.991,>15.991,99.990,-0.217,0.308,V
2457900.01064,2017-05-26.5061782,bd,1.48,16.076,>16.076,99.990,-0.605,0.285,V
2457900.01190,2017-05-26.5074437,bd,1.46,16.311,>16.311,99.990,0.145,0.229,V
2457900.01317,2017-05-26.5087065,bd,1.59,16.155,>16.155,99.990,-0.120,0.265,V
2457903.91441,2017-05-30.4097182,bd,1.57,16.025,>16.025,99.990,-0.810,0.299,V
2457903.91568,2017-05-30.4109879,bd,1.55,16.037,>16.037,99.990,-0.409,0.295,V
2457903.91696,2017-05-30.4122685,bd,1.62,15.935,>15.935,99.990,-0.852,0.324,V
2457904.75013,2017-05-31.2453984,bh,1.46,16.183,>16.183,99.990,-0.113,0.258,V
2457904.75139,2017-05-31.2466543,bh,1.45,16.187,>16.187,99.990,0.314,0.257,V
2457904.75266,2017-05-31.2479224,bh,1.44,16.242,>16.242,99.990,-0.113,0.244,V
2457906.63594,2017-06-02.1311039,bh,1.66,15.933,>15.933,99.990,-0.570,0.325,V
2457906.63721,2017-06-02.1323799,bh,1.67,15.819,>15.819,99.990,-0.673,0.361,V
2457906.63848,2017-06-02.1336442,bh,1.79,16.045,>16.045,99.990,-0.350,0.293,V
2457908.01076,2017-06-03.5058497,bd,1.57,16.203,>16.203,99.990,-0.146,0.253,V
2457908.01202,2017-06-03.5071156,bd,1.53,16.147,>16.147,99.990,-0.352,0.267,V
2457911.03404,2017-06-06.5289863,bd,1.66,15.923,>15.923,99.990,-0.667,0.328,V
2457911.03531,2017-06-06.5302555,bd,1.44,16.097,>16.097,99.990,-0.881,0.279,V
2457911.03657,2017-06-06.5315234,bd,1.58,16.052,>16.052,99.990,-0.399,0.291,V
2457920.75044,2017-06-16.2450181,bh,1.69,99.990,99.990,99.990,99.990,99.990,V
2457920.75172,2017-06-16.2462916,bh,1.60,99.990,99.990,99.990,99.990,99.990,V
2457920.75305,2017-06-16.2476287,bh,1.57,99.990,99.990,99.990,99.990,99.990,V
2457923.97374,2017-06-19.4682193,bd,1.64,15.167,>15.167,99.990,-0.443,0.658,V
2457923.97501,2017-06-19.4694939,bd,1.69,15.466,>15.466,99.990,-0.768,0.500,V
2457924.96172,2017-06-20.4561821,bd,2.02,16.162,>16.162,99.990,-0.437,0.263,V
2457924.96300,2017-06-20.4574526,bd,1.67,15.833,>15.833,99.990,-0.689,0.356,V
2457924.96429,2017-06-20.4587424,bd,2.01,15.991,>15.991,99.990,-0.559,0.308,V
2457928.00439,2017-06-23.4987748,bd,1.48,16.092,>16.092,99.990,-0.298,0.281,V
2457928.00566,2017-06-23.5000527,bd,1.57,16.099,>16.099,99.990,-0.549,0.279,V
2457928.00694,2017-06-23.5013326,bd,1.55,16.038,>16.038,99.990,-0.563,0.295,V
2457930.93913,2017-06-26.4334646,bd,1.51,16.046,>16.046,99.990,-0.530,0.293,V
2457930.94041,2017-06-26.4347445,bd,1.66,16.144,>16.144,99.990,-0.384,0.268,V
2457930.94168,2017-06-26.4360152,bd,1.48,16.196,>16.196,99.990,-0.426,0.255,V
2457934.89864,2017-06-30.3929260,bd,2.07,16.104,>16.104,99.990,-0.439,0.278,V
2457934.89991,2017-06-30.3941916,bd,2.10,15.800,>15.800,99.990,-1.073,0.368,V
2457934.90120,2017-06-30.3954825,bd,2.11,15.609,>15.609,99.990,-1.036,0.438,V
2457936.76445,2017-07-02.2587199,bh,2.09,16.037,>16.037,99.990,-0.438,0.295,V
2457936.76571,2017-07-02.2599899,bh,2.07,16.008,>16.008,99.990,-0.801,0.303,V
2457936.76698,2017-07-02.2612541,bh,2.09,16.011,>16.011,99.990,-0.703,0.303,V
2457938.87381,2017-07-04.3680715,bd,1.49,15.758,>15.758,99.990,-0.372,0.382,V
2457938.87508,2017-07-04.3693446,bd,1.46,15.691,>15.691,99.990,-0.251,0.406,V
2457938.87636,2017-07-04.3706193,bd,1.60,15.792,>15.792,99.990,-0.596,0.370,V
2457945.95901,2017-07-11.4532887,bd,1.58,15.758,>15.758,99.990,-0.837,0.382,V
2457945.96027,2017-07-11.4545534,bd,1.50,15.584,>15.584,99.990,-1.165,0.448,V
2457945.96153,2017-07-11.4558201,bd,1.61,15.667,>15.667,99.990,-0.756,0.415,V
2457948.96129,2017-07-14.4556045,bd,1.66,16.016,>16.016,99.990,0.034,0.301,V
2457949.96203,2017-07-15.4563734,bd,1.51,16.014,>16.014,99.990,-0.686,0.302,V
2457949.96330,2017-07-15.4576307,bd,1.60,16.071,>16.071,99.990,-0.556,0.286,V
2457949.96455,2017-07-15.4588931,bd,1.54,15.858,>15.858,99.990,-0.757,0.348,V
2457951.66301,2017-07-17.1573731,bh,1.59,16.057,>16.057,99.990,-0.533,0.290,V
2457951.66426,2017-07-17.1586321,bh,1.66,16.004,>16.004,99.990,-0.649,0.304,V
2457951.66555,2017-07-17.1599150,bh,1.57,15.893,>15.893,99.990,-0.561,0.337,V
2457954.73574,2017-07-20.2301635,bh,1.67,15.301,>15.301,99.990,-0.447,0.582,V
2457954.73700,2017-07-20.2314268,bh,1.73,15.426,>15.426,99.990,-0.097,0.518,V
2457954.73827,2017-07-20.2326896,bh,1.61,15.746,>15.746,99.990,-0.928,0.386,V
2457955.75914,2017-07-21.2535872,bh,1.39,16.097,>16.097,99.990,-0.439,0.279,V
2457955.76040,2017-07-21.2548537,bh,1.46,16.106,>16.106,99.990,0.240,0.277,V
2457955.76168,2017-07-21.2561209,bh,1.55,16.227,>16.227,99.990,-0.488,0.248,V
2457959.64636,2017-07-25.1409173,bh,1.72,16.132,>16.132,99.990,-0.505,0.271,V
2457959.64764,2017-07-25.1421938,bh,1.47,16.150,>16.150,99.990,-0.401,0.266,V
2457959.64892,2017-07-25.143475,bh,1.50,16.152,>16.152,99.990,-0.368,0.266,V
2457966.76845,2017-08-01.2632688,bd,1.56,15.995,>15.995,99.990,-0.470,0.307,V
2457966.76973,2017-08-01.2645366,bd,1.54,15.841,>15.841,99.990,-0.748,0.354,V
2457966.77098,2017-08-01.2658003,bd,1.56,15.951,>15.951,99.990,-0.701,0.320,V
2457972.88508,2017-08-07.3801747,bd,1.72,15.507,>15.507,99.990,-0.110,0.481,V
2457972.88636,2017-08-07.3814480,bd,1.60,15.310,>15.310,99.990,-0.212,0.577,V
2457972.88763,2017-08-07.3827251,bd,1.53,15.426,>15.426,99.990,-0.485,0.518,V
2457973.89623,2017-08-08.3913697,bd,1.63,15.808,>15.808,99.990,-0.611,0.365,V
2457973.89750,2017-08-08.3926353,bd,1.52,15.655,>15.655,99.990,-0.873,0.420,V
2457973.89876,2017-08-08.3939010,bd,1.54,15.505,>15.505,99.990,-0.505,0.482,V
2457975.87727,2017-08-10.3725167,bd,1.48,15.988,>15.988,99.990,-0.808,0.309,V
2457975.87854,2017-08-10.3737865,bd,1.42,15.887,>15.887,99.990,-0.643,0.339,V
2457975.87981,2017-08-10.3750585,bd,1.50,15.772,>15.772,99.990,-1.019,0.377,V
2457978.87816,2017-08-13.3735642,bd,1.54,16.138,>16.138,99.990,0.073,0.269,V
2457978.87942,2017-08-13.3748307,bd,1.52,16.410,>16.410,99.990,-0.389,0.209,V
2457979.87917,2017-08-14.3746409,bd,1.50,16.248,>16.248,99.990,-0.307,0.243,V
2457980.82270,2017-08-15.3182326,bd,1.47,16.102,>16.102,99.990,-0.216,0.278,V
2457980.82397,2017-08-15.3194983,bd,1.51,16.209,>16.209,99.990,-0.306,0.252,V
2457980.82528,2017-08-15.3208086,bd,1.51,16.108,>16.108,99.990,-0.517,0.277,V
2457982.86781,2017-08-17.3634600,bd,1.52,16.237,>16.237,99.990,-0.199,0.246,V
2457982.86907,2017-08-17.3647238,bd,1.54,16.196,>16.196,99.990,0.117,0.255,V
2457982.87035,2017-08-17.3660027,bd,1.53,16.358,>16.358,99.990,-0.220,0.220,V
2457984.86501,2017-08-19.3607959,bd,1.48,16.207,>16.207,99.990,-0.177,0.253,V
2457984.86629,2017-08-19.3620731,bd,1.42,16.263,>16.263,99.990,-0.474,0.240,V
2457984.86756,2017-08-19.3633372,bd,1.51,16.107,>16.107,99.990,-0.366,0.277,V
2457988.82295,2017-08-23.3189956,bd,1.46,16.218,>16.218,99.990,-0.591,0.250,V
2457988.82422,2017-08-23.3202679,bd,1.66,16.192,>16.192,99.990,-0.437,0.256,V
2457990.84677,2017-08-25.3429612,bd,1.53,16.125,>16.125,99.990,-0.604,0.272,V
2457990.84811,2017-08-25.3443008,bd,1.57,16.209,>16.209,99.990,-0.356,0.252,V
2457990.84939,2017-08-25.3455800,bd,1.49,16.108,>16.108,99.990,-0.384,0.276,V
2458000.79742,2017-09-04.2943868,bd,1.62,15.641,>15.641,99.990,-0.815,0.425,V
2458000.79869,2017-09-04.2956615,bd,1.60,15.717,>15.717,99.990,-0.650,0.396,V
2458001.81109,2017-09-05.3081332,bd,1.64,15.674,>15.674,99.990,-0.695,0.412,V
2458001.81236,2017-09-05.3094081,bd,1.61,15.537,>15.537,99.990,-1.152,0.468,V
2458001.81364,2017-09-05.3106837,bd,1.56,15.594,>15.594,99.990,-1.351,0.444,V
2458002.80445,2017-09-06.3015922,bd,1.64,15.636,>15.636,99.990,-1.125,0.427,V
2458002.80573,2017-09-06.3028626,bd,1.76,15.533,>15.533,99.990,-0.716,0.470,V
2458002.80699,2017-09-06.3041315,bd,1.59,15.600,>15.600,99.990,-1.083,0.442,V
2458003.79883,2017-09-07.2960508,bd,1.75,16.331,>16.331,99.990,-0.670,0.225,V
2458004.75583,2017-09-08.2531314,bd,1.45,16.157,>16.157,99.990,-0.179,0.264,V
2458004.75710,2017-09-08.2543959,bd,1.55,16.015,>16.015,99.990,-0.408,0.301,V
2458004.75837,2017-09-08.2556704,bd,1.47,16.051,>16.051,99.990,-0.234,0.291,V
2458010.79514,2017-09-14.2929704,bd,1.46,16.088,>16.088,99.990,-0.306,0.282,V
2458010.79641,2017-09-14.2942393,bd,1.46,16.328,>16.328,99.990,0.144,0.226,V
2458010.79768,2017-09-14.2955049,bd,1.55,16.175,>16.175,99.990,-0.407,0.260,V
2458012.76514,2017-09-16.2631453,bd,1.62,14.755,>14.755,99.990,-3.585,0.964,V
2458012.76642,2017-09-16.2644292,bd,1.72,99.990,99.990,99.990,99.990,99.990,V
2458013.76959,2017-09-17.2676824,bd,1.59,16.169,>16.169,99.990,-0.337,0.261,V
2458013.77086,2017-09-17.2689601,bd,1.50,16.145,>16.145,99.990,-0.616,0.267,V
2458013.77214,2017-09-17.2702364,bd,1.54,16.214,>16.214,99.990,-0.787,0.251,V
2458016.77503,2017-09-20.2734127,bd,1.52,16.196,>16.196,99.990,-0.302,0.255,V
2458016.77631,2017-09-20.2746875,bd,1.48,16.194,>16.194,99.990,-0.555,0.256,V
2458016.77757,2017-09-20.2759523,bd,1.41,16.444,>16.444,99.990,-0.128,0.203,V
2458018.75669,2017-09-22.2552486,bd,1.48,16.239,>16.239,99.990,-0.185,0.245,V
2458018.75795,2017-09-22.2565142,bd,1.64,16.042,>16.042,99.990,-0.185,0.294,V
2458018.75923,2017-09-22.2577934,bd,1.50,16.110,>16.110,99.990,-0.613,0.276,V
2458019.75600,2017-09-23.2546554,bd,1.53,16.288,>16.288,99.990,-0.142,0.234,V
2458019.75724,2017-09-23.2558987,bd,1.49,16.199,>16.199,99.990,-0.238,0.254,V
2458019.75852,2017-09-23.2571762,bd,1.50,16.075,>16.075,99.990,-0.176,0.285,V
2458021.74662,2017-09-25.2454651,bd,1.41,16.216,>16.216,99.990,-0.429,0.250,V
2458021.74790,2017-09-25.2467385,bd,1.46,16.252,>16.252,99.990,-0.222,0.242,V
2458021.74917,2017-09-25.2480118,bd,1.40,16.058,>16.058,99.990,-0.334,0.290,V
2458028.72999,2017-10-02.2295048,bd,1.61,16.063,>16.063,99.990,-0.571,0.288,V
2458028.73126,2017-10-02.2307791,bd,1.50,15.932,>15.932,99.990,-0.351,0.325,V
2458028.73254,2017-10-02.2320533,bd,1.58,15.568,>15.568,99.990,-0.848,0.455,V
2458032.71546,2017-10-06.2153667,bd,1.61,15.805,>15.805,99.990,-0.507,0.366,V
2458032.71673,2017-10-06.2166305,bd,1.55,15.818,>15.818,99.990,-0.594,0.361,V
2458032.71801,2017-10-06.2179061,bd,1.68,16.070,>16.070,99.990,-0.929,0.287,V
2458035.56211,2017-10-09.0622912,bh,1.43,16.060,>16.060,99.990,-0.293,0.289,V
2458035.56339,2017-10-09.0635706,bh,1.52,16.239,>16.239,99.990,-0.230,0.245,V
2458035.56465,2017-10-09.0648317,bh,1.51,16.031,>16.031,99.990,-0.442,0.297,V
2458039.55506,2017-10-13.0556291,bh,1.55,16.088,>16.088,99.990,-0.401,0.282,V
2458039.55633,2017-10-13.0568994,bh,1.47,15.958,>15.958,99.990,-0.177,0.318,V
2458039.55762,2017-10-13.0581880,bh,1.51,16.052,>16.052,99.990,-0.700,0.291,V
2458042.51416,2017-10-16.0150083,bh,1.44,16.185,>16.185,99.990,-0.505,0.258,V
2458042.51543,2017-10-16.0162791,bh,1.47,16.196,>16.196,99.990,-0.278,0.255,V
2458042.51669,2017-10-16.0175415,bh,1.45,16.228,>16.228,99.990,-0.396,0.248,V
2458171.88982,2018-02-22.3934471,bh,1.34,15.704,>15.704,99.990,-0.837,0.401,V
2458171.89110,2018-02-22.3947302,bh,1.41,15.498,>15.498,99.990,-0.598,0.485,V
2458171.89238,2018-02-22.3960068,bh,1.35,15.526,>15.526,99.990,-0.959,0.473,V
2458174.87985,2018-02-25.3832567,bh,1.42,16.231,>16.231,99.990,-0.559,0.247,V
2458174.88113,2018-02-25.3845300,bh,1.37,15.994,>15.994,99.990,-0.305,0.307,V
2458175.87917,2018-02-26.3825033,bh,1.41,16.074,>16.074,99.990,-0.503,0.285,V
2458175.88045,2018-02-26.3837765,bh,1.38,16.043,>16.043,99.990,-0.285,0.294,V
2458175.88172,2018-02-26.3850516,bh,1.27,15.943,>15.943,99.990,-0.353,0.322,V
2458185.87554,2018-03-08.3780378,bh,1.41,15.497,>15.497,99.990,-0.873,0.486,V
2458185.87681,2018-03-08.3793038,bh,1.38,15.647,>15.647,99.990,-1.219,0.423,V
2458185.87807,2018-03-08.3805692,bh,1.47,15.534,>15.534,99.990,-0.660,0.469,V
2458191.90720,2018-03-14.4091605,bh,1.34,15.803,>15.803,99.990,-0.646,0.366,V
2458191.91092,2018-03-14.4128781,bh,1.34,15.461,>15.461,99.990,-0.941,0.502,V
2458192.91277,2018-03-15.4146414,bh,1.40,15.252,>15.252,99.990,-0.216,0.609,V
2458192.91404,2018-03-15.4159100,bh,1.36,15.176,>15.176,99.990,-2.130,0.652,V
2458195.91444,2018-03-18.4160337,bh,1.39,15.239,>15.239,99.990,-1.048,0.616,V
2458195.91570,2018-03-18.4172989,bh,1.34,15.254,>15.254,99.990,0.215,0.607,V
2458197.89102,2018-03-20.3924244,bh,1.44,16.079,>16.079,99.990,-0.600,0.284,V
2458197.89231,2018-03-20.3937127,bh,1.47,16.012,>16.012,99.990,-0.408,0.302,V
2458197.89358,2018-03-20.3949834,bh,1.48,16.146,>16.146,99.990,-0.413,0.267,V
2458200.90180,2018-03-23.4029234,bh,1.37,15.987,>15.987,99.990,0.067,0.309,V
2458200.90308,2018-03-23.4042078,bh,1.40,16.046,>16.046,99.990,-0.710,0.293,V
2458202.90418,2018-03-25.4051114,bh,1.54,15.934,>15.934,99.990,-0.717,0.325,V
2458202.90546,2018-03-25.4063834,bh,1.47,16.015,>16.015,99.990,-0.472,0.301,V
2458202.90673,2018-03-25.4076546,bh,1.44,15.837,>15.837,99.990,-0.185,0.355,V
2458204.88951,2018-03-27.3902542,bh,1.46,16.094,>16.094,99.990,-0.930,0.280,V
2458204.89079,2018-03-27.3915322,bh,1.36,16.025,>16.025,99.990,-0.031,0.298,V
2458204.89208,2018-03-27.3928178,bh,1.35,16.151,>16.151,99.990,-0.391,0.266,V
2458210.06846,2018-04-01.5686995,bd,1.48,15.260,>15.260,99.990,-0.535,0.604,V
2458210.06975,2018-04-01.5699854,bd,1.43,15.329,>15.329,99.990,-1.002,0.567,V
2458210.07102,2018-04-01.5712593,bd,1.43,15.319,>15.319,99.990,-1.346,0.572,V
2458213.84543,2018-04-05.3453056,bh,1.36,15.694,>15.694,99.990,-0.430,0.405,V
2458213.84670,2018-04-05.3465748,bh,1.36,15.806,>15.806,99.990,-0.147,0.365,V
2458213.84797,2018-04-05.3478442,bh,1.33,15.618,>15.618,99.990,-0.612,0.434,V
2458220.81827,2018-04-12.3174700,bh,1.43,15.987,>15.987,99.990,-0.306,0.309,V
2458220.82080,2018-04-12.3199997,bh,1.33,16.037,>16.037,99.990,-0.243,0.295,V
2458223.91406,2018-04-15.4129611,bt,1.50,16.710,>16.710,99.990,-0.175,0.150,g
2458223.91529,2018-04-15.4141905,bt,1.49,16.569,>16.569,99.990,-0.260,0.171,g
2458223.91652,2018-04-15.4154188,bt,1.42,16.849,>16.849,99.990,-0.125,0.132,g
2458224.91095,2018-04-16.4097596,bt,1.47,16.499,>16.499,99.990,-0.184,0.183,g
2458224.91217,2018-04-16.4109781,bt,1.50,16.614,>16.614,99.990,-0.454,0.164,g
2458224.91339,2018-04-16.4121957,bt,1.46,16.475,>16.475,99.990,-0.245,0.187,g
2458227.02503,2018-04-18.5236363,bd,1.53,99.990,99.990,99.990,99.990,99.990,V
2458227.02630,2018-04-18.5249152,bd,1.45,99.990,99.990,99.990,99.990,99.990,V
2458227.02758,2018-04-18.5261858,bd,1.51,99.990,99.990,99.990,99.990,99.990,V
2458228.94336,2018-04-20.4417822,bt,2.19,16.302,>16.302,99.990,-0.949,0.219,g
2458228.94458,2018-04-20.4430035,bt,2.20,16.461,>16.461,99.990,-0.454,0.189,g
2458228.94579,2018-04-20.4442188,bt,2.15,16.459,>16.459,99.990,-0.454,0.190,g
2458230.01462,2018-04-21.5129487,bd,1.40,15.438,>15.438,99.990,-0.875,0.513,V
2458230.01590,2018-04-21.5142278,bd,1.53,14.910,>14.910,99.990,-0.823,0.834,V
2458230.01718,2018-04-21.5155035,bd,1.49,14.801,>14.801,99.990,-1.284,0.922,V
2458230.86823,2018-04-22.3664829,bh,2.01,16.025,>16.025,99.990,-0.539,0.299,V
2458231.93023,2018-04-23.4283835,bt,2.03,16.348,>16.348,99.990,-0.809,0.210,g
2458231.93144,2018-04-23.4296038,bt,2.02,16.388,>16.388,99.990,-0.685,0.202,g
2458231.93267,2018-04-23.4308225,bt,2.05,16.525,>16.525,99.990,-0.526,0.178,g
2458232.90228,2018-04-24.4003472,bh,1.53,99.990,99.990,99.990,99.990,99.990,V
2458234.91151,2018-04-26.4093957,bh,1.47,99.990,99.990,99.990,99.990,99.990,V
2458234.91278,2018-04-26.4106571,bh,1.33,99.990,99.990,99.990,99.990,99.990,V
2458234.91405,2018-04-26.4119337,bh,1.33,99.990,99.990,99.990,99.990,99.990,V
2458235.87615,2018-04-27.3739396,bt,2.24,99.990,99.990,99.990,99.990,99.990,g
2458235.87737,2018-04-27.3751653,bt,2.26,99.990,99.990,99.990,99.990,99.990,g
2458235.87859,2018-04-27.3763773,bt,2.22,99.990,99.990,99.990,99.990,99.990,g
2458236.73605,2018-04-28.2337728,bh,1.36,15.500,>15.500,99.990,-0.933,0.484,V
2458236.73734,2018-04-28.2350540,bh,1.47,15.848,>15.848,99.990,-0.741,0.351,V
2458236.73862,2018-04-28.2363361,bh,1.41,15.431,>15.431,99.990,-1.143,0.516,V
2458236.90658,2018-04-28.4042878,bh,1.35,15.130,>15.130,99.990,0.425,0.680,V
2458236.90787,2018-04-28.4055640,bh,1.48,14.490,>14.490,99.990,-1.908,1.227,V
2458236.90913,2018-04-28.4068373,bh,1.37,99.990,99.990,99.990,99.990,99.990,V
2458238.82621,2018-04-30.3237365,bh,1.49,15.327,>15.327,99.990,-0.981,0.568,V
