# HJD             mag      mag_err  
  2458558.81173   15.171   0.049    
  2458561.84842   15.097   0.065    
  2458561.84964   15.109   0.06     
  2458561.85085   15.267   0.07     
  2458562.84394   15.066   0.081    
  2458562.84516   15.120   0.08     
  2458562.84637   15.235   0.091    
  2458563.80517   15.034   0.084    
  2458563.80638   15.139   0.105    
  2458563.8076    14.989   0.082    
  2458565.78415   15.022   0.081    
  2458565.78537   15.210   0.089    
  2458565.78658   15.094   0.09     
  2458566.79248   15.145   0.074    
  2458566.79374   14.998   0.061    
  2458566.79509   15.033   0.064    
  2458572.09291   15.018   0.038    
  2458572.09419   15.101   0.037    
  2458572.09548   15.161   0.043    
  2458572.50569   15.034   0.046    
  2458572.5069    15.149   0.045    
  2458572.50812   14.999   0.041    
  2458573.88481   15.164   0.051    
  2458573.88603   15.037   0.045    
  2458573.88724   15.110   0.05     
  2458575.75864   15.141   0.04     
  2458575.7599    15.062   0.035    
  2458575.76117   15.031   0.034    
  2458577.50275   15.045   0.042    
  2458577.50398   15.131   0.043    
  2458577.50519   15.029   0.038    
  2458577.90696   15.170   0.05     
  2458577.90817   15.239   0.053    
  2458577.90939   15.085   0.048    
  2458579.07788   15.131   0.041    
  2458579.07915   15.106   0.047    
  2458579.08043   15.116   0.046    
  2458579.7445    15.121   0.041    
  2458579.74576   15.248   0.049    
  2458580.74073   15.174   0.039    
  2458580.74201   15.113   0.039    
  2458580.74329   15.121   0.04     
  2458581.57175   15.054   0.041    
  2458581.57299   15.073   0.043    
  2458582.07135   15.097   0.033    
  2458582.07263   15.124   0.038    
  2458582.07391   15.059   0.035    
  2458582.99129   15.314   0.121    
  2458582.99251   15.152   0.101    
  2458583.73081   15.122   0.041    
  2458583.73208   15.191   0.048    
  2458583.73335   15.259   0.05     
  2458584.71901   15.092   0.045    
  2458584.72024   15.064   0.049    
  2458584.72145   15.068   0.047    
  2458585.47546   15.043   0.041    
  2458585.47668   15.056   0.043    
  2458585.47789   15.218   0.044    
  2458586.50614   15.083   0.047    
  2458586.50736   15.042   0.04     
  2458586.50856   15.253   0.049    
  2458587.90347   15.207   0.049    
  2458587.9047    15.199   0.049    
  2458589.05978   15.189   0.049    
  2458589.06106   15.194   0.047    
  2458589.06233   15.168   0.042    
  2458590.45876   15.047   0.143    
  2458590.45996   15.253   0.161    
  2458590.46119   14.817   0.103    
  2458591.80379   15.278   0.09     
  2458591.80501   15.481   0.104    
  2458591.967     15.227   0.156    
  2458593.75319   15.429   0.128    
  2458593.75441   15.328   0.112    
  2458593.75562   15.103   0.097    
  2458594.81509   14.956   0.065    
  2458594.81631   15.115   0.083    
  2458594.81753   15.073   0.077    
  2458599.58239   15.105   0.057    
  2458599.58359   15.078   0.048    
  2458599.5848    14.925   0.043    
  2458600.68413   15.007   0.037    
  2458600.68541   15.177   0.045    
  2458600.68667   15.021   0.042    
  2458601.67279   15.295   0.063    
  2458601.67401   15.159   0.055    
  2458601.67523   15.185   0.056    
  2458602.68023   15.100   0.047    
  2458602.6815    14.990   0.042    
  2458602.68277   14.974   0.04     
  2458603.68784   14.928   0.117    
  2458603.68907   14.921   0.122    
  2458603.6903    15.105   0.133    
  2458604.41073   15.083   0.057    
  2458604.41194   15.157   0.053    
  2458604.41315   15.078   0.05     
  2458604.97621   15.345   0.172    
  2458605.67249   15.265   0.058    
  2458605.67376   15.216   0.054    
  2458605.67503   15.168   0.053    
  2458606.4756    14.970   0.047    
  2458606.47686   15.067   0.045    
  2458606.47809   15.054   0.048    
  2458607.75452   15.124   0.062    
  2458607.75578   15.081   0.065    
  2458607.75705   15.127   0.072    
  2458608.83229   15.271   0.12     
  2458611.00427   15.097   0.035    
  2458611.00555   15.097   0.032    
  2458611.00682   15.160   0.042    
  2458612.66565   15.188   0.091    
  2458612.66686   15.302   0.096    
  2458612.66808   15.263   0.091    
  2458613.99389   15.146   0.036    
  2458613.99516   15.028   0.032    
  2458613.99644   15.154   0.039    
  2458614.89398   15.177   0.077    
  2458614.8952    15.173   0.088    
  2458614.89642   15.263   0.09     
  2458615.811     15.179   0.095    
  2458615.81221   15.225   0.094    
  2458615.81345   15.279   0.096    
  2458616.44699   15.065   0.057    
  2458616.4482    15.243   0.071    
  2458616.4494    15.100   0.06     
  2458617.6834    15.387   0.088    
  2458617.68462   15.261   0.084    
  2458617.68584   15.166   0.077    
  2458618.6757    15.410   0.09     
  2458618.67692   15.232   0.084    
  2458618.67813   15.281   0.084    
  2458619.65666   15.161   0.082    
  2458619.65788   15.344   0.093    
  2458619.65911   15.145   0.078    
  2458621.61412   15.224   0.144    
  2458621.61535   15.358   0.164    
  2458626.67192   15.198   0.066    
  2458626.67319   15.195   0.064    
  2458626.67447   15.377   0.079    
  2458627.67473   15.121   0.072    
  2458627.67599   15.208   0.084    
  2458627.67725   15.140   0.083    
  2458628.96173   15.031   0.034    
  2458628.96302   15.071   0.042    
  2458628.96429   15.054   0.037    
  2458630.96243   15.084   0.035    
  2458630.96371   15.112   0.037    
  2458630.96498   15.178   0.036    
  2458632.95853   15.147   0.039    
  2458632.95982   15.209   0.041    
  2458632.9611    15.187   0.037    
  2458634.98339   15.110   0.037    
  2458634.98468   15.109   0.033    
  2458634.98595   15.250   0.039    
  2458636.58257   15.248   0.051    
  2458636.58378   15.267   0.051    
  2458636.585     15.252   0.054    
  2458637.58812   15.229   0.047    
  2458637.5894    15.176   0.045    
  2458637.59067   15.131   0.038    
  2458638.65059   15.104   0.039    
  2458638.65186   15.238   0.048    
  2458638.65312   15.163   0.043    
  2458640.7024    15.353   0.052    
  2458640.70361   15.170   0.045    
  2458640.70483   15.179   0.048    
  2458641.57448   15.158   0.05     
  2458641.5757    15.160   0.046    
  2458641.57692   15.122   0.058    
  2458641.89714   15.103   0.045    
  2458641.89834   15.114   0.047    
  2458641.89956   15.131   0.05     
  2458643.37457   15.140   0.042    
  2458643.3759    15.093   0.038    
  2458643.37711   15.176   0.043    
  2458644.55753   15.129   0.044    
  2458644.5588    15.282   0.057    
  2458644.56011   15.274   0.052    
  2458645.58626   15.225   0.063    
  2458645.58749   15.237   0.062    
  2458645.58871   15.189   0.062    
  2458645.83788   15.268   0.092    
  2458645.83915   15.021   0.062    
  2458645.84043   15.311   0.088    
  2458646.90725   15.175   0.047    
  2458646.90853   15.111   0.043    
  2458646.9098    15.116   0.046    
  2458648.36919   15.252   0.073    
  2458648.37039   15.150   0.059    
  2458648.3716    15.112   0.06     
  2458655.27375   15.010   0.047    
  2458655.27497   15.026   0.047    
  2458655.27617   15.051   0.043    
  2458656.59797   15.077   0.105    
  2458656.59919   15.026   0.114    
  2458656.60041   15.224   0.145    
  2458657.60622   15.204   0.049    
  2458657.60746   15.144   0.046    
  2458657.60867   15.151   0.047    
  2458659.91909   15.176   0.041    
  2458659.92037   15.171   0.037    
  2458659.92163   15.126   0.034    
  2458660.80341   15.122   0.046    
  2458660.80462   15.130   0.045    
  2458660.80584   15.124   0.048    
  2458661.76693   15.264   0.149    
  2458661.76936   15.113   0.184    
  2458662.77764   15.191   0.05     
  2458662.77885   15.276   0.05     
  2458662.78006   15.241   0.05     
  2458666.86389   14.992   0.034    
  2458666.86516   15.154   0.035    
  2458666.86645   15.199   0.04     
  2458667.83243   15.063   0.034    
  2458667.8337    15.125   0.04     
  2458667.83499   15.110   0.036    
  2458668.79797   15.227   0.052    
  2458668.79919   15.216   0.048    
  2458668.80042   15.122   0.048    
  2458669.79769   15.136   0.143    
  2458669.7989    15.218   0.107    
  2458669.8001    15.364   0.094    
  2458670.6182    15.172   0.042    
  2458670.61947   15.263   0.047    
  2458670.62074   15.149   0.044    
  2458670.89086   15.191   0.041    
  2458670.89213   15.162   0.038    
  2458670.8934    15.196   0.039    
  2458671.89157   15.211   0.04     
  2458671.89284   15.143   0.037    
  2458671.89411   15.162   0.04     
  2458673.24999   14.972   0.055    
  2458673.25119   15.247   0.062    
  2458673.25241   15.122   0.055    
  2458674.82334   15.068   0.044    
  2458674.82463   15.178   0.046    
  2458674.82592   15.156   0.048    
  2458675.79759   14.998   0.096    
  2458675.7988    15.081   0.108    
  2458675.80002   15.087   0.108    
  2458682.44548   15.110   0.136    
  2458682.62932   14.947   0.063    
  2458682.63053   15.260   0.094    
  2458682.63175   15.223   0.082    
  2458683.56365   15.361   0.071    
  2458683.56491   15.198   0.066    
  2458683.56618   15.217   0.068    
  2458683.82198   14.837   0.189    
  2458684.77669   15.191   0.092    
  2458684.77793   15.131   0.09     
  2458684.77913   15.280   0.107    
  2458685.81384   15.050   0.094    
  2458685.81506   15.213   0.113    
  2458685.81627   15.034   0.102    
  2458686.7717    15.093   0.07     
  2458686.77293   15.183   0.073    
  2458686.77415   15.045   0.069    
  2458688.68459   15.164   0.043    
  2458688.68589   15.217   0.047    
  2458688.68716   15.098   0.04     
  2458689.76251   15.155   0.053    
  2458689.76373   15.118   0.051    
  2458689.76495   15.161   0.061    
  2458689.83487   15.148   0.035    
  2458689.83742   15.124   0.036    
  2458690.25842   15.115   0.04     
  2458690.25983   15.206   0.047    
  2458691.2713    15.026   0.034    
  2458691.27253   15.077   0.04     
  2458691.27374   14.983   0.032    
  2458692.59668   15.205   0.045    
  2458692.5979    15.145   0.044    
  2458692.59912   15.093   0.043    
  2458692.7438    15.164   0.049    
  2458692.74502   15.269   0.049    
  2458692.74624   15.267   0.05     
  2458693.7075    15.422   0.077    
  2458693.70871   15.259   0.06     
  2458693.70993   15.223   0.052    
  2458696.80076   15.196   0.038    
  2458696.80202   15.125   0.035    
  2458696.8033    15.144   0.034    
  2458698.47319   15.064   0.037    
  2458699.26497   15.150   0.041    
  2458699.26617   15.047   0.038    
  2458699.26738   15.137   0.04     
  2458699.79539   15.327   0.142    
  2458699.79665   15.152   0.096    
  2458699.79791   15.169   0.077    
  2458700.79482   15.111   0.061    
  2458700.79609   15.203   0.053    
  2458700.79735   15.193   0.053    
  2458702.70238   15.089   0.043    
  2458702.70359   15.158   0.047    
  2458702.70481   15.198   0.049    
  2458703.76056   15.334   0.102    
  2458703.76178   15.209   0.084    
  2458703.763     15.202   0.086    
  2458710.56127   15.093   0.07     
  2458710.56254   15.258   0.098    
  2458710.56382   15.571   0.126    
  2458711.69689   15.062   0.131    
  2458711.6981    14.795   0.123    
  2458712.57241   15.170   0.071    
  2458712.57363   15.180   0.077    
  2458712.57484   15.208   0.073    
  2458713.55113   15.278   0.061    
  2458713.55239   15.264   0.06     
  2458713.55367   15.072   0.047    
  2458714.55034   15.152   0.067    
  2458714.55156   15.121   0.049    
  2458714.55279   15.102   0.077    
  2458715.41249   15.097   0.062    
  2458715.4137    14.971   0.051    
  2458715.41492   15.119   0.055    
  2458715.54224   15.166   0.04     
  2458715.54351   15.204   0.042    
  2458715.54479   15.146   0.042    
  2458716.30791   15.127   0.042    
  2458716.30912   15.056   0.039    
  2458716.31034   15.197   0.042    
  2458716.67573   15.238   0.063    
  2458716.67701   15.233   0.064    
  2458716.67829   15.242   0.068    
  2458717.676     15.241   0.057    
  2458717.67722   15.317   0.07     
  2458717.67845   15.281   0.059    
  2458718.67143   15.108   0.045    
  2458718.67265   15.174   0.05     
  2458718.67387   15.169   0.052    
  2458719.62716   15.126   0.04     
  2458719.62837   15.199   0.05     
  2458719.6296    15.164   0.046    
  2458719.66458   15.165   0.044    
  2458719.66584   15.130   0.042    
  2458719.66711   15.069   0.044    
  2458720.6431    15.148   0.046    
  2458720.64432   15.110   0.046    
  2458720.64554   15.163   0.046    
  2458721.53484   15.101   0.041    
  2458721.53604   15.217   0.048    
  2458721.53727   15.111   0.043    
  2458721.71367   15.248   0.061    
  2458721.71489   15.078   0.054    
  2458721.71612   15.269   0.062    
  2458722.66306   15.211   0.052    
  2458722.66429   15.219   0.049    
  2458722.66551   15.123   0.049    
  2458723.53605   15.125   0.043    
  2458723.53726   15.181   0.043    
  2458723.53847   15.157   0.044    
  2458724.52137   15.177   0.046    
  2458724.52259   15.209   0.049    
  2458724.52382   15.135   0.044    
  2458725.52169   15.107   0.041    
  2458725.52297   15.100   0.038    
  2458725.52423   15.223   0.043    
  2458725.7037    15.240   0.201    
  2458725.70491   15.111   0.135    
  2458726.51379   15.171   0.042    
  2458726.51506   15.152   0.041    
  2458726.51634   15.134   0.043    
  2458726.70127   15.251   0.064    
  2458726.70248   15.081   0.057    
  2458726.70369   15.085   0.06     
  2458727.50618   15.099   0.042    
  2458727.5076    15.290   0.048    
  2458727.50887   15.083   0.04     
  2458728.38976   14.990   0.037    
  2458728.391     15.057   0.039    
  2458728.3922    15.163   0.043    
  2458728.6943    15.031   0.062    
  2458728.69552   15.193   0.064    
  2458728.69676   15.372   0.08     
  2458729.35873   15.064   0.037    
  2458729.35995   15.025   0.038    
  2458729.36116   15.140   0.045    
  2458729.67403   15.171   0.054    
  2458729.67525   15.083   0.051    
  2458729.67645   15.185   0.056    
  2458730.23924   15.205   0.046    
  2458730.24047   15.111   0.043    
  2458730.24169   15.152   0.045    
  2458730.67273   15.149   0.062    
  2458730.67396   15.307   0.067    
  2458730.67517   15.281   0.073    
  2458737.66637   14.795   0.152    
  2458741.49173   15.171   0.067    
  2458741.493     15.094   0.06     
  2458741.49428   15.135   0.062    
  2458744.53481   15.200   0.045    
  2458744.53606   15.138   0.044    
  2458744.53734   15.176   0.043    
  2458750.58284   15.264   0.056    
  2458750.58406   15.155   0.054    
  2458750.58527   15.257   0.055    
  2458751.57923   15.095   0.048    
  2458751.5805    15.091   0.047    
  2458752.57325   15.136   0.052    
  2458752.57452   15.093   0.045    
  2458752.57579   15.140   0.048    
  2458753.2285    15.065   0.075    
  2458753.22973   15.131   0.06     
  2458753.23093   15.070   0.053    
  2458753.60294   15.169   0.051    
  2458753.60416   15.109   0.044    
  2458753.60537   15.182   0.052    
  2458754.31043   15.282   0.054    
  2458754.31164   15.061   0.043    
  2458754.31285   15.047   0.045    
  2458754.59466   15.199   0.057    
  2458754.59587   15.160   0.053    
  2458754.59708   15.241   0.054    
  2458755.51982   15.219   0.05     
  2458755.52104   15.219   0.05     
  2458755.52225   15.116   0.043    
  2458756.59343   15.238   0.063    
  2458756.59464   15.079   0.051    
  2458756.59586   15.227   0.059    
  2458758.29679   15.143   0.045    
  2458758.29924   15.074   0.046    
  2458763.53827   15.255   0.083    
  2458763.53949   15.206   0.075    
  2458763.54071   15.153   0.077    
  2458763.54438   15.162   0.076    
  2458763.5456    15.242   0.07     
  2458763.54683   15.238   0.077    
  2458764.5131    15.205   0.07     
  2458764.51436   15.243   0.071    
  2458764.51564   15.145   0.064    
  2458765.53549   15.048   0.148    
  2458766.5102    15.240   0.079    
  2458766.51147   15.123   0.068    
  2458766.51275   15.128   0.07     
  2458767.5639    15.247   0.111    
  2458767.56511   15.248   0.104    
  2458767.56633   15.205   0.108    
  2458769.25018   14.968   0.067    
  2458769.25138   15.189   0.092    
  2458769.25259   15.284   0.096    
  2458769.55844   15.231   0.145    
  2458769.55966   15.096   0.119    
  2458769.56088   14.952   0.112    
  2458772.49664   15.165   0.064    
  2458772.49787   15.118   0.061    
  2458772.4991    15.061   0.06     
  2458772.5381    15.062   0.066    
  2458772.53932   15.154   0.076    
  2458772.54054   15.040   0.071    
  2458773.49337   15.170   0.069    
  2458773.49459   15.143   0.064    
  2458773.49581   15.295   0.073    
  2458773.5457    15.081   0.054    
  2458773.54692   15.093   0.051    
  2458773.54813   15.179   0.056    
  2458774.49445   15.082   0.062    
  2458774.49568   15.124   0.062    
  2458774.49689   15.192   0.056    
  2458774.53977   15.169   0.051    
  2458774.54103   15.155   0.051    
  2458774.54231   15.137   0.052    
  2458775.49088   15.212   0.102    
  2458775.49211   15.012   0.071    
  2458775.49333   15.175   0.077    
  2458775.5412    15.077   0.057    
  2458775.54248   15.178   0.055    
  2458775.54375   15.208   0.059    
  2458776.49583   16.387   0.206    
  2458776.4971    14.980   0.051    
  2458776.54384   15.101   0.06     
  2458776.54506   15.105   0.06     
  2458776.54628   15.411   0.09     
  2458777.27963   14.990   0.049    
  2458777.28224   15.084   0.053    
  2458778.53483   15.125   0.048    
  2458778.53608   15.009   0.088    
  2458778.53734   15.027   0.076    
  2458899.85941   15.159   0.049    
  2458899.86069   15.141   0.045    
  2458899.86196   15.144   0.046    
  2458901.60917   15.144   0.051    
  2458901.61039   15.099   0.044    
  2458902.86097   15.266   0.053    
  2458903.60675   15.030   0.044    
  2458903.60797   15.060   0.05     
  2458904.85082   15.123   0.048    
  2458904.8521    15.199   0.048    
  2458904.85337   15.153   0.048    
  2458905.84602   15.117   0.041    
  2458905.84729   15.178   0.045    
  2458905.84856   15.338   0.053    
  2458906.86751   15.140   0.049    
  2458906.86878   15.138   0.043    
  2458906.87006   15.103   0.046    
  2458907.84081   15.197   0.048    
  2458907.8421    15.152   0.049    
  2458907.84338   15.253   0.05     
  2458908.86964   15.082   0.049    
  2458908.8721    15.100   0.05     
  2458909.83297   15.145   0.047    
  2458909.83424   15.175   0.047    
  2458910.83015   15.208   0.051    
  2458910.83137   15.275   0.056    
  2458911.82999   15.067   0.042    
  2458911.83127   15.110   0.043    
  2458911.83254   15.184   0.047    
  2458912.57244   15.022   0.046    
  2458912.57365   15.008   0.043    
  2458912.57487   15.195   0.045    
  2458913.82486   15.139   0.047    
  2458913.82613   15.129   0.046    
  2458913.82742   15.169   0.045    
  2458914.81992   15.130   0.058    
  2458914.82114   15.162   0.053    
  2458914.82236   15.215   0.052    
  2458915.82039   15.056   0.063    
  2458915.82161   15.147   0.06     
  2458915.82284   15.270   0.066    
  2458917.81223   15.368   0.131    
  2458917.81345   15.473   0.149    
  2458919.79797   15.453   0.171    
  2458919.79918   14.935   0.086    
  2458919.8004    15.086   0.098    
  2458920.81939   15.319   0.107    
  2458920.82067   15.064   0.081    
  2458920.82195   15.201   0.08     
  2458921.8459    15.145   0.07     
  2458921.84718   15.009   0.065    
  2458921.84845   15.135   0.072    
  2458927.53915   15.120   0.048    
  2458927.54157   15.114   0.046    
  2458929.52906   15.060   0.047    
  2458930.96713   15.320   0.095    
  2458930.96834   15.263   0.067    
  2458930.96956   15.242   0.066    
  2458933.1076    15.177   0.039    
  2458933.10889   15.103   0.033    
  2458933.11017   15.105   0.036    
  2458943.07142   15.199   0.047    
  2458943.07271   15.104   0.043    
  2458943.074     15.257   0.058    
  2458955.87662   15.087   0.054    
  2458955.87783   15.000   0.045    
  2458955.87904   15.094   0.051    
  2458958.86506   15.125   0.046    
  2458958.86629   15.196   0.049    
  2458958.86752   15.261   0.055    
  2458962.01989   15.171   0.04     
  2458962.02119   15.209   0.036    
  2458962.02248   15.070   0.033    
  2458964.84479   15.122   0.049    
  2458964.84601   15.222   0.051    
  2458964.84723   15.160   0.047    
  2458967.01383   15.180   0.037    
  2458967.01513   15.205   0.04     
  2458967.01641   15.181   0.034    
  2458968.83864   15.191   0.049    
  2458968.83986   15.240   0.052    
  2458968.84108   15.291   0.051    
  2458972.00566   15.185   0.043    
  2458972.00696   15.023   0.039    
  2458972.00824   15.134   0.035    
  2458974.99846   15.215   0.066    
  2458974.99974   15.145   0.065    
  2458975.00103   14.919   0.051    
  2458981.99638   15.233   0.054    
  2458981.99767   15.088   0.051    
  2458981.99895   15.182   0.05     
  2458985.9602    15.143   0.035    
  2458985.96148   15.159   0.035    
  2458985.96277   15.202   0.035    
  2458988.96819   15.155   0.04     
  2458988.96948   15.116   0.032    
  2458988.97077   15.240   0.041    
  2458994.93635   15.203   0.039    
  2458994.93764   15.087   0.035    
  2458994.93893   15.166   0.037    
  2458998.93579   15.221   0.036    
  2458998.93709   15.108   0.035    
  2458998.93839   15.165   0.037    
  2458999.94455   15.150   0.05     
  2458999.94576   15.252   0.057    
  2458999.94697   15.179   0.053    
  2459001.82102   15.140   0.072    
  2459001.82224   15.036   0.063    
  2459001.82347   15.140   0.064    
  2459009.2994    15.326   0.1      
  2459009.30061   14.906   0.076    
  2459009.30182   15.199   0.093    
  2459011.93285   15.137   0.044    
  2459011.93413   15.122   0.039    
  2459011.93542   15.082   0.039    
  2459013.82666   15.138   0.047    
  2459013.82787   15.151   0.048    
  2459013.82909   15.155   0.059    
  2459015.93391   15.114   0.036    
  2459015.93522   15.116   0.035    
  2459015.93654   15.082   0.035    
  2459017.90417   15.077   0.035    
  2459017.90549   15.120   0.037    
  2459017.9068    15.010   0.032    
  2459019.85008   15.141   0.048    
  2459019.85131   15.088   0.074    
  2459019.85252   15.027   0.209    
  2459022.8875    15.054   0.036    
  2459022.88881   15.155   0.034    
  2459022.89012   15.094   0.036    
  2459025.87853   15.091   0.051    
  2459025.87975   15.034   0.05     
  2459025.88096   15.070   0.044    
  2459029.84846   15.099   0.044    
  2459029.84976   15.092   0.048    
  2459029.85108   15.154   0.052    
  2459030.90554   15.204   0.053    
