# HJD             mag      mag_err  
  2457871.8814    15.301   0.096    
  2457871.88266   15.279   0.113    
  2457871.88393   15.222   0.089    
  2457872.6951    15.309   0.117    
  2457872.69636   15.172   0.116    
  2457872.69764   15.178   0.106    
  2457873.69881   15.431   0.12     
  2457873.70008   15.497   0.147    
  2457873.70136   15.239   0.1      
  2457873.78502   15.227   0.091    
  2457873.78628   15.023   0.078    
  2457873.78754   15.388   0.119    
  2457874.88391   15.236   0.106    
  2457874.88517   15.251   0.112    
  2457874.88652   15.156   0.092    
  2457876.7937    15.463   0.116    
  2457876.79498   15.337   0.112    
  2457876.79625   15.390   0.109    
  2457877.71239   15.144   0.094    
  2457877.71365   15.119   0.08     
  2457877.71492   15.212   0.095    
  2457878.84365   15.228   0.095    
  2457878.84491   15.267   0.097    
  2457878.84617   15.295   0.109    
  2457878.86303   15.031   0.088    
  2457878.86431   15.164   0.089    
  2457878.86559   15.181   0.09     
  2457879.90036   15.166   0.107    
  2457879.90163   15.227   0.113    
  2457879.90292   15.128   0.084    
  2457880.70345   15.460   0.172    
  2457880.70471   15.544   0.155    
  2457880.70599   15.266   0.129    
  2457882.68693   15.158   0.155    
  2457882.68819   15.539   0.217    
  2457882.68946   15.168   0.148    
  2457882.91924   14.975   0.077    
  2457882.92051   15.284   0.098    
  2457882.92179   15.371   0.1      
  2457886.79919   15.148   0.122    
  2457886.80051   15.476   0.175    
  2457890.79103   15.368   0.165    
  2457890.79231   15.233   0.14     
  2457890.79359   15.104   0.112    
  2457890.79874   15.383   0.136    
  2457890.80002   15.294   0.12     
  2457893.79387   15.149   0.084    
  2457893.79514   15.206   0.103    
  2457893.79642   15.318   0.114    
  2457893.88799   15.264   0.077    
  2457893.88927   15.361   0.1      
  2457893.89054   15.147   0.07     
  2457894.71051   15.138   0.09     
  2457894.71178   15.195   0.097    
  2457894.71305   15.290   0.1      
  2457894.75208   15.164   0.114    
  2457894.75334   15.201   0.095    
  2457894.75461   15.135   0.096    
  2457895.78947   15.278   0.121    
  2457895.79073   15.252   0.114    
  2457895.792     15.419   0.15     
  2457900.85278   15.239   0.106    
  2457901.67127   15.277   0.104    
  2457901.67252   15.256   0.091    
  2457901.70547   15.184   0.109    
  2457901.70673   15.424   0.118    
  2457901.708     15.317   0.119    
  2457903.84859   15.293   0.114    
  2457903.84986   15.280   0.11     
  2457903.85112   15.140   0.105    
  2457905.82218   15.313   0.097    
  2457905.82346   15.116   0.079    
  2457905.82472   15.012   0.082    
  2457905.8716    15.193   0.092    
  2457905.87288   15.138   0.088    
  2457905.87415   15.234   0.116    
  2457906.86753   15.239   0.111    
  2457906.86879   15.269   0.131    
  2457906.87005   15.162   0.112    
  2457906.87134   15.492   0.129    
  2457906.87261   15.221   0.097    
  2457906.87387   15.252   0.126    
  2457907.79216   15.249   0.141    
  2457907.79343   15.238   0.149    
  2457907.79469   15.140   0.121    
  2457907.83355   15.107   0.097    
  2457907.83481   15.259   0.115    
  2457907.83608   15.163   0.111    
  2457908.82555   15.336   0.117    
  2457908.82682   15.233   0.101    
  2457908.82809   15.106   0.091    
  2457910.88229   15.156   0.078    
  2457910.88355   15.330   0.098    
  2457910.88482   15.157   0.092    
  2457911.89389   15.210   0.098    
  2457911.89515   15.060   0.091    
  2457911.89641   15.394   0.139    
  2457917.73873   15.303   0.159    
  2457917.73999   15.445   0.16     
  2457917.74126   15.434   0.183    
  2457923.69789   15.224   0.102    
  2457923.69916   15.238   0.114    
  2457923.70043   15.213   0.098    
  2457923.77734   15.273   0.09     
  2457923.7786    15.186   0.091    
  2457923.77988   15.255   0.081    
  2457926.76243   15.279   0.167    
  2457927.75471   15.183   0.206    
  2457932.6918    14.989   0.097    
  2457932.69433   14.990   0.079    
  2457933.73761   15.374   0.116    
  2457933.73887   15.043   0.071    
  2457933.74014   15.164   0.088    
  2457933.75301   15.186   0.084    
  2457933.75429   15.115   0.083    
  2457933.75556   15.282   0.102    
  2457935.70046   15.176   0.083    
  2457935.70173   15.049   0.086    
  2457935.70301   15.261   0.105    
  2457935.77205   15.137   0.074    
  2457935.77333   15.118   0.071    
  2457935.77461   15.284   0.094    
  2457936.81389   15.285   0.107    
  2457936.81519   15.369   0.122    
  2457936.81646   15.207   0.1      
  2457939.64032   15.172   0.143    
  2457939.64158   15.216   0.153    
  2457939.64285   15.498   0.15     
  2457944.6307    15.241   0.149    
  2457944.63198   15.128   0.133    
  2457944.63325   15.301   0.155    
  2457945.68738   15.378   0.175    
  2457945.68864   15.212   0.147    
  2457945.68996   15.288   0.135    
  2457946.62249   15.082   0.118    
  2457946.62376   15.194   0.129    
  2457946.62502   15.705   0.213    
  2457947.66953   14.379   0.195    
  2457948.7754    15.097   0.119    
  2457949.63234   15.470   0.155    
  2457949.6336    15.282   0.172    
  2457949.63487   15.132   0.097    
  2457951.62127   15.195   0.107    
  2457951.62255   15.396   0.116    
  2457951.62382   15.268   0.103    
  2457951.78792   15.213   0.099    
  2457951.78919   15.379   0.116    
  2457951.79045   15.059   0.082    
  2457953.73142   15.225   0.097    
  2457953.73269   15.259   0.109    
  2457953.73397   15.239   0.083    
  2457953.83404   15.327   0.09     
  2457953.8353    15.213   0.093    
  2457953.83657   15.325   0.105    
  2457954.68629   15.232   0.093    
  2457954.68756   15.252   0.123    
  2457954.68883   15.474   0.117    
  2457954.71709   15.400   0.209    
  2457954.71836   15.164   0.154    
  2457954.71962   15.343   0.163    
  2457955.72813   15.259   0.129    
  2457955.72939   15.263   0.124    
  2457955.73067   15.243   0.098    
  2457957.67237   15.263   0.074    
  2457957.67365   15.236   0.088    
  2457957.67493   15.177   0.076    
  2457957.68707   15.264   0.107    
  2457957.68845   15.233   0.109    
  2457957.68973   15.163   0.101    
  2457959.59778   15.171   0.096    
  2457959.59904   15.253   0.099    
  2457960.69199   15.302   0.105    
  2457960.69326   15.280   0.106    
  2457960.69453   15.230   0.1      
  2457960.70348   15.262   0.085    
  2457960.70474   15.194   0.088    
  2457960.70601   15.268   0.089    
  2457961.61287   15.160   0.111    
  2457961.61415   15.090   0.124    
  2457961.61541   15.168   0.126    
  2457962.66252   15.241   0.111    
  2457962.66379   15.343   0.14     
  2457962.66506   15.290   0.139    
  2457964.53784   15.391   0.192    
  2457964.53911   15.089   0.144    
  2457966.59384   15.661   0.168    
  2457966.59512   15.468   0.127    
  2457966.59638   15.240   0.109    
  2457966.64834   15.280   0.085    
  2457966.6496    15.190   0.076    
  2457966.65086   15.211   0.081    
  2457973.63912   15.130   0.15     
  2457973.64039   15.313   0.174    
  2457973.64167   15.234   0.139    
  2457973.64296   15.346   0.19     
  2457973.64424   14.943   0.137    
  2457974.63226   15.274   0.134    
  2457974.63354   15.423   0.158    
  2457974.63481   15.403   0.153    
  2457979.62496   15.202   0.101    
  2457979.62749   15.326   0.113    
  2457979.72059   15.222   0.101    
  2457979.72184   15.273   0.095    
  2457979.72351   15.221   0.108    
  2457980.53721   14.958   0.087    
  2457980.53847   15.339   0.104    
  2457980.53974   15.103   0.095    
  2457980.61858   15.207   0.089    
  2457980.61987   15.227   0.092    
  2457980.62114   15.327   0.101    
  2457981.70964   15.367   0.146    
  2457981.71091   15.401   0.126    
  2457981.71217   15.193   0.106    
  2457982.56149   15.227   0.092    
  2457982.56276   15.263   0.1      
  2457982.56402   15.283   0.099    
  2457982.71754   15.333   0.105    
  2457982.7188    15.218   0.087    
  2457982.72007   15.309   0.087    
  2457984.66498   15.256   0.128    
  2457984.66625   15.237   0.108    
  2457984.66752   15.269   0.121    
  2457994.57191   15.296   0.109    
  2457994.57317   15.267   0.107    
  2457994.57444   15.154   0.087    
  2458001.62881   15.382   0.161    
  2458001.63019   15.115   0.126    
  2458001.63157   15.135   0.157    
  2458001.69275   15.498   0.168    
  2458001.69403   15.513   0.216    
  2458002.6793    15.193   0.185    
  2458003.61701   15.463   0.179    
  2458003.61828   15.194   0.139    
  2458003.61954   15.307   0.171    
  2458004.67979   15.521   0.219    
  2458004.68105   15.325   0.179    
  2458005.50298   15.323   0.121    
  2458005.50426   15.213   0.101    
  2458005.50553   15.509   0.123    
  2458005.62973   15.569   0.171    
  2458005.63099   15.417   0.18     
  2458005.63229   15.278   0.134    
  2458008.55238   15.144   0.081    
  2458008.55366   15.101   0.076    
  2458008.55493   15.202   0.093    
  2458010.64316   15.329   0.107    
  2458010.64446   15.468   0.129    
  2458010.64573   15.309   0.105    
  2458011.53964   15.280   0.116    
  2458011.54089   15.164   0.097    
  2458011.54216   15.296   0.113    
  2458011.6315    15.236   0.107    
  2458011.63275   15.231   0.092    
  2458011.63404   15.200   0.102    
  2458012.53327   15.207   0.122    
  2458012.53454   15.311   0.127    
  2458012.53582   15.097   0.081    
  2458013.51293   15.247   0.11     
  2458013.51421   15.215   0.108    
  2458013.51548   15.181   0.111    
  2458013.62402   15.135   0.082    
  2458013.62528   15.162   0.092    
  2458013.62655   15.054   0.073    
  2458015.59711   15.181   0.094    
  2458015.59838   15.330   0.095    
  2458015.59966   15.306   0.109    
  2458016.60365   15.178   0.102    
  2458016.60497   15.242   0.094    
  2458016.60625   15.238   0.1      
  2458017.5417    15.201   0.105    
  2458017.54296   15.162   0.097    
  2458018.51531   15.103   0.096    
  2458018.51659   15.159   0.096    
  2458018.51785   15.337   0.122    
  2458019.57065   15.200   0.095    
  2458019.57192   15.219   0.116    
  2458019.57318   15.205   0.102    
  2458019.5863    15.259   0.087    
  2458019.58757   15.355   0.109    
  2458019.58884   15.293   0.102    
  2458021.56852   15.428   0.133    
  2458021.56979   15.173   0.1      
  2458021.57105   15.233   0.107    
  2458022.54321   15.227   0.104    
  2458022.54449   15.287   0.098    
  2458022.54575   15.292   0.095    
  2458028.55356   15.085   0.131    
  2458028.55484   15.000   0.131    
  2458028.5561    15.435   0.203    
  2458028.62171   15.302   0.213    
  2458028.62298   15.163   0.14     
  2458030.52374   15.045   0.161    
  2458032.52956   15.227   0.173    
  2458032.53083   15.146   0.14     
  2458032.53211   15.497   0.211    
  2458032.60715   15.419   0.204    
  2458032.60841   15.359   0.2      
  2458032.60968   15.011   0.148    
  2458033.51452   15.192   0.11     
  2458033.5158    15.330   0.128    
  2458033.51707   15.454   0.161    
  2458035.58065   15.272   0.128    
  2458035.58193   15.246   0.123    
  2458035.58319   15.390   0.138    
  2458036.52712   15.309   0.108    
  2458036.52838   15.252   0.092    
  2458036.52966   15.270   0.096    
  2458037.51981   15.332   0.107    
  2458037.52107   15.379   0.101    
  2458037.52235   15.232   0.094    
  2458038.57946   15.282   0.128    
  2458038.58073   15.424   0.149    
  2458039.56205   15.232   0.118    
  2458039.56332   15.431   0.119    
  2458039.56458   15.334   0.122    
  2458040.55541   15.213   0.096    
  2458040.55668   15.344   0.115    
  2458040.55794   15.244   0.108    
  2458040.56307   15.341   0.138    
  2458040.56434   15.243   0.097    
  2458040.56561   15.179   0.115    
  2458041.55897   15.175   0.102    
  2458041.56024   15.168   0.111    
  2458041.56153   15.166   0.112    
  2458042.52888   15.346   0.113    
  2458042.53016   15.092   0.182    
  2458043.50688   15.212   0.096    
  2458043.50818   15.335   0.116    
  2458043.50944   15.148   0.085    
  2458043.54156   15.312   0.128    
  2458043.54284   15.281   0.117    
  2458043.54412   15.254   0.118    
  2458045.51539   15.310   0.123    
  2458045.51667   15.319   0.134    
  2458045.51793   15.098   0.092    
  2458046.52381   15.356   0.13     
  2458046.52507   15.305   0.108    
  2458046.52635   15.370   0.144    
  2458047.52363   15.228   0.117    
  2458047.52491   15.187   0.1      
  2458047.52616   15.235   0.124    
  2458048.51698   15.283   0.107    
  2458048.51824   15.133   0.093    
  2458048.51951   15.233   0.12     
  2458167.88073   15.499   0.155    
  2458167.88329   15.232   0.136    
  2458171.87439   15.112   0.112    
  2458171.87567   15.177   0.113    
  2458171.87695   15.097   0.097    
  2458174.87588   15.251   0.129    
  2458174.87716   15.338   0.122    
  2458174.87844   15.554   0.151    
  2458175.85966   15.541   0.16     
  2458175.86093   15.246   0.113    
  2458175.86221   15.197   0.119    
  2458180.85752   15.186   0.163    
  2458180.85879   15.166   0.197    
  2458182.84391   15.146   0.153    
  2458182.84517   15.400   0.178    
  2458182.8675    15.125   0.144    
  2458182.86876   15.399   0.153    
  2458183.84608   15.038   0.131    
  2458183.84736   15.197   0.145    
  2458186.84942   15.128   0.116    
  2458186.85075   15.374   0.161    
  2458186.85201   15.230   0.126    
  2458191.90018   15.636   0.174    
  2458191.90144   15.284   0.125    
  2458191.90272   15.129   0.11     
  2458192.88784   15.397   0.143    
  2458192.88913   15.221   0.12     
  2458192.8904    15.234   0.117    
  2458193.86855   15.296   0.117    
  2458193.86982   15.198   0.112    
  2458193.87109   15.030   0.091    
  2458194.89017   15.323   0.122    
  2458194.89153   15.122   0.096    
  2458194.89282   15.373   0.14     
  2458195.87488   15.270   0.089    
  2458195.87615   15.267   0.11     
  2458195.87742   15.263   0.097    
  2458195.88259   15.253   0.111    
  2458195.88386   15.353   0.134    
  2458196.86244   15.344   0.112    
  2458196.86371   15.090   0.075    
  2458196.865     15.193   0.095    
  2458196.90015   15.325   0.122    
  2458196.90143   15.219   0.106    
  2458196.90269   15.211   0.114    
  2458199.81067   15.323   0.124    
  2458199.81194   15.455   0.156    
  2458199.81322   15.264   0.111    
  2458200.89334   15.379   0.134    
  2458200.89462   15.142   0.101    
  2458200.89589   15.246   0.118    
  2458202.89958   15.346   0.12     
  2458202.91766   15.293   0.159    
  2458204.79283   15.381   0.12     
  2458204.79411   15.285   0.118    
  2458205.84024   15.188   0.107    
  2458205.84152   15.192   0.1      
  2458205.8428    15.321   0.102    
  2458206.79048   15.151   0.165    
  2458206.79175   15.283   0.195    
  2458207.78684   15.199   0.183    
  2458207.78812   15.599   0.208    
  2458210.78296   15.077   0.173    
  2458212.77366   15.306   0.161    
  2458213.78212   15.322   0.194    
  2458213.78467   15.468   0.216    
  2458213.80038   14.987   0.118    
  2458213.80165   15.577   0.185    
  2458213.80293   15.225   0.149    
  2458217.83541   15.261   0.12     
  2458217.83667   15.456   0.146    
  2458217.83793   15.289   0.13     
  2458222.8398    15.256   0.12     
  2458222.84108   15.258   0.11     
  2458222.84235   15.167   0.095    
  2458223.88881   15.206   0.107    
  2458223.89008   15.204   0.109    
  2458223.89136   15.103   0.096    
  2458224.91027   15.258   0.112    
  2458224.91154   15.225   0.115    
  2458224.91283   15.084   0.091    
  2458225.87586   15.170   0.102    
  2458225.87848   15.275   0.102    
  2458227.92415   15.352   0.157    
  2458227.93009   15.258   0.17     
  2458228.84405   15.425   0.117    
  2458228.84532   14.829   0.062    
  2458228.84658   15.278   0.093    
  2458229.81346   15.340   0.128    
  2458229.81474   15.316   0.126    
  2458229.81601   15.268   0.118    
  2458229.85104   15.332   0.098    
  2458229.85231   15.215   0.088    
  2458229.85359   15.162   0.097    
  2458230.87277   15.115   0.115    
  2458230.8741    15.301   0.117    
  2458230.87537   15.286   0.134    
  2458233.71221   15.254   0.156    
  2458233.71348   15.368   0.173    
  2458233.71474   15.502   0.182    
  2458235.90012   15.185   0.092    
  2458235.90141   15.221   0.118    
  2458235.90268   15.199   0.095    
  2458236.74186   15.172   0.136    
  2458236.74313   15.343   0.154    
  2458240.78034   15.510   0.185    
  2458240.78161   15.436   0.169    
  2458240.78289   15.154   0.148    
  2458300.75793   15.396   0.156    
  2458300.75919   15.508   0.19     
  2458300.80899   15.194   0.16     
  2458300.81027   15.116   0.115    
  2458305.67741   15.244   0.121    
  2458305.67869   15.203   0.128    
  2458306.62702   15.334   0.121    
  2458306.62833   15.231   0.127    
  2458306.62961   15.264   0.137    
  2458306.80403   15.169   0.103    
  2458306.8053    15.229   0.115    
  2458306.80658   15.152   0.112    
  2458309.82288   15.297   0.114    
  2458309.82417   15.392   0.128    
  2458309.82545   15.306   0.103    
  2458309.85      15.432   0.127    
  2458309.85128   15.261   0.128    
  2458310.76693   15.292   0.121    
  2458310.76821   15.378   0.148    
  2458311.72856   15.327   0.112    
  2458311.72985   15.280   0.092    
  2458311.73113   15.218   0.102    
  2458312.74439   15.104   0.097    
  2458312.74567   15.180   0.101    
  2458312.74696   15.402   0.13     
  2458313.72219   14.856   0.083    
  2458313.72347   14.840   0.07     
  2458313.72473   15.129   0.109    
  2458313.76398   15.295   0.11     
  2458313.76525   15.125   0.097    
  2458313.76653   15.137   0.084    
  2458314.74093   15.176   0.094    
  2458314.74221   15.380   0.115    
  2458314.74348   15.369   0.134    
  2458316.5137    15.311   0.101    
  2458316.51496   15.431   0.122    
  2458316.51624   15.121   0.103    
  2458316.74548   15.134   0.118    
  2458316.74675   15.186   0.139    
  2458316.74801   15.355   0.161    
  2458319.76209   15.312   0.136    
  2458319.76336   15.155   0.109    
  2458319.76464   15.316   0.13     
  2458319.77644   15.210   0.126    
  2458319.7777    15.089   0.101    
  2458319.77898   15.264   0.115    
  2458323.57299   15.523   0.205    
  2458323.57427   15.449   0.156    
  2458323.57554   15.134   0.135    
  2458328.65815   15.036   0.153    
  2458328.65943   15.362   0.212    
  2458328.66078   14.969   0.157    
  2458329.66826   15.240   0.161    
  2458329.66954   15.206   0.154    
  2458329.67081   15.255   0.146    
  2458334.60022   15.401   0.116    
  2458334.60151   15.131   0.101    
  2458334.60278   15.406   0.128    
  2458334.77717   15.365   0.166    
  2458334.77845   15.297   0.149    
  2458334.77972   15.244   0.115    
  2458335.5962    15.248   0.118    
  2458335.59748   15.293   0.138    
  2458335.59876   15.362   0.122    
  2458335.62718   15.294   0.104    
  2458335.62845   15.117   0.097    
  2458335.62972   15.230   0.105    
  2458335.80071   15.092   0.113    
  2458335.80197   15.382   0.142    
  2458335.80323   15.193   0.119    
  2458336.79525   15.212   0.116    
  2458336.79651   15.062   0.096    
  2458336.79778   15.427   0.161    
  2458338.76497   15.178   0.111    
  2458338.76623   15.155   0.119    
  2458338.76751   15.142   0.107    
  2458338.79362   15.202   0.114    
  2458338.79491   15.112   0.094    
  2458338.79619   15.456   0.132    
  2458339.62814   15.248   0.116    
  2458339.62942   15.409   0.125    
  2458339.63068   15.292   0.111    
  2458339.66691   15.365   0.114    
  2458339.66819   15.133   0.094    
  2458339.66945   15.235   0.118    
  2458340.6364    15.248   0.11     
  2458340.63768   15.237   0.113    
  2458340.63902   15.408   0.136    
  2458341.7241    15.389   0.147    
  2458341.72537   15.275   0.11     
  2458341.72663   15.150   0.103    
  2458341.78308   15.213   0.106    
  2458341.78435   15.288   0.118    
  2458341.78561   15.165   0.098    
  2458342.74962   15.341   0.136    
  2458342.7509    15.377   0.162    
  2458342.75217   15.208   0.124    
  2458342.7795    15.458   0.16     
  2458342.78076   15.510   0.145    
  2458342.78202   15.046   0.094    
  2458344.74226   15.138   0.116    
  2458344.74353   15.210   0.121    
  2458344.74479   15.299   0.121    
  2458344.74608   15.127   0.107    
  2458344.74735   15.360   0.127    
  2458344.7486    15.278   0.111    
  2458345.64262   15.190   0.079    
  2458345.6439    15.057   0.091    
  2458345.64517   15.322   0.142    
  2458345.73876   15.431   0.148    
  2458345.74004   15.230   0.151    
  2458345.74131   15.338   0.125    
  2458347.53449   14.931   0.077    
  2458347.53573   15.181   0.118    
  2458347.537     15.338   0.127    
  2458347.57714   15.099   0.082    
  2458347.57842   15.343   0.104    
  2458347.57969   15.182   0.1      
  2458354.56738   15.069   0.161    
  2458355.59405   15.091   0.173    
  2458355.59533   15.397   0.209    
  2458355.59659   15.323   0.167    
  2458358.66835   15.224   0.147    
  2458358.66963   15.422   0.165    
  2458358.67089   15.467   0.194    
  2458359.69825   15.297   0.187    
  2458360.49904   15.274   0.121    
  2458360.50031   15.189   0.107    
  2458360.50158   15.255   0.111    
  2458360.53396   15.222   0.098    
  2458360.53522   15.307   0.111    
  2458360.53649   15.320   0.107    
  2458360.68888   15.272   0.153    
  2458360.69016   15.243   0.146    
  2458360.69143   15.328   0.173    
  2458360.71648   15.094   0.126    
  2458360.71775   15.258   0.151    
  2458360.71901   15.330   0.173    
  2458361.57109   15.257   0.112    
  2458361.72877   15.365   0.168    
  2458362.72541   14.990   0.135    
  2458362.72669   15.157   0.142    
  2458363.69735   15.306   0.161    
  2458363.69863   15.315   0.152    
  2458363.69991   15.411   0.192    
  2458363.72139   15.232   0.108    
  2458363.72265   15.383   0.163    
  2458363.72392   15.281   0.111    
  2458364.69403   15.113   0.12     
  2458364.69531   15.296   0.153    
  2458364.69658   15.407   0.159    
  2458364.7177    15.218   0.108    
  2458364.71899   15.216   0.106    
  2458364.72027   15.142   0.119    
  2458365.68941   15.292   0.127    
  2458365.69068   15.323   0.12     
  2458365.69195   15.276   0.117    
  2458365.71789   14.847   0.082    
  2458365.71916   15.245   0.118    
  2458365.72042   15.217   0.117    
  2458366.68684   15.239   0.143    
  2458366.68811   15.274   0.139    
  2458366.68939   15.366   0.164    
  2458366.71038   15.179   0.11     
  2458366.71165   15.225   0.11     
  2458366.71293   15.259   0.12     
  2458367.57827   15.163   0.12     
  2458367.57955   15.262   0.131    
  2458367.58082   15.324   0.129    
  2458367.58986   15.332   0.106    
  2458367.59115   15.270   0.102    
  2458367.59241   15.333   0.12     
  2458368.6558    15.579   0.166    
  2458368.65708   15.113   0.106    
  2458368.65835   15.342   0.145    
  2458369.67981   15.175   0.138    
  2458369.68108   15.242   0.136    
  2458369.68235   15.273   0.154    
  2458370.59414   15.119   0.095    
  2458370.59542   15.023   0.075    
  2458370.59668   15.096   0.081    
  2458370.6097    15.274   0.135    
  2458370.61096   15.408   0.154    
  2458370.61223   15.368   0.152    
  2458371.61818   15.215   0.145    
  2458371.61946   15.100   0.141    
  2458371.62073   15.239   0.134    
  2458372.58351   15.444   0.13     
  2458372.58479   15.184   0.105    
  2458372.5861    15.260   0.102    
  2458372.60657   15.273   0.141    
  2458372.60784   15.257   0.128    
  2458372.60912   15.316   0.143    
  2458373.61448   15.255   0.137    
  2458373.61576   15.324   0.167    
  2458373.61704   15.251   0.139    
  2458375.51858   15.283   0.157    
  2458375.51984   15.432   0.174    
  2458375.52113   15.464   0.178    
  2458375.54951   15.261   0.109    
  2458375.55078   15.275   0.113    
  2458375.55206   15.349   0.124    
  2458376.53045   15.441   0.154    
  2458376.53176   15.410   0.169    
  2458376.53302   15.344   0.169    
  2458377.53083   15.384   0.145    
  2458377.53211   15.420   0.167    
  2458377.53338   15.171   0.11     
  2458382.67195   15.255   0.187    
  2458383.52865   15.541   0.184    
  2458383.52992   15.436   0.185    
  2458383.5312    15.216   0.174    
  2458384.55973   15.538   0.212    
  2458384.561     15.098   0.111    
  2458384.56226   15.201   0.153    
