HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457864.68548,2017-04-21.1812399,be,1.43,16.754,>16.754,99.990,-0.237,0.153,V
2457869.80130,2017-04-26.2969876,be,1.47,16.839,>16.839,99.990,-0.000,0.141,V
2457869.80259,2017-04-26.2982710,be,1.50,16.697,>16.697,99.990,-0.093,0.161,V
2457869.80388,2017-04-26.2995560,be,1.43,16.856,>16.856,99.990,-0.287,0.139,V
2457871.61375,2017-04-28.1094091,be,1.63,16.804,>16.804,99.990,-0.097,0.146,V
2457871.61503,2017-04-28.1106879,be,1.61,16.814,>16.814,99.990,0.340,0.144,V
2457871.61629,2017-04-28.1119530,be,1.65,16.721,>16.721,99.990,0.256,0.157,V
2457876.51447,2017-05-03.0100861,be,1.45,16.620,>16.620,99.990,-0.171,0.173,V
2457876.51573,2017-05-03.0113599,be,1.53,16.684,>16.684,99.990,0.007,0.163,V
2457876.51701,2017-05-03.0126290,be,1.44,16.604,>16.604,99.990,0.137,0.175,V
2457877.79235,2017-05-04.2879655,be,1.59,16.472,>16.472,99.990,0.099,0.198,V
2457877.79360,2017-05-04.2892232,be,1.47,16.711,>16.711,99.990,-0.068,0.159,V
2457877.79487,2017-05-04.2904878,be,1.59,16.613,>16.613,99.990,0.186,0.174,V
2457883.67251,2017-05-10.1681357,be,1.51,15.876,>15.876,99.990,-0.572,0.342,V
2457883.67380,2017-05-10.169425,be,1.64,15.896,>15.896,99.990,-0.042,0.336,V
2457883.67507,2017-05-10.1706913,be,1.50,15.916,>15.916,99.990,0.101,0.330,V
2457887.53706,2017-05-14.0327032,be,1.49,16.746,>16.746,99.990,-0.078,0.154,V
2457887.53833,2017-05-14.0339780,be,1.51,16.422,>16.422,99.990,-0.118,0.207,V
2457887.53959,2017-05-14.0352371,be,1.44,16.351,>16.351,99.990,0.428,0.221,V
2457890.50475,2017-05-17.0004344,be,1.60,16.867,>16.867,99.990,0.068,0.137,V
2457890.50603,2017-05-17.0017089,be,1.41,16.650,>16.650,99.990,0.063,0.168,V
2457890.50730,2017-05-17.0029861,be,1.52,16.721,>16.721,99.990,0.210,0.157,V
2457894.77023,2017-05-21.2659768,be,1.48,16.702,>16.702,99.990,-0.031,0.160,V
2457894.77148,2017-05-21.2672339,be,1.50,16.734,>16.734,99.990,0.066,0.155,V
2457894.77275,2017-05-21.2684990,be,1.52,16.558,>16.558,99.990,-0.583,0.183,V
2457896.66554,2017-05-23.1613208,be,1.56,16.725,>16.725,99.990,-0.179,0.157,V
2457896.66680,2017-05-23.1625806,be,1.64,16.794,>16.794,99.990,0.529,0.147,V
2457896.66807,2017-05-23.1638516,be,1.59,16.875,>16.875,99.990,-0.276,0.136,V
2457902.74579,2017-05-29.2417239,be,1.63,16.585,>16.585,99.990,0.043,0.178,V
2457902.74706,2017-05-29.2429857,be,1.56,16.666,>16.666,99.990,0.281,0.165,V
2457902.74832,2017-05-29.2442508,be,1.63,16.558,>16.558,99.990,-0.206,0.183,V
2457904.51198,2017-05-31.0079633,be,1.51,16.612,>16.612,99.990,-0.274,0.174,V
2457904.51325,2017-05-31.0092284,be,1.50,16.665,>16.665,99.990,-0.077,0.166,V
2457904.51451,2017-05-31.0104896,be,1.51,16.552,>16.552,99.990,-0.003,0.184,V
2457907.75308,2017-06-03.2491679,be,1.42,15.613,>15.613,99.990,0.381,0.436,V
2457907.75435,2017-06-03.2504379,be,1.44,15.926,>15.926,99.990,0.002,0.327,V
2457909.75291,2017-06-05.2490586,be,1.58,13.985,>13.985,99.990,-0.519,1.954,V
2457909.75416,2017-06-05.2503171,be,1.50,99.990,99.990,99.990,99.990,99.990,V
2457910.71100,2017-06-06.2071842,be,1.63,16.191,>16.191,99.990,-0.540,0.256,V
2457910.71227,2017-06-06.2084486,be,1.52,15.943,>15.943,99.990,0.480,0.322,V
2457911.67600,2017-06-07.1722173,be,1.60,16.200,>16.200,99.990,-1.113,0.254,V
2457911.67726,2017-06-07.1734803,be,1.62,16.061,>16.061,99.990,-0.306,0.289,V
2457911.67852,2017-06-07.1747456,be,1.57,16.084,>16.084,99.990,-0.055,0.283,V
2457914.68739,2017-06-10.1837307,be,1.49,15.796,>15.796,99.990,-0.155,0.369,V
2457914.68865,2017-06-10.1849945,be,1.47,15.813,>15.813,99.990,-0.102,0.363,V
2457914.68992,2017-06-10.1862582,be,1.57,15.830,>15.830,99.990,-0.262,0.357,V
2457916.65348,2017-06-12.1499040,be,1.48,16.415,>16.415,99.990,-0.435,0.208,V
2457916.65475,2017-06-12.1511690,be,1.51,16.222,>16.222,99.990,-0.386,0.249,V
2457916.65601,2017-06-12.1524317,be,1.49,16.135,>16.135,99.990,0.100,0.270,V
2457918.59274,2017-06-14.0892490,be,1.57,16.281,>16.281,99.990,0.269,0.236,V
2457918.59401,2017-06-14.0905230,be,1.60,16.232,>16.232,99.990,-0.622,0.247,V
2457918.59528,2017-06-14.0917853,be,1.62,16.189,>16.189,99.990,0.002,0.257,V
2457919.50002,2017-06-14.9965646,be,1.44,15.208,>15.208,99.990,0.449,0.633,V
2457919.50127,2017-06-14.9978197,be,1.47,15.059,>15.059,99.990,-1.511,0.727,V
2457919.50254,2017-06-14.9990869,be,1.41,15.234,>15.234,99.990,0.141,0.619,V
2457920.48341,2017-06-15.9800004,be,1.52,13.362,>13.362,99.990,3.462,3.468,V
2457926.62678,2017-06-22.1236799,be,1.61,15.286,>15.286,99.990,-0.940,0.589,V
2457926.62805,2017-06-22.1249512,be,1.71,14.759,>14.759,99.990,0.314,0.958,V
2457926.62931,2017-06-22.1262142,be,1.65,14.722,>14.722,99.990,-2.890,0.991,V
2457928.68433,2017-06-24.1813351,be,1.89,15.471,>15.471,99.990,0.152,0.497,V
2457928.68560,2017-06-24.1826005,be,1.86,15.342,>15.342,99.990,-0.111,0.560,V
2457928.68686,2017-06-24.1838660,be,1.80,14.004,>14.004,99.990,-4.104,1.922,V
2457929.63881,2017-06-25.1358704,be,1.82,15.107,>15.107,99.990,-1.176,0.695,V
2457929.64007,2017-06-25.1371304,be,1.74,14.232,>14.232,99.990,-1.960,1.556,V
2457929.64132,2017-06-25.1383828,be,1.71,14.422,>14.422,99.990,-1.294,1.307,V
2457934.68155,2017-06-30.1788975,be,1.46,16.760,>16.760,99.990,-0.059,0.152,V
2457934.68282,2017-06-30.1801666,be,1.59,16.635,>16.635,99.990,-0.178,0.170,V
2457934.68409,2017-06-30.1814304,be,1.59,16.600,>16.600,99.990,-0.243,0.176,V
2457937.61749,2017-07-03.1150166,be,1.61,16.341,>16.341,99.990,-0.282,0.223,V
2457937.61876,2017-07-03.1162909,be,1.55,16.412,>16.412,99.990,-0.516,0.209,V
2457937.62003,2017-07-03.1175516,be,1.60,16.250,>16.250,99.990,0.137,0.243,V
2457941.58348,2017-07-07.0812526,be,1.72,14.118,>14.118,99.990,1.331,1.729,V
2457941.58475,2017-07-07.0825175,be,1.86,13.795,>13.795,99.990,3.029,2.328,V
2457941.58603,2017-07-07.0837913,be,1.66,14.623,>14.623,99.990,0.045,1.086,V
2457942.62184,2017-07-08.1196762,be,1.48,15.892,>15.892,99.990,-0.332,0.337,V
2457942.62311,2017-07-08.1209410,be,1.41,16.038,>16.038,99.990,-0.233,0.295,V
2457942.62437,2017-07-08.1222040,be,1.54,15.918,>15.918,99.990,-0.687,0.329,V
2457945.64601,2017-07-11.1440427,be,1.53,16.128,>16.128,99.990,-0.163,0.271,V
2457945.64728,2017-07-11.1453116,be,1.49,16.091,>16.091,99.990,-0.341,0.281,V
2457945.64855,2017-07-11.1465767,be,1.46,16.093,>16.093,99.990,0.360,0.280,V
2457946.52204,2017-07-12.0201283,be,1.42,16.621,>16.621,99.990,-0.279,0.172,V
2457946.52330,2017-07-12.0213940,be,1.54,16.512,>16.512,99.990,0.134,0.191,V
2457946.52457,2017-07-12.0226577,be,1.48,16.736,>16.736,99.990,-0.069,0.155,V
2457952.63217,2017-07-18.1306785,be,1.55,16.608,>16.608,99.990,-0.104,0.174,V
2457952.63345,2017-07-18.1319516,be,1.51,16.619,>16.619,99.990,-0.388,0.173,V
2457952.63471,2017-07-18.1332225,be,1.52,16.784,>16.784,99.990,-0.182,0.148,V
2457955.59877,2017-07-21.0974818,be,1.46,16.588,>16.588,99.990,0.036,0.178,V
2457955.60003,2017-07-21.0987412,be,1.49,16.472,>16.472,99.990,0.087,0.198,V
2457955.60129,2017-07-21.1000025,be,1.48,16.398,>16.398,99.990,-0.215,0.212,V
2457959.60803,2017-07-25.1070299,be,1.53,16.630,>16.630,99.990,0.033,0.171,V
2457959.60930,2017-07-25.1082940,be,1.51,16.759,>16.759,99.990,-0.202,0.152,V
2457959.61056,2017-07-25.1095576,be,1.55,16.546,>16.546,99.990,-0.174,0.185,V
2457962.57362,2017-07-28.0728282,be,1.45,99.990,99.990,99.990,99.990,99.990,V
2457963.59755,2017-07-29.0968343,be,1.49,13.656,>13.656,99.990,-4.546,2.647,V
2457964.59017,2017-07-30.0895348,be,1.40,15.787,>15.787,99.990,-0.676,0.372,V
2457964.59143,2017-07-30.0907964,be,1.49,15.660,>15.660,99.990,0.286,0.418,V
2457964.59270,2017-07-30.0920603,be,1.43,15.749,>15.749,99.990,0.641,0.385,V
2457965.53878,2017-07-31.0382119,be,2.06,99.990,99.990,99.990,99.990,99.990,V
2457966.55859,2017-08-01.0580947,be,1.46,16.408,>16.408,99.990,0.061,0.210,V
2457966.55986,2017-08-01.0593648,be,1.55,16.404,>16.404,99.990,0.056,0.211,V
2457966.56112,2017-08-01.0606253,be,1.45,16.404,>16.404,99.990,0.401,0.210,V
2457969.56376,2017-08-04.0634869,be,1.47,16.139,>16.139,99.990,-0.355,0.269,V
2457969.56503,2017-08-04.0647503,be,1.53,16.192,>16.192,99.990,-0.129,0.256,V
2457969.56629,2017-08-04.0660164,be,1.45,16.095,>16.095,99.990,-0.773,0.280,V
2457972.56927,2017-08-07.0692226,be,1.42,15.891,>15.891,99.990,-0.516,0.338,V
2457972.57054,2017-08-07.0704841,be,1.43,15.873,>15.873,99.990,-0.615,0.343,V
2457972.57181,2017-08-07.0717534,be,1.49,15.789,>15.789,99.990,-0.140,0.371,V
2457974.54631,2017-08-09.0464035,be,1.55,16.115,>16.115,99.990,-0.064,0.275,V
2457974.54759,2017-08-09.0476768,be,1.56,16.007,>16.007,99.990,-0.470,0.303,V
2457974.54885,2017-08-09.0489431,be,1.54,16.023,>16.023,99.990,-0.189,0.299,V
2457979.54345,2017-08-14.0439104,be,1.48,16.657,>16.657,99.990,-0.169,0.167,V
2457979.54472,2017-08-14.0451752,be,1.45,16.693,>16.693,99.990,-0.016,0.161,V
2457979.54598,2017-08-14.0464390,be,1.45,16.704,>16.704,99.990,-0.202,0.160,V
2457984.53390,2017-08-19.0347211,be,1.49,16.741,>16.741,99.990,-0.124,0.154,V
2457984.53516,2017-08-19.0359915,be,1.49,16.705,>16.705,99.990,0.091,0.160,V
2457984.53642,2017-08-19.0372546,be,1.41,16.716,>16.716,99.990,0.108,0.158,V
2457999.48023,2017-09-02.9821027,be,1.49,15.624,>15.624,99.990,0.095,0.432,V
2457999.48151,2017-09-02.9833818,be,1.56,15.699,>15.699,99.990,-1.042,0.403,V
2457999.48279,2017-09-02.9846528,be,1.53,15.481,>15.481,99.990,1.672,0.493,V
2458002.47525,2017-09-05.9773146,be,2.42,14.909,>14.909,99.990,-0.467,0.835,V
2458002.47652,2017-09-05.9785907,be,2.44,14.486,>14.486,99.990,-0.044,1.231,V
2458105.86093,2017-12-18.3641571,be,1.58,15.268,>15.268,99.990,-1.029,0.599,V
2458106.86126,2017-12-19.3644385,be,1.72,15.210,>15.210,99.990,-0.571,0.633,V
2458106.86253,2017-12-19.3657141,be,1.73,15.043,>15.043,99.990,0.029,0.737,V
2458107.86225,2017-12-20.3653743,be,1.85,15.204,>15.204,99.990,-0.077,0.636,V
2458107.86365,2017-12-20.3667770,be,1.74,14.926,>14.926,99.990,-0.720,0.821,V
2458108.85941,2017-12-21.3624822,be,1.50,15.586,>15.586,99.990,-1.299,0.447,V
2458108.86095,2017-12-21.3640215,be,1.47,15.386,>15.386,99.990,-0.310,0.538,V
2458108.86242,2017-12-21.3654902,be,1.46,15.281,>15.281,99.990,-0.195,0.592,V
2458110.85761,2017-12-23.3605711,be,1.53,15.935,>15.935,99.990,-0.501,0.324,V
2458110.86024,2017-12-23.3632013,be,1.52,15.666,>15.666,99.990,-0.832,0.415,V
2458111.85134,2017-12-24.3542457,be,1.47,16.348,>16.348,99.990,-0.150,0.222,V
2458111.85305,2017-12-24.3559636,be,1.56,16.222,>16.222,99.990,-0.376,0.249,V
2458111.85477,2017-12-24.3576759,be,1.52,15.952,>15.952,99.990,-0.941,0.319,V
2458119.82819,2018-01-01.3306243,be,1.68,15.938,>15.938,99.990,-0.305,0.324,V
2458119.82978,2018-01-01.3322216,be,1.75,15.720,>15.720,99.990,-0.285,0.395,V
2458119.83144,2018-01-01.3338811,be,1.68,15.823,>15.823,99.990,0.028,0.359,V
2458120.82797,2018-01-02.3303449,be,1.54,15.660,>15.660,99.990,0.369,0.418,V
2458120.82966,2018-01-02.3320371,be,1.56,15.572,>15.572,99.990,-0.720,0.453,V
2458120.83127,2018-01-02.3336350,be,1.61,15.561,>15.561,99.990,-0.116,0.458,V
2458121.82567,2018-01-03.3279862,be,1.55,15.727,>15.727,99.990,-0.943,0.393,V
2458121.82728,2018-01-03.3295870,be,1.52,15.858,>15.858,99.990,-0.240,0.348,V
2458121.82893,2018-01-03.3312440,be,1.63,15.984,>15.984,99.990,-0.764,0.310,V
2458122.82172,2018-01-04.3239695,be,1.49,16.004,>16.004,99.990,-0.414,0.304,V
2458122.82340,2018-01-04.3256395,be,1.45,16.131,>16.131,99.990,-0.100,0.271,V
2458122.82503,2018-01-04.3272737,be,1.50,16.099,>16.099,99.990,-0.398,0.279,V
2458123.81261,2018-01-05.3147908,be,1.53,16.240,>16.240,99.990,-0.027,0.245,V
2458123.81389,2018-01-05.3160701,be,1.55,16.103,>16.103,99.990,-0.381,0.278,V
2458123.81516,2018-01-05.3173376,be,1.45,16.127,>16.127,99.990,0.239,0.272,V
2458124.81275,2018-01-06.3148604,be,1.59,16.142,>16.142,99.990,-0.302,0.268,V
2458124.81403,2018-01-06.3161423,be,1.44,16.415,>16.415,99.990,0.169,0.208,V
2458124.81529,2018-01-06.3174094,be,1.58,16.279,>16.279,99.990,-0.058,0.236,V
2458125.80897,2018-01-07.3110162,be,1.52,16.207,>16.207,99.990,0.163,0.252,V
2458125.81023,2018-01-07.3122813,be,1.53,16.043,>16.043,99.990,-0.525,0.294,V
2458125.81150,2018-01-07.3135496,be,1.57,16.080,>16.080,99.990,-0.066,0.284,V
2458126.80509,2018-01-08.3070710,be,1.51,16.261,>16.261,99.990,-0.322,0.240,V
2458126.80635,2018-01-08.3083371,be,1.47,16.296,>16.296,99.990,-0.156,0.233,V
2458126.80762,2018-01-08.3096003,be,1.40,16.315,>16.315,99.990,-0.318,0.229,V
2458127.80117,2018-01-09.3030835,be,1.54,16.415,>16.415,99.990,0.443,0.208,V
2458127.80244,2018-01-09.3043519,be,1.66,16.316,>16.316,99.990,0.155,0.228,V
2458127.80372,2018-01-09.3056317,be,1.56,16.363,>16.363,99.990,0.047,0.219,V
2458128.80126,2018-01-10.3031050,be,1.38,16.456,>16.456,99.990,0.211,0.201,V
2458128.80254,2018-01-10.3043855,be,1.49,16.492,>16.492,99.990,-0.401,0.194,V
2458128.80381,2018-01-10.3056612,be,1.41,16.420,>16.420,99.990,-0.125,0.207,V
2458130.79334,2018-01-12.2950472,be,1.63,16.441,>16.441,99.990,0.325,0.203,V
2458130.79462,2018-01-12.2963268,be,1.56,16.528,>16.528,99.990,-0.144,0.188,V
2458130.79589,2018-01-12.2975924,be,1.57,16.531,>16.531,99.990,0.002,0.187,V
2458132.79034,2018-01-14.2919074,be,1.51,16.556,>16.556,99.990,0.369,0.183,V
2458132.79161,2018-01-14.2931755,be,1.45,16.472,>16.472,99.990,-0.042,0.198,V
2458133.78623,2018-01-15.2877311,be,1.47,16.727,>16.727,99.990,0.055,0.156,V
2458133.78750,2018-01-15.2889978,be,1.54,16.663,>16.663,99.990,-0.256,0.166,V
2458133.78877,2018-01-15.2902640,be,1.48,16.670,>16.670,99.990,0.016,0.165,V
2458134.78621,2018-01-16.2876309,be,1.44,16.496,>16.496,99.990,-0.108,0.193,V
2458134.78747,2018-01-16.2889008,be,1.46,16.645,>16.645,99.990,-0.189,0.169,V
2458134.78875,2018-01-16.2901825,be,1.55,16.663,>16.663,99.990,0.309,0.166,V
2458135.78213,2018-01-17.2834824,be,1.48,16.642,>16.642,99.990,-0.326,0.169,V
2458135.78340,2018-01-17.2847540,be,1.49,16.641,>16.641,99.990,0.009,0.169,V
2458135.78467,2018-01-17.2860310,be,1.46,16.584,>16.584,99.990,0.020,0.178,V
2458136.77806,2018-01-18.2793473,be,1.49,16.674,>16.674,99.990,-0.263,0.164,V
2458136.77934,2018-01-18.2806193,be,1.52,16.598,>16.598,99.990,0.034,0.176,V
2458136.78060,2018-01-18.2818920,be,1.40,16.745,>16.745,99.990,-0.219,0.154,V
2458137.78967,2018-01-19.2908807,be,1.45,16.682,>16.682,99.990,0.103,0.163,V
2458137.79094,2018-01-19.2921461,be,1.55,16.515,>16.515,99.990,-0.033,0.190,V
2458138.78154,2018-01-20.2826721,be,1.49,16.530,>16.530,99.990,0.289,0.188,V
2458138.78280,2018-01-20.2839460,be,1.45,16.552,>16.552,99.990,0.177,0.184,V
2458138.78407,2018-01-20.2852116,be,1.51,16.732,>16.732,99.990,0.068,0.156,V
2458139.76974,2018-01-21.2708028,be,1.46,16.520,>16.520,99.990,0.103,0.189,V
2458139.77101,2018-01-21.2720765,be,1.46,16.591,>16.591,99.990,0.241,0.177,V
2458139.77228,2018-01-21.2733510,be,1.41,16.714,>16.714,99.990,-0.037,0.158,V
2458140.78109,2018-01-22.2820891,be,1.60,16.538,>16.538,99.990,0.145,0.186,V
2458140.78238,2018-01-22.2833660,be,1.52,16.868,>16.868,99.990,-0.399,0.137,V
2458140.78364,2018-01-22.2846326,be,1.42,16.495,>16.495,99.990,-0.238,0.194,V
2458141.76537,2018-01-23.2662795,be,1.52,16.622,>16.622,99.990,0.021,0.172,V
2458141.76663,2018-01-23.2675509,be,1.47,16.617,>16.617,99.990,-0.267,0.173,V
2458141.76791,2018-01-23.2688341,be,1.47,16.640,>16.640,99.990,0.160,0.169,V
2458142.76115,2018-01-24.2619868,be,1.41,16.607,>16.607,99.990,0.031,0.175,V
2458142.76241,2018-01-24.2632537,be,1.48,16.675,>16.675,99.990,0.104,0.164,V
2458142.76368,2018-01-24.2645248,be,1.54,16.571,>16.571,99.990,0.186,0.180,V
2458143.76085,2018-01-25.2616153,be,1.46,16.490,>16.490,99.990,-0.432,0.195,V
2458143.76211,2018-01-25.2628805,be,1.45,16.453,>16.453,99.990,0.077,0.201,V
2458143.76339,2018-01-25.2641542,be,1.44,16.695,>16.695,99.990,0.160,0.161,V
2458144.75661,2018-01-26.2572987,be,1.47,16.595,>16.595,99.990,0.046,0.177,V
2458144.75788,2018-01-26.2585733,be,1.47,16.667,>16.667,99.990,0.078,0.165,V
2458144.75916,2018-01-26.2598512,be,1.45,16.743,>16.743,99.990,0.039,0.154,V
2458145.75238,2018-01-27.2530004,be,1.51,16.682,>16.682,99.990,-0.166,0.163,V
2458145.75365,2018-01-27.2542670,be,1.48,16.398,>16.398,99.990,0.086,0.212,V
2458145.75491,2018-01-27.2555329,be,1.47,16.643,>16.643,99.990,0.010,0.169,V
2458146.82860,2018-01-28.3291391,be,1.50,16.670,>16.670,99.990,-0.049,0.165,V
2458146.82987,2018-01-28.3304116,be,1.60,16.787,>16.787,99.990,0.144,0.148,V
2458147.74783,2018-01-29.2483030,be,1.55,15.956,>15.956,99.990,-0.337,0.318,V
2458147.74908,2018-01-29.2495578,be,1.46,15.986,>15.986,99.990,-0.267,0.309,V
2458147.75036,2018-01-29.2508334,be,1.58,16.018,>16.018,99.990,-0.298,0.300,V
2458150.74386,2018-02-01.2441055,be,1.48,15.632,>15.632,99.990,-1.249,0.429,V
2458150.74514,2018-02-01.2453811,be,1.51,15.665,>15.665,99.990,-1.070,0.416,V
2458151.73928,2018-02-02.2394475,be,1.49,15.868,>15.868,99.990,-1.041,0.345,V
2458151.74055,2018-02-02.2407173,be,1.43,15.933,>15.933,99.990,-1.083,0.325,V
