# HJD             mag      mag_err  
  2458411.5436    15.586   0.148    
  2458412.50404   15.804   0.181    
  2458412.50526   15.852   0.192    
  2458414.52658   15.953   0.216    
  2458417.52138   15.735   0.185    
  2458417.5226    15.799   0.187    
  2458418.51838   15.953   0.157    
  2458418.51961   15.880   0.158    
  2458418.52082   16.091   0.197    
  2458419.5001    16.070   0.189    
  2458419.50133   16.084   0.199    
  2458423.49989   15.677   0.17     
  2458423.50112   15.593   0.205    
  2458423.50394   15.861   0.191    
  2458424.49938   15.787   0.19     
  2458424.50062   15.823   0.215    
  2458424.5019    16.024   0.208    
  2458532.88546   15.844   0.19     
  2458532.88789   15.781   0.215    
  2458537.8832    15.899   0.199    
  2458538.89106   15.793   0.213    
  2458547.89023   16.066   0.189    
  2458547.89151   15.893   0.164    
  2458547.89278   15.756   0.133    
  2458548.88545   15.993   0.159    
  2458548.88675   15.810   0.151    
  2458548.88802   15.741   0.133    
  2458549.86025   15.629   0.121    
  2458549.86154   15.797   0.14     
  2458549.86282   15.760   0.135    
  2458550.8595    15.707   0.151    
  2458550.86076   15.866   0.139    
  2458550.86203   15.789   0.14     
  2458551.87567   15.699   0.12     
  2458551.87694   16.038   0.165    
  2458551.87824   15.791   0.141    
  2458551.89397   15.841   0.165    
  2458552.86194   15.913   0.16     
  2458552.86321   16.004   0.174    
  2458552.86449   15.636   0.104    
  2458555.84489   15.806   0.145    
  2458555.84617   15.699   0.113    
  2458556.84403   15.836   0.141    
  2458556.8453    15.934   0.153    
  2458557.83926   15.699   0.135    
  2458557.84054   15.824   0.148    
  2458557.84181   15.528   0.098    
  2458558.83898   15.818   0.164    
  2458558.84031   15.989   0.178    
  2458558.84158   15.789   0.121    
  2458562.82522   15.620   0.202    
  2458565.82806   15.688   0.198    
  2458565.82927   15.736   0.219    
  2458565.83049   15.656   0.175    
  2458566.81981   15.721   0.213    
  2458567.81661   15.597   0.179    
  2458567.81917   15.629   0.176    
  2458573.79262   15.811   0.126    
  2458573.79388   15.534   0.132    
  2458573.79515   15.898   0.161    
  2458575.5292    15.826   0.116    
  2458575.53042   15.923   0.125    
  2458575.53164   15.856   0.156    
  2458576.78373   15.772   0.106    
  2458576.78501   15.621   0.113    
  2458576.78628   15.809   0.136    
  2458577.53101   15.767   0.134    
  2458577.56812   15.937   0.125    
  2458578.78227   15.892   0.156    
  2458578.78354   15.793   0.159    
  2458578.78481   15.777   0.145    
  2458579.79509   15.820   0.142    
  2458579.79631   15.779   0.111    
  2458580.77316   15.700   0.103    
  2458580.77451   15.612   0.113    
  2458580.77579   15.665   0.118    
  2458581.77946   15.888   0.143    
  2458581.78068   15.963   0.168    
  2458581.7819    15.837   0.14     
  2458583.50827   15.961   0.161    
  2458583.50949   15.812   0.133    
  2458583.51069   15.653   0.152    
  2458583.8807    15.761   0.136    
  2458583.88198   15.617   0.108    
  2458583.88327   15.767   0.121    
  2458584.75892   15.701   0.124    
  2458584.76019   15.722   0.135    
  2458584.76146   15.840   0.15     
  2458584.76489   15.792   0.167    
  2458585.50641   15.743   0.11     
  2458585.50762   15.706   0.11     
  2458585.50885   15.949   0.144    
  2458585.91831   15.759   0.145    
  2458585.92075   15.903   0.176    
  2458586.79905   16.012   0.146    
  2458586.80025   15.880   0.136    
  2458586.80147   15.855   0.136    
  2458587.82912   15.966   0.154    
  2458587.83034   15.727   0.128    
  2458587.83156   15.833   0.158    
  2458588.75233   15.937   0.196    
  2458588.7536    16.037   0.198    
  2458588.75487   15.915   0.183    
  2458589.76761   15.670   0.16     
  2458589.76889   16.050   0.199    
  2458590.85661   16.015   0.2      
  2458590.85782   15.856   0.148    
  2458590.85904   15.751   0.14     
  2458591.90049   16.101   0.176    
  2458594.84503   15.906   0.219    
  2458595.86013   15.810   0.203    
  2458595.86257   15.925   0.211    
  2458600.87081   15.916   0.148    
  2458600.87324   15.930   0.157    
  2458601.92409   15.733   0.164    
  2458601.92529   15.637   0.14     
  2458602.89317   15.878   0.149    
  2458602.89439   15.777   0.115    
  2458602.89561   15.663   0.124    
  2458603.87362   15.994   0.153    
  2458603.87485   15.811   0.134    
  2458603.87607   16.109   0.176    
  2458604.70948   15.705   0.127    
  2458604.71076   15.919   0.158    
  2458604.71204   15.779   0.147    
  2458605.70501   15.780   0.117    
  2458605.70629   15.952   0.156    
  2458605.70758   15.946   0.155    
  2458605.82947   15.991   0.17     
  2458605.83068   15.917   0.153    
  2458605.83191   15.947   0.159    
  2458607.70411   15.944   0.198    
  2458608.70102   15.705   0.128    
  2458608.70231   16.002   0.139    
  2458609.7188    15.743   0.12     
  2458609.72007   15.761   0.134    
  2458609.72135   15.812   0.136    
  2458609.72811   15.705   0.127    
  2458611.93529   15.717   0.132    
  2458611.93651   16.036   0.187    
  2458612.85433   16.063   0.172    
  2458612.85556   15.764   0.139    
  2458612.90792   16.061   0.186    
  2458612.90913   15.856   0.161    
  2458612.91034   15.849   0.153    
  2458613.87152   15.724   0.139    
  2458614.81554   15.808   0.13     
  2458615.42658   15.906   0.135    
  2458615.42779   15.920   0.155    
  2458615.429     16.113   0.187    
  2458615.6834    15.866   0.156    
  2458615.68584   15.558   0.111    
  2458616.41633   16.142   0.215    
  2458616.41755   15.841   0.162    
  2458616.41876   15.858   0.14     
  2458617.88288   15.832   0.144    
  2458617.88409   15.596   0.121    
  2458617.88531   15.957   0.194    
  2458618.73896   15.746   0.167    
  2458618.74024   15.677   0.162    
  2458618.89564   15.837   0.214    
  2458618.89685   15.988   0.183    
  2458619.91028   16.202   0.189    
  2458619.9115    15.792   0.143    
  2458622.5311    15.739   0.217    
  2458628.45014   15.874   0.188    
  2458628.45134   15.756   0.154    
  2458631.63092   15.872   0.153    
  2458631.63218   15.903   0.166    
  2458631.63344   15.941   0.186    
  2458631.83478   15.916   0.204    
  2458635.6328    15.768   0.135    
  2458635.63407   15.743   0.123    
  2458635.63533   15.955   0.16     
  2458635.72663   15.870   0.165    
  2458635.7279    15.778   0.148    
  2458635.72917   15.996   0.174    
  2458636.73449   15.757   0.105    
  2458636.73575   15.800   0.112    
  2458636.73701   15.789   0.145    
  2458637.73907   15.734   0.121    
  2458637.74029   15.862   0.127    
  2458637.7415    15.946   0.155    
  2458638.79164   15.928   0.219    
  2458638.79429   15.748   0.157    
  2458639.87098   15.932   0.218    
  2458640.83739   16.006   0.167    
  2458640.83898   15.809   0.147    
  2458640.84058   15.865   0.167    
  2458642.34432   15.755   0.12     
  2458642.34674   15.990   0.143    
  2458643.48059   15.826   0.122    
  2458643.48185   15.837   0.122    
  2458643.48307   15.914   0.143    
  2458644.60039   15.807   0.145    
  2458644.60166   15.615   0.13     
  2458645.60712   15.898   0.195    
  2458646.66598   15.738   0.166    
  2458646.66725   15.994   0.19     
  2458646.66853   15.884   0.192    
  2458648.33192   16.030   0.212    
  2458648.79092   15.914   0.185    
  2458648.79214   15.685   0.154    
  2458648.79335   15.658   0.161    
  2458655.30452   15.909   0.218    
  2458655.81494   15.461   0.145    
  2458657.55403   15.809   0.138    
  2458657.55531   15.721   0.133    
  2458657.55657   15.975   0.16     
  2458657.7381    15.994   0.196    
  2458657.81312   16.014   0.182    
  2458657.81434   15.842   0.175    
  2458657.81556   15.838   0.164    
  2458658.40264   15.782   0.127    
  2458658.40387   15.777   0.124    
  2458658.40508   15.796   0.129    
  2458659.50885   16.061   0.181    
  2458659.51007   15.958   0.189    
  2458659.51129   15.827   0.129    
  2458660.85331   15.937   0.14     
  2458660.85453   15.845   0.144    
  2458660.85576   15.915   0.163    
  2458661.43263   16.024   0.158    
  2458661.43384   15.805   0.111    
  2458661.43503   15.953   0.163    
  2458667.7364    15.989   0.18     
  2458667.73761   15.753   0.149    
  2458667.73883   15.834   0.17     
  2458667.78274   15.938   0.15     
  2458668.26584   15.871   0.132    
  2458668.26707   15.912   0.16     
  2458668.26829   15.832   0.122    
  2458668.41425   15.787   0.118    
  2458668.41546   15.891   0.135    
  2458668.41669   15.854   0.127    
  2458669.26471   15.695   0.121    
  2458669.26592   16.174   0.191    
  2458669.43286   15.780   0.116    
  2458669.4341    15.820   0.123    
  2458669.43532   15.741   0.096    
  2458669.84707   15.964   0.144    
  2458669.84835   15.898   0.149    
  2458669.84963   15.705   0.125    
  2458670.83318   15.659   0.105    
  2458670.8344    15.801   0.127    
  2458670.83561   15.891   0.166    
  2458671.66753   16.107   0.202    
  2458671.66876   16.144   0.188    
  2458671.66999   15.851   0.132    
  2458672.64151   16.025   0.197    
  2458673.26523   15.949   0.171    
  2458673.26645   16.035   0.177    
  2458673.26767   16.050   0.169    
  2458673.29209   15.710   0.129    
  2458673.73499   15.941   0.201    
  2458673.73621   15.771   0.138    
  2458674.56041   16.027   0.185    
  2458674.8364    15.754   0.112    
  2458677.28286   15.827   0.202    
  2458677.28809   15.834   0.208    
  2458683.73198   15.507   0.155    
  2458684.67857   15.801   0.17     
  2458686.3361    15.851   0.124    
  2458686.82289   15.647   0.215    
  2458687.67389   15.862   0.139    
  2458687.67511   15.868   0.133    
  2458687.67633   16.090   0.178    
  2458689.78215   16.096   0.198    
  2458689.78338   15.893   0.171    
  2458689.7846    15.786   0.148    
  2458690.48506   15.842   0.107    
  2458690.48627   15.867   0.113    
  2458690.48749   15.766   0.095    
  2458692.28567   15.939   0.168    
  2458692.2869    15.769   0.152    
  2458692.2881    15.884   0.17     
  2458692.62919   16.051   0.154    
  2458692.63047   15.762   0.127    
  2458692.63174   15.892   0.145    
  2458692.79524   15.805   0.179    
  2458692.79646   15.916   0.166    
  2458692.79768   16.021   0.172    
  2458693.6759    15.913   0.161    
  2458693.67712   15.949   0.142    
  2458693.67833   15.766   0.113    
  2458694.73336   15.793   0.156    
  2458694.73459   16.031   0.174    
  2458694.7358    16.012   0.206    
  2458694.77485   15.984   0.147    
  2458695.76767   15.835   0.151    
  2458695.76889   16.015   0.191    
  2458697.61738   15.802   0.13     
  2458697.61861   15.859   0.132    
  2458697.61983   15.809   0.14     
  2458697.78629   15.826   0.164    
  2458697.7875    15.965   0.185    
  2458698.61942   15.710   0.11     
  2458698.6207    15.686   0.135    
  2458698.62196   15.831   0.123    
  2458698.78668   16.035   0.185    
  2458698.78789   15.864   0.185    
  2458698.78911   16.124   0.193    
  2458699.31276   15.860   0.139    
  2458699.31397   15.873   0.12     
  2458699.31517   15.595   0.091    
  2458699.61182   15.756   0.12     
  2458699.61304   15.943   0.152    
  2458699.61426   15.888   0.141    
  2458700.27752   15.719   0.116    
  2458700.27873   15.776   0.12     
  2458700.27994   15.865   0.126    
  2458700.76323   15.889   0.134    
  2458700.76444   15.984   0.147    
  2458700.76566   15.745   0.12     
  2458700.7746    15.953   0.207    
  2458700.77703   15.886   0.204    
  2458701.68375   15.978   0.16     
  2458701.68496   15.912   0.153    
  2458701.68619   16.081   0.152    
  2458701.75376   15.940   0.193    
  2458701.75497   15.849   0.167    
  2458702.22785   16.040   0.189    
  2458702.22905   15.782   0.127    
  2458702.23027   16.057   0.2      
  2458702.71713   15.996   0.18     
  2458703.69386   16.042   0.19     
  2458703.77274   15.934   0.184    
  2458703.77396   15.923   0.197    
  2458712.5311    16.039   0.211    
  2458712.53232   15.751   0.155    
  2458715.55275   15.832   0.129    
  2458715.55397   15.822   0.12     
  2458715.55519   15.821   0.152    
  2458716.68023   15.823   0.153    
  2458716.68144   15.851   0.177    
  2458716.68266   15.746   0.136    
  2458718.50864   15.813   0.13     
  2458718.50996   15.597   0.106    
  2458718.51119   15.678   0.114    
  2458721.72234   15.897   0.193    
  2458721.72356   15.973   0.168    
  2458721.72478   16.018   0.182    
  2458722.71207   16.053   0.175    
  2458722.71335   15.786   0.14     
  2458722.71461   15.876   0.131    
  2458723.54102   15.844   0.147    
  2458723.54224   15.977   0.149    
  2458723.54346   15.800   0.126    
  2458724.32479   15.826   0.113    
  2458724.32599   15.953   0.137    
  2458724.32722   15.699   0.093    
  2458724.5264    15.953   0.119    
  2458724.52762   15.897   0.137    
  2458724.52885   15.755   0.117    
  2458725.44688   15.730   0.124    
  2458725.5252    15.903   0.123    
  2458725.52642   15.890   0.116    
  2458725.52764   15.829   0.141    
  2458726.52231   15.884   0.119    
  2458726.52353   16.110   0.182    
  2458726.52475   15.924   0.154    
  2458726.70872   16.023   0.217    
  2458727.51545   15.653   0.105    
  2458727.51672   15.929   0.161    
  2458727.518     15.753   0.103    
  2458727.68706   15.933   0.2      
  2458727.68829   15.803   0.166    
  2458728.43268   16.004   0.151    
  2458728.43403   15.852   0.128    
  2458728.43525   15.864   0.128    
  2458728.51005   16.036   0.173    
  2458728.51126   15.864   0.152    
  2458728.51248   16.018   0.171    
  2458728.69935   15.975   0.194    
  2458728.70056   15.835   0.174    
  2458728.70178   15.933   0.183    
  2458729.25511   15.801   0.115    
  2458729.25633   15.916   0.141    
  2458729.25754   15.858   0.13     
  2458730.24798   16.071   0.144    
  2458730.24919   15.951   0.162    
  2458730.2504    15.872   0.16     
  2458730.69503   15.873   0.157    
  2458730.69623   15.992   0.185    
  2458730.69746   15.783   0.156    
  2458731.69375   15.776   0.171    
  2458731.69497   15.920   0.188    
  2458731.69618   15.874   0.198    
  2458732.22041   15.927   0.176    
  2458738.51933   15.877   0.195    
  2458744.65133   15.695   0.181    
  2458744.6526    16.011   0.218    
  2458746.37163   15.938   0.206    
  2458747.3825    16.133   0.191    
  2458747.38373   15.710   0.144    
  2458747.38494   15.869   0.185    
  2458749.37      15.790   0.113    
  2458750.37972   16.029   0.142    
  2458750.38094   15.823   0.109    
  2458750.38216   15.804   0.127    
  2458752.30816   15.920   0.129    
  2458752.30937   15.939   0.159    
  2458752.31059   15.975   0.148    
  2458752.63118   16.046   0.193    
  2458752.63238   16.067   0.187    
  2458752.6336    16.094   0.211    
  2458754.36121   15.837   0.15     
  2458754.36243   16.017   0.154    
  2458754.36365   15.843   0.153    
  2458754.60347   15.963   0.196    
  2458754.60468   15.971   0.192    
  2458755.53524   15.846   0.131    
  2458755.53652   16.057   0.189    
  2458755.53779   15.857   0.133    
  2458756.58006   15.902   0.187    
  2458756.58127   15.915   0.184    
  2458756.58249   15.832   0.169    
  2458757.58534   15.861   0.169    
  2458758.35123   15.963   0.149    
  2458758.35244   15.940   0.165    
  2458758.35364   15.923   0.149    
  2458760.28595   15.943   0.148    
  2458760.28716   15.749   0.145    
  2458760.28836   15.904   0.17     
  2458769.56469   15.484   0.197    
  2458772.54679   15.715   0.203    
  2458773.56832   15.664   0.154    
  2458773.5696    15.985   0.209    
  2458773.57086   15.826   0.176    
  2458774.56643   16.020   0.18     
  2458774.56765   15.819   0.12     
  2458774.56886   15.755   0.115    
  2458775.56371   15.942   0.181    
  2458775.56498   16.008   0.198    
  2458776.56163   15.968   0.207    
  2458777.55681   15.800   0.126    
  2458777.55807   15.735   0.152    
  2458777.55934   15.722   0.142    
  2458778.55312   15.754   0.188    
  2458778.55438   15.848   0.168    
  2458778.55566   15.761   0.155    
  2458781.5258    16.011   0.167    
  2458781.52706   15.743   0.138    
  2458781.52834   15.942   0.18     
  2458782.52114   15.866   0.155    
  2458782.52235   15.877   0.139    
  2458782.52355   15.912   0.175    
  2458782.55062   15.947   0.171    
  2458782.55189   15.788   0.144    
  2458782.55316   15.777   0.158    
  2458783.26085   15.927   0.186    
  2458783.26228   15.956   0.171    
  2458783.51927   15.903   0.14     
  2458783.52053   16.114   0.203    
  2458783.52179   15.807   0.136    
  2458784.51713   15.748   0.166    
  2458786.25145   15.748   0.161    
  2458786.25514   15.957   0.159    
  2458786.25645   16.054   0.187    
  2458786.5053    16.077   0.219    
  2458786.50657   16.016   0.21     
  2458786.50783   16.021   0.219    
  2458787.25376   15.974   0.188    
  2458787.25497   15.998   0.212    
  2458787.25619   15.852   0.15     
  2458791.51168   15.799   0.204    
  2458791.51296   15.696   0.164    
  2458906.62502   15.939   0.151    
  2458906.62623   15.784   0.136    
  2458906.62744   15.866   0.174    
  2458908.86861   15.988   0.2      
  2458908.86988   16.071   0.203    
  2458908.87117   15.796   0.163    
  2458909.86797   15.980   0.199    
  2458909.87052   16.020   0.199    
  2458922.58985   15.831   0.206    
  2458922.59105   15.678   0.16     
  2458928.56928   16.026   0.2      
  2458928.57049   15.800   0.142    
  2458928.57172   15.885   0.145    
  2458930.56013   15.998   0.154    
  2458930.56135   16.002   0.148    
  2458930.56257   15.984   0.157    
  2458955.98058   15.201   0.198    
  2458958.94155   15.865   0.15     
  2458958.94277   15.799   0.147    
  2458958.944     15.899   0.17     
  2458960.94521   15.948   0.129    
  2458960.94642   15.849   0.168    
  2458962.93347   16.065   0.196    
  2458962.93469   15.753   0.137    
  2458962.93592   16.240   0.19     
  2458965.92183   15.719   0.12     
  2458965.92304   15.793   0.143    
  2458968.91637   15.931   0.174    
  2458968.91759   15.915   0.16     
  2458968.91882   15.810   0.147    
  2458973.90348   15.903   0.205    
  2458974.9633    15.933   0.185    
  2458974.96575   15.683   0.201    
  2458983.41268   16.048   0.202    
  2458983.41389   15.761   0.128    
  2458983.41512   15.752   0.143    
  2458984.89981   15.933   0.219    
  2458984.90102   15.935   0.186    
  2458985.54299   15.761   0.122    
  2458985.54423   15.957   0.166    
  2458985.54546   16.023   0.15     
  2458986.94866   15.815   0.162    
  2458986.94988   16.062   0.17     
  2458986.95111   16.041   0.192    
  2458990.86469   15.911   0.157    
  2458990.86589   15.908   0.158    
  2458990.8671    15.761   0.1      
  2458991.92619   15.861   0.144    
  2458991.92741   15.911   0.139    
  2458991.92862   16.012   0.18     
  2458993.85658   15.929   0.148    
  2458993.85779   15.766   0.127    
  2458993.85903   15.957   0.154    
  2458998.83064   15.944   0.13     
  2458998.83187   15.873   0.153    
  2458998.83307   16.227   0.197    
  2458999.85338   15.973   0.178    
  2458999.85459   15.989   0.17     
  2458999.85581   16.173   0.214    
  2459002.82582   15.890   0.212    
  2459013.786     16.216   0.197    
  2459013.78722   15.827   0.16     
  2459013.78844   15.864   0.136    
  2459018.38113   15.901   0.135    
  2459019.37873   15.967   0.159    
  2459022.77963   15.855   0.142    
  2459022.78085   15.797   0.142    
  2459022.78206   16.059   0.191    
  2459025.32353   15.866   0.156    
  2459025.32525   15.649   0.117    
  2459025.32685   15.885   0.156    
  2459031.30765   15.888   0.206    
  2459031.3089    15.884   0.209    
  2459031.31013   15.762   0.182    
  2459038.49865   15.669   0.18     
  2459038.49988   15.730   0.203    
  2459044.70964   15.753   0.105    
  2459044.71086   15.977   0.126    
  2459044.71208   15.991   0.154    
  2459045.80706   15.875   0.148    
  2459045.80827   15.949   0.161    
  2459045.80949   16.054   0.2      
  2459048.49291   15.947   0.148    
  2459048.49423   15.910   0.145    
  2459048.49546   15.844   0.129    
  2459049.3942    15.970   0.151    
  2459049.39543   15.810   0.104    
  2459049.39669   15.856   0.12     
  2459052.50896   15.894   0.128    
  2459052.51018   15.804   0.124    
  2459052.51141   15.810   0.112    
  2459056.50386   15.866   0.138    
  2459056.50595   16.149   0.188    
  2459069.76759   15.573   0.193    
  2459082.61077   15.583   0.179    
  2459086.3103    15.960   0.167    
  2459086.31163   15.789   0.145    
  2459086.31292   16.038   0.209    
  2459101.42254   15.974   0.151    
  2459101.42376   16.032   0.198    
  2459101.42498   15.944   0.173    
  2459112.36215   15.891   0.131    
  2459112.36337   15.904   0.115    
  2459112.3646    15.808   0.139    
  2459115.28239   15.951   0.187    
  2459115.28362   15.930   0.154    
  2459115.28482   15.704   0.147    
  2459126.59572   15.717   0.203    
  2459128.58777   15.963   0.159    
  2459128.58899   15.827   0.157    
  2459128.59021   16.061   0.19     
  2459129.59434   16.091   0.201    
  2459129.59555   16.153   0.217    
  2459129.59678   15.971   0.176    
  2459133.56622   15.933   0.163    
  2459142.58861   15.813   0.213    
  2459155.5009    15.741   0.179    
  2459258.8729    15.914   0.207    
  2459258.87414   15.817   0.193    
  2459258.87535   15.851   0.198    
  2459259.87226   16.043   0.209    
  2459259.87472   15.969   0.215    
  2459260.87658   15.871   0.187    
  2459260.87788   16.070   0.206    
  2459260.87918   15.986   0.194    
  2459265.86946   15.960   0.193    
  2459265.87076   16.109   0.216    
  2459265.87207   15.840   0.189    
  2459266.88026   15.741   0.142    
  2459266.88156   15.899   0.179    
  2459267.86378   15.825   0.155    
  2459267.86502   15.960   0.198    
  2459267.86625   15.713   0.148    
  2459268.87264   15.699   0.152    
  2459268.87396   15.583   0.135    
  2459268.87525   15.704   0.135    
  2459270.61127   15.456   0.098    
  2459270.61249   15.767   0.161    
  2459270.61374   15.496   0.133    
  2459277.83124   15.753   0.217    
  2459278.89439   15.748   0.202    
  2459283.80714   15.986   0.191    
  2459283.80837   16.016   0.193    
  2459285.62739   15.763   0.143    
  2459285.62984   15.914   0.147    
  2459285.8939    15.888   0.183    
  2459285.89521   15.717   0.122    
  2459285.89651   15.738   0.15     
  2459288.801     15.810   0.158    
  2459290.81928   15.865   0.183    
  2459290.82058   15.770   0.147    
  2459290.82188   15.809   0.149    
  2459290.83534   15.698   0.143    
  2459290.83665   15.971   0.2      
  2459290.83796   15.952   0.187    
  2459291.80011   15.832   0.165    
  2459291.80256   15.754   0.16     
  2459291.82652   15.784   0.156    
  2459291.82776   15.909   0.166    
  2459291.82899   15.774   0.154    
  2459292.62259   15.933   0.144    
  2459292.62382   15.991   0.178    
  2459292.62504   15.673   0.127    
  2459294.79645   15.902   0.181    
  2459294.79777   15.759   0.162    
  2459294.79907   15.739   0.154    
  2459295.53709   15.807   0.147    
  2459295.79886   15.923   0.166    
  2459295.80148   15.769   0.144    
  2459295.90672   15.624   0.135    
  2459295.90796   15.865   0.185    
  2459295.90918   15.818   0.166    
  2459296.61134   15.691   0.133    
  2459296.61257   15.946   0.149    
  2459296.61377   15.694   0.125    
  2459296.8099    15.780   0.185    
  2459296.81113   15.859   0.193    
  2459296.81234   15.744   0.169    
  2459298.58207   15.988   0.143    
  2459310.74408   15.678   0.124    
  2459310.7453    15.974   0.163    
  2459310.74652   15.916   0.181    
  2459311.81699   16.032   0.167    
  2459311.81819   15.895   0.152    
  2459311.81942   15.967   0.191    
  2459312.97655   15.961   0.167    
  2459312.97777   15.904   0.163    
  2459312.97898   15.817   0.11     
  2459314.53468   16.071   0.205    
  2459314.5359    16.006   0.169    
  2459315.54501   15.849   0.164    
  2459315.54627   15.998   0.195    
  2459315.54751   16.084   0.209    
  2459315.86541   15.814   0.125    
  2459315.90146   15.878   0.141    
  2459315.90267   15.718   0.132    
  2459315.90389   15.836   0.148    
  2459316.51303   15.872   0.121    
  2459316.51426   15.723   0.128    
  2459316.51548   15.909   0.137    
  2459316.55393   15.881   0.142    
  2459316.55516   15.718   0.116    
  2459316.55638   15.903   0.164    
  2459316.78218   15.718   0.133    
  2459316.87628   15.723   0.115    
  2459316.9035    15.698   0.123    
  2459316.90478   15.780   0.145    
  2459316.97715   15.992   0.188    
  2459316.97836   15.861   0.131    
  2459316.97957   15.847   0.178    
  2459319.73023   15.959   0.171    
  2459319.73146   15.704   0.149    
  2459319.73269   15.910   0.16     
  2459320.72544   15.850   0.161    
  2459320.72667   15.893   0.172    
  2459320.7279    15.878   0.162    
  2459321.52812   15.796   0.117    
  2459321.52935   16.020   0.146    
  2459321.53058   15.902   0.14     
  2459323.50561   15.773   0.155    
  2459323.50684   16.014   0.171    
  2459323.50807   15.747   0.149    
  2459323.54282   15.997   0.154    
  2459323.54404   16.023   0.177    
  2459323.54528   15.961   0.198    
  2459323.76508   16.028   0.179    
  2459323.76638   15.956   0.17     
