# hjd             mag      mag_err  
  2458305.48472   14.54    0.03035  
  2458068.8398    14.604   0.03145  
  2457889.63269   14.565   0.03077  
  2457575.4637    14.563   0.03074  
  2458204.7048    14.544   0.03041  
  2457560.47489   14.636   0.03204  
  2458229.71472   14.542   0.03038  
  2457663.89313   14.552   0.03055  
  2457436.58342   14.601   0.0314   
  2458081.76418   14.54    0.03035  
  2457933.49765   14.531   0.0302   
  2457830.69367   14.513   0.02991  
  2457737.73326   14.491   0.02956  
  2457478.68623   14.529   0.03017  
  2457787.72575   14.44    0.02878  
  2458173.73096   14.586   0.03113  
  2457457.67772   14.53    0.03018  
  2458162.71154   14.589   0.03119  
  2458182.72011   14.546   0.03045  
  2458102.7632    14.554   0.03058  
  2457925.52316   14.582   0.03106  
  2457426.73485   14.525   0.0301   
  2458202.76986   14.529   0.03017  
  2458236.58471   14.695   0.03317  
  2457713.7935    14.574   0.03092  
  2458083.80442   14.513   0.02991  
  2457750.71517   14.599   0.03136  
  2457668.88011   14.56    0.03068  
  2457768.86082   14.608   0.03152  
  2458223.73437   14.586   0.03113  
  2458067.83921   14.51    0.02986  
  2457699.80944   14.566   0.03079  
  2457917.55709   14.617   0.03169  
  2457903.59797   14.531   0.0302   
  2457446.76262   14.575   0.03094  
  2458056.84929   14.471   0.02924  
  2457858.70012   14.565   0.03077  
  2457536.55445   14.518   0.02999  
  2458188.71883   14.628   0.03189  
  2457689.83806   14.493   0.02959  
  2457781.64417   14.551   0.03053  
  2457882.54324   14.589   0.03119  
  2458213.68513   14.568   0.03082  
  2458171.68315   14.501   0.02971  
  2457431.66263   14.528   0.03015  
  2457846.75948   14.505   0.02978  
  2458174.63374   14.557   0.03063  
  2457425.8266    14.502   0.02973  
  2458190.75391   14.52    0.03002  
  2458214.65585   14.556   0.03062  
  2457773.79458   14.562   0.03072  
  2457864.52828   14.518   0.02999  
  2458172.73183   14.58    0.03103  
  2458206.77409   14.558   0.03065  
  2458111.81288   14.562   0.03072  
  2457439.74837   14.508   0.02982  
  2457697.81628   14.566   0.03079  
  2457746.76362   14.58    0.03103  
  2457690.83489   14.584   0.0311   
  2457453.82635   14.536   0.03028  
  2457726.73864   14.628   0.03189  
  2457778.62757   14.538   0.03031  
  2457568.48012   14.55    0.03051  
  2457808.79124   14.545   0.03043  
  2457835.74284   14.564   0.03075  
  2458069.84444   14.553   0.03057  
  2458207.74715   14.655   0.03239  
  2457755.66066   14.516   0.02995  
  2458183.64254   14.525   0.0301   
  2457477.77084   14.602   0.03142  
  2457813.6584    14.603   0.03144  
  2457828.71146   14.517   0.02997  
  2458091.84      14.55    0.03051  
  2458224.72982   14.644   0.03219  
  2457831.65933   14.498   0.02967  
  2457752.78107   14.601   0.0314   
  2458193.76594   14.582   0.03106  
  2458220.74225   14.525   0.0301   
  2457729.82038   14.543   0.0304   
  2458225.72914   14.551   0.03053  
  2458175.51003   14.593   0.03126  
  2457526.60606   14.54    0.03035  
  2458161.68908   14.564   0.03075  
  2457832.65839   14.496   0.02963  
  2457764.63896   14.497   0.02965  
  2458187.671     14.499   0.02968  
  2457429.75109   14.551   0.03053  
  2457894.62325   14.552   0.03055  
  2457709.78294   14.563   0.03074  
  2457706.79301   14.65    0.0323   
  2458166.62941   14.544   0.03041  
  2457447.56683   14.503   0.02974  
  2457422.78897   14.519   0.03     
  2457845.76061   14.555   0.0306   
  2458200.73388   14.566   0.03079  
  2457871.5461    14.52    0.03002  
  2458196.771     14.532   0.03022  
  2458243.66181   14.447   0.02888  
  2458033.88322   14.443   0.02882  
  2457945.47024   14.586   0.03113  
  2457938.49176   14.501   0.02971  
  2457791.63497   14.592   0.03124  
  2458198.78494   14.569   0.03084  
  2457794.84288   14.576   0.03096  
  2457724.77925   14.612   0.0316   
  2458076.8032    14.565   0.03077  
  2457666.8868    14.57    0.03086  
  2457761.66638   14.565   0.03077  
  2457817.66713   14.553   0.03057  
  2458041.87592   14.619   0.03172  
  2458108.7874    14.55    0.03051  
  2458195.74186   14.549   0.0305   
  2457721.79938   14.536   0.03028  
  2458180.84595   14.557   0.03063  
  2458211.61148   14.482   0.02941  
  2457800.56514   14.546   0.03045  
  2457911.58443   14.631   0.03194  
  2457874.67855   14.505   0.02978  
  2457479.6036    14.573   0.03091  
  2457695.82245   14.572   0.03089  
  2458075.82092   14.566   0.03079  
  2458185.70957   14.641   0.03213  
  2458121.7169    14.517   0.02997  
  2458163.72274   14.551   0.03053  
  2457797.72787   14.508   0.02982  
  2457840.55859   14.584   0.0311   
  2458157.75244   14.496   0.02963  
  2457824.74887   14.547   0.03046  
  2457851.64551   14.521   0.03003  
  2458053.83969   14.579   0.03101  
  2457869.66638   14.512   0.02989  
  2457671.87749   14.533   0.03023  
  2458048.85585   14.52    0.03002  
  2458072.80813   14.51    0.02986  
  2458186.69171   14.579   0.03101  
  2458194.76519   14.59    0.0312   
  2458071.79186   14.565   0.03077  
  2458191.76766   14.559   0.03067  
  2458197.77802   14.596   0.03131  
  2458263.61396   14.475   0.02931  
  2457779.70932   14.541   0.03036  
  2458047.85925   14.537   0.0303   
  2457905.58674   14.51    0.02986  
  2457567.50309   14.579   0.03101  
  2457849.75024   14.537   0.0303   
  2457770.62566   14.541   0.03036  
  2457669.87653   14.567   0.0308   
  2457471.54716   14.482   0.02941  
  2457826.58432   14.477   0.02934  
  2457445.82696   14.628   0.03189  
  2457743.80022   14.502   0.02973  
  2458199.73853   14.533   0.03023  
  2458301.51124   14.544   0.03041  
  2458201.77078   14.595   0.03129  
  2458160.71678   14.592   0.03124  
  2457727.73577   14.564   0.03075  
  2457804.66937   14.485   0.02946  
