# hjd             mag      mag_err  
  2457876.69854   14.207   0.02581  
  2458226.79759   14.372   0.02782  
  2457889.59406   14.343   0.02743  
  2457783.81148   14.339   0.02738  
  2458022.47702   14.356   0.0276   
  2457534.70628   14.256   0.02636  
  2457774.8519    14.367   0.02775  
  2457603.55166   14.25    0.02629  
  2458153.86261   14.363   0.02769  
  2457562.50268   14.35    0.02752  
  2458011.52473   14.358   0.02763  
  2458144.82452   14.374   0.02784  
  2458188.75125   14.36    0.02765  
  2458314.70104   14.359   0.02764  
  2458150.8066    14.424   0.02854  
  2458228.79252   14.36    0.02765  
  2457923.54687   14.324   0.02719  
  2457917.56497   14.337   0.02735  
  2457935.69465   14.367   0.02775  
  2457651.49814   14.365   0.02772  
  2458132.85297   14.375   0.02786  
  2457546.7544    14.367   0.02775  
  2458173.75497   14.338   0.02737  
  2458230.85195   14.365   0.02772  
  2458208.87839   14.451   0.02894  
  2457840.67078   14.351   0.02754  
  2457846.82157   14.385   0.02799  
  2457960.60525   14.356   0.0276   
  2458336.64747   14.372   0.02782  
  2458171.74864   14.416   0.02843  
  2457785.8404    14.365   0.02772  
  2457910.65067   14.332   0.02729  
  2457825.81402   14.225   0.02601  
  2457768.84919   14.271   0.02654  
  2458223.78806   14.327   0.02722  
  2457616.52045   14.249   0.02628  
  2457836.80525   14.351   0.02754  
  2457647.52051   14.228   0.02604  
  2457766.85744   14.255   0.02635  
  2457951.54935   14.328   0.02724  
  2457972.55903   14.33    0.02726  
  2457823.70977   14.268   0.0265   
  2458135.84402   14.379   0.02791  
  2458310.71884   14.368   0.02776  
  2458222.80553   14.386   0.02801  
  2458160.85827   14.359   0.02764  
  2457984.54292   14.37    0.02779  
  2457957.59244   14.341   0.0274   
  2458309.72271   14.342   0.02742  
  2457820.77623   14.348   0.0275   
  2457833.85326   14.37    0.02779  
  2458186.80988   14.389   0.02805  
  2458174.78034   14.366   0.02774  
  2457933.57014   14.365   0.02772  
  2457863.87231   14.283   0.02668  
  2458311.69213   14.337   0.02735  
  2458204.65308   14.371   0.0278   
  2457864.8263    14.412   0.02837  
  2457659.48148   14.229   0.02605  
  2458243.8829    14.342   0.02742  
  2457772.84067   14.308   0.02698  
  2458185.79929   14.378   0.0279   
  2457967.60783   14.345   0.02746  
  2458143.82453   14.323   0.02717  
  2457606.52523   14.257   0.02637  
  2457835.79226   14.381   0.02794  
  2457585.63712   14.29    0.02676  
  2458141.83184   14.389   0.02805  
  2457567.56653   14.369   0.02778  
  2458199.85143   14.362   0.02768  
  2458213.83296   14.377   0.02788  
  2457870.63328   14.343   0.02743  
  2458319.6969    14.31    0.02701  
  2458332.4766    14.366   0.02774  
  2457484.83282   14.371   0.0278   
  2458149.80683   14.376   0.02787  
  2457975.63257   14.325   0.0272   
  2458190.85464   14.4     0.0282   
  2458308.72937   14.342   0.02742  
  2457455.85127   14.365   0.02772  
  2457465.77645   14.232   0.02609  
  2457979.59085   14.332   0.02729  
  2457778.82482   14.338   0.02737  
  2458334.65522   14.341   0.0274   
  2458206.81587   14.382   0.02795  
  2457758.86146   14.266   0.02648  
  2457905.76464   14.392   0.02809  
  2458209.8398    14.408   0.02832  
  2458183.75529   14.375   0.02786  
  2457637.52162   14.331   0.02728  
  2457830.75452   14.395   0.02813  
  2458215.73716   14.377   0.02788  
  2457878.61777   14.215   0.0259   
  2457780.82468   14.353   0.02756  
  2457953.65317   14.343   0.02743  
  2457612.61063   14.264   0.02645  
  2457807.84743   14.367   0.02775  
  2457547.73851   14.372   0.02782  
  2458323.68898   14.431   0.02865  
  2458198.76505   14.35    0.02752  
  2458137.84058   14.372   0.02782  
  2457867.81676   14.251   0.0263   
  2458178.73593   14.368   0.02776  
  2457800.8362    14.187   0.0256   
  2458142.82881   14.368   0.02776  
  2458194.81379   14.339   0.02738  
  2457790.81231   14.369   0.02778  
  2458130.87117   14.456   0.02902  
  2457476.82918   14.4     0.0282   
  2458162.77383   14.362   0.02768  
  2458225.79833   14.362   0.02768  
  2458148.81504   14.372   0.02782  
  2457609.51068   14.278   0.02662  
  2458244.799     14.316   0.02708  
  2457799.76989   14.172   0.02544  
  2458017.49106   14.382   0.02795  
  2458182.72244   14.305   0.02695  
  2457853.71653   14.247   0.02626  
  2458340.60227   14.359   0.02764  
  2457796.79708   14.288   0.02674  
  2457806.8579    14.355   0.02759  
  2458229.79566   14.356   0.0276   
  2457915.65819   14.323   0.02717  
  2457655.49159   14.34    0.02739  
  2458211.91259   14.332   0.02729  
  2457529.73331   14.284   0.02669  
  2458136.84065   14.379   0.02791  
  2457827.87004   14.21    0.02584  
  2458187.81345   14.411   0.02836  
  2457844.85167   14.352   0.02755  
  2457911.74524   14.341   0.0274   
  2458123.86138   14.342   0.02742  
  2457873.57391   14.363   0.02769  
  2458134.84891   14.412   0.02837  
  2457595.67519   14.264   0.02645  
  2457886.76591   14.202   0.02576  
  2458172.74794   14.346   0.02747  
  2458164.77637   14.354   0.02757  
  2457946.56991   14.298   0.02686  
  2457856.72208   14.154   0.02526  
  2458236.61705   14.373   0.02783  
  2457575.59688   14.35    0.02752  
  2458180.82927   14.395   0.02813  
  2458175.74563   14.437   0.02873  
  2458158.86799   14.357   0.02761  
  2457906.75678   14.319   0.02712  
  2458138.83648   14.371   0.0278   
  2457802.87268   14.371   0.0278   
  2457633.56345   14.345   0.02746  
  2458210.81687   14.394   0.02812  
  2457781.81624   14.347   0.02748  
  2458191.83189   14.41    0.02834  
  2457851.81286   14.25    0.02629  
  2458203.70107   14.32    0.02713  
  2457942.69995   14.32    0.02713  
  2458201.81989   14.371   0.0278   
  2458197.73212   14.375   0.02786  
  2458338.64099   14.38    0.02792  
  2458227.80477   14.337   0.02735  
  2457479.89391   14.223   0.02599  
  2458217.77769   14.348   0.0275   
  2458192.82306   14.372   0.02782  
  2458166.76348   14.367   0.02775  
  2458165.78642   14.391   0.02808  
  2457834.79495   14.354   0.02757  
  2457457.81979   14.365   0.02772  
  2457794.78218   14.298   0.02686  
  2458305.5471    14.361   0.02767  
  2457970.61637   14.318   0.02711  
  2458216.7553    14.35    0.02752  
  2458139.83238   14.382   0.02795  
  2457619.59147   14.292   0.02679  
  2458306.73675   14.322   0.02716  
  2458220.71202   14.389   0.02805  
  2458176.86623   14.32    0.02713  
  2458207.79338   14.358   0.02763  
  2458212.83765   14.389   0.02805  
  2457903.81802   14.341   0.0274   
  2458240.87407   14.411   0.02836  
  2458163.77307   14.367   0.02775  
  2457850.82286   14.353   0.02756  
  2457620.52668   14.284   0.02669  
  2458303.73995   14.362   0.02768  
  2457555.66296   14.254   0.02634  
  2457787.79791   14.369   0.02778  
  2458145.81998   14.359   0.02764  
  2457816.84396   14.345   0.02746  
  2457944.5551    14.366   0.02774  
  2457838.67494   14.395   0.02813  
  2458189.84863   14.36    0.02765  
  2458193.7923    14.381   0.02794  
  2457522.74387   14.211   0.02585  
  2457560.51045   14.243   0.02621  
  2458196.78986   14.312   0.02703  
  2458233.74771   14.384   0.02798  
  2458205.66805   14.364   0.02771  
  2457804.8712    14.354   0.02757  
  2457880.71602   14.187   0.0256   
  2458329.65754   14.301   0.0269   
  2457559.74253   14.247   0.02626  
  2458133.84902   14.405   0.02827  
  2457902.68973   14.368   0.02776  
