# hjd           mag    mag_err
  2457575.74622 14.819 0.03579
  2458157.86006 14.801 0.03539
  2457803.84564 14.778 0.03489
  2458016.53074 14.765 0.03461
  2457812.76781 14.862 0.03678
  2458329.515   14.795 0.03526
  2457893.76354 14.846 0.03641
  2457951.60382 14.8   0.03537
  2457822.78631 14.824 0.03591
  2458181.75641 14.776 0.03484
  2458148.84439 14.897 0.03762
  2457566.63105 14.805 0.03548
  2458360.5621  14.852 0.03655
  2458144.85369 14.913 0.03802
  2457818.81911 14.838 0.03623
  2457871.63685 17.828 99.99  
  2457813.76332 14.832 0.03609
  2458159.83498 14.862 0.03678
  2457903.85247 14.876 0.03712
  2457769.86445 14.916 0.03809
  2457768.86864 14.785 0.03504
  2458021.48519 14.809 0.03557
  2457984.50493 14.862 0.03678
  2457546.56625 14.8   0.03537
  2457994.47275 14.77  0.03471
  2458024.51027 14.716 0.03359
  2458149.83998 14.779 0.03491
  2457771.86015 14.936 0.0386 
  2458183.80437 14.813 0.03566
  2457779.85387 14.87  0.03697
  2457786.83553 14.86  0.03674
  2458195.77502 14.838 0.03623
  2458332.50816 14.851 0.03653
  2458229.76971 14.846 0.03641
  2458201.87663 14.865 0.03686
  2457851.77873 14.762 0.03454
  2458186.79778 14.843 0.03634
  2458241.85015 14.776 0.03484
  2458011.54472 14.838 0.03623
  2457651.51424 14.795 0.03526
  2457790.8238  14.898 0.03765
  2457545.628   14.861 0.03676
  2457548.54621 14.893 0.03753
  2457865.78775 14.874 0.03707
  2457476.91601 14.833 0.03611
  2457852.70554 14.865 0.03686
  2457782.84521 14.82  0.03582
  2457617.60861 14.866 0.03688
  2457655.4998  14.853 0.03657
  2458216.79666 14.92  0.03819
  2457607.54165 14.795 0.03526
  2457966.66136 14.79  0.03515
  2458185.76783 14.945 0.03883
  2458190.89595 14.798 0.03532
  2457981.63117 14.851 0.03653
  2457862.68355 17.674 99.99  
  2457915.72677 14.815 0.0357 
  2457843.68257 14.787 0.03508
  2458226.80525 14.802 0.03541
  2457877.60933 17.586 99.99  
  2458007.52589 14.81  0.03559
  2458215.89765 14.872 0.03702
  2458147.84853 14.875 0.03709
  2458133.86848 14.933 0.03852
  2458001.52395 14.843 0.03634
  2458160.81643 14.842 0.03632
  2457660.50958 14.844 0.03636
  2458191.84962 14.908 0.03789
  2458323.67382 14.804 0.03546
  2458217.80369 14.806 0.0355 
  2457942.73034 14.825 0.03593
  2457946.68213 14.865 0.03686
  2458135.86428 14.818 0.03577
  2457604.65072 14.844 0.03636
  2457973.52884 14.875 0.03709
  2457455.85473 14.862 0.03678
  2458368.58338 14.79  0.03515
  2458165.80514 14.885 0.03733
  2457913.73824 14.758 0.03446
  2457457.82328 14.795 0.03526
  2457585.64162 14.769 0.03469
  2457623.62989 14.82  0.03582
  2457858.80023 14.819 0.03579
  2458182.75572 14.848 0.03646
  2458243.61842 14.813 0.03566
  2457669.48559 14.882 0.03726
  2457663.50268 14.799 0.03535
  2457561.73553 14.81  0.03559
  2457905.76118 14.813 0.03566
  2458032.49237 14.837 0.0362 
  2458230.85582 14.856 0.03664
  2458145.84947 14.798 0.03532
  2457777.87034 14.853 0.03657
  2457800.81787 14.897 0.03762
  2457643.54722 14.844 0.03636
  2457969.55797 14.741 0.0341 
  2457522.73576 14.794 0.03524
  2458023.50527 14.809 0.03557
  2458331.50404 14.835 0.03616
  2458319.70259 14.888 0.03741
  2458136.8602  14.819 0.03579
  2457634.55309 14.825 0.03593
  2457829.78076 14.825 0.03593
  2457957.66249 14.806 0.0355 
  2458171.782   14.843 0.03634
  2457801.82699 14.858 0.03669
  2457889.66686 14.846 0.03641
  2458150.83578 14.857 0.03667
  2457602.57546 14.841 0.03629
  2458233.73196 14.827 0.03597
  2458173.84941 14.811 0.03561
  2457879.76875 17.368 99.99  
  2457873.76785 14.8   0.03537
  2458222.75474 14.848 0.03646
  2458364.59431 14.856 0.03664
  2457934.62681 14.866 0.03688
  2458356.60347 14.851 0.03653
  2457835.83551 14.781 0.03495
  2457908.62512 14.877 0.03714
  2457557.49085 14.824 0.03591
  2458200.75276 14.813 0.03566
  2457619.50582 14.864 0.03683
  2457960.65172 14.84  0.03627
  2457882.63859 14.819 0.03579
  2458192.83036 14.875 0.03709
  2457626.51543 14.839 0.03625
  2458179.78787 14.782 0.03497
  2457767.86867 14.81  0.03559
  2458311.71591 14.857 0.03667
  2457480.8851  14.857 0.03667
  2457784.8404  14.806 0.0355 
  2457917.64724 14.87  0.03697
  2457610.51958 14.743 0.03414
  2457625.52272 14.824 0.03591
  2458196.81967 14.841 0.03629
  2458213.79492 14.895 0.03758
  2458197.80326 14.868 0.03693
  2457649.54947 14.891 0.03748
  2457593.71309 14.813 0.03566
  2458146.84889 14.744 0.03416
  2457935.51239 14.84  0.03627
  2457980.64967 14.89  0.03745
  2458358.60764 14.858 0.03669
  2458225.78652 14.861 0.03676
  2458194.8551  14.864 0.03683
  2458366.58677 14.865 0.03686
  2457827.72471 14.754 0.03437
  2458204.7562  14.806 0.0355 
  2458170.88144 14.791 0.03517
  2458205.70666 14.858 0.03669
  2457944.51342 14.841 0.03629
  2457972.67101 14.762 0.03454
  2457545.58443 14.836 0.03618
  2457622.63341 14.858 0.03669
  2457805.86607 14.827 0.03597
  2457595.5728  14.826 0.03595
  2457848.81976 14.815 0.0357 
  2457869.82732 14.779 0.03491
  2458224.8198  14.998 0.04022
  2457485.76044 14.876 0.03712
  2457902.71608 14.813 0.03566
  2458306.58275 14.868 0.03693
  2458174.80303 14.766 0.03463
  2458342.6674  14.868 0.03693
  2457630.5318  14.818 0.03577
  2458336.68298 14.836 0.03618
  2458005.58016 14.832 0.03609
  2457845.8062  14.864 0.03683
  2458333.50059 14.858 0.03669
  2457923.5707  14.855 0.03662
  2458198.80249 14.817 0.03575
  2458238.67343 14.852 0.03655
  2457807.77741 14.794 0.03524
  2458359.60843 14.78  0.03493
  2458000.47863 14.874 0.03707
  2458134.86445 14.867 0.0369 
  2458227.8163  14.779 0.03491
  2458162.80725 14.845 0.03639
  2457833.87676 14.766 0.03463
  2458025.51391 14.846 0.03641
  2457839.70074 14.849 0.03648
  2458305.59412 14.872 0.03702
  2458350.57865 14.822 0.03586
  2458363.59744 14.873 0.03705
  2457792.81864 14.795 0.03526
  2458187.83233 14.867 0.0369 
  2457854.86685 14.693 0.03313
  2458340.57971 14.84  0.03627
  2457567.75243 14.837 0.0362 
  2458220.71986 14.838 0.03623
  2458308.75276 14.753 0.03435
  2458010.5683  14.785 0.03504
  2458338.67652 14.852 0.03655
  2457657.52441 14.838 0.03623
  2457639.49791 14.818 0.03577
  2457834.88585 14.822 0.03586
  2457469.86761 14.786 0.03506
