HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458522.60971,2019-02-08.1083693,bF,1.42,16.718,16.382,0.161,1.017,0.149,g
2458522.71527,2019-02-08.2139216,bi,1.32,16.685,16.186,0.139,1.217,0.154,g
2458522.71649,2019-02-08.2151375,bi,1.42,16.669,16.205,0.143,1.197,0.156,g
2458522.71770,2019-02-08.2163543,bi,1.40,16.393,15.994,0.152,1.454,0.201,g
2458523.64968,2019-02-09.1482969,bE,1.44,16.477,16.072,0.151,1.353,0.186,g
2458523.65097,2019-02-09.1495854,bE,1.42,16.608,16.202,0.151,1.200,0.165,g
2458523.65224,2019-02-09.1508629,bE,1.41,16.694,16.008,0.117,1.434,0.153,g
2458523.67298,2019-02-09.1716024,bF,1.92,16.445,16.263,0.186,1.135,0.192,g
2458523.67427,2019-02-09.1728856,bF,1.52,16.523,16.243,0.170,1.156,0.179,g
2458523.67555,2019-02-09.1741651,bF,1.94,16.559,16.232,0.163,1.167,0.173,g
2458524.60987,2019-02-10.1084583,bF,1.43,16.755,16.350,0.152,1.048,0.144,g
2458524.61115,2019-02-10.1097344,bF,1.46,16.599,16.024,0.130,1.414,0.167,g
2458524.61245,2019-02-10.1110408,bF,1.46,16.786,16.293,0.140,1.104,0.140,g
2458524.61771,2019-02-10.1162924,bi,1.38,16.504,16.085,0.149,1.337,0.182,g
2458524.61893,2019-02-10.1175162,bi,1.39,16.864,16.147,0.114,1.263,0.131,g
2458524.62016,2019-02-10.1187458,bi,1.40,16.654,15.915,0.111,1.563,0.158,g
2458525.58992,2019-02-11.0884716,bF,1.94,16.412,>16.412,99.990,0.749,0.198,g
2458525.59119,2019-02-11.0897399,bF,1.53,16.388,16.198,0.185,1.205,0.202,g
2458525.59245,2019-02-11.0910054,bF,1.49,16.444,>16.444,99.990,0.724,0.192,g
2458525.66745,2019-02-11.1660038,bE,1.44,16.656,15.974,0.117,1.480,0.158,g
2458525.66873,2019-02-11.1672806,bE,1.43,16.657,16.340,0.164,1.057,0.158,g
2458525.66999,2019-02-11.1685408,bE,1.46,16.600,16.317,0.169,1.080,0.166,g
2458525.77346,2019-02-11.2720150,bj,1.96,16.475,16.149,0.163,1.260,0.187,g
2458525.77468,2019-02-11.2732271,bj,1.99,16.474,16.295,0.186,1.102,0.187,g
2458525.77590,2019-02-11.2744439,bj,1.96,16.539,16.263,0.171,1.134,0.176,g
2458526.64026,2019-02-12.1387765,bF,1.96,16.653,16.242,0.151,1.157,0.158,g
2458526.64153,2019-02-12.1400475,bF,1.96,16.486,16.203,0.170,1.198,0.185,g
2458526.64281,2019-02-12.1413245,bF,1.99,16.629,16.310,0.164,1.087,0.162,g
2458526.67239,2019-02-12.1709108,bi,1.39,16.672,16.190,0.141,1.214,0.156,g
2458526.67361,2019-02-12.1721284,bi,1.42,16.781,16.157,0.124,1.250,0.141,g
2458526.67483,2019-02-12.1733472,bi,1.36,16.900,16.102,0.105,1.317,0.126,g
2458527.63163,2019-02-13.1301127,bF,2.15,16.848,16.154,0.116,1.255,0.133,g
2458527.63290,2019-02-13.1313814,bF,2.20,16.195,>16.195,99.990,0.543,0.242,g
2458527.63416,2019-02-13.1326504,bF,2.22,16.298,>16.298,99.990,0.980,0.220,g
2458527.67135,2019-02-13.1698326,bi,1.37,16.691,16.146,0.133,1.264,0.153,g
2458527.67257,2019-02-13.1710516,bi,1.41,16.739,16.039,0.115,1.395,0.146,g
2458527.67379,2019-02-13.1722694,bi,1.41,16.598,16.079,0.136,1.345,0.167,g
2458527.81276,2019-02-13.3112422,bj,2.08,16.397,16.162,0.177,1.244,0.201,g
2458527.81398,2019-02-13.3124553,bj,2.07,16.589,16.008,0.129,1.435,0.168,g
2458527.81520,2019-02-13.3136721,bj,2.07,16.484,16.338,0.192,1.059,0.185,g
2458528.72342,2019-02-14.2218576,bj,2.02,16.525,16.262,0.173,1.135,0.178,g
2458528.72464,2019-02-14.2230803,bj,2.02,16.569,16.321,0.175,1.076,0.171,g
2458528.72585,2019-02-14.2242945,bj,2.03,16.610,15.864,0.111,1.639,0.165,g
2458528.75514,2019-02-14.2535861,bE,1.50,16.638,16.283,0.159,1.114,0.161,g
2458528.75641,2019-02-14.2548468,bE,1.44,16.600,16.093,0.138,1.327,0.166,g
2458528.75768,2019-02-14.2561209,bE,1.92,16.557,16.311,0.175,1.086,0.173,g
2458529.62229,2019-02-15.1207041,bi,1.41,16.435,16.117,0.164,1.298,0.194,g
2458529.62352,2019-02-15.1219303,bi,1.44,16.383,16.148,0.177,1.261,0.203,g
2458529.62473,2019-02-15.1231483,bi,1.46,16.361,16.063,0.167,1.364,0.207,g
2458529.71227,2019-02-15.2106791,bF,2.00,16.336,>16.336,99.990,0.757,0.212,g
2458529.71352,2019-02-15.2119317,bF,2.01,16.455,16.291,0.189,1.105,0.190,g
2458529.71480,2019-02-15.2132053,bF,2.01,16.456,16.367,0.203,1.031,0.190,g
2458529.86269,2019-02-15.3610981,bF,2.05,16.473,16.298,0.187,1.099,0.187,g
2458529.86395,2019-02-15.3623572,bF,2.01,16.556,16.479,0.205,0.930,0.173,g
2458529.86524,2019-02-15.3636399,bF,2.04,16.564,16.332,0.178,1.065,0.172,g
2458530.59458,2019-02-16.0929630,bF,1.93,16.335,>16.335,99.990,0.846,0.212,g
2458530.59585,2019-02-16.0942312,bF,1.38,16.176,>16.176,99.990,0.984,0.246,g
2458530.59713,2019-02-16.0955164,bF,1.94,16.336,16.041,0.167,1.393,0.212,g
2458530.68051,2019-02-16.1788829,bi,1.49,16.390,16.141,0.175,1.270,0.202,g
2458530.68172,2019-02-16.1800971,bi,1.43,16.469,16.107,0.158,1.310,0.188,g
2458530.68295,2019-02-16.1813243,bi,1.47,16.354,16.327,0.214,1.070,0.209,g
2458530.85914,2019-02-16.3575127,bi,1.39,16.685,15.962,0.113,1.498,0.154,g
2458530.86035,2019-02-16.3587274,bi,1.40,16.935,15.881,0.083,1.613,0.122,g
2458530.86158,2019-02-16.3599442,bi,1.43,16.641,15.949,0.116,1.515,0.160,g
2458531.69933,2019-02-17.1976789,bF,2.02,16.100,>16.100,99.990,0.789,0.264,g
2458531.70060,2019-02-17.1989461,bF,1.99,16.239,>16.239,99.990,1.070,0.232,g
2458531.70186,2019-02-17.2002069,bF,2.03,15.953,>15.953,99.990,1.027,0.302,g
2458531.77278,2019-02-17.2711296,bE,1.42,16.420,16.081,0.161,1.341,0.196,g
2458531.77410,2019-02-17.2724515,bE,1.46,16.246,16.065,0.186,1.362,0.230,g
2458531.77537,2019-02-17.2737158,bE,1.43,16.516,16.248,0.172,1.150,0.180,g
2458531.87043,2019-02-17.3687725,bj,2.06,16.506,16.474,0.214,0.934,0.182,g
2458531.87165,2019-02-17.3699894,bj,2.05,16.362,16.107,0.174,1.311,0.207,g
2458531.87286,2019-02-17.3712062,bj,2.00,16.431,>16.431,99.990,0.837,0.194,g
2458532.68632,2019-02-18.1846290,bj,2.05,15.969,15.911,0.208,1.569,0.298,g
2458532.68753,2019-02-18.1858513,bj,2.02,15.918,>15.918,99.990,1.053,0.312,g
2458532.68875,2019-02-18.1870656,bj,2.03,15.793,>15.793,99.990,1.270,0.350,g
2458532.79785,2019-02-18.2961712,bi,1.51,15.965,15.960,0.218,1.500,0.299,g
2458532.79907,2019-02-18.2973811,bi,1.46,15.949,>15.949,99.990,0.929,0.303,g
2458532.80029,2019-02-18.2985990,bi,1.43,16.069,>16.069,99.990,0.722,0.271,g
2458533.72825,2019-02-19.2265336,bE,1.90,16.073,>16.073,99.990,1.112,0.270,g
2458533.72953,2019-02-19.2278082,bE,1.91,15.984,>15.984,99.990,0.727,0.293,g
2458533.73080,2019-02-19.2290832,bE,1.90,15.916,>15.916,99.990,1.208,0.312,g
2458533.74843,2019-02-19.2467185,bj,2.02,15.799,>15.799,99.990,0.474,0.348,g
2458533.74965,2019-02-19.2479363,bj,2.01,15.915,>15.915,99.990,0.513,0.313,g
2458533.75087,2019-02-19.2491484,bj,2.03,15.809,>15.809,99.990,0.923,0.345,g
2458534.64036,2019-02-20.1386047,bi,1.41,16.110,>16.110,99.990,1.046,0.261,g
2458534.64158,2019-02-20.1398255,bi,1.47,16.170,16.130,0.212,1.282,0.247,g
2458534.64279,2019-02-20.1410421,bi,1.39,15.990,15.852,0.193,1.657,0.292,g
2458534.73902,2019-02-20.2372728,bF,2.09,15.746,>15.746,99.990,0.161,0.365,g
2458534.74029,2019-02-20.2385440,bF,2.06,15.847,>15.847,99.990,1.191,0.333,g
2458534.74155,2019-02-20.2398055,bF,2.07,15.722,>15.722,99.990,0.842,0.374,g
2458535.80345,2019-02-21.3016687,bj,2.07,15.695,>15.695,99.990,0.749,0.383,g
2458535.80467,2019-02-21.3028891,bj,2.11,15.906,>15.906,99.990,0.453,0.315,g
2458535.80588,2019-02-21.3041070,bj,2.08,15.723,>15.723,99.990,0.224,0.373,g
2458535.80713,2019-02-21.3053525,bi,1.49,15.843,>15.843,99.990,1.080,0.334,g
2458535.80835,2019-02-21.3065751,bi,1.39,15.957,>15.957,99.990,1.441,0.301,g
2458535.80957,2019-02-21.3077947,bi,1.45,16.042,>16.042,99.990,1.228,0.278,g
2458536.81751,2019-02-22.3157023,bj,2.03,15.851,>15.851,99.990,0.568,0.332,g
2458536.81873,2019-02-22.3169170,bj,2.07,15.791,>15.791,99.990,1.053,0.351,g
2458536.81995,2019-02-22.3181349,bj,2.03,15.987,>15.987,99.990,0.555,0.293,g
2458536.83245,2019-02-22.3306340,bi,1.42,16.154,16.121,0.213,1.293,0.251,g
2458536.83367,2019-02-22.3318532,bi,1.44,16.126,15.921,0.182,1.555,0.257,g
2458536.83488,2019-02-22.3330668,bi,1.48,16.094,15.742,0.159,1.833,0.265,g
2458537.58647,2019-02-23.0846271,bi,1.44,16.468,16.334,0.194,1.062,0.188,g
2458537.58767,2019-02-23.0858400,bi,1.37,16.460,16.204,0.174,1.198,0.189,g
2458537.58890,2019-02-23.0870589,bi,1.47,16.462,16.213,0.175,1.189,0.189,g
2458537.85069,2019-02-23.3488428,bi,1.41,16.122,>16.122,99.990,1.009,0.258,g
2458537.85190,2019-02-23.3500599,bi,1.38,16.127,>16.127,99.990,0.918,0.257,g
2458537.85312,2019-02-23.3512793,bi,1.40,16.155,>16.155,99.990,1.116,0.251,g
2458537.86931,2019-02-23.3674673,bj,2.00,15.885,>15.885,99.990,1.033,0.321,g
2458537.87053,2019-02-23.3686829,bj,1.99,15.992,>15.992,99.990,0.912,0.291,g
2458537.87174,2019-02-23.3699010,bj,1.98,15.972,>15.972,99.990,1.213,0.297,g
2458538.62305,2019-02-24.1211850,bj,2.00,16.570,16.252,0.164,1.147,0.171,g
2458538.62427,2019-02-24.1224076,bj,2.00,16.330,>16.330,99.990,0.929,0.213,g
2458538.62549,2019-02-24.1236232,bj,2.01,16.356,15.962,0.153,1.497,0.208,g
2458538.67638,2019-02-24.1745093,bi,1.41,16.676,16.033,0.122,1.402,0.155,g
2458538.67760,2019-02-24.1757296,bi,1.39,16.409,16.176,0.177,1.230,0.198,g
2458538.85849,2019-02-24.3566149,bE,1.43,16.285,>16.285,99.990,0.974,0.222,g
2458538.85976,2019-02-24.3578853,bE,1.91,16.452,16.153,0.167,1.255,0.191,g
2458538.86112,2019-02-24.3592424,bE,1.53,16.205,15.994,0.181,1.454,0.239,g
2458538.87696,2019-02-24.3750815,bF,2.04,16.029,>16.029,99.990,0.972,0.281,g
2458538.87823,2019-02-24.3763518,bF,2.05,16.208,>16.208,99.990,0.886,0.239,g
2458538.87950,2019-02-24.3776295,bF,2.07,16.130,>16.130,99.990,0.927,0.256,g
2458539.58500,2019-02-25.0831024,bj,2.05,16.408,16.217,0.184,1.183,0.199,g
2458539.58622,2019-02-25.0843333,bj,2.04,16.432,16.404,0.214,0.996,0.194,g
2458539.58744,2019-02-25.0855557,bj,2.03,16.438,16.214,0.179,1.187,0.193,g
2458539.62582,2019-02-25.1239260,bi,1.42,16.743,16.067,0.118,1.359,0.146,g
2458539.62704,2019-02-25.1251467,bi,1.43,16.685,15.842,0.101,1.672,0.154,g
2458539.62826,2019-02-25.1263650,bi,1.42,16.616,16.269,0.160,1.129,0.164,g
2458539.78235,2019-02-25.2804487,bj,2.06,16.356,15.957,0.152,1.504,0.208,g
2458539.78356,2019-02-25.2816635,bj,2.07,16.278,16.066,0.181,1.361,0.224,g
2458539.78477,2019-02-25.2828778,bj,2.06,16.273,15.982,0.168,1.469,0.225,g
2458539.81193,2019-02-25.3100311,bi,1.47,16.308,>16.308,99.990,1.059,0.218,g
2458539.81315,2019-02-25.3112501,bi,1.39,16.549,15.937,0.125,1.532,0.174,g
2458539.81437,2019-02-25.3124692,bi,1.47,16.368,16.104,0.172,1.314,0.206,g
2458540.64354,2019-02-26.1416211,bi,1.44,16.528,16.285,0.176,1.112,0.178,g
2458540.64476,2019-02-26.1428402,bi,1.48,16.679,16.120,0.131,1.294,0.155,g
2458540.64598,2019-02-26.1440594,bi,1.47,16.566,16.121,0.146,1.292,0.172,g
2458540.68860,2019-02-26.1866706,bF,1.98,16.501,16.338,0.189,1.059,0.182,g
2458540.68987,2019-02-26.1879464,bF,2.00,16.728,16.096,0.123,1.324,0.148,g
2458540.69114,2019-02-26.1892152,bF,1.98,16.482,16.437,0.211,0.966,0.186,g
2458540.83753,2019-02-26.3356005,bE,1.47,16.523,16.184,0.161,1.220,0.179,g
2458540.83884,2019-02-26.3369090,bE,1.43,16.669,16.326,0.161,1.071,0.156,g
2458540.84010,2019-02-26.3381739,bE,1.45,16.628,16.236,0.153,1.163,0.162,g
2458541.68012,2019-02-27.1781659,bE,1.40,16.783,16.090,0.116,1.330,0.141,g
2458541.68138,2019-02-27.1794370,bE,1.44,16.728,16.044,0.117,1.388,0.148,g
2458541.68265,2019-02-27.1807070,bE,1.39,16.668,16.174,0.139,1.232,0.156,g
2458541.72496,2019-02-27.2230112,bj,2.00,16.315,16.027,0.169,1.410,0.216,g
2458541.72618,2019-02-27.2242342,bj,2.02,16.462,16.034,0.148,1.401,0.189,g
2458541.72739,2019-02-27.2254498,bj,1.98,16.403,16.318,0.203,1.078,0.199,g
2458541.85627,2019-02-27.3543200,bE,1.44,16.762,16.231,0.135,1.168,0.143,g
2458541.85755,2019-02-27.3556020,bE,1.43,16.488,16.417,0.206,0.985,0.185,g
2458541.85883,2019-02-27.3568711,bE,1.44,16.653,16.058,0.127,1.370,0.159,g
2458542.66766,2019-02-28.1656803,bE,1.40,16.640,16.094,0.133,1.325,0.160,g
2458542.66893,2019-02-28.1669475,bE,1.41,16.644,16.138,0.138,1.273,0.160,g
2458542.67029,2019-02-28.1683155,bE,1.43,16.708,16.034,0.118,1.401,0.151,g
2458542.77897,2019-02-28.2769921,bF,2.20,99.990,99.990,99.990,99.990,99.990,g
2458542.78025,2019-02-28.2782710,bF,2.19,99.990,99.990,99.990,99.990,99.990,g
2458542.78151,2019-02-28.2795340,bF,2.21,99.990,99.990,99.990,99.990,99.990,g
2458542.84377,2019-02-28.3417912,bE,1.42,16.713,16.271,0.147,1.125,0.150,g
2458542.84504,2019-02-28.3430574,bE,1.41,16.595,16.355,0.176,1.042,0.167,g
2458542.84631,2019-02-28.3443201,bE,1.46,16.753,15.955,0.106,1.507,0.145,g
2458543.66057,2019-03-01.1585739,bi,1.41,16.755,16.176,0.129,1.228,0.144,g
2458543.66179,2019-03-01.1597861,bi,1.42,16.758,16.142,0.125,1.268,0.144,g
2458543.66301,2019-03-01.1610064,bi,1.36,16.875,15.983,0.097,1.468,0.129,g
2458543.78705,2019-03-01.2850459,bj,1.95,16.496,16.030,0.143,1.406,0.183,g
2458543.78826,2019-03-01.2862592,bj,1.97,16.469,16.226,0.176,1.174,0.188,g
2458543.78948,2019-03-01.2874761,bj,1.98,16.487,16.126,0.158,1.288,0.185,g
2458543.85085,2019-03-01.3488406,bE,1.51,16.581,16.190,0.153,1.214,0.169,g
2458543.85212,2019-03-01.3501096,bE,1.93,16.627,16.048,0.129,1.384,0.162,g
2458543.85339,2019-03-01.3513848,bE,1.91,16.650,16.167,0.141,1.239,0.159,g
2458544.84126,2019-03-02.3392363,bj,1.99,16.692,16.194,0.139,1.209,0.153,g
2458544.84248,2019-03-02.3404542,bj,1.99,16.547,16.352,0.184,1.046,0.175,g
2458544.84371,2019-03-02.3416753,bj,1.99,16.312,16.189,0.196,1.214,0.217,g
2458544.85005,2019-03-02.3480230,bE,1.49,16.725,16.072,0.121,1.353,0.148,g
2458544.85132,2019-03-02.3492872,bE,1.45,16.943,16.134,0.105,1.279,0.121,g
2458544.85259,2019-03-02.3505553,bE,1.44,16.678,16.025,0.121,1.413,0.155,g
2458545.85721,2019-03-03.3551472,bE,1.53,15.967,>15.967,99.990,0.719,0.298,g
2458546.83686,2019-03-04.3348109,bE,1.52,16.759,16.044,0.114,1.389,0.144,g
2458546.83814,2019-03-04.3360605,bE,1.43,16.576,16.077,0.139,1.347,0.170,g
2458546.83939,2019-03-04.3373212,bE,1.45,16.664,16.001,0.120,1.443,0.157,g
2458546.87463,2019-03-04.3725442,bF,2.00,16.546,16.051,0.139,1.379,0.175,g
2458546.87590,2019-03-04.3738140,bF,1.98,16.473,16.347,0.196,1.050,0.187,g
2458546.87718,2019-03-04.3750913,bF,1.98,16.472,16.368,0.200,1.030,0.187,g
2458547.80962,2019-03-05.3075170,bE,1.47,16.737,16.189,0.133,1.215,0.147,g
2458547.81090,2019-03-05.3087932,bE,1.42,16.589,16.277,0.165,1.120,0.168,g
2458547.81217,2019-03-05.3100622,bE,1.46,16.609,16.038,0.130,1.396,0.165,g
2458547.85010,2019-03-05.3479979,bj,1.97,16.298,16.150,0.192,1.259,0.220,g
2458547.85132,2019-03-05.3492208,bj,1.97,16.521,16.268,0.174,1.130,0.179,g
2458547.85254,2019-03-05.3504377,bj,1.97,16.478,16.236,0.176,1.163,0.186,g
2458548.78566,2019-03-06.2835331,bE,2.03,16.612,16.097,0.137,1.322,0.165,g
2458548.78692,2019-03-06.2847995,bE,1.99,16.526,16.300,0.178,1.097,0.178,g
2458548.78819,2019-03-06.2860613,bE,2.04,16.629,16.210,0.150,1.192,0.162,g
2458548.85743,2019-03-06.3552961,bF,2.02,16.548,16.291,0.174,1.105,0.174,g
2458548.85878,2019-03-06.3566534,bF,2.18,16.504,16.202,0.167,1.199,0.182,g
2458548.86006,2019-03-06.3579263,bF,2.04,16.499,16.094,0.151,1.326,0.183,g
2458549.74732,2019-03-07.2451714,bE,1.42,16.759,16.110,0.121,1.306,0.144,g
2458549.74858,2019-03-07.2464363,bE,1.36,16.763,16.189,0.130,1.215,0.143,g
2458549.74986,2019-03-07.2477099,bE,1.44,16.546,16.220,0.163,1.181,0.175,g
2458549.77327,2019-03-07.2711231,bF,2.07,16.467,16.044,0.149,1.388,0.188,g
2458549.77454,2019-03-07.2723895,bF,2.07,16.674,16.204,0.143,1.197,0.156,g
2458549.77580,2019-03-07.2736531,bF,2.08,16.568,16.454,0.198,0.952,0.171,g
2458550.75793,2019-03-08.2557542,bE,1.96,16.771,16.039,0.112,1.395,0.142,g
2458550.75923,2019-03-08.2570597,bE,1.94,16.702,16.000,0.115,1.446,0.151,g
2458550.76050,2019-03-08.2583353,bE,1.94,16.693,16.157,0.134,1.251,0.153,g
2458550.77245,2019-03-08.2702807,bF,2.12,16.474,16.420,0.209,0.982,0.187,g
2458550.77373,2019-03-08.2715604,bF,2.10,16.481,16.353,0.196,1.045,0.186,g
2458550.77501,2019-03-08.2728388,bF,2.11,16.362,16.321,0.212,1.075,0.207,g
2458551.75330,2019-03-09.2511159,bE,1.46,16.711,16.163,0.133,1.244,0.150,g
2458551.75457,2019-03-09.2523831,bE,1.45,16.707,16.059,0.121,1.370,0.151,g
2458551.75590,2019-03-09.2537113,bE,1.42,16.649,16.065,0.128,1.361,0.159,g
2458552.77822,2019-03-10.2760050,bi,1.47,16.771,16.124,0.121,1.290,0.142,g
2458552.77943,2019-03-10.2772181,bi,1.39,16.817,16.249,0.130,1.149,0.136,g
2458552.78064,2019-03-10.2784362,bi,1.43,16.490,16.004,0.140,1.441,0.184,g
2458552.82354,2019-03-10.3213240,bj,1.98,16.362,16.313,0.210,1.084,0.207,g
2458552.82475,2019-03-10.3225375,bj,2.02,16.491,16.083,0.151,1.338,0.184,g
2458552.82597,2019-03-10.3237565,bj,2.00,16.474,16.315,0.190,1.082,0.187,g
2458553.53414,2019-03-11.0319179,bF,1.94,16.575,16.382,0.184,1.017,0.170,g
2458553.53542,2019-03-11.0331946,bF,1.95,16.610,16.300,0.165,1.097,0.165,g
2458553.53669,2019-03-11.0344709,bF,2.04,16.770,16.111,0.120,1.305,0.142,g
2458553.61590,2019-03-11.1136760,bE,1.45,16.585,16.085,0.139,1.336,0.169,g
2458553.61716,2019-03-11.1149432,bE,1.41,16.750,16.078,0.119,1.345,0.145,g
2458553.61845,2019-03-11.1162293,bE,1.89,16.579,16.091,0.140,1.329,0.170,g
2458554.57907,2019-03-12.0768314,bi,1.41,16.536,16.084,0.145,1.338,0.177,g
2458554.58029,2019-03-12.0780528,bi,1.97,16.524,16.270,0.174,1.127,0.179,g
2458554.58151,2019-03-12.0792673,bi,1.49,16.578,16.266,0.165,1.131,0.170,g
2458554.63777,2019-03-12.1355206,bF,1.98,16.576,16.044,0.135,1.388,0.170,g
2458554.63903,2019-03-12.1367913,bF,1.98,16.838,16.058,0.107,1.371,0.134,g
2458554.64032,2019-03-12.1380734,bF,2.01,16.758,16.188,0.130,1.216,0.144,g
2458555.59697,2019-03-13.0947017,bi,1.46,16.711,16.071,0.122,1.354,0.150,g
2458555.59819,2019-03-13.0959233,bi,1.46,16.661,16.130,0.135,1.283,0.157,g
2458555.59941,2019-03-13.0971378,bi,1.46,16.804,16.047,0.110,1.385,0.138,g
2458555.63775,2019-03-13.1354773,bF,1.94,16.523,16.126,0.153,1.287,0.179,g
2458555.63901,2019-03-13.1367424,bF,1.95,16.710,16.291,0.150,1.105,0.150,g
2458555.64028,2019-03-13.1380179,bF,1.95,16.873,16.115,0.110,1.301,0.130,g
2458556.50405,2019-03-14.0017802,bj,1.99,16.165,>16.165,99.990,1.025,0.248,g
2458556.50950,2019-03-14.0072203,bj,1.98,16.258,>16.258,99.990,1.022,0.228,g
2458556.75323,2019-03-14.2509534,bj,2.02,16.566,16.309,0.174,1.087,0.172,g
2458556.75446,2019-03-14.2521831,bj,2.02,16.418,16.208,0.181,1.194,0.197,g
2458556.75568,2019-03-14.2533929,bj,1.99,16.469,16.407,0.208,0.994,0.188,g
2458556.77511,2019-03-14.2728206,bE,1.49,16.659,16.195,0.143,1.208,0.158,g
2458556.77638,2019-03-14.2740987,bE,1.46,16.700,16.160,0.134,1.247,0.152,g
2458556.77766,2019-03-14.2753741,bE,1.45,16.590,16.266,0.163,1.132,0.168,g
2458557.56234,2019-03-15.0600442,bj,2.03,16.199,16.023,0.187,1.415,0.241,g
2458557.56356,2019-03-15.0612666,bj,2.03,16.333,16.232,0.200,1.167,0.213,g
2458557.56478,2019-03-15.0624843,bj,2.04,16.340,16.155,0.185,1.254,0.211,g
2458557.74529,2019-03-15.2429935,bj,2.06,16.408,>16.408,99.990,0.820,0.199,g
2458557.74651,2019-03-15.2442160,bj,2.06,16.371,>16.371,99.990,0.813,0.206,g
2458557.74774,2019-03-15.2454363,bj,2.01,16.573,16.160,0.150,1.248,0.171,g
2458558.49488,2019-03-15.9925664,bF,2.27,15.577,>15.577,99.990,0.701,0.427,g
2458558.49616,2019-03-15.9938437,bF,2.21,15.701,>15.701,99.990,1.312,0.381,g
2458558.49854,2019-03-15.9962275,bi,2.12,16.055,>16.055,99.990,0.448,0.275,g
2458558.49975,2019-03-15.9974372,bi,2.09,16.016,>16.016,99.990,0.970,0.285,g
2458558.50097,2019-03-15.9986565,bi,2.07,16.056,>16.056,99.990,0.765,0.275,g
2458559.59401,2019-03-17.0916814,bi,1.38,16.407,15.973,0.147,1.482,0.199,g
2458559.59523,2019-03-17.0929,bi,1.34,16.419,16.216,0.182,1.185,0.197,g
2458559.59644,2019-03-17.0941121,bi,1.31,16.298,>16.298,99.990,1.064,0.220,g
2458559.66909,2019-03-17.1667611,bj,2.02,16.247,>16.247,99.990,1.151,0.230,g
2458559.67031,2019-03-17.1679832,bj,2.01,16.244,>16.244,99.990,1.152,0.231,g
2458559.67153,2019-03-17.1692030,bj,2.02,16.116,>16.116,99.990,1.272,0.260,g
2458560.58241,2019-03-18.0800664,bF,2.03,16.250,16.249,0.220,1.149,0.230,g
2458560.58369,2019-03-18.0813435,bF,2.03,16.149,>16.149,99.990,0.958,0.252,g
2458560.58497,2019-03-18.0826298,bF,2.02,16.318,16.283,0.213,1.114,0.216,g
2458560.84317,2019-03-18.3408218,bj,1.97,16.523,16.173,0.159,1.232,0.179,g
2458560.84440,2019-03-18.3420504,bj,1.96,16.417,16.321,0.201,1.075,0.197,g
2458560.84562,2019-03-18.3432706,bj,1.96,16.506,16.243,0.173,1.156,0.181,g
2458561.77498,2019-03-19.2726230,bE,1.93,16.075,>16.075,99.990,1.087,0.270,g
2458561.77625,2019-03-19.2738943,bE,1.93,16.101,>16.101,99.990,1.154,0.264,g
2458561.77752,2019-03-19.2751666,bE,1.92,15.969,15.834,0.194,1.684,0.297,g
2458561.79683,2019-03-19.2944722,bj,2.07,15.947,>15.947,99.990,1.304,0.304,g
2458561.79804,2019-03-19.2956888,bj,2.15,15.823,>15.823,99.990,0.058,0.340,g
2458561.79927,2019-03-19.2969159,bj,2.09,15.800,>15.800,99.990,0.182,0.348,g
2458562.57646,2019-03-20.0740859,bi,1.38,15.970,>15.970,99.990,0.734,0.297,g
2458562.57768,2019-03-20.0753106,bi,1.36,15.866,>15.866,99.990,1.084,0.327,g
2458562.57891,2019-03-20.0765324,bi,1.39,15.877,>15.877,99.990,1.474,0.324,g
2458563.58661,2019-03-21.0842245,bi,1.35,15.824,>15.824,99.990,1.178,0.340,g
2458563.58783,2019-03-21.0854486,bi,1.41,15.704,>15.704,99.990,0.947,0.380,g
2458563.58905,2019-03-21.0866634,bi,1.42,15.966,>15.966,99.990,0.224,0.298,g
2458564.59673,2019-03-22.0943309,bi,1.38,16.091,>16.091,99.990,1.083,0.266,g
2458564.59794,2019-03-22.0955406,bi,1.34,16.012,15.929,0.203,1.543,0.286,g
2458564.59916,2019-03-22.0967680,bi,1.37,16.072,>16.072,99.990,0.781,0.270,g
2458564.62278,2019-03-22.1203795,bj,2.01,15.844,>15.844,99.990,1.056,0.334,g
2458564.62399,2019-03-22.1215950,bj,2.01,15.794,>15.794,99.990,0.988,0.350,g
2458564.62521,2019-03-22.1228140,bj,2.04,15.786,>15.786,99.990,0.477,0.352,g
2458565.69638,2019-03-23.1939662,bi,1.45,16.135,>16.135,99.990,1.113,0.255,g
2458565.69760,2019-03-23.1951875,bi,1.44,16.299,16.046,0.174,1.386,0.220,g
2458565.69882,2019-03-23.1964063,bi,1.40,16.032,>16.032,99.990,1.106,0.281,g
2458565.72589,2019-03-23.2234769,bF,2.41,16.226,16.196,0.214,1.207,0.235,g
2458565.72716,2019-03-23.2247506,bF,2.48,15.950,>15.950,99.990,0.729,0.303,g
2458565.72843,2019-03-23.2260261,bF,2.49,16.167,>16.167,99.990,0.782,0.248,g
2458566.71046,2019-03-24.2080509,bi,1.38,16.295,16.105,0.185,1.312,0.220,g
2458566.71168,2019-03-24.2092667,bi,1.39,16.013,>16.013,99.990,1.302,0.286,g
2458566.71290,2019-03-24.2104861,bi,1.39,16.151,>16.151,99.990,1.064,0.252,g
2458566.71415,2019-03-24.2117362,bj,1.99,16.106,>16.106,99.990,1.006,0.262,g
2458566.71537,2019-03-24.2129553,bj,2.01,16.064,>16.064,99.990,1.080,0.272,g
