HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457481.73183,2016-04-03.2293009,bh,1.45,15.595,12.272,0.011,47.320,0.478,V
2457486.64599,2016-04-08.1432063,bh,1.39,15.610,12.256,0.011,48.047,0.474,V
2457486.64728,2016-04-08.1444972,bh,1.45,15.585,12.253,0.011,48.153,0.480,V
2457486.64857,2016-04-08.1457820,bh,1.35,15.630,12.281,0.011,46.912,0.459,V
2457522.67723,2016-05-14.1732922,bh,1.36,14.843,12.314,0.022,45.503,0.931,V
2457522.67853,2016-05-14.1745864,bh,1.34,14.676,12.216,0.024,49.847,1.063,V
2457522.67982,2016-05-14.1758851,bh,1.36,14.678,12.256,0.024,48.030,1.065,V
2457546.49370,2016-06-06.9897746,bh,1.51,15.583,12.242,0.011,48.635,0.481,V
2457546.49499,2016-06-06.9910590,bh,1.53,15.594,12.271,0.011,47.408,0.481,V
2457546.49629,2016-06-06.9923619,bh,1.48,15.642,12.255,0.011,48.081,0.463,V
2457548.50942,2016-06-09.0055219,bh,2.02,15.541,12.255,0.012,48.064,0.495,V
2457548.51072,2016-06-09.0068221,bh,2.04,15.569,12.290,0.012,46.550,0.481,V
2457548.51201,2016-06-09.0081093,bh,1.89,15.527,12.251,0.012,48.277,0.503,V
2457557.48185,2016-06-17.9781391,bh,1.63,15.519,12.267,0.012,47.570,0.506,V
2457557.48314,2016-06-17.9794298,bh,1.51,15.478,12.275,0.012,47.176,0.529,V
2457557.48442,2016-06-17.9807203,bh,1.65,15.488,12.266,0.012,47.565,0.515,V
2457561.67710,2016-06-22.1735082,bh,1.54,15.414,12.266,0.013,47.579,0.547,V
2457561.67840,2016-06-22.1748140,bh,1.52,15.446,12.275,0.012,47.172,0.529,V
2457561.67968,2016-06-22.1760958,bh,1.58,15.470,12.303,0.013,46.017,0.523,V
2457566.59850,2016-06-27.0950755,bh,1.39,15.646,12.257,0.011,47.995,0.461,V
2457566.59980,2016-06-27.0963737,bh,1.36,15.637,12.262,0.011,47.795,0.458,V
2457566.60109,2016-06-27.0976627,bh,1.45,15.637,12.254,0.011,48.118,0.453,V
2457569.57243,2016-06-30.0691156,bh,1.64,15.566,12.259,0.011,47.905,0.483,V
2457569.57373,2016-06-30.0704138,bh,1.69,15.511,12.263,0.011,47.730,0.500,V
2457569.57500,2016-06-30.0716873,bh,1.61,15.540,12.279,0.012,47.034,0.494,V
2457576.71533,2016-07-07.2123037,bh,1.38,15.597,12.253,0.011,48.181,0.473,V
2457585.54599,2016-07-16.0433908,bh,1.60,15.489,12.269,0.012,47.425,0.528,V
2457585.54728,2016-07-16.0446782,bh,1.40,15.503,12.276,0.012,47.128,0.513,V
2457585.54856,2016-07-16.0459629,bh,1.44,15.563,12.280,0.012,46.956,0.489,V
2457593.65860,2016-07-24.1564356,bh,1.41,15.446,12.243,0.012,48.593,0.541,V
2457593.65988,2016-07-24.1577229,bh,1.44,15.462,12.261,0.012,47.824,0.528,V
2457593.66117,2016-07-24.1590136,bh,1.44,15.537,12.254,0.012,48.099,0.504,V
2457595.55128,2016-07-26.0492339,bh,1.52,15.592,12.264,0.011,47.687,0.474,V
2457595.55257,2016-07-26.0505226,bh,1.57,15.635,12.265,0.011,47.611,0.461,V
2457595.55386,2016-07-26.0518097,bh,1.52,15.608,12.240,0.011,48.705,0.467,V
2457602.62374,2016-08-02.1221105,bh,1.38,15.584,12.247,0.011,48.422,0.477,V
2457602.62504,2016-08-02.1234089,bh,1.43,15.583,12.245,0.011,48.504,0.489,V
2457602.62632,2016-08-02.1246953,bh,1.47,15.642,12.270,0.011,47.426,0.454,V
2457605.56407,2016-08-05.0626273,bh,1.45,15.658,12.245,0.010,48.496,0.451,V
2457605.56537,2016-08-05.0639253,bh,1.53,15.652,12.291,0.011,46.534,0.455,V
2457605.56666,2016-08-05.0652149,bh,1.42,15.612,12.265,0.011,47.639,0.463,V
2457608.53012,2016-08-08.0288569,bh,1.61,15.635,12.281,0.011,46.921,0.454,V
2457608.53141,2016-08-08.0301497,bh,1.58,15.629,12.285,0.011,46.757,0.462,V
2457608.53271,2016-08-08.0314512,bh,1.54,15.582,12.268,0.011,47.494,0.482,V
2457611.55011,2016-08-11.0490537,bh,1.58,99.990,99.990,99.990,99.990,99.990,V
2457611.55269,2016-08-11.0516284,bh,1.69,14.846,12.315,0.024,45.468,1.007,V
2457612.54927,2016-08-12.0482775,bh,1.49,15.540,12.246,0.011,48.499,0.496,V
2457612.55057,2016-08-12.0495731,bh,1.42,15.540,12.274,0.012,47.220,0.495,V
2457612.55186,2016-08-12.0508615,bh,1.48,15.579,12.267,0.011,47.519,0.490,V
2457616.46924,2016-08-15.9685042,bh,2.05,15.393,12.286,0.013,46.720,0.566,V
2457616.47051,2016-08-15.9697783,bh,1.99,15.436,12.270,0.013,47.448,0.536,V
2457616.47181,2016-08-15.9710681,bh,1.86,15.413,12.257,0.013,47.978,0.551,V
2457618.47745,2016-08-17.9768480,bh,1.45,15.447,12.237,0.012,48.890,0.546,V
2457618.47875,2016-08-17.9781506,bh,1.47,15.442,12.260,0.013,47.835,0.555,V
2457618.48003,2016-08-17.9794233,bh,1.45,15.441,12.240,0.012,48.769,0.541,V
2457621.58388,2016-08-21.0834859,bh,1.54,15.366,12.244,0.013,48.568,0.571,V
2457621.58518,2016-08-21.0847870,bh,1.39,15.458,12.262,0.012,47.773,0.541,V
2457621.58647,2016-08-21.0860766,bh,1.45,15.363,12.232,0.013,49.109,0.582,V
2457622.58067,2016-08-22.0803378,bh,1.59,15.514,12.258,0.012,47.942,0.502,V
2457622.58195,2016-08-22.0816256,bh,1.53,15.565,12.255,0.011,48.071,0.488,V
2457622.58324,2016-08-22.0829112,bh,1.64,15.603,12.258,0.011,47.944,0.469,V
2457625.57914,2016-08-25.0790121,bh,1.53,15.601,12.264,0.011,47.662,0.472,V
2457625.58050,2016-08-25.0803756,bh,1.45,15.596,12.265,0.011,47.615,0.474,V
2457625.58179,2016-08-25.0816629,bh,1.62,15.537,12.250,0.012,48.289,0.500,V
2457626.57018,2016-08-26.0701208,bh,1.62,15.570,12.273,0.011,47.290,0.486,V
2457626.57146,2016-08-26.0713982,bh,1.61,15.541,12.275,0.012,47.219,0.494,V
2457626.57275,2016-08-26.0726886,bh,1.63,15.562,12.253,0.011,48.181,0.490,V
2457631.55368,2016-08-31.0539579,bh,1.70,15.610,12.279,0.011,47.035,0.461,V
2457631.55497,2016-08-31.0552487,bh,1.66,15.548,12.291,0.012,46.539,0.495,V
2457631.55627,2016-08-31.0565494,bh,1.67,15.573,12.280,0.011,46.981,0.475,V
2457637.49049,2016-09-05.9911666,bh,1.60,15.492,12.256,0.012,48.036,0.515,V
2457637.49178,2016-09-05.9924577,bh,1.66,15.556,12.254,0.011,48.119,0.491,V
2457637.49308,2016-09-05.9937539,bh,1.57,15.587,12.256,0.011,48.005,0.470,V
2457640.51124,2016-09-09.0121171,bh,2.12,15.445,12.273,0.013,47.290,0.536,V
2457640.51253,2016-09-09.0134057,bh,2.07,15.498,12.251,0.012,48.255,0.513,V
2457640.51382,2016-09-09.0146953,bh,2.05,15.463,12.269,0.012,47.434,0.531,V
2457644.50074,2016-09-13.0018708,bh,1.55,15.326,12.263,0.014,47.718,0.597,V
2457644.50203,2016-09-13.0031607,bh,1.52,15.305,12.254,0.014,48.142,0.602,V
2457644.50331,2016-09-13.0044494,bh,1.66,15.337,12.278,0.014,47.072,0.604,V
2457649.47470,2016-09-17.9761526,bh,1.61,15.326,12.270,0.014,47.408,0.601,V
2457649.47599,2016-09-17.9774418,bh,1.60,15.445,12.265,0.013,47.617,0.535,V
2457649.47728,2016-09-17.9787333,bh,1.67,15.469,12.248,0.012,48.368,0.523,V
2457653.48404,2016-09-21.9857458,bh,1.47,15.553,12.286,0.012,46.740,0.489,V
2457653.48534,2016-09-21.9870377,bh,1.42,15.586,12.250,0.011,48.286,0.480,V
2457653.48662,2016-09-21.9883233,bh,1.41,15.528,12.260,0.012,47.871,0.502,V
2457763.86606,2017-01-10.3687650,bh,1.47,15.398,12.232,0.013,49.098,0.565,V
2457763.86737,2017-01-10.3700689,bh,1.47,15.382,12.261,0.013,47.799,0.574,V
2457763.86865,2017-01-10.3713538,bh,1.48,15.369,12.249,0.013,48.367,0.582,V
2457766.87240,2017-01-13.3749491,bh,1.42,15.220,12.286,0.016,46.685,0.652,V
2457766.87369,2017-01-13.3762350,bh,1.49,15.213,12.243,0.015,48.593,0.667,V
2457767.85748,2017-01-14.3599789,bh,1.39,15.277,12.241,0.014,48.659,0.621,V
2457767.85876,2017-01-14.3612622,bh,1.40,15.396,12.263,0.013,47.732,0.578,V
2457767.86005,2017-01-14.3625546,bh,1.42,15.345,12.249,0.014,48.374,0.601,V
2457770.84907,2017-01-17.3514083,bh,1.38,15.443,12.255,0.013,48.074,0.547,V
2457770.85037,2017-01-17.3527070,bh,1.42,15.454,12.256,0.012,48.026,0.534,V
2457770.85166,2017-01-17.3539964,bh,1.52,15.483,12.252,0.012,48.194,0.527,V
2457773.84455,2017-01-20.3467201,bh,1.45,15.536,12.260,0.012,47.880,0.494,V
2457773.84584,2017-01-20.3480076,bh,1.42,15.442,12.259,0.013,47.910,0.534,V
2457773.84713,2017-01-20.3492959,bh,1.38,15.467,12.245,0.012,48.502,0.527,V
2457775.84010,2017-01-22.3421582,bh,1.40,15.456,12.297,0.013,46.228,0.527,V
2457775.84142,2017-01-22.3434704,bh,1.41,15.420,12.251,0.013,48.266,0.556,V
2457775.84272,2017-01-22.3447634,bh,1.32,15.476,12.250,0.012,48.319,0.525,V
2457778.82892,2017-01-25.3307883,bh,1.34,15.503,12.274,0.012,47.229,0.521,V
2457779.82866,2017-01-26.3304716,bh,1.43,15.512,12.235,0.012,48.956,0.533,V
2457780.82084,2017-01-27.3225916,bh,1.34,15.522,12.250,0.012,48.272,0.517,V
2457780.82218,2017-01-27.3239239,bh,1.40,15.457,12.249,0.012,48.323,0.540,V
2457780.82349,2017-01-27.3252417,bh,1.42,15.489,12.232,0.012,49.098,0.529,V
2457782.81614,2017-01-29.3177702,bh,1.38,15.530,12.294,0.011,46.386,0.491,V
2457782.81746,2017-01-29.3190828,bh,1.30,15.547,12.242,0.011,48.675,0.493,V
2457782.81878,2017-01-29.3204085,bh,1.42,15.527,12.284,0.012,46.780,0.514,V
2457784.81118,2017-01-31.3126792,bh,1.41,15.552,12.263,0.011,47.692,0.482,V
2457784.81249,2017-01-31.3139915,bh,1.38,15.606,12.295,0.011,46.348,0.476,V
2457784.81380,2017-01-31.3153002,bh,1.38,15.588,12.263,0.011,47.712,0.483,V
2457786.81036,2017-02-02.3117258,bh,1.46,15.519,12.280,0.012,46.986,0.508,V
2457786.81165,2017-02-02.3130270,bh,1.37,15.516,12.268,0.012,47.467,0.526,V
2457786.81297,2017-02-02.3143403,bh,1.46,15.527,12.260,0.012,47.858,0.513,V
2457791.87721,2017-02-07.3782520,bh,1.42,15.545,12.249,0.011,48.303,0.497,V
2457791.87851,2017-02-07.3795533,bh,1.47,15.561,12.242,0.011,48.670,0.493,V
2457791.87981,2017-02-07.3808545,bh,1.47,15.539,12.231,0.011,49.123,0.498,V
2457795.78157,2017-02-11.2823503,bh,1.46,15.028,12.273,0.018,47.287,0.802,V
2457795.78287,2017-02-11.2836515,bh,1.43,15.173,12.271,0.016,47.347,0.706,V
2457795.78417,2017-02-11.2849498,bh,1.52,15.187,12.269,0.016,47.457,0.683,V
2457797.80435,2017-02-13.3049924,bh,1.39,15.346,12.284,0.014,46.803,0.606,V
2457797.80567,2017-02-13.3063086,bh,1.46,15.453,12.245,0.012,48.486,0.567,V
2457797.80698,2017-02-13.3076170,bh,1.50,15.392,12.249,0.014,48.361,0.607,V
2457799.81511,2017-02-15.3156115,bh,1.45,15.439,12.247,0.013,48.436,0.552,V
2457799.81641,2017-02-15.3169138,bh,1.36,15.490,12.259,0.012,47.915,0.529,V
2457799.81772,2017-02-15.3182248,bh,1.41,15.475,12.253,0.012,48.134,0.529,V
2457801.87312,2017-02-17.3734837,bh,1.50,15.463,12.292,0.013,46.489,0.528,V
2457801.87444,2017-02-17.3747967,bh,1.43,15.501,12.254,0.012,48.111,0.516,V
2457801.87575,2017-02-17.3761075,bh,1.38,15.517,12.280,0.012,47.010,0.508,V
2457803.81645,2017-02-19.3166805,bh,1.32,15.540,12.301,0.012,46.083,0.491,V
2457804.85907,2017-02-20.3592240,bh,1.43,15.577,12.255,0.011,48.033,0.492,V
2457804.86038,2017-02-20.3605361,bh,1.37,15.520,12.260,0.012,47.840,0.522,V
2457804.86169,2017-02-20.3618425,bh,1.36,15.524,12.241,0.012,48.683,0.518,V
2457806.80624,2017-02-22.3062609,bh,1.40,15.569,12.247,0.011,48.422,0.486,V
2457806.80754,2017-02-22.3075626,bh,1.39,15.540,12.258,0.012,47.969,0.493,V
2457806.80886,2017-02-22.3088849,bh,1.31,15.548,12.260,0.012,47.836,0.497,V
2457808.79686,2017-02-24.2967439,bh,1.41,15.577,12.307,0.012,45.828,0.479,V
2457808.79824,2017-02-24.2981237,bh,1.43,15.557,12.252,0.011,48.217,0.501,V
2457808.79955,2017-02-24.2994358,bh,1.39,15.541,12.267,0.012,47.563,0.505,V
2457811.83522,2017-02-27.3348945,bh,1.40,15.565,12.292,0.012,46.452,0.491,V
2457816.82056,2017-03-04.3198986,bh,1.49,15.557,12.291,0.012,46.513,0.505,V
2457816.82188,2017-03-04.3212190,bh,1.50,15.556,12.268,0.012,47.505,0.498,V
2457816.82318,2017-03-04.3225201,bh,1.40,15.558,12.287,0.012,46.664,0.492,V
2457821.80872,2017-03-09.3077172,bh,1.50,15.485,12.275,0.012,47.199,0.523,V
2457821.81003,2017-03-09.3090269,bh,1.45,15.552,12.283,0.012,46.831,0.501,V
2457821.81134,2017-03-09.3103351,bh,1.47,15.493,12.257,0.012,47.975,0.516,V
2457823.79696,2017-03-11.2958305,bh,1.45,15.372,12.250,0.013,48.283,0.595,V
2457823.79828,2017-03-11.2971467,bh,1.44,15.363,12.266,0.013,47.579,0.568,V
2457823.79959,2017-03-11.2984576,bh,1.42,15.414,12.284,0.013,46.802,0.558,V
2457826.69961,2017-03-14.1982910,bh,1.38,15.313,12.293,0.015,46.404,0.602,V
2457826.70093,2017-03-14.1996082,bh,1.45,15.359,12.256,0.014,48.019,0.581,V
2457826.70224,2017-03-14.2009156,bh,1.43,15.244,12.241,0.015,48.691,0.659,V
2457828.70216,2017-03-16.2007084,bh,1.38,15.437,12.269,0.013,47.448,0.543,V
2457828.70346,2017-03-16.2020049,bh,1.46,15.416,12.252,0.013,48.236,0.568,V
2457828.70475,2017-03-16.2033025,bh,1.45,15.434,12.309,0.013,45.733,0.539,V
2457830.83640,2017-03-18.3348187,bh,1.83,15.428,12.286,0.013,46.750,0.547,V
2457830.83771,2017-03-18.3361281,bh,1.99,15.468,12.272,0.013,47.285,0.529,V
2457831.69314,2017-03-19.1915025,bh,1.78,15.395,12.268,0.013,47.526,0.560,V
2457831.69445,2017-03-19.1928123,bh,1.80,15.437,12.259,0.013,47.901,0.538,V
2457833.84477,2017-03-21.3429976,bh,1.51,15.586,12.269,0.011,47.448,0.478,V
2457833.84608,2017-03-21.3443085,bh,1.59,15.586,12.283,0.011,46.843,0.475,V
2457833.84739,2017-03-21.3456146,bh,1.57,15.635,12.266,0.011,47.608,0.466,V
2457834.75274,2017-03-22.2509116,bh,1.53,15.537,12.275,0.012,47.173,0.505,V
2457834.75405,2017-03-22.2522182,bh,1.79,15.505,12.274,0.012,47.237,0.520,V
2457834.75535,2017-03-22.2535150,bh,1.58,15.441,12.283,0.013,46.869,0.542,V
2457838.69647,2017-03-26.1944055,bh,1.43,15.625,12.261,0.011,47.823,0.461,V
2457838.69779,2017-03-26.1957181,bh,1.39,15.608,12.252,0.011,48.185,0.473,V
2457838.69910,2017-03-26.1970377,bh,1.52,15.572,12.253,0.011,48.186,0.483,V
2457840.69007,2017-03-28.1878875,bh,1.48,15.574,12.255,0.011,48.091,0.487,V
2457840.69242,2017-03-28.1902377,bh,1.50,15.638,12.258,0.011,47.961,0.472,V
2457840.69575,2017-03-28.1935667,bh,1.52,15.598,12.262,0.011,47.735,0.472,V
2457844.75284,2017-04-01.2504241,bh,1.51,15.628,12.267,0.011,47.556,0.463,V
2457844.75415,2017-04-01.2517369,bh,1.47,15.641,12.265,0.011,47.639,0.449,V
2457844.75546,2017-04-01.2530442,bh,1.48,15.656,12.267,0.011,47.522,0.450,V
2457847.82589,2017-04-04.3233106,bh,1.52,15.635,12.260,0.011,47.847,0.458,V
2457847.82720,2017-04-04.3246187,bh,1.47,15.595,12.268,0.011,47.475,0.473,V
2457847.82850,2017-04-04.3259284,bh,1.60,15.579,12.257,0.011,47.980,0.488,V
2457851.81598,2017-04-08.3131965,bh,1.54,15.573,12.273,0.011,47.311,0.482,V
2457851.81724,2017-04-08.3144614,bh,1.58,15.549,12.259,0.012,47.899,0.492,V
2457851.81851,2017-04-08.3157292,bh,1.59,15.538,12.270,0.012,47.442,0.499,V
2457853.66651,2017-04-10.1636364,bh,1.60,15.323,12.270,0.014,47.395,0.608,V
2457853.66777,2017-04-10.1649021,bh,1.59,15.332,12.263,0.014,47.761,0.595,V
2457853.66904,2017-04-10.1661690,bh,2.21,15.310,12.236,0.014,48.928,0.609,V
2457855.76395,2017-04-12.2609752,bh,1.60,15.406,12.275,0.013,47.190,0.555,V
2457855.76521,2017-04-12.2622401,bh,1.60,15.407,12.255,0.013,48.088,0.553,V
2457855.76647,2017-04-12.2635049,bh,1.59,15.474,12.251,0.012,48.251,0.521,V
2457858.85275,2017-04-15.3496427,bh,1.44,15.537,12.254,0.012,48.110,0.495,V
2457858.85403,2017-04-15.3509181,bh,1.59,15.545,12.261,0.012,47.823,0.490,V
2457858.85529,2017-04-15.3521806,bh,1.54,15.571,12.254,0.011,48.143,0.483,V
2457862.63075,2017-04-19.1274849,bh,1.51,15.574,12.255,0.011,48.068,0.475,V
2457862.63202,2017-04-19.1287531,bh,1.58,15.632,12.263,0.011,47.744,0.453,V
2457862.63328,2017-04-19.1300163,bh,1.56,15.624,12.264,0.011,47.663,0.462,V
2457866.76049,2017-04-23.2570743,bh,1.52,15.622,12.260,0.011,47.839,0.463,V
2457866.76177,2017-04-23.2583430,bh,1.52,15.575,12.256,0.011,48.028,0.476,V
2457866.76304,2017-04-23.2596163,bh,1.46,15.668,12.267,0.010,47.556,0.448,V
2457869.61817,2017-04-26.1146569,bh,1.55,15.589,12.255,0.011,48.094,0.475,V
2457869.61945,2017-04-26.1159362,bh,1.53,15.639,12.265,0.011,47.616,0.452,V
2457869.62074,2017-04-26.1172171,bh,1.46,15.613,12.241,0.010,48.700,0.458,V
2457872.57713,2017-04-29.0735166,bh,1.99,15.488,12.258,0.012,47.947,0.517,V
2457872.57839,2017-04-29.0747791,bh,2.01,15.526,12.268,0.012,47.511,0.502,V
2457872.57966,2017-04-29.0760471,bh,1.97,15.543,12.244,0.011,48.576,0.495,V
2457876.56816,2017-05-03.0644425,bh,1.57,15.577,12.245,0.011,48.534,0.477,V
2457876.56942,2017-05-03.0657035,bh,1.44,15.583,12.237,0.011,48.907,0.472,V
2457876.57068,2017-05-03.0669633,bh,1.57,15.571,12.253,0.011,48.163,0.478,V
2457877.77274,2017-05-04.2689901,bh,1.47,15.639,12.255,0.011,48.069,0.453,V
2457877.77401,2017-05-04.2702626,bh,1.50,15.662,12.264,0.011,47.639,0.446,V
2457877.77528,2017-05-04.2715254,bh,1.45,15.617,12.263,0.011,47.700,0.472,V
2457880.61253,2017-05-07.1087121,bh,1.59,15.352,12.268,0.014,47.516,0.585,V
2457880.61379,2017-05-07.1099798,bh,1.61,15.272,12.260,0.015,47.814,0.622,V
2457880.61507,2017-05-07.1112552,bh,1.67,15.383,12.257,0.013,47.953,0.573,V
2457883.63040,2017-05-10.1265280,bh,1.46,15.421,12.269,0.013,47.459,0.554,V
2457883.63168,2017-05-10.1278081,bh,1.50,15.336,12.254,0.014,48.158,0.592,V
2457883.63296,2017-05-10.1290805,bh,1.59,15.419,12.275,0.013,47.162,0.551,V
2457887.88141,2017-05-14.3774679,bh,1.70,15.376,12.244,0.013,48.584,0.571,V
2457889.71820,2017-05-16.2142423,bh,1.55,15.561,12.259,0.011,47.905,0.483,V
2457889.72346,2017-05-16.2194947,bh,1.48,15.479,12.261,0.012,47.816,0.529,V
2457890.68013,2017-05-17.1761569,bh,1.60,15.564,12.282,0.012,46.868,0.485,V
2457890.68140,2017-05-17.1774295,bh,1.58,15.561,12.252,0.011,48.179,0.488,V
2457890.68270,2017-05-17.1787238,bh,1.54,15.546,12.260,0.012,47.881,0.492,V
2457893.62645,2017-05-20.1224534,bh,1.52,15.631,12.248,0.011,48.398,0.461,V
2457893.62771,2017-05-20.1237178,bh,1.43,15.609,12.253,0.011,48.188,0.474,V
2457893.62898,2017-05-20.1249833,bh,1.48,15.636,12.238,0.011,48.826,0.461,V
2457896.70926,2017-05-23.2052458,bh,1.53,14.367,12.247,0.035,48.397,1.544,V
2457901.67735,2017-05-28.1733439,bh,1.43,15.608,12.263,0.011,47.739,0.464,V
2457901.67861,2017-05-28.1746039,bh,1.49,15.601,12.269,0.011,47.475,0.476,V
2457901.67988,2017-05-28.1758728,bh,1.53,15.587,12.257,0.011,48.012,0.482,V
2457903.65832,2017-05-30.1543121,bh,1.49,15.648,12.260,0.011,47.846,0.457,V
2457903.65958,2017-05-30.1555768,bh,1.57,15.608,12.264,0.011,47.699,0.467,V
2457903.66084,2017-05-30.1568408,bh,1.38,15.614,12.259,0.011,47.879,0.461,V
2457905.51121,2017-06-01.0072214,bh,2.27,15.503,12.262,0.012,47.733,0.522,V
2457905.51248,2017-06-01.0084832,bh,2.29,15.478,12.261,0.012,47.801,0.529,V
2457905.51375,2017-06-01.0097502,bh,2.25,15.473,12.283,0.013,46.878,0.527,V
2457906.80928,2017-06-02.3052924,bh,1.55,15.575,12.256,0.011,48.040,0.477,V
2457906.81055,2017-06-02.3065702,bh,1.74,15.536,12.257,0.012,48.004,0.494,V
2457906.81183,2017-06-02.3078497,bh,1.56,15.567,12.254,0.011,48.109,0.481,V
2457909.71124,2017-06-05.2072861,bh,1.46,14.019,12.301,0.046,46.067,1.941,V
2457909.71251,2017-06-05.2085537,bh,1.41,14.008,12.187,0.042,51.162,1.957,V
2457910.74510,2017-06-06.2411554,bh,1.44,15.499,12.256,0.012,48.045,0.510,V
2457910.74636,2017-06-06.2424221,bh,1.48,15.532,12.251,0.011,48.284,0.492,V
2457910.74762,2017-06-06.2436835,bh,1.48,15.399,12.256,0.013,48.020,0.558,V
2457911.76348,2017-06-07.2595504,bh,1.53,15.406,12.255,0.012,48.079,0.547,V
2457911.76474,2017-06-07.2608144,bh,1.43,15.348,12.250,0.014,48.294,0.584,V
2457911.76600,2017-06-07.2620759,bh,1.54,15.395,12.255,0.013,48.082,0.566,V
2457914.66152,2017-06-10.1576394,bh,1.55,15.420,12.280,0.013,46.997,0.549,V
2457914.66280,2017-06-10.1589167,bh,1.58,15.338,12.264,0.014,47.659,0.595,V
2457914.66406,2017-06-10.1601815,bh,1.68,15.387,12.274,0.013,47.229,0.563,V
2457916.61218,2017-06-12.1083331,bh,1.67,15.483,12.268,0.012,47.493,0.519,V
2457916.61345,2017-06-12.1095980,bh,1.63,15.489,12.264,0.012,47.685,0.514,V
2457916.61472,2017-06-12.1108732,bh,1.68,15.461,12.266,0.013,47.574,0.527,V
2457919.58538,2017-06-15.0816006,bh,1.61,14.892,12.261,0.020,47.827,0.872,V
2457919.58665,2017-06-15.0828667,bh,1.59,14.804,12.266,0.022,47.567,0.941,V
2457920.59308,2017-06-16.0893195,bh,1.45,13.440,12.277,0.075,47.149,3.246,V
2457920.59434,2017-06-16.0905872,bh,1.55,99.990,99.990,99.990,99.990,99.990,V
2457920.59561,2017-06-16.0918546,bh,1.60,99.990,99.990,99.990,99.990,99.990,V
2457922.66199,2017-06-18.1582832,bh,1.62,14.860,12.262,0.021,47.731,0.897,V
2457922.66326,2017-06-18.1595473,bh,1.59,14.423,12.371,0.036,43.190,1.443,V
2457922.66452,2017-06-18.1608123,bh,1.55,14.185,12.252,0.040,48.190,1.739,V
2457923.64266,2017-06-19.1389810,bh,1.51,15.663,12.261,0.010,47.804,0.444,V
2457923.64393,2017-06-19.1402508,bh,1.51,15.620,12.278,0.011,47.061,0.466,V
2457923.64519,2017-06-19.1415140,bh,1.50,15.640,12.240,0.011,48.719,0.456,V
2457928.61317,2017-06-24.1096278,bh,1.64,13.902,12.296,0.053,46.285,2.232,V
2457928.61443,2017-06-24.1108915,bh,1.61,14.932,12.215,0.019,49.892,0.851,V
2457933.64796,2017-06-29.1446071,bh,1.54,15.564,12.260,0.011,47.819,0.480,V
2457933.64923,2017-06-29.1458725,bh,1.55,15.584,12.253,0.011,48.149,0.476,V
2457933.65049,2017-06-29.1471372,bh,1.51,15.599,12.257,0.011,47.978,0.471,V
2457936.55179,2017-07-02.0485402,bh,1.67,15.581,12.268,0.011,47.505,0.478,V
2457936.55307,2017-07-02.0498130,bh,1.66,15.531,12.261,0.012,47.810,0.501,V
2457936.55433,2017-07-02.0510785,bh,1.74,15.565,12.264,0.011,47.678,0.485,V
