HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458236.92952,2018-04-28.4277578,bf,1.39,14.018,>14.018,99.990,0.653,1.895,V
2458238.83338,2018-04-30.3314398,bf,1.59,15.349,>15.349,99.990,-1.619,0.556,V
2458238.83464,2018-04-30.3327077,bf,1.56,15.431,>15.431,99.990,-0.807,0.516,V
2458238.83591,2018-04-30.3339712,bf,1.66,15.498,>15.498,99.990,-0.087,0.485,V
2458239.88620,2018-05-01.3841667,bf,2.00,14.281,>14.281,99.990,-5.431,1.490,V
2458239.88747,2018-05-01.3854439,bf,1.61,14.533,>14.533,99.990,-1.290,1.180,V
2458239.88875,2018-05-01.3867207,bf,1.67,14.425,>14.425,99.990,-1.047,1.303,V
2458240.93650,2018-05-02.4343675,bf,2.00,15.496,>15.496,99.990,-1.247,0.486,V
2458240.93776,2018-05-02.4356387,bf,2.01,15.223,>15.223,99.990,-1.979,0.625,V
2458257.06044,2018-05-18.5569824,bb,2.05,16.506,>16.506,99.990,-0.091,0.192,V
2458257.06172,2018-05-18.5582643,bb,2.03,16.740,>16.740,99.990,-0.265,0.155,V
2458257.06300,2018-05-18.5595452,bb,2.04,16.600,>16.600,99.990,-0.149,0.176,V
2458260.71106,2018-05-22.2073363,bf,2.17,16.477,>16.477,99.990,-0.088,0.197,V
2458260.71234,2018-05-22.2086135,bf,2.18,16.357,>16.357,99.990,-0.605,0.220,V
2458260.71362,2018-05-22.2098934,bf,2.16,16.232,>16.232,99.990,0.289,0.247,V
2458261.03628,2018-05-22.5325333,bb,2.07,16.454,>16.454,99.990,-0.338,0.201,V
2458261.03756,2018-05-22.5338052,bb,2.07,16.644,>16.644,99.990,-0.255,0.169,V
2458261.03883,2018-05-22.5350798,bb,2.00,15.970,>15.970,99.990,0.104,0.314,V
2458262.81317,2018-05-24.3092881,br,1.48,16.457,>16.457,99.990,-0.619,0.190,g
2458262.81438,2018-05-24.3105060,br,1.56,16.326,>16.326,99.990,-0.160,0.214,g
2458263.81221,2018-05-25.3082685,br,1.41,15.315,>15.315,99.990,-0.788,0.543,g
2458263.81343,2018-05-25.3094893,br,1.50,15.797,>15.797,99.990,-0.313,0.349,g
2458263.81466,2018-05-25.3107150,br,1.48,15.975,>15.975,99.990,-0.293,0.296,g
2458264.79023,2018-05-26.2862162,br,1.63,16.048,>16.048,99.990,-0.463,0.277,g
2458264.79145,2018-05-26.2874396,br,1.67,16.012,>16.012,99.990,-0.305,0.286,g
2458264.79267,2018-05-26.2886604,br,1.64,16.082,>16.082,99.990,-0.019,0.268,g
2458282.80671,2018-06-13.3016913,bj,1.57,17.070,>17.070,99.990,-0.073,0.108,g
2458282.80794,2018-06-13.3029119,bj,1.52,17.133,>17.133,99.990,-0.135,0.102,g
2458282.80915,2018-06-13.3041269,bj,1.56,16.976,>16.976,99.990,-0.015,0.118,g
2458282.97420,2018-06-13.4691755,bb,2.11,16.561,>16.561,99.990,-0.494,0.182,V
2458282.97548,2018-06-13.4704517,bb,2.13,16.472,>16.472,99.990,-0.274,0.198,V
2458282.97676,2018-06-13.4717274,bb,2.11,16.589,>16.589,99.990,-0.248,0.178,V
2458284.87706,2018-06-15.3719471,br,1.40,99.990,99.990,99.990,99.990,99.990,g
2458284.87830,2018-06-15.3731870,br,1.48,99.990,99.990,99.990,99.990,99.990,g
2458284.87951,2018-06-15.3744068,br,1.47,17.134,>17.134,99.990,-0.117,0.102,g
2458286.71602,2018-06-17.2108401,bj,1.55,16.963,>16.963,99.990,-0.109,0.119,g
2458286.71725,2018-06-17.2120583,bj,1.61,16.921,>16.921,99.990,-0.208,0.124,g
2458286.71847,2018-06-17.2132814,bj,1.50,16.961,>16.961,99.990,-0.373,0.119,g
2458287.77186,2018-06-18.2666337,bj,1.55,17.077,>17.077,99.990,0.182,0.107,g
2458287.77308,2018-06-18.2678484,bj,1.49,17.045,>17.045,99.990,-0.039,0.110,g
2458287.77429,2018-06-18.2690666,bj,1.52,17.068,>17.068,99.990,0.105,0.108,g
2458289.91737,2018-06-20.4120686,br,1.40,99.990,99.990,99.990,99.990,99.990,g
2458289.91860,2018-06-20.4132954,br,1.40,99.990,99.990,99.990,99.990,99.990,g
2458290.80659,2018-06-21.3012603,bj,1.56,16.963,>16.963,99.990,-0.053,0.119,g
2458290.80780,2018-06-21.3024752,bj,1.54,16.912,>16.912,99.990,-0.139,0.125,g
2458290.80902,2018-06-21.3036915,bj,1.55,16.825,>16.825,99.990,0.018,0.135,g
2458293.02635,2018-06-23.5209449,bb,2.07,16.701,>16.701,99.990,-0.181,0.160,V
2458293.02762,2018-06-23.5222171,bb,2.06,16.573,>16.573,99.990,-0.369,0.180,V
2458293.02889,2018-06-23.5234934,bb,2.05,16.430,>16.430,99.990,-0.100,0.206,V
2458293.79893,2018-06-24.2935192,br,2.01,15.495,>15.495,99.990,-0.345,0.461,g
2458293.80017,2018-06-24.2947495,br,1.69,15.288,>15.288,99.990,-1.208,0.557,g
2458293.80139,2018-06-24.2959711,br,1.65,14.812,>14.812,99.990,0.583,0.863,g
2458294.83662,2018-06-25.3311706,bb,2.05,15.718,>15.718,99.990,0.079,0.396,V
2458294.83790,2018-06-25.3324543,bb,2.02,15.617,>15.617,99.990,-0.117,0.435,V
2458294.83918,2018-06-25.3337299,bb,2.05,15.735,>15.735,99.990,-0.745,0.390,V
2458295.62136,2018-06-26.1158894,bj,1.58,16.021,>16.021,99.990,-0.491,0.283,g
2458295.62258,2018-06-26.1171126,bj,1.62,15.907,>15.907,99.990,-0.397,0.315,g
2458295.62380,2018-06-26.1183296,bj,1.57,15.849,>15.849,99.990,0.073,0.332,g
2458295.90190,2018-06-26.3964184,br,1.49,15.825,>15.825,99.990,-0.048,0.340,g
2458295.90311,2018-06-26.3976344,br,1.53,15.903,>15.903,99.990,-0.277,0.316,g
2458295.90432,2018-06-26.3988484,br,1.42,15.933,>15.933,99.990,-0.426,0.308,g
2458305.04607,2018-07-05.5404375,bb,2.06,16.109,>16.109,99.990,-0.665,0.276,V
2458305.04734,2018-07-05.5417064,bb,2.12,16.273,>16.273,99.990,-0.460,0.238,V
2458305.04863,2018-07-05.5429995,bb,2.14,16.199,>16.199,99.990,-0.128,0.254,V
2458307.94314,2018-07-08.4374809,bb,2.15,16.473,>16.473,99.990,-0.402,0.198,V
2458307.94441,2018-07-08.4387562,bb,2.02,16.405,>16.405,99.990,-0.110,0.210,V
2458307.94569,2018-07-08.4400327,bb,2.00,16.492,>16.492,99.990,-0.434,0.194,V
2458308.60253,2018-07-09.0968673,bj,1.55,17.071,>17.071,99.990,-0.164,0.108,g
2458308.60375,2018-07-09.0980925,bj,1.58,16.953,>16.953,99.990,-0.105,0.120,g
2458308.60498,2018-07-09.0993105,bj,1.52,17.001,>17.001,99.990,0.113,0.115,g
2458308.78804,2018-07-09.2823761,bj,1.56,16.965,>16.965,99.990,-0.145,0.119,g
2458308.78926,2018-07-09.2835990,bj,1.55,17.054,>17.054,99.990,-0.301,0.110,g
2458308.79048,2018-07-09.2848164,bj,1.59,17.024,>17.024,99.990,-0.016,0.113,g
2458309.57309,2018-07-10.0674207,bj,1.65,17.088,>17.088,99.990,-0.045,0.106,g
2458309.57431,2018-07-10.0686450,bj,1.61,16.907,>16.907,99.990,-0.427,0.125,g
2458309.57554,2018-07-10.0698706,bj,1.57,16.848,>16.848,99.990,-0.068,0.132,g
2458309.78039,2018-07-10.2747262,bf,1.57,16.461,>16.461,99.990,-0.253,0.200,V
2458309.78167,2018-07-10.2760023,bf,1.53,99.990,99.990,99.990,99.990,99.990,V
2458309.78293,2018-07-10.2772659,bf,1.60,16.654,>16.654,99.990,-0.057,0.167,V
2458311.79997,2018-07-12.2942983,br,1.58,99.990,99.990,99.990,99.990,99.990,g
2458311.80119,2018-07-12.2955171,br,1.49,99.990,99.990,99.990,99.990,99.990,g
2458311.80241,2018-07-12.2967405,br,1.50,99.990,99.990,99.990,99.990,99.990,g
2458316.00729,2018-07-16.5016343,bb,2.11,16.473,>16.473,99.990,-0.371,0.198,V
2458316.00857,2018-07-16.5029158,bb,2.12,16.471,>16.471,99.990,-0.373,0.198,V
2458316.00984,2018-07-16.5041902,bb,2.10,16.455,>16.455,99.990,-0.558,0.201,V
2458316.68801,2018-07-17.1823678,bj,1.98,15.486,>15.486,99.990,-1.739,0.464,g
2458316.68924,2018-07-17.1835871,bj,1.69,15.345,>15.345,99.990,-1.831,0.529,g
2458317.85557,2018-07-18.3499299,ba,2.07,99.990,99.990,99.990,99.990,99.990,V
2458317.85685,2018-07-18.3512104,ba,2.02,99.990,99.990,99.990,99.990,99.990,V
2458318.93888,2018-07-19.4332531,bb,2.06,16.142,>16.142,99.990,-0.368,0.268,V
2458319.57185,2018-07-20.0662329,bj,2.07,16.587,>16.587,99.990,-0.534,0.168,g
2458319.57306,2018-07-20.0674444,bj,2.10,16.386,>16.386,99.990,-0.072,0.203,g
2458319.57429,2018-07-20.0686631,bj,2.10,16.487,>16.487,99.990,-0.192,0.185,g
2458319.90341,2018-07-20.3977986,br,1.46,99.990,99.990,99.990,99.990,99.990,g
2458319.90462,2018-07-20.3990118,br,1.50,99.990,99.990,99.990,99.990,99.990,g
2458319.90583,2018-07-20.4002273,br,1.48,99.990,99.990,99.990,99.990,99.990,g
2458321.53162,2018-07-22.0260329,bj,2.00,99.990,99.990,99.990,99.990,99.990,g
2458321.53285,2018-07-22.0272584,bj,2.04,99.990,99.990,99.990,99.990,99.990,g
2458321.87311,2018-07-22.3675219,br,1.45,17.028,>17.028,99.990,-0.158,0.112,g
2458321.87433,2018-07-22.3687496,br,1.46,99.990,99.990,99.990,99.990,99.990,g
2458321.87555,2018-07-22.3699673,br,1.46,99.990,99.990,99.990,99.990,99.990,g
2458322.70277,2018-07-23.1972074,br,1.48,16.049,>16.049,99.990,-0.181,0.276,g
2458322.70400,2018-07-23.1984343,br,1.54,16.193,>16.193,99.990,0.071,0.242,g
2458322.70522,2018-07-23.1996508,br,1.43,16.118,>16.118,99.990,0.272,0.259,g
2458323.98788,2018-07-24.4823358,bb,2.06,15.415,>15.415,99.990,-0.048,0.524,V
2458323.98916,2018-07-24.4836120,bb,2.08,15.686,>15.686,99.990,-1.835,0.408,V
2458323.99044,2018-07-24.4848925,bb,2.12,15.403,>15.403,99.990,0.034,0.529,V
2458329.80315,2018-07-30.2977432,br,1.46,15.592,>15.592,99.990,-0.502,0.421,g
2458329.80436,2018-07-30.2989516,br,1.44,15.702,>15.702,99.990,-1.325,0.380,g
2458329.80557,2018-07-30.3001598,br,1.41,15.619,>15.619,99.990,-0.319,0.411,g
2458330.97629,2018-07-31.4709248,bb,2.08,14.853,>14.853,99.990,0.150,0.878,V
2458330.97758,2018-07-31.4722119,bb,2.08,14.971,>14.971,99.990,0.256,0.788,V
2458331.95947,2018-08-01.4541282,bb,2.37,15.866,>15.866,99.990,-0.623,0.346,V
2458331.96074,2018-08-01.4554031,bb,2.36,15.851,>15.851,99.990,-0.206,0.350,V
2458331.96201,2018-08-01.4566771,bb,2.38,15.708,>15.708,99.990,-0.240,0.400,V
2458332.68258,2018-08-02.1772694,br,1.43,14.724,>14.724,99.990,0.770,0.936,g
2458332.68380,2018-08-02.1784832,br,1.50,14.843,>14.843,99.990,0.222,0.839,g
2458332.68502,2018-08-02.1797032,br,1.42,15.005,>15.005,99.990,-0.752,0.723,g
2458333.57631,2018-08-03.0710273,bj,1.55,16.801,>16.801,99.990,-0.057,0.138,g
2458333.57753,2018-08-03.0722423,bj,1.54,16.640,>16.640,99.990,-0.132,0.160,g
2458333.57875,2018-08-03.0734619,bj,1.62,16.065,>16.065,99.990,-0.408,0.272,g
2458333.82638,2018-08-03.3211034,br,1.46,16.150,>16.150,99.990,-0.239,0.252,g
2458333.82760,2018-08-03.3223275,br,1.38,16.206,>16.206,99.990,-0.386,0.239,g
2458333.82882,2018-08-03.3235378,br,1.42,16.140,>16.140,99.990,0.342,0.254,g
2458335.95187,2018-08-05.4466642,bb,2.14,16.576,>16.576,99.990,-0.249,0.180,V
2458335.95314,2018-08-05.4479425,bb,2.17,16.569,>16.569,99.990,-0.216,0.181,V
2458335.95442,2018-08-05.4492175,bb,2.15,16.452,>16.452,99.990,-0.446,0.201,V
2458336.74650,2018-08-06.2413340,br,1.48,17.025,>17.025,99.990,-0.073,0.112,g
2458336.74772,2018-08-06.2425512,br,1.47,99.990,99.990,99.990,99.990,99.990,g
2458336.74894,2018-08-06.2437686,br,1.47,99.990,99.990,99.990,99.990,99.990,g
2458338.91020,2018-08-08.4051230,bb,2.17,16.555,>16.555,99.990,0.074,0.183,V
2458338.91148,2018-08-08.4064032,bb,2.16,16.587,>16.587,99.990,-0.336,0.178,V
2458339.47779,2018-08-08.9727366,bj,2.39,16.796,>16.796,99.990,-0.045,0.139,g
2458339.47901,2018-08-08.9739526,bj,2.39,16.508,>16.508,99.990,-0.377,0.181,g
2458339.48023,2018-08-08.9751711,bj,2.40,16.882,>16.882,99.990,-0.399,0.128,g
2458339.68205,2018-08-09.1770040,bj,2.24,16.862,>16.862,99.990,0.014,0.131,g
2458339.68327,2018-08-09.1782225,bj,2.23,16.943,>16.943,99.990,-0.150,0.121,g
2458339.68448,2018-08-09.1794396,bj,2.22,16.892,>16.892,99.990,-0.232,0.127,g
2458339.93863,2018-08-09.4335913,bb,2.22,15.447,>15.447,99.990,-1.032,0.509,V
2458339.93992,2018-08-09.4348819,bb,2.25,15.664,>15.664,99.990,-1.719,0.417,V
2458339.94119,2018-08-09.4361585,bb,2.19,15.552,>15.552,99.990,0.245,0.462,V
2458340.64553,2018-08-10.1405284,bj,1.98,16.996,>16.996,99.990,-0.227,0.116,g
2458340.64675,2018-08-10.1417435,bj,1.64,17.113,>17.113,99.990,-0.094,0.104,g
2458340.64796,2018-08-10.1429596,bj,1.98,17.095,>17.095,99.990,-0.103,0.105,g
2458341.47122,2018-08-10.9662526,bf,1.64,15.999,>15.999,99.990,-0.787,0.306,V
2458341.47249,2018-08-10.9675200,bf,1.66,16.156,>16.156,99.990,-0.685,0.265,V
2458341.47377,2018-08-10.9688050,bf,1.61,16.284,>16.284,99.990,-0.184,0.235,V
2458341.75387,2018-08-11.2489211,bf,1.53,16.589,>16.589,99.990,-0.292,0.178,V
2458341.75514,2018-08-11.2501871,bf,1.48,16.504,>16.504,99.990,-0.548,0.192,V
2458341.75641,2018-08-11.2514541,bf,1.48,16.620,>16.620,99.990,0.148,0.173,V
2458342.47159,2018-08-11.9666756,bf,1.58,16.069,>16.069,99.990,-0.876,0.287,V
2458342.47287,2018-08-11.9679517,bf,1.63,16.336,>16.336,99.990,-0.310,0.224,V
2458342.47417,2018-08-11.9692502,bf,1.52,16.334,>16.334,99.990,-0.228,0.225,V
2458342.74238,2018-08-12.2374774,bf,1.43,16.709,>16.709,99.990,-0.202,0.159,V
2458342.74366,2018-08-12.2387532,bf,1.49,16.657,>16.657,99.990,-0.288,0.167,V
2458342.74494,2018-08-12.2400280,bf,1.41,16.787,>16.787,99.990,-0.395,0.148,V
2458343.47534,2018-08-12.9704697,bj,1.78,15.058,>15.058,99.990,-0.683,0.689,g
2458343.47656,2018-08-12.9716892,bj,1.76,15.441,>15.441,99.990,-0.930,0.484,g
2458343.47778,2018-08-12.9729064,bj,1.72,15.621,>15.621,99.990,-0.168,0.410,g
2458344.47213,2018-08-13.9673127,bf,1.47,16.123,>16.123,99.990,-0.723,0.273,V
2458344.47341,2018-08-13.9685857,bf,1.44,16.368,>16.368,99.990,-0.879,0.218,V
2458344.47469,2018-08-13.9698656,bf,1.44,16.366,>16.366,99.990,0.011,0.218,V
2458344.93806,2018-08-14.4332677,bb,2.08,16.574,>16.574,99.990,-0.191,0.180,V
2458344.93934,2018-08-14.4345379,bb,2.08,16.512,>16.512,99.990,-0.356,0.191,V
2458344.94061,2018-08-14.4358127,bb,2.08,16.609,>16.609,99.990,-0.112,0.174,V
2458345.48338,2018-08-14.9786057,bj,2.04,16.998,>16.998,99.990,-0.318,0.115,g
2458345.48459,2018-08-14.9798221,bj,2.03,16.873,>16.873,99.990,-0.450,0.129,g
2458345.48582,2018-08-14.9810464,bj,2.04,16.858,>16.858,99.990,-0.032,0.131,g
2458345.76323,2018-08-15.2584679,br,1.46,17.048,>17.048,99.990,-0.093,0.110,g
2458345.76444,2018-08-15.2596809,br,1.47,99.990,99.990,99.990,99.990,99.990,g
2458346.82172,2018-08-16.3170179,br,1.33,99.990,99.990,99.990,99.990,99.990,g
2458346.82293,2018-08-16.3182357,br,1.33,99.990,99.990,99.990,99.990,99.990,g
2458346.82415,2018-08-16.3194563,br,1.42,99.990,99.990,99.990,99.990,99.990,g
2458348.88630,2018-08-18.3817108,bb,2.00,16.420,>16.420,99.990,-0.387,0.207,V
2458348.88758,2018-08-18.3829893,bb,1.99,16.606,>16.606,99.990,-0.621,0.175,V
2458348.88890,2018-08-18.3843105,bb,2.01,16.543,>16.543,99.990,-0.260,0.185,V
2458349.61550,2018-08-19.1109557,bj,2.04,14.779,>14.779,99.990,-1.207,0.890,g
2458349.61672,2018-08-19.1121708,bj,2.03,14.583,>14.583,99.990,-2.334,1.067,g
2458349.61794,2018-08-19.1133880,bj,1.98,14.557,>14.557,99.990,-1.023,1.092,g
2458351.60282,2018-08-21.0983879,bf,1.50,15.841,>15.841,99.990,-0.336,0.354,V
2458351.60408,2018-08-21.0996533,bf,1.49,16.356,>16.356,99.990,-0.538,0.220,V
2458351.60536,2018-08-21.1009290,bf,1.40,15.885,>15.885,99.990,0.344,0.340,V
2458359.58453,2018-08-29.0806219,bj,1.56,16.423,>16.423,99.990,-0.514,0.196,g
2458359.58577,2018-08-29.0818496,bj,1.57,16.476,>16.476,99.990,-0.136,0.187,g
2458359.58698,2018-08-29.0830645,bj,1.57,16.362,>16.362,99.990,-0.470,0.207,g
2458360.69264,2018-08-30.1888033,br,1.44,16.495,>16.495,99.990,-0.340,0.183,g
2458360.69385,2018-08-30.1900104,br,1.42,16.563,>16.563,99.990,-0.480,0.172,g
2458360.69506,2018-08-30.1912336,br,1.43,16.462,>16.462,99.990,-0.111,0.189,g
2458361.72828,2018-08-31.2245120,br,1.41,16.488,>16.488,99.990,-0.125,0.184,g
2458361.72949,2018-08-31.2257273,br,1.43,16.547,>16.547,99.990,0.040,0.175,g
2458361.73070,2018-08-31.2269423,br,1.45,16.598,>16.598,99.990,-0.179,0.167,g
2458362.54668,2018-09-01.0429729,bj,1.63,16.343,>16.343,99.990,-0.201,0.211,g
2458362.54790,2018-09-01.0441936,bj,1.69,15.177,>15.177,99.990,-0.774,0.617,g
2458362.54911,2018-09-01.0454085,bj,1.67,15.498,>15.498,99.990,-0.506,0.459,g
2458362.70649,2018-09-01.2028001,bf,2.11,15.852,>15.852,99.990,-0.550,0.350,V
2458362.70776,2018-09-01.2040650,bf,2.16,16.015,>16.015,99.990,-0.803,0.301,V
2458362.70903,2018-09-01.2053379,bf,2.13,16.083,>16.083,99.990,-0.911,0.283,V
2458367.85525,2018-09-06.3519490,bb,2.10,16.557,>16.557,99.990,-0.200,0.183,V
2458367.85653,2018-09-06.3532276,bb,2.11,16.565,>16.565,99.990,-0.348,0.182,V
2458367.85781,2018-09-06.3545041,bb,2.09,16.620,>16.620,99.990,-0.071,0.173,V
2458370.84897,2018-09-09.3458983,bb,2.17,16.430,>16.430,99.990,-0.209,0.206,V
2458370.85024,2018-09-09.3471636,bb,2.14,16.438,>16.438,99.990,-0.343,0.204,V
2458370.85151,2018-09-09.3484408,bb,2.14,16.569,>16.569,99.990,-0.246,0.181,V
2458372.83578,2018-09-11.3328748,bb,2.09,16.885,>16.885,99.990,-0.426,0.135,V
2458372.83706,2018-09-11.3341445,bb,2.09,16.433,>16.433,99.990,-0.151,0.205,V
2458372.83833,2018-09-11.3354241,bb,2.08,16.377,>16.377,99.990,-0.241,0.216,V
2458376.83286,2018-09-15.3302831,bb,2.04,16.550,>16.550,99.990,-0.333,0.184,V
2458376.83413,2018-09-15.3315589,bb,2.06,16.357,>16.357,99.990,-0.586,0.220,V
2458376.83541,2018-09-15.3328356,bb,2.03,16.130,>16.130,99.990,-0.329,0.271,V
2458377.51493,2018-09-16.0124223,bj,1.54,16.679,>16.679,99.990,-0.131,0.155,g
2458377.51614,2018-09-16.0136395,bj,1.62,16.662,>16.662,99.990,0.003,0.157,g
2458377.51737,2018-09-16.0148590,bj,1.54,16.909,>16.909,99.990,-0.014,0.125,g
2458378.82362,2018-09-17.3212197,bb,2.12,16.189,>16.189,99.990,0.073,0.257,V
2458378.82490,2018-09-17.3225056,bb,2.14,16.073,>16.073,99.990,-0.512,0.286,V
2458378.82618,2018-09-17.3237783,bb,2.13,16.287,>16.287,99.990,-0.530,0.234,V
2458384.80731,2018-09-23.3054415,bb,2.12,14.612,>14.612,99.990,-1.508,1.097,V
2458384.80859,2018-09-23.3067199,bb,2.24,14.779,>14.779,99.990,-1.155,0.941,V
2458384.80987,2018-09-23.3079958,bb,2.17,14.825,>14.825,99.990,-0.374,0.902,V
2458385.80692,2018-09-24.3051379,bb,2.05,15.879,>15.879,99.990,-0.116,0.341,V
2458385.80819,2018-09-24.3064059,bb,2.04,15.772,>15.772,99.990,0.095,0.377,V
2458385.80946,2018-09-24.3076834,bb,2.04,15.832,>15.832,99.990,-0.380,0.357,V
2458390.53826,2018-09-29.0369150,bj,1.55,16.797,>16.797,99.990,-0.223,0.139,g
2458390.53947,2018-09-29.0381344,bj,1.52,16.657,>16.657,99.990,-0.216,0.158,g
2458390.54068,2018-09-29.0393438,bj,1.56,16.855,>16.855,99.990,-0.037,0.131,g
2458390.71165,2018-09-29.2103267,br,1.46,16.345,>16.345,99.990,0.016,0.210,g
2458390.71288,2018-09-29.2115548,br,1.52,16.206,>16.206,99.990,-0.351,0.239,g
2458390.71411,2018-09-29.2127826,br,1.49,16.259,>16.259,99.990,-0.038,0.228,g
2458391.78673,2018-09-30.2855050,bb,2.24,16.432,>16.432,99.990,0.033,0.205,V
2458391.78800,2018-09-30.2867745,bb,2.26,16.470,>16.470,99.990,-0.008,0.198,V
2458391.78928,2018-09-30.2880520,bb,2.26,16.552,>16.552,99.990,-0.541,0.184,V
2458392.67834,2018-10-01.1772057,br,1.46,99.990,99.990,99.990,99.990,99.990,g
2458392.67956,2018-10-01.1784246,br,1.43,17.143,>17.143,99.990,-0.039,0.101,g
2458392.68077,2018-10-01.1796337,br,1.39,99.990,99.990,99.990,99.990,99.990,g
2458393.56052,2018-10-02.0594589,bj,1.58,16.992,>16.992,99.990,-0.145,0.116,g
2458393.56174,2018-10-02.0606762,bj,1.53,16.951,>16.951,99.990,-0.122,0.120,g
2458393.56295,2018-10-02.0618921,bj,1.53,16.881,>16.881,99.990,-0.136,0.128,g
2458394.60969,2018-10-03.1087342,bj,1.48,16.830,>16.830,99.990,-0.127,0.135,g
2458394.61093,2018-10-03.1099748,bj,1.55,16.855,>16.855,99.990,-0.276,0.132,g
2458394.61215,2018-10-03.1111947,bj,1.59,16.862,>16.862,99.990,-0.295,0.131,g
2458395.66498,2018-10-04.1641170,br,1.61,17.045,>17.045,99.990,-0.235,0.110,g
2458395.66618,2018-10-04.1653310,br,1.64,16.570,>16.570,99.990,-0.080,0.171,g
2458395.66741,2018-10-04.1665589,br,1.62,16.875,>16.875,99.990,-0.063,0.129,g
2458396.76363,2018-10-05.2628719,bb,2.32,16.508,>16.508,99.990,-0.239,0.191,V
2458396.76490,2018-10-05.2641504,bb,2.29,16.569,>16.569,99.990,-0.046,0.181,V
2458396.76618,2018-10-05.2654253,bb,2.31,16.511,>16.511,99.990,-0.348,0.191,V
2458401.75093,2018-10-10.2506533,bb,2.13,16.204,>16.204,99.990,-0.335,0.253,V
2458401.75220,2018-10-10.2519312,bb,2.13,16.282,>16.282,99.990,-0.441,0.236,V
2458401.75348,2018-10-10.2532039,bb,2.12,16.269,>16.269,99.990,0.013,0.238,V
2458410.50820,2018-10-19.0087642,bj,1.56,16.417,>16.417,99.990,-0.515,0.197,g
2458410.50942,2018-10-19.0099839,bj,1.60,16.398,>16.398,99.990,-0.301,0.200,g
2458410.51064,2018-10-19.0112013,bj,1.55,16.478,>16.478,99.990,-0.341,0.186,g
2458411.55347,2018-10-20.0541297,bj,1.55,16.299,>16.299,99.990,-0.119,0.219,g
2458411.55469,2018-10-20.0553494,bj,1.56,16.200,>16.200,99.990,-0.486,0.240,g
2458411.55591,2018-10-20.0565714,bj,1.54,16.175,>16.175,99.990,0.168,0.246,g
2458413.51684,2018-10-22.0176881,bj,1.62,16.136,>16.136,99.990,-0.936,0.255,g
2458413.51808,2018-10-22.0189325,bj,1.51,16.158,>16.158,99.990,-0.223,0.250,g
2458413.51930,2018-10-22.0201489,bj,1.66,16.210,>16.210,99.990,-0.958,0.238,g
2458416.60809,2018-10-25.1092341,br,1.48,16.026,>16.026,99.990,-0.215,0.282,g
2458416.60933,2018-10-25.1104763,br,1.43,15.968,>15.968,99.990,-0.240,0.298,g
2458416.61054,2018-10-25.1116938,br,1.39,15.952,>15.952,99.990,-0.474,0.302,g
2458417.53738,2018-10-26.0386170,bj,1.54,16.075,>16.075,99.990,-0.206,0.270,g
2458417.53860,2018-10-26.0398313,bj,1.59,16.095,>16.095,99.990,-0.055,0.265,g
2458417.53983,2018-10-26.0410581,bj,1.57,16.165,>16.165,99.990,-0.764,0.248,g
2458418.53820,2018-10-27.0395214,bj,1.59,16.425,>16.425,99.990,-0.356,0.196,g
2458418.53941,2018-10-27.0407387,bj,1.59,15.999,>15.999,99.990,-0.097,0.289,g
2458418.54063,2018-10-27.0419538,bj,1.55,15.203,>15.203,99.990,1.764,0.602,g
2458419.58610,2018-10-28.0875185,br,1.47,17.065,>17.065,99.990,-0.082,0.108,g
2458419.58731,2018-10-28.0887407,br,1.51,17.181,>17.181,99.990,-0.039,0.097,g
2458419.58853,2018-10-28.0899547,br,1.49,17.053,>17.053,99.990,0.038,0.110,g
2458424.60141,2018-11-02.1032965,br,1.58,16.703,>16.703,99.990,-0.442,0.151,g
2458424.60263,2018-11-02.1045129,br,1.62,16.637,>16.637,99.990,-0.115,0.161,g
2458424.60386,2018-11-02.1057422,br,1.62,99.990,99.990,99.990,99.990,99.990,g
2458425.51659,2018-11-03.0185535,bF,1.53,17.017,>17.017,99.990,-0.148,0.113,g
2458425.51786,2018-11-03.0198344,bF,1.49,17.124,>17.124,99.990,0.005,0.103,g
2458425.51914,2018-11-03.0211103,bF,1.52,17.074,>17.074,99.990,-0.132,0.107,g
2458426.60043,2018-11-04.1024939,br,1.41,99.990,99.990,99.990,99.990,99.990,g
2458426.60164,2018-11-04.1037055,br,1.43,99.990,99.990,99.990,99.990,99.990,g
2458426.60286,2018-11-04.1049299,br,1.44,17.089,>17.089,99.990,-0.305,0.106,g
2458427.60053,2018-11-05.1026859,br,1.48,17.097,>17.097,99.990,-0.283,0.105,g
2458427.60175,2018-11-05.1039083,br,1.49,17.026,>17.026,99.990,-0.129,0.112,g
2458427.60303,2018-11-05.1051800,br,1.43,16.943,>16.943,99.990,0.018,0.121,g
2458429.59124,2018-11-07.0935765,br,1.74,17.057,>17.057,99.990,-0.131,0.109,g
2458429.59247,2018-11-07.0948062,br,2.09,16.973,>16.973,99.990,0.130,0.118,g
2458429.59371,2018-11-07.0960478,br,2.09,16.990,>16.990,99.990,-0.141,0.116,g
2458430.59099,2018-11-08.0934091,br,2.06,16.951,>16.951,99.990,-0.046,0.120,g
2458430.59220,2018-11-08.0946167,br,2.01,17.109,>17.109,99.990,0.054,0.104,g
2458430.59342,2018-11-08.0958357,br,2.01,17.110,>17.110,99.990,-0.298,0.104,g
2458433.59987,2018-11-11.1025450,br,2.06,99.990,99.990,99.990,99.990,99.990,g
