# hjd             mag      mag_err  
  2457698.80551   13.611   0.02201  
  2458222.68865   13.615   0.02196  
  2458213.6351    13.633   0.02199  
  2458233.57606   13.587   0.02196  
  2457833.5995    13.648   0.02203  
  2458102.79034   13.59    0.02197  
  2457779.67644   13.602   0.02199  
  2457752.74088   13.624   0.02198  
  2457760.60405   13.606   0.02194  
  2457701.76088   13.567   0.02189  
  2458165.62654   13.629   0.02205  
  2457714.80688   13.595   0.02198  
  2458104.73375   13.569   0.02189  
  2458073.85      13.625   0.02204  
  2458167.64124   13.625   0.02204  
  2458209.51253   13.615   0.02202  
  2458043.85332   13.62    0.02203  
  2457758.59649   13.587   0.02191  
  2457726.7623    13.589   0.02192  
  2457437.8256    13.646   0.02202  
  2457448.59385   13.575   0.0219   
  2457444.84384   13.586   0.02196  
  2457904.54689   13.595   0.02198  
  2457847.72469   13.621   0.02203  
  2457444.70308   13.605   0.02194  
  2457853.58108   13.581   0.02191  
  2457817.79194   13.593   0.02192  
  2457659.87058   13.618   0.02197  
  2457763.78695   13.58    0.02191  
  2458122.85677   13.623   0.02204  
  2458175.59597   13.597   0.02198  
  2457874.65867   13.609   0.022    
  2458169.60505   13.602   0.02199  
  2457448.58634   13.64    0.02208  
  2458022.87826   13.606   0.02194  
  2458170.74799   13.592   0.02192  
  2457754.6754    13.606   0.022    
  2458166.53667   13.606   0.02194  
  2458238.52437   13.564   0.02189  
  2457664.88988   13.579   0.02195  
  2458215.55743   13.61    0.02195  
  2457693.8256    13.592   0.02197  
  2457741.79025   13.626   0.02204  
  2457778.73022   13.593   0.02192  
  2458088.73139   13.593   0.02197  
  2458229.6948    13.59    0.02197  
  2457667.84832   13.641   0.02201  
  2458034.85692   13.614   0.02202  
  2457438.78716   13.613   0.02196  
  2457799.71422   13.604   0.02199  
  2457850.47575   13.654   0.02204  
  2457794.69295   13.579   0.02195  
  2457457.68064   13.657   0.02212  
  2457737.73069   13.566   0.02189  
  2457894.61479   13.583   0.02195  
  2457791.84913   13.621   0.02197  
  2458167.54761   13.585   0.02191  
  2458179.69564   13.591   0.02197  
  2458213.7262    13.575   0.02194  
  2457751.65049   13.625   0.02204  
  2458029.87498   13.565   0.02193  
  2457837.72902   13.619   0.02197  
  2457768.74462   13.601   0.02199  
  2458118.71603   13.628   0.02205  
  2457933.4471    13.649   0.02203  
  2458181.6371    13.583   0.02191  
  2457762.61974   13.584   0.02196  
  2457913.51379   13.576   0.0219   
  2457856.65194   13.609   0.022    
  2458079.79451   13.605   0.022    
  2458020.89639   13.594   0.02197  
  2458118.64575   13.677   0.0221   
  2458224.64954   13.604   0.02194  
  2457759.63555   13.584   0.02196  
  2457466.74625   13.58    0.02191  
  2457421.54216   13.616   0.02196  
  2457456.50067   13.604   0.02194  
  2457446.83442   13.584   0.02196  
  2457843.69855   13.592   0.02197  
  2457465.72367   13.601   0.02199  
  2457835.70514   13.609   0.02195  
  2457827.78381   13.649   0.0221   
  2458036.87392   13.627   0.02198  
  2457765.64687   13.535   0.02189  
  2458226.70478   13.586   0.02196  
  2457478.67431   13.612   0.02201  
  2458208.69268   13.601   0.02194  
  2457789.65242   13.58    0.02191  
  2458203.6857    13.591   0.02197  
  2457792.56676   13.595   0.02193  
  2457656.89665   13.592   0.02197  
  2458107.67823   13.623   0.02204  
  2458084.78663   13.638   0.02207  
  2458176.67907   13.554   0.02188  
  2457745.75033   13.623   0.02197  
  2457840.73032   13.634   0.022    
  2458096.82859   13.588   0.02196  
  2458107.76849   13.613   0.02196  
  2457801.75942   13.595   0.02198  
  2457720.78819   13.61    0.02195  
  2457902.58593   13.614   0.02202  
  2457765.61696   13.578   0.0219   
  2458198.74698   13.589   0.02192  
  2458209.54268   13.548   0.02187  
  2457825.58576   13.613   0.02201  
  2458081.78062   13.633   0.02206  
  2458153.81275   13.592   0.02192  
  2457420.55057   13.579   0.02195  
  2458211.56092   13.651   0.02211  
  2457774.64043   13.625   0.02204  
  2458092.74663   13.599   0.02198  
  2458227.58245   13.593   0.02192  
  2458183.62705   13.623   0.02197  
  2458163.6999    13.611   0.02195  
  2458019.89975   13.634   0.02206  
  2457423.71152   13.619   0.02197  
  2458077.78971   13.606   0.02194  
  2458161.68186   13.592   0.02192  
  2457790.52831   13.564   0.02189  
  2457689.78966   13.588   0.02192  
  2457916.5371    13.589   0.02197  
  2457747.66986   13.603   0.02199  
  2457555.44817   13.568   0.02189  
  2458174.70732   13.603   0.02194  
  2457478.58661   13.602   0.02194  
  2458223.62182   13.583   0.02191  
  2458157.73874   13.632   0.02206  
  2457460.66744   13.618   0.02197  
  2458198.73183   13.605   0.022    
  2458208.58089   13.573   0.02194  
  2458241.65175   13.634   0.02206  
  2457831.6968    13.603   0.02194  
  2457568.48702   13.578   0.02195  
  2457477.75055   13.621   0.02203  
  2458210.6045    13.596   0.02193  
  2458172.66737   13.611   0.02201  
  2458171.51739   13.631   0.02199  
  2458172.54764   13.599   0.02193  
