HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458420.64670,2018-10-29.1469590,bt,1.49,16.195,15.936,0.173,1.534,0.242,g
2458420.64792,2018-10-29.1481870,bt,1.48,16.177,15.918,0.173,1.559,0.246,g
2458420.64914,2018-10-29.1494,bt,1.48,16.278,15.976,0.167,1.477,0.224,g
2458421.64231,2018-10-30.1426546,bt,1.97,16.117,>16.117,99.990,1.273,0.260,g
2458421.64353,2018-10-30.1438685,bt,1.99,16.123,>16.123,99.990,1.168,0.258,g
2458421.64475,2018-10-30.1450896,bt,2.01,16.315,16.202,0.198,1.199,0.216,g
2458427.69325,2018-11-05.1940940,bc,1.44,15.975,15.492,0.141,2.439,0.313,V
2458427.69453,2018-11-05.1953608,bc,1.43,15.985,15.209,0.108,3.166,0.311,V
2458427.69579,2018-11-05.1966271,bc,1.41,16.002,15.559,0.146,2.292,0.305,V
2458427.72023,2018-11-05.2210626,bd,1.48,16.018,15.380,0.122,2.704,0.301,V
2458427.72150,2018-11-05.2223391,bd,1.47,16.207,15.390,0.104,2.678,0.253,V
2458427.72277,2018-11-05.2236119,bd,1.47,15.975,15.551,0.149,2.310,0.313,V
2458428.60066,2018-11-06.1015680,bs,1.51,16.296,15.980,0.164,1.472,0.220,g
2458428.60187,2018-11-06.1027864,bs,1.57,16.533,15.945,0.128,1.521,0.177,g
2458428.60309,2018-11-06.1039973,bs,1.52,16.390,15.925,0.143,1.548,0.202,g
2458428.60807,2018-11-06.1089833,bt,2.01,16.383,16.014,0.156,1.427,0.203,g
2458428.60929,2018-11-06.1102026,bt,1.99,16.259,16.158,0.200,1.250,0.228,g
2458428.61057,2018-11-06.1114795,bt,2.00,16.333,16.157,0.187,1.251,0.213,g
2458429.61870,2018-11-07.1196849,bt,1.98,16.383,15.984,0.152,1.466,0.203,g
2458429.61990,2018-11-07.1208981,bt,1.97,16.336,15.856,0.141,1.651,0.212,g
2458429.62112,2018-11-07.1221165,bt,1.97,16.217,15.881,0.161,1.612,0.237,g
2458430.58864,2018-11-08.0897104,bs,1.54,16.187,16.107,0.204,1.309,0.244,g
2458430.58987,2018-11-08.0909390,bs,1.58,16.379,15.924,0.145,1.550,0.204,g
2458430.59109,2018-11-08.0921604,bs,1.64,16.468,15.958,0.138,1.502,0.188,g
2458431.70363,2018-11-09.2047837,bd,1.50,15.818,15.458,0.158,2.516,0.362,V
2458431.70619,2018-11-09.2073376,bd,1.50,15.902,15.418,0.141,2.611,0.335,V
2458432.70341,2018-11-10.2046405,bd,2.04,15.893,15.754,0.193,1.917,0.337,V
2458432.70468,2018-11-10.2059148,bd,1.98,15.933,15.543,0.154,2.326,0.325,V
2458432.70594,2018-11-10.2071804,bd,1.96,15.788,15.595,0.184,2.217,0.371,V
2458433.59755,2018-11-11.0988509,bs,1.98,99.990,99.990,99.990,99.990,99.990,g
2458433.59876,2018-11-11.1000777,bs,2.03,99.990,99.990,99.990,99.990,99.990,g
2458433.59998,2018-11-11.1012936,bs,2.04,99.990,99.990,99.990,99.990,99.990,g
2458434.59427,2018-11-12.0956633,bt,1.58,14.730,>14.730,99.990,3.046,0.932,g
2458434.59549,2018-11-12.0968806,bt,1.50,15.199,>15.199,99.990,1.152,0.605,g
2458434.59677,2018-11-12.0981645,bt,1.39,15.181,>15.181,99.990,1.362,0.615,g
2458436.69468,2018-11-14.1962256,bd,1.45,15.868,15.558,0.165,2.295,0.345,V
2458436.69596,2018-11-14.1975017,bd,1.56,15.879,15.589,0.168,2.230,0.342,V
2458438.55915,2018-11-16.0608478,bs,2.01,16.321,16.046,0.171,1.386,0.215,g
2458438.56037,2018-11-16.0620623,bs,2.00,16.103,16.046,0.208,1.386,0.263,g
2458438.56159,2018-11-16.0632792,bs,2.00,16.296,16.101,0.184,1.317,0.220,g
2458438.58146,2018-11-16.0831467,bt,2.20,16.059,15.957,0.200,1.504,0.274,g
2458438.58267,2018-11-16.0843680,bt,2.22,15.990,>15.990,99.990,0.742,0.292,g
2458438.58390,2018-11-16.0855979,bt,2.22,16.053,>16.053,99.990,1.215,0.275,g
2458442.55767,2018-11-20.0596718,bs,2.03,16.120,16.082,0.212,1.340,0.259,g
2458442.55889,2018-11-20.0608887,bs,2.02,16.175,>16.175,99.990,1.168,0.246,g
2458442.56012,2018-11-20.0621106,bs,2.00,16.055,>16.055,99.990,1.157,0.275,g
2458442.57262,2018-11-20.0746059,bt,1.52,15.964,15.625,0.161,2.041,0.299,g
2458442.57383,2018-11-20.0758218,bt,1.51,15.945,>15.945,99.990,1.146,0.304,g
2458442.57505,2018-11-20.0770399,bt,1.54,15.994,15.787,0.181,1.760,0.291,g
2458451.55239,2018-11-29.0550222,bt,2.01,16.311,16.018,0.168,1.421,0.217,g
2458451.55362,2018-11-29.0562578,bt,2.01,16.178,16.174,0.219,1.232,0.245,g
2458451.55484,2018-11-29.0574780,bt,1.99,16.208,15.868,0.161,1.632,0.239,g
2458452.55230,2018-11-30.0550018,bt,1.56,15.947,15.848,0.200,1.662,0.304,g
2458452.55351,2018-11-30.0562121,bt,1.50,16.252,15.866,0.154,1.634,0.229,g
2458452.55472,2018-11-30.0574313,bt,1.56,16.179,>16.179,99.990,1.055,0.245,g
2458453.54843,2018-12-01.0512077,bt,1.57,16.221,15.953,0.172,1.509,0.236,g
2458453.54967,2018-12-01.0524480,bt,1.57,16.248,15.848,0.152,1.662,0.230,g
2458453.55088,2018-12-01.0536532,bt,1.42,16.303,16.167,0.194,1.238,0.219,g
2458456.54095,2018-12-04.0439177,bt,2.13,16.143,>16.143,99.990,1.051,0.254,g
2458456.54217,2018-12-04.0451379,bt,2.14,16.242,16.141,0.200,1.270,0.231,g
2458456.54339,2018-12-04.0463653,bt,2.11,16.293,15.947,0.160,1.517,0.221,g
2458528.02492,2019-02-13.5292728,bs,1.51,14.934,>14.934,99.990,1.164,0.771,g
2458528.02613,2019-02-13.5304835,bs,1.52,14.844,>14.844,99.990,0.244,0.839,g
2458557.90651,2019-03-15.4094172,bk,1.48,15.519,>15.519,99.990,1.526,0.450,g
2458557.90773,2019-03-15.4106400,bk,1.98,15.298,>15.298,99.990,1.271,0.552,g
2458558.90924,2019-03-16.4120894,bk,2.01,15.246,>15.246,99.990,0.220,0.579,g
2458558.98639,2019-03-16.4892229,bt,1.44,16.203,15.933,0.171,1.537,0.240,g
2458558.98759,2019-03-16.4904354,bt,1.52,16.204,16.088,0.198,1.332,0.240,g
2458558.98881,2019-03-16.4916488,bt,1.50,16.114,15.981,0.194,1.471,0.260,g
2458561.95276,2019-03-19.4554054,bs,1.49,15.646,>15.646,99.990,1.930,0.401,g
2458561.95397,2019-03-19.4566248,bs,1.43,15.688,>15.688,99.990,1.785,0.386,g
2458561.95519,2019-03-19.4578379,bs,1.56,15.607,>15.607,99.990,1.225,0.415,g
2458564.90537,2019-03-22.4078125,bl,1.97,15.302,>15.302,99.990,1.651,0.550,g
2458564.90659,2019-03-22.4090275,bl,1.98,15.569,>15.569,99.990,0.565,0.430,g
2458564.90779,2019-03-22.4102408,bl,2.04,15.464,>15.464,99.990,1.594,0.474,g
2458567.95552,2019-03-25.4577532,bt,1.51,15.754,>15.754,99.990,1.146,0.363,g
2458567.95674,2019-03-25.4589608,bt,1.40,15.888,>15.888,99.990,1.404,0.321,g
2458567.95796,2019-03-25.4601811,bt,1.57,15.946,>15.946,99.990,1.310,0.304,g
2458570.87082,2019-03-28.3728267,bG,1.45,16.036,>16.036,99.990,1.295,0.280,g
2458570.89546,2019-03-28.3974659,bl,1.50,15.979,>15.979,99.990,1.353,0.295,g
2458571.05273,2019-03-28.5547394,bC,1.46,16.237,15.866,0.156,1.635,0.233,g
2458571.05401,2019-03-28.5560129,bC,1.49,16.214,15.921,0.168,1.554,0.238,g
2458571.05529,2019-03-28.5572928,bC,1.44,16.196,15.988,0.181,1.463,0.241,g
2458571.89263,2019-03-29.3945658,bH,1.42,16.210,>16.210,99.990,1.091,0.238,g
2458571.89391,2019-03-29.3958418,bH,1.40,15.916,>15.916,99.990,1.500,0.312,g
2458572.05461,2019-03-29.5565378,bC,1.46,16.281,15.860,0.149,1.644,0.224,g
2458572.05588,2019-03-29.5578071,bC,1.47,16.344,15.643,0.115,2.010,0.211,g
2458572.05716,2019-03-29.5590899,bC,1.44,16.471,15.666,0.105,1.967,0.188,g
2458572.07784,2019-03-29.5797707,bD,1.50,99.990,99.990,99.990,99.990,99.990,g
2458572.07911,2019-03-29.5810358,bD,1.36,99.990,99.990,99.990,99.990,99.990,g
2458572.08039,2019-03-29.5823113,bD,1.40,99.990,99.990,99.990,99.990,99.990,g
2458572.61597,2019-03-30.1178620,bo,1.43,16.094,15.843,0.174,1.671,0.265,g
2458572.61719,2019-03-30.1190718,bo,1.47,16.158,16.004,0.191,1.440,0.250,g
2458572.61840,2019-03-30.1202865,bo,1.45,16.206,16.046,0.190,1.386,0.239,g
2458573.05159,2019-03-30.5534422,bC,1.47,16.473,15.815,0.120,1.715,0.187,g
2458573.05286,2019-03-30.5547103,bC,1.44,16.445,15.724,0.113,1.864,0.193,g
2458573.05414,2019-03-30.5559864,bC,1.46,16.390,15.815,0.129,1.714,0.202,g
2458573.07615,2019-03-30.5780011,bD,1.60,99.990,99.990,99.990,99.990,99.990,g
2458574.88847,2019-04-01.3901901,bH,1.45,16.208,15.842,0.157,1.673,0.239,g
2458574.88974,2019-04-01.3914528,bH,1.52,16.157,15.735,0.149,1.845,0.250,g
2458574.89100,2019-04-01.3927174,bH,1.52,16.179,15.920,0.173,1.556,0.245,g
2458575.63312,2019-04-02.1347781,bp,1.98,16.428,15.772,0.120,1.782,0.195,g
2458575.63433,2019-04-02.1359868,bp,1.96,16.528,15.771,0.110,1.785,0.178,g
2458575.63554,2019-04-02.1371909,bp,1.97,16.193,15.831,0.157,1.689,0.242,g
2458576.60946,2019-04-03.1110444,bo,1.47,99.990,99.990,99.990,99.990,99.990,g
2458576.61067,2019-04-03.1122601,bo,1.45,16.356,16.061,0.167,1.367,0.209,g
2458576.61189,2019-04-03.1134759,bo,1.46,16.349,16.093,0.174,1.327,0.210,g
2458576.88320,2019-04-03.3847694,bl,1.50,16.321,15.722,0.126,1.868,0.215,g
2458576.88444,2019-04-03.3859994,bl,1.49,16.224,15.967,0.173,1.491,0.235,g
2458576.88565,2019-04-03.3872159,bl,1.47,16.296,15.824,0.142,1.701,0.220,g
2458577.60460,2019-04-04.1061082,bo,2.19,99.990,99.990,99.990,99.990,99.990,g
2458577.60582,2019-04-04.1073287,bo,2.15,99.990,99.990,99.990,99.990,99.990,g
2458577.60703,2019-04-04.1085431,bo,2.07,99.990,99.990,99.990,99.990,99.990,g
2458578.85053,2019-04-05.3519393,bk,1.46,16.301,15.714,0.128,1.882,0.220,g
2458578.85175,2019-04-05.3531666,bk,1.45,16.303,15.983,0.164,1.468,0.219,g
2458578.85296,2019-04-05.3543802,bk,1.45,16.240,15.823,0.150,1.702,0.232,g
2458578.87385,2019-04-05.3752706,bl,1.45,16.386,15.790,0.127,1.753,0.203,g
2458578.87508,2019-04-05.3764923,bl,1.47,16.153,15.798,0.158,1.741,0.251,g
2458578.87630,2019-04-05.3777104,bl,1.47,16.234,16.080,0.191,1.343,0.233,g
2458579.89020,2019-04-06.3915262,bl,1.54,16.246,16.158,0.203,1.249,0.231,g
2458579.89142,2019-04-06.3927451,bl,1.57,16.247,15.773,0.142,1.781,0.230,g
2458579.89264,2019-04-06.393975,bl,1.53,16.123,15.896,0.178,1.592,0.258,g
2458580.04315,2019-04-06.5444657,bC,1.42,16.531,15.925,0.126,1.549,0.178,g
2458580.04443,2019-04-06.5457466,bC,1.43,16.571,15.875,0.116,1.622,0.171,g
2458580.04571,2019-04-06.5470258,bC,1.44,16.490,15.613,0.098,2.065,0.185,g
2458580.87568,2019-04-07.3769378,bl,1.43,16.185,15.928,0.173,1.545,0.244,g
2458580.87691,2019-04-07.3781662,bl,1.45,16.342,15.700,0.122,1.906,0.211,g
2458580.87814,2019-04-07.3793958,bl,1.50,16.196,15.905,0.168,1.578,0.242,g
2458581.03467,2019-04-07.5359118,bC,1.50,16.447,15.813,0.123,1.717,0.192,g
2458581.03594,2019-04-07.5371787,bC,1.42,16.641,15.744,0.096,1.829,0.161,g
2458581.03721,2019-04-07.5384559,bC,1.44,16.465,15.767,0.116,1.791,0.189,g
2458581.87955,2019-04-08.3807218,bH,1.47,16.268,16.097,0.188,1.323,0.226,g
2458581.88082,2019-04-08.3819875,bH,1.49,16.156,15.901,0.174,1.584,0.251,g
2458581.88209,2019-04-08.3832633,bH,1.46,16.244,15.887,0.158,1.604,0.231,g
2458581.89519,2019-04-08.3963626,bG,1.50,16.299,15.636,0.119,2.021,0.220,g
2458582.84651,2019-04-09.3476083,bG,1.41,16.170,15.625,0.133,2.043,0.248,g
2458582.86438,2019-04-09.3654783,bl,1.47,16.389,15.891,0.139,1.598,0.202,g
2458582.86559,2019-04-09.3666925,bl,1.45,16.150,15.771,0.155,1.785,0.252,g
2458583.60999,2019-04-10.1110371,bp,1.51,99.990,99.990,99.990,99.990,99.990,g
2458583.83557,2019-04-10.3365958,bk,1.42,16.416,15.828,0.128,1.694,0.197,g
2458583.83679,2019-04-10.3378165,bk,1.44,16.251,16.135,0.197,1.276,0.230,g
2458583.83802,2019-04-10.3390416,bk,1.46,16.317,16.033,0.169,1.401,0.216,g
2458584.60485,2019-04-11.1058129,bp,1.45,99.990,99.990,99.990,99.990,99.990,g
2458584.60607,2019-04-11.1070325,bp,1.55,99.990,99.990,99.990,99.990,99.990,g
2458584.60731,2019-04-11.1082716,bp,1.93,16.343,15.608,0.112,2.074,0.211,g
2458584.60977,2019-04-11.1107333,bo,1.40,16.330,15.903,0.148,1.581,0.214,g
2458585.90686,2019-04-12.4077170,bt,1.46,16.145,15.871,0.171,1.628,0.253,g
2458585.90810,2019-04-12.4089527,bt,1.52,15.921,>15.921,99.990,1.372,0.311,g
2458585.90932,2019-04-12.4101763,bt,1.47,15.888,>15.888,99.990,1.101,0.320,g
2458585.98041,2019-04-12.4812659,bs,1.46,16.081,15.792,0.168,1.750,0.269,g
2458585.98163,2019-04-12.4824859,bs,1.41,16.191,15.553,0.122,2.182,0.243,g
2458585.98286,2019-04-12.4837155,bs,1.45,15.952,>15.952,99.990,1.150,0.302,g
2458587.96080,2019-04-14.4614856,bs,1.49,99.990,99.990,99.990,99.990,99.990,g
2458587.96201,2019-04-14.4627072,bs,1.57,99.990,99.990,99.990,99.990,99.990,g
2458587.96323,2019-04-14.4639251,bs,1.54,99.990,99.990,99.990,99.990,99.990,g
2458587.96681,2019-04-14.4675034,bt,1.43,16.332,15.857,0.142,1.649,0.213,g
2458587.96805,2019-04-14.4687474,bt,1.52,16.267,15.657,0.125,1.983,0.226,g
2458587.96927,2019-04-14.4699642,bt,1.49,16.247,15.714,0.134,1.881,0.230,g
2458589.02230,2019-04-15.5228998,bC,1.47,16.065,15.563,0.138,2.162,0.273,g
2458589.02357,2019-04-15.5241695,bC,1.48,16.063,15.834,0.178,1.685,0.273,g
2458589.02484,2019-04-15.5254439,bC,1.52,16.151,16.108,0.211,1.308,0.252,g
2458589.04833,2019-04-15.5489415,bD,2.00,16.151,15.911,0.176,1.569,0.252,g
2458589.04962,2019-04-15.5502197,bD,2.01,16.024,>16.024,99.990,1.369,0.283,g
2458589.05089,2019-04-15.5515045,bD,2.05,16.187,15.863,0.163,1.640,0.243,g
2458589.83814,2019-04-16.3386849,bH,1.48,16.214,15.664,0.132,1.970,0.237,g
2458589.83941,2019-04-16.3399456,bH,1.44,16.153,15.951,0.182,1.512,0.251,g
2458589.84068,2019-04-16.3412238,bH,1.40,16.268,15.790,0.141,1.754,0.226,g
2458589.89634,2019-04-16.3968817,bs,1.56,14.048,>14.048,99.990,1.841,1.746,g
2458589.89757,2019-04-16.3981018,bs,1.74,99.990,99.990,99.990,99.990,99.990,g
2458591.56832,2019-04-18.0687248,bo,1.99,15.671,>15.671,99.990,0.823,0.392,g
2458591.56955,2019-04-18.0699430,bo,2.05,15.538,>15.538,99.990,1.680,0.442,g
2458591.57075,2019-04-18.0711484,bo,2.06,15.587,>15.587,99.990,1.776,0.423,g
2458591.59438,2019-04-18.0947836,bp,2.07,15.932,15.722,0.181,1.868,0.308,g
2458591.59560,2019-04-18.0959996,bp,2.06,15.963,15.805,0.190,1.729,0.299,g
2458591.59681,2019-04-18.0972072,bp,2.05,15.830,>15.830,99.990,1.091,0.338,g
2458592.97813,2019-04-19.4784201,bt,1.46,15.589,>15.589,99.990,1.103,0.422,g
2458592.97934,2019-04-19.4796333,bt,1.40,15.531,>15.531,99.990,1.397,0.445,g
2458593.89749,2019-04-20.3977056,bt,1.42,15.799,>15.799,99.990,1.446,0.348,g
2458593.89871,2019-04-20.3989251,bt,1.52,15.727,>15.727,99.990,1.511,0.372,g
2458593.89993,2019-04-20.4001431,bt,1.59,15.614,>15.614,99.990,0.452,0.413,g
2458594.80885,2019-04-21.3089792,bG,1.47,15.486,>15.486,99.990,1.508,0.464,g
2458594.91405,2019-04-21.4141777,bl,1.45,15.786,15.704,0.204,1.898,0.352,g
2458594.91527,2019-04-21.4153965,bl,1.54,15.785,>15.785,99.990,1.533,0.352,g
2458594.91649,2019-04-21.4166151,bl,1.48,15.751,>15.751,99.990,1.068,0.364,g
2458595.99450,2019-04-22.4945406,bC,2.01,15.750,>15.750,99.990,1.009,0.364,g
2458595.99579,2019-04-22.4958265,bC,1.99,15.888,15.826,0.207,1.697,0.321,g
2458595.99706,2019-04-22.4970995,bC,2.02,16.030,15.930,0.201,1.542,0.281,g
2458597.00767,2019-04-23.5076254,bD,1.47,15.876,>15.876,99.990,1.262,0.324,g
2458597.00895,2019-04-23.5089053,bD,1.38,15.980,15.752,0.178,1.816,0.295,g
2458597.01022,2019-04-23.5101826,bD,1.41,15.989,15.666,0.163,1.966,0.292,g
2458598.01109,2019-04-24.5109768,bD,1.45,15.981,>15.981,99.990,1.467,0.294,g
2458598.01237,2019-04-24.5122495,bD,1.41,16.049,15.762,0.169,1.799,0.276,g
2458598.01364,2019-04-24.5135247,bD,1.53,15.907,15.829,0.204,1.692,0.315,g
2458598.03054,2019-04-24.5304190,bC,1.50,16.086,15.856,0.178,1.651,0.267,g
2458598.03182,2019-04-24.5316982,bC,1.45,16.223,15.717,0.138,1.877,0.236,g
2458598.03310,2019-04-24.5329722,bC,1.39,16.159,15.690,0.143,1.924,0.250,g
2458598.57114,2019-04-25.0709714,bp,2.13,15.953,15.910,0.211,1.570,0.302,g
2458598.57233,2019-04-25.0721706,bp,2.13,15.939,15.888,0.209,1.603,0.306,g
2458598.57355,2019-04-25.0733861,bp,2.12,15.998,15.844,0.191,1.669,0.290,g
2458599.79787,2019-04-26.2975983,bG,1.47,15.873,>15.873,99.990,1.520,0.325,g
2458599.81882,2019-04-26.3185417,bH,1.41,15.887,15.812,0.205,1.720,0.321,g
2458599.82008,2019-04-26.3198164,bH,1.42,16.000,15.800,0.183,1.738,0.289,g
2458599.82136,2019-04-26.3210914,bH,1.42,16.154,15.919,0.177,1.557,0.251,g
2458600.54418,2019-04-27.0438615,bo,2.00,16.038,15.595,0.146,2.100,0.280,g
2458600.54540,2019-04-27.0450774,bo,1.98,15.982,15.796,0.185,1.745,0.294,g
2458600.56533,2019-04-27.0649965,bp,1.48,16.184,15.643,0.134,2.008,0.244,g
2458600.56656,2019-04-27.0662274,bp,1.55,16.170,15.815,0.158,1.714,0.247,g
2458600.56778,2019-04-27.0674540,bp,1.50,16.173,15.730,0.146,1.855,0.247,g
2458600.63747,2019-04-27.1371361,bp,1.94,16.335,15.740,0.127,1.837,0.212,g
2458600.63869,2019-04-27.1383475,bp,1.94,16.280,15.624,0.120,2.045,0.224,g
2458600.63989,2019-04-27.1395541,bp,1.41,16.273,15.847,0.148,1.665,0.225,g
2458600.83437,2019-04-27.3340289,bl,1.47,16.098,15.848,0.175,1.662,0.264,g
2458600.83559,2019-04-27.3352446,bl,1.39,16.074,15.687,0.154,1.929,0.270,g
2458600.83682,2019-04-27.3364673,bl,1.44,16.128,15.800,0.162,1.738,0.257,g
2458600.88072,2019-04-27.3803643,bG,1.41,16.002,15.925,0.204,1.550,0.289,g
2458600.88714,2019-04-27.3867859,bl,1.49,16.004,15.860,0.192,1.644,0.288,g
2458600.88835,2019-04-27.3880030,bl,1.47,16.112,15.635,0.142,2.025,0.261,g
2458600.88958,2019-04-27.3892245,bl,1.50,16.096,15.881,0.180,1.612,0.265,g
2458600.94037,2019-04-27.4400184,bt,1.41,16.063,15.658,0.151,1.981,0.273,g
2458600.94160,2019-04-27.4412369,bt,1.51,16.133,15.674,0.144,1.952,0.256,g
2458600.94282,2019-04-27.4424545,bt,1.49,16.194,15.658,0.134,1.981,0.242,g
2458601.02389,2019-04-27.5235224,bD,1.47,16.083,15.866,0.180,1.635,0.268,g
2458601.02516,2019-04-27.5247986,bD,1.42,16.228,15.828,0.152,1.694,0.234,g
2458601.02644,2019-04-27.5260731,bD,1.47,16.165,15.945,0.180,1.521,0.249,g
2458601.03547,2019-04-27.5351047,bC,1.40,15.812,>15.812,99.990,1.569,0.344,g
2458601.03675,2019-04-27.5363762,bC,1.44,15.790,>15.790,99.990,1.645,0.351,g
2458601.03801,2019-04-27.5376395,bC,1.41,15.524,>15.524,99.990,1.748,0.448,g
2458601.10759,2019-04-27.6072173,bD,1.43,16.285,15.817,0.143,1.710,0.222,g
2458601.10887,2019-04-27.6085015,bD,1.92,16.263,15.745,0.136,1.827,0.227,g
2458601.11015,2019-04-27.6097756,bD,1.50,16.273,15.666,0.126,1.966,0.225,g
2458601.60225,2019-04-28.1018315,bo,1.51,16.218,15.548,0.118,2.193,0.237,g
2458601.60345,2019-04-28.1030427,bo,1.47,16.362,15.804,0.131,1.733,0.208,g
2458601.60467,2019-04-28.1042539,bo,1.45,16.259,15.670,0.128,1.960,0.228,g
2458601.61697,2019-04-28.1165518,bp,1.46,16.320,15.731,0.128,1.853,0.215,g
2458601.61818,2019-04-28.1177679,bp,1.44,16.220,15.714,0.138,1.882,0.236,g
2458601.61941,2019-04-28.1189978,bp,1.46,16.232,15.793,0.147,1.749,0.234,g
2458601.62446,2019-04-28.1240387,bo,1.45,16.496,15.609,0.097,2.073,0.184,g
2458601.62567,2019-04-28.1252569,bo,1.45,16.273,15.843,0.148,1.671,0.225,g
2458601.63973,2019-04-28.1393179,bp,1.53,16.303,15.637,0.119,2.020,0.219,g
2458601.64094,2019-04-28.1405221,bp,1.51,16.301,15.802,0.139,1.735,0.219,g
2458601.64215,2019-04-28.1417337,bp,1.53,16.254,15.723,0.135,1.867,0.229,g
2458601.64739,2019-04-28.1469703,bo,1.50,16.316,15.820,0.139,1.707,0.216,g
2458601.64860,2019-04-28.1481837,bo,1.48,16.312,15.749,0.131,1.820,0.217,g
2458601.66201,2019-04-28.1615870,bp,1.53,16.168,15.889,0.170,1.600,0.248,g
2458601.66323,2019-04-28.1628030,bp,1.92,16.160,15.735,0.148,1.846,0.250,g
2458601.66444,2019-04-28.1640258,bp,1.44,16.315,15.798,0.137,1.741,0.216,g
2458601.67086,2019-04-28.1704416,bo,1.42,16.071,15.934,0.194,1.536,0.271,g
2458602.59127,2019-04-29.0907739,bp,1.52,16.249,15.798,0.145,1.740,0.230,g
2458602.59247,2019-04-29.0919756,bp,1.42,16.403,15.645,0.109,2.005,0.200,g
2458602.59368,2019-04-29.0931833,bp,1.47,16.123,15.895,0.178,1.593,0.258,g
2458602.78361,2019-04-29.2830968,bG,1.43,16.234,15.759,0.142,1.804,0.233,g
2458602.82320,2019-04-29.3226924,bl,1.42,16.158,15.749,0.151,1.820,0.250,g
2458602.82442,2019-04-29.3239084,bl,1.46,16.166,15.695,0.142,1.913,0.248,g
2458602.82563,2019-04-29.3251244,bl,1.43,16.383,15.789,0.127,1.755,0.203,g
2458603.85244,2019-04-30.3518465,bl,1.42,16.270,15.726,0.133,1.860,0.226,g
2458603.85365,2019-04-30.3530562,bl,1.54,16.295,15.718,0.129,1.874,0.221,g
2458603.85452,2019-04-30.3539299,bG,1.47,16.276,15.839,0.147,1.676,0.224,g
2458603.85487,2019-04-30.3542751,bl,1.41,16.211,15.791,0.149,1.752,0.238,g
2458603.85579,2019-04-30.3552067,bG,1.51,16.148,15.709,0.147,1.890,0.253,g
2458605.53094,2019-05-02.0302057,bo,1.54,16.244,15.879,0.157,1.617,0.231,g
2458605.80152,2019-05-02.3007629,bH,1.44,16.432,15.648,0.107,1.998,0.194,g
2458605.80279,2019-05-02.3020371,bH,1.43,16.299,15.850,0.145,1.660,0.220,g
2458605.80407,2019-05-02.3033152,bH,1.39,16.239,15.612,0.123,2.066,0.232,g
2458605.89086,2019-05-02.3901043,bk,1.47,16.344,15.623,0.113,2.047,0.211,g
2458605.89208,2019-05-02.3913278,bk,1.50,16.165,15.948,0.180,1.517,0.249,g
2458605.89330,2019-05-02.3925449,bk,1.45,16.408,15.662,0.111,1.974,0.199,g
2458607.77319,2019-05-04.2722787,bG,1.48,16.103,15.681,0.149,1.939,0.263,g
2458607.79229,2019-05-04.2913856,bl,1.54,16.266,15.781,0.141,1.769,0.227,g
2458607.79351,2019-05-04.2926056,bl,1.51,16.161,15.739,0.149,1.839,0.249,g
2458607.79474,2019-05-04.2938247,bl,1.56,16.233,15.610,0.124,2.072,0.234,g
2458608.82501,2019-05-05.3240236,bs,1.46,99.990,99.990,99.990,99.990,99.990,g
2458608.82744,2019-05-05.3264565,bs,1.51,99.990,99.990,99.990,99.990,99.990,g
2458609.78772,2019-05-06.2866555,bl,1.55,15.452,>15.452,99.990,1.447,0.479,g
2458609.78894,2019-05-06.2878719,bl,1.56,15.702,>15.702,99.990,1.243,0.381,g
2458609.79015,2019-05-06.2890909,bl,1.56,15.104,>15.104,99.990,2.137,0.663,g
2458609.85172,2019-05-06.3506432,bk,1.49,99.990,99.990,99.990,99.990,99.990,g
2458609.85293,2019-05-06.3518555,bk,1.47,99.990,99.990,99.990,99.990,99.990,g
2458609.85415,2019-05-06.3530736,bk,1.60,99.990,99.990,99.990,99.990,99.990,g
2458609.97908,2019-05-06.4779876,bD,1.48,16.470,15.567,0.096,2.155,0.188,g
2458609.98035,2019-05-06.4792628,bD,1.52,16.270,15.634,0.122,2.024,0.226,g
2458609.98162,2019-05-06.4805282,bD,1.55,16.406,15.743,0.119,1.831,0.199,g
2458610.98911,2019-05-07.4879497,bD,1.53,16.287,15.605,0.117,2.079,0.222,g
2458610.99039,2019-05-07.4892232,bD,1.53,16.544,15.676,0.099,1.948,0.175,g
2458610.99165,2019-05-07.4904894,bD,1.97,16.459,15.791,0.119,1.753,0.189,g
2458611.75709,2019-05-08.2558638,bk,1.49,15.521,>15.521,99.990,1.755,0.451,g
2458611.75831,2019-05-08.2570783,bk,1.43,16.237,15.897,0.161,1.590,0.233,g
2458611.75952,2019-05-08.2582964,bk,1.41,16.019,15.572,0.146,2.143,0.285,g
2458611.95031,2019-05-08.4490689,bC,1.44,16.811,15.689,0.079,1.924,0.138,g
2458611.95159,2019-05-08.4503554,bC,1.49,16.377,15.534,0.101,2.221,0.205,g
2458611.95286,2019-05-08.4516277,bC,1.43,16.530,15.783,0.110,1.766,0.178,g
2458612.96549,2019-05-09.4641658,bD,1.46,16.315,15.678,0.122,1.945,0.216,g
2458612.96676,2019-05-09.4654422,bD,1.50,16.221,15.728,0.139,1.857,0.236,g
2458612.96804,2019-05-09.4667209,bD,1.44,16.335,15.765,0.130,1.795,0.213,g
2458613.05478,2019-05-09.5534537,bC,1.48,16.550,15.707,0.101,1.892,0.175,g
2458613.05606,2019-05-09.5547309,bC,1.45,16.715,15.578,0.077,2.132,0.150,g
