# HJD             mag      mag_err  
  2458595.69493   12.504   0.011    
  2458595.69614   12.51    0.011    
  2458595.69737   12.503   0.012    
  2458596.70295   12.551   0.011    
  2458596.70423   12.539   0.011    
  2458596.70549   12.516   0.011    
  2458598.35074   99.99    99.99    
  2458598.35196   99.99    99.99    
  2458598.35318   99.99    99.99    
  2458598.54292   12.496   0.01     
  2458598.54413   12.482   0.01     
  2458598.54533   12.484   0.01     
  2458598.65783   12.494   0.011    
  2458598.65904   12.505   0.011    
  2458598.66025   12.512   0.011    
  2458599.33418   12.503   0.009    
  2458599.33538   12.504   0.009    
  2458599.33658   99.99    99.99    
  2458599.5451    12.514   0.01     
  2458599.54631   12.513   0.01     
  2458599.54751   12.508   0.01     
  2458599.90541   12.529   0.011    
  2458599.90669   12.534   0.01     
  2458599.90796   12.55    0.011    
  2458600.48633   12.506   0.009    
  2458600.48754   12.5     0.009    
  2458600.48875   12.497   0.009    
  2458600.71785   12.511   0.01     
  2458600.71907   12.504   0.01     
  2458600.72028   12.52    0.01     
  2458601.31164   12.522   0.009    
  2458601.31285   12.512   0.009    
  2458601.31407   12.498   0.009    
  2458601.86281   12.518   0.01     
  2458601.86409   12.51    0.01     
  2458601.86537   12.532   0.01     
  2458602.39925   12.524   0.01     
  2458602.40046   12.511   0.01     
  2458602.40167   12.509   0.009    
  2458602.53121   12.515   0.009    
  2458602.53242   12.506   0.01     
  2458602.53369   12.496   0.01     
  2458602.75725   12.505   0.01     
  2458602.75848   12.498   0.01     
  2458602.75969   12.51    0.01     
  2458602.84974   12.52    0.01     
  2458602.85102   12.511   0.01     
  2458602.85228   12.522   0.01     
  2458603.40854   12.518   0.009    
  2458603.40975   12.514   0.009    
  2458603.41096   12.514   0.01     
  2458603.66117   12.489   0.021    
  2458603.66239   12.489   0.012    
  2458603.66361   12.496   0.014    
  2458603.81062   12.515   0.013    
  2458603.81183   12.538   0.014    
  2458603.81306   12.558   0.024    
  2458604.31342   99.99    99.99    
  2458604.31464   12.483   0.009    
  2458604.31585   12.492   0.009    
  2458604.48809   99.99    99.99    
  2458604.48932   12.498   0.009    
  2458604.49054   12.487   0.01     
  2458604.62318   12.467   0.021    
  2458604.62439   12.425   0.015    
  2458604.62559   99.99    99.99    
  2458604.77246   12.503   0.01     
  2458604.77367   12.517   0.01     
  2458604.77489   12.501   0.01     
  2458604.85281   12.521   0.01     
  2458604.85403   12.529   0.011    
  2458604.85525   12.533   0.01     
  2458605.90124   12.539   0.012    
  2458605.90246   12.532   0.012    
  2458605.90368   12.536   0.013    
  2458606.39183   99.99    99.99    
  2458606.39305   99.99    99.99    
  2458606.3943    99.99    99.99    
  2458606.77264   12.481   0.01     
  2458606.77386   12.505   0.01     
  2458606.7751    12.51    0.01     
  2458607.81375   12.529   0.011    
  2458607.81496   12.516   0.01     
  2458607.81618   12.535   0.01     
  2458608.54859   12.538   0.011    
  2458608.54985   12.535   0.011    
  2458608.55112   12.543   0.011    
  2458608.82079   12.535   0.011    
  2458608.82202   12.523   0.011    
  2458608.82325   12.532   0.011    
  2458612.86793   12.498   0.01     
  2458612.86915   12.504   0.01     
  2458612.87038   12.493   0.011    
  2458614.4575    12.487   0.009    
  2458614.45873   12.478   0.009    
  2458614.45995   12.507   0.009    
  2458614.7397    12.509   0.01     
  2458614.74093   12.505   0.01     
  2458614.74214   12.508   0.011    
  2458615.83499   12.517   0.011    
  2458615.83621   12.535   0.011    
  2458615.83742   12.521   0.01     
  2458616.85799   12.506   0.01     
  2458616.8592    12.519   0.011    
  2458616.86043   12.411   0.011    
  2458618.36803   12.508   0.011    
  2458618.36924   12.494   0.012    
  2458618.37046   12.511   0.012    
  2458618.6519    12.501   0.011    
  2458618.65311   12.451   0.01     
  2458618.65432   12.511   0.011    
  2458618.87039   12.536   0.013    
  2458619.52059   12.334   0.013    
  2458619.52192   12.532   0.016    
  2458619.5232    12.479   0.017    
  2458619.61347   12.501   0.013    
  2458619.61468   12.494   0.016    
  2458620.25453   12.52    0.013    
  2458620.25574   12.503   0.012    
  2458620.50088   12.497   0.011    
  2458620.50208   12.5     0.012    
  2458620.50329   12.521   0.011    
  2458620.72409   12.466   0.016    
  2458620.72535   12.679   0.02     
  2458620.72663   12.491   0.016    
  2458621.27543   12.481   0.012    
  2458621.27665   12.513   0.013    
  2458621.27787   12.524   0.012    
  2458621.60561   12.708   0.028    
  2458621.60688   12.457   0.018    
  2458621.60815   12.539   0.02     
  2458621.80306   12.469   0.012    
  2458621.80429   12.506   0.013    
  2458621.80549   12.513   0.014    
  2458622.2682    12.505   0.013    
  2458622.26942   12.535   0.014    
  2458622.27062   12.5     0.013    
  2458622.4095    12.486   0.014    
  2458624.67823   12.506   0.013    
  2458624.67951   12.511   0.013    
  2458624.68077   12.487   0.013    
  2458625.25501   12.499   0.01     
  2458625.25623   99.99    99.99    
  2458625.71871   12.511   0.012    
  2458625.71993   12.496   0.011    
  2458625.72115   12.311   0.01     
  2458625.84848   12.5     0.012    
  2458625.84977   12.52    0.013    
  2458625.85104   12.523   0.013    
  2458626.48174   12.529   0.011    
  2458626.48295   12.529   0.01     
  2458626.48417   12.514   0.011    
  2458626.70626   12.515   0.011    
  2458626.70749   12.512   0.011    
  2458626.70871   12.446   0.01     
  2458627.27454   12.506   0.01     
  2458627.27576   12.497   0.01     
  2458627.42859   12.524   0.01     
  2458627.42981   12.533   0.01     
  2458627.43101   12.521   0.011    
  2458627.69697   12.506   0.013    
  2458627.69824   12.522   0.011    
  2458627.69951   12.476   0.013    
  2458628.26597   12.509   0.01     
  2458628.26718   12.499   0.01     
  2458628.26838   12.541   0.01     
  2458628.44182   12.51    0.01     
  2458628.44304   12.512   0.01     
  2458628.44424   12.511   0.01     
  2458629.32842   12.514   0.01     
  2458629.32962   12.504   0.01     
  2458629.33084   12.506   0.01     
  2458629.83612   99.99    99.99    
  2458629.83734   99.99    99.99    
  2458631.23595   12.502   0.01     
  2458631.23718   12.47    0.011    
  2458631.23839   99.99    99.99    
  2458631.59874   12.53    0.01     
  2458631.60002   12.528   0.01     
  2458631.60129   12.524   0.01     
  2458633.30884   12.518   0.015    
  2458633.31006   12.517   0.011    
  2458633.31127   12.496   0.009    
  2458637.77069   12.55    0.01     
  2458637.77202   12.522   0.01     
  2458637.77328   12.523   0.01     
  2458638.29806   12.504   0.01     
  2458638.29927   12.496   0.011    
  2458638.30048   12.532   0.012    
  2458638.67724   12.5     0.011    
  2458638.67845   12.523   0.011    
  2458638.67967   12.525   0.013    
  2458639.63579   12.523   0.013    
  2458639.63701   12.505   0.013    
  2458639.63823   12.545   0.012    
  2458640.58518   12.509   0.01     
  2458640.5864    12.528   0.01     
  2458640.58761   12.499   0.01     
  2458641.38671   12.494   0.009    
  2458641.38791   12.483   0.009    
  2458641.38913   12.499   0.009    
  2458641.63266   12.464   0.011    
  2458641.63393   12.514   0.011    
  2458641.63521   12.52    0.011    
  2458642.35025   12.513   0.01     
  2458642.35147   12.51    0.01     
  2458642.35268   99.99    99.99    
  2458642.64052   12.527   0.01     
  2458642.64178   12.509   0.01     
  2458642.64305   12.531   0.01     
  2458643.46768   99.99    99.99    
  2458643.46888   99.99    99.99    
  2458643.47011   12.499   0.01     
  2458643.74051   12.53    0.01     
  2458643.74177   12.517   0.01     
  2458643.74305   12.502   0.01     
  2458644.46596   12.537   0.01     
  2458644.46727   12.53    0.011    
  2458644.46855   12.465   0.01     
  2458644.73786   12.521   0.01     
  2458644.73908   12.52    0.01     
  2458644.7403    12.523   0.01     
  2458648.41158   12.498   0.011    
  2458648.41279   12.492   0.011    
  2458648.41401   12.53    0.011    
  2458648.66241   12.51    0.012    
  2458648.66363   12.529   0.012    
  2458648.66484   12.484   0.011    
  2458649.19683   12.52    0.014    
  2458649.19806   12.513   0.013    
  2458649.19928   12.518   0.012    
  2458649.43767   12.521   0.011    
  2458649.43889   12.51    0.012    
  2458649.44009   12.498   0.012    
  2458650.43158   12.522   0.013    
  2458650.43278   12.514   0.012    
  2458650.43402   12.494   0.012    
  2458650.67809   12.509   0.013    
  2458651.2082    12.513   0.013    
  2458651.20941   12.523   0.014    
  2458651.21063   12.517   0.015    
  2458651.48005   12.52    0.013    
  2458651.48128   12.506   0.013    
  2458651.4825    12.511   0.013    
  2458651.60388   12.552   0.015    
  2458651.60516   12.507   0.014    
  2458652.35637   12.483   0.014    
  2458652.35758   12.524   0.013    
  2458652.35881   12.498   0.012    
  2458652.46375   12.492   0.014    
  2458652.46497   12.524   0.015    
  2458652.4662    12.515   0.014    
  2458652.68348   12.505   0.013    
  2458652.68475   12.495   0.013    
  2458652.68603   12.499   0.013    
  2458653.2304    12.514   0.014    
  2458653.2316    12.499   0.015    
  2458653.23282   12.501   0.014    
  2458653.421     12.528   0.02     
  2458653.42222   12.514   0.017    
  2458653.42344   12.481   0.017    
  2458653.69088   12.503   0.013    
  2458653.6921    12.502   0.012    
  2458653.69331   12.516   0.012    
  2458654.67576   12.512   0.012    
  2458654.67704   12.51    0.012    
  2458654.67832   12.488   0.013    
  2458655.56235   12.481   0.012    
  2458655.56357   12.48    0.011    
  2458655.56479   12.512   0.014    
  2458656.5772    12.502   0.023    
  2458656.57843   12.517   0.021    
  2458656.57965   12.522   0.024    
  2458657.6263    12.484   0.01     
  2458657.62758   12.51    0.01     
  2458657.62885   12.525   0.01     
  2458658.52128   12.529   0.01     
  2458658.52255   12.54    0.01     
  2458658.52382   12.512   0.01     
  2458659.72956   12.479   0.011    
  2458659.73079   12.499   0.011    
  2458659.73202   12.478   0.011    
  2458660.73894   12.501   0.01     
  2458660.74017   12.492   0.011    
  2458660.74138   12.503   0.011    
  2458661.7344    12.549   0.024    
  2458661.73563   12.498   0.03     
  2458661.73685   12.612   0.043    
  2458667.57776   12.501   0.01     
  2458667.57898   12.507   0.01     
  2458667.5802    12.527   0.01     
  2458668.55493   12.5     0.01     
  2458668.55615   12.515   0.01     
  2458668.55737   12.536   0.011    
  2458669.57354   12.503   0.01     
  2458669.57476   12.519   0.01     
  2458669.57597   12.495   0.01     
  2458670.72428   12.536   0.012    
  2458670.72551   12.529   0.012    
  2458670.72673   12.558   0.013    
  2458674.71605   12.509   0.011    
  2458674.71731   12.502   0.01     
  2458674.7186    12.552   0.011    
  2458675.66563   12.525   0.011    
  2458675.66689   12.494   0.011    
  2458675.66817   12.505   0.011    
  2458675.71082   12.514   0.013    
  2458675.71203   12.524   0.015    
  2458675.71325   12.519   0.015    
  2458676.68579   12.521   0.011    
  2458676.687     12.513   0.012    
  2458676.68822   12.493   0.011    
  2458678.50371   12.507   0.011    
  2458678.50493   12.518   0.011    
  2458678.50614   12.511   0.012    
  2458679.38342   12.513   0.012    
  2458679.38462   12.511   0.013    
  2458679.70168   12.576   0.015    
  2458679.70295   12.552   0.014    
  2458679.70423   12.585   0.015    
  2458681.68638   12.535   0.015    
  2458681.68767   12.491   0.015    
  2458681.68892   12.492   0.015    
  2458682.69032   12.514   0.013    
  2458682.69154   12.523   0.013    
  2458682.69276   12.537   0.015    
  2458683.66895   12.502   0.012    
  2458683.67015   12.531   0.012    
  2458683.67136   12.504   0.011    
  2458684.55694   12.504   0.011    
  2458684.55816   12.476   0.011    
  2458684.55937   12.507   0.011    
  2458684.68291   12.507   0.011    
  2458684.68413   12.484   0.012    
  2458685.3847    12.525   0.01     
  2458685.38591   12.498   0.01     
  2458685.68217   12.496   0.034    
  2458685.68339   99.99    99.99    
  2458685.68461   99.99    99.99    
  2458686.35172   12.515   0.011    
  2458686.35307   12.505   0.011    
  2458686.35428   12.502   0.01     
  2458691.6661    12.529   0.01     
  2458691.66736   12.499   0.01     
  2458691.66863   12.489   0.01     
  2458692.60525   12.488   0.01     
  2458692.63916   12.505   0.01     
  2458692.64042   12.547   0.011    
  2458692.66195   12.522   0.013    
  2458692.66317   12.509   0.013    
  2458692.66438   12.504   0.011    
  2458693.65775   12.535   0.011    
  2458693.65895   12.52    0.011    
  2458693.66018   12.522   0.011    
  2458694.65663   12.514   0.01     
  2458694.6579    12.46    0.01     
  2458694.65916   12.475   0.01     
  2458695.65538   12.521   0.012    
  2458695.65661   12.527   0.012    
  2458695.65782   12.555   0.013    
  2458696.65325   12.455   0.053    
  2458696.65447   12.435   0.036    
  2458697.63866   12.53    0.011    
  2458697.63987   12.523   0.01     
  2458697.6411    12.536   0.012    
  2458698.59463   12.518   0.011    
  2458698.59585   12.517   0.011    
  2458698.59707   12.522   0.011    
  2458700.6427    12.525   0.01     
  2458700.64397   12.429   0.01     
  2458700.64524   12.477   0.01     
  2458701.63949   12.531   0.01     
  2458701.64076   12.51    0.01     
  2458701.64202   12.515   0.011    
  2458703.63267   99.99    99.99    
  2458703.63393   99.99    99.99    
  2458703.6352    99.99    99.99    
  2458704.62916   12.517   0.011    
  2458704.63042   12.474   0.011    
  2458704.63168   12.521   0.011    
  2458705.62885   12.508   0.012    
  2458705.63012   12.498   0.011    
  2458705.6314    12.483   0.011    
  2458706.61697   12.525   0.019    
  2458706.61819   12.536   0.026    
  2458706.6194    12.511   0.018    
  2458707.6074    12.534   0.012    
  2458707.60867   12.524   0.013    
  2458708.61366   12.509   0.013    
  2458708.61488   12.521   0.012    
  2458708.61609   12.526   0.013    
  2458709.60869   12.371   0.022    
  2458709.60997   12.361   0.03     
  2458709.61123   12.563   0.034    
  2458710.3407    12.5     0.012    
  2458710.34192   12.535   0.013    
  2458710.34314   12.497   0.011    
  2458710.59525   12.545   0.016    
  2458710.59646   12.522   0.015    
  2458710.59768   12.528   0.016    
  2458711.29335   12.503   0.012    
  2458711.29455   12.479   0.012    
  2458711.29578   12.502   0.012    
  2458711.61229   12.695   0.028    
  2458711.61358   12.5     0.03     
  2458711.61486   12.476   0.026    
  2458712.25014   12.528   0.012    
  2458712.25135   12.504   0.012    
  2458712.25255   12.526   0.012    
  2458714.58204   12.452   0.029    
  2458714.58332   12.592   0.029    
  2458714.58459   12.589   0.028    
  2458715.58668   12.533   0.01     
  2458715.58791   12.518   0.01     
  2458715.58913   12.519   0.011    
  2458716.59638   12.465   0.01     
  2458716.59765   12.474   0.01     
  2458716.59892   12.467   0.01     
  2458717.58059   12.512   0.01     
  2458717.58181   12.516   0.01     
  2458717.58302   12.513   0.011    
  2458719.58659   12.517   0.012    
  2458719.58781   12.513   0.012    
  2458719.58902   12.53    0.012    
  2458720.56551   99.99    99.99    
  2458720.56805   99.99    99.99    
  2458720.58039   12.529   0.013    
  2458720.5816    12.503   0.013    
  2458720.58282   12.497   0.016    
  2458721.58415   12.535   0.011    
  2458721.58544   12.526   0.01     
  2458721.5867    12.527   0.01     
  2458722.56773   12.518   0.011    
  2458722.56895   12.53    0.011    
  2458722.57017   12.524   0.011    
  2458723.57633   12.525   0.011    
  2458723.5776    12.525   0.01     
  2458723.57887   12.526   0.01     
  2458724.31788   12.512   0.01     
  2458724.31908   99.99    99.99    
  2458724.32032   12.511   0.01     
  2458724.56655   12.516   0.011    
  2458724.56781   12.535   0.011    
  2458724.5693    12.485   0.01     
  2458725.55861   12.478   0.01     
  2458725.5599    12.464   0.01     
  2458725.56117   12.52    0.01     
  2458726.5566    12.514   0.01     
  2458726.55782   12.507   0.01     
  2458726.55905   12.52    0.01     
  2458727.54999   12.497   0.011    
  2458727.55121   12.522   0.011    
  2458727.55244   12.519   0.011    
  2458728.54619   12.525   0.011    
  2458728.54741   12.518   0.011    
  2458728.54862   12.521   0.01     
  2458729.54261   12.527   0.01     
  2458729.54389   12.541   0.01     
  2458729.54517   12.527   0.01     
  2458730.5459    12.5     0.011    
  2458730.54711   12.503   0.01     
  2458730.54833   12.506   0.011    
  2458731.55302   12.524   0.011    
  2458731.55428   12.538   0.011    
  2458731.55555   12.531   0.011    
  2458734.2869    12.515   0.012    
  2458734.28812   12.525   0.012    
  2458734.28934   12.538   0.012    
  2458734.54534   12.505   0.012    
  2458734.54656   12.503   0.012    
  2458734.5478    12.498   0.013    
  2458738.5179    12.506   0.012    
  2458738.51912   12.514   0.013    
  2458738.52034   12.511   0.012    
  2458739.51012   12.531   0.015    
  2458739.51134   12.543   0.014    
  2458739.51255   12.504   0.013    
  2458740.50419   12.496   0.013    
  2458740.50547   12.52    0.014    
