2457148.88295 17.063 0.034
2457230.73947 17.068 0.038
2458213.83896 17.081 0.030
2458213.90177 17.083 0.041
2458240.79103 17.038 0.039
2458245.91446 17.093 0.032
2458286.76286 17.021 0.022
2458287.77102 17.008 0.022
2458288.74419 16.996 0.022
2458289.63528 16.981 0.023
2458290.65120 17.019 0.025
2458291.65930 16.946 0.026
2458292.78990 16.987 0.026
2458293.64315 17.025 0.028
2458295.58307 17.012 0.029
2458331.73369 16.837 0.028
2458332.72466 16.833 0.026
2458333.71845 16.815 0.021
2458334.73397 16.861 0.025
2458336.70860 16.821 0.020
2458339.69758 16.775 0.021
2458340.68762 16.808 0.021
2458341.68068 16.768 0.020
2458342.70903 16.759 0.021
2458344.67357 16.778 0.021
2458345.66316 16.760 0.019
2458346.69088 16.720 0.020
2458347.66349 16.696 0.019
2458348.66963 16.699 0.021
2458349.67718 16.653 0.027
2458355.57751 16.565 0.022
2458358.60197 16.596 0.021
2458359.63159 16.580 0.023
2458363.59884 16.505 0.020
2458366.60292 16.476 0.018
2458370.57924 16.403 0.018
2458392.53482 16.191 0.016
2458412.50220 16.376 0.023
2458640.72884 17.089 0.026
2458643.84990 17.114 0.029
2458644.87793 17.076 0.035
2458647.85348 17.127 0.039
2458650.67578 17.022 0.032
2458657.82878 17.062 0.026
2458660.85870 17.084 0.032
2458667.78098 17.077 0.027
2458668.83667 17.086 0.027
2458669.85289 17.114 0.027
2458674.78728 17.103 0.032
2458675.73386 17.055 0.028
2458676.60781 17.078 0.028
2458677.52468 17.089 0.038
2458681.60169 17.082 0.040
2458682.66786 16.999 0.032
2458683.65929 17.071 0.032
2458684.61712 17.105 0.028
2458689.63325 17.083 0.028
2458690.63282 17.042 0.026
2458691.60408 17.130 0.027
2458692.72834 17.114 0.026
2458693.65883 17.178 0.035
2458694.61355 17.054 0.025
2458695.56836 17.111 0.028
2458697.60007 17.083 0.033
2458698.57723 17.097 0.023
2458699.54079 17.062 0.025
2458700.54650 17.070 0.027
2458701.53919 17.099 0.028
2458702.53079 17.125 0.030
2458703.53500 17.078 0.030
2458704.60207 17.011 0.033
2458705.57334 17.110 0.066
2458710.52990 17.092 0.039
2458712.54637 17.052 0.034
2458713.53220 17.169 0.035
2458714.53850 17.060 0.028
2458715.56291 17.108 0.025
2458716.55566 17.059 0.023
2458717.53110 17.089 0.030
2458718.56041 17.122 0.026
2458719.53940 17.055 0.027
2458721.55009 17.126 0.027
2458722.65224 17.081 0.026
2458723.49480 17.100 0.029
2458725.54810 17.116 0.030
2458726.49110 17.144 0.030
2458728.54099 17.105 0.032
2458730.53682 17.077 0.030
2458738.54725 17.126 0.040
2458740.50011 17.103 0.039
2458742.54347 17.070 0.030
2458746.51223 17.075 0.032
2458752.49853 17.061 0.029
2458754.50051 17.080 0.028
2458757.50996 17.104 0.034
2458761.50382 17.257 0.078
2458762.54309 17.158 0.081
2458764.54600 17.113 0.040
2458766.50592 17.085 0.042
2458768.51637 17.053 0.040
2458773.51969 17.030 0.039
2458774.55573 17.134 0.041
2458780.50701 17.071 0.036
2458781.53026 17.078 0.034
2458782.51750 17.059 0.034
2458784.53526 17.054 0.041
