2456380.73209 19.023 0.138
2456386.69768 18.890 0.144
2456396.68052 18.944 0.119
2456400.65227 18.579 0.107
2456401.64536 18.930 0.142
2456402.66251 18.774 0.138
2456403.64833 18.962 0.142
2456414.60819 18.900 0.186
2456417.61098 18.640 0.125
2456418.59290 18.873 0.217
2456420.57931 18.805 0.122
2456421.59145 18.921 0.118
2456422.56854 18.999 0.170
2456423.57104 18.699 0.125
2456424.55502 18.796 0.119
2456426.53019 18.843 0.128
2456427.53208 18.650 0.115
2456428.55120 18.851 0.133
2456431.51504 18.652 0.116
2456432.51860 18.863 0.144
2456433.52043 18.713 0.138
2456434.51934 18.688 0.120
2456435.52220 18.581 0.145
2456436.52684 18.808 0.141
2456437.49987 19.008 0.281
2456438.52037 18.852 0.199
2456439.51475 18.945 0.246
2456441.51383 18.655 0.168
2456442.48802 18.831 0.125
2456443.47269 19.219 0.191
2456444.49175 18.664 0.135
2456445.52954 18.455 0.128
2456446.48995 18.583 0.087
2456447.49121 18.693 0.123
2456448.49504 18.619 0.091
2456449.49342 18.722 0.126
2456450.49406 18.775 0.167
2456452.47136 18.819 0.115
2456454.47337 18.735 0.170
2456455.47074 18.745 0.138
2456456.47225 18.740 0.105
2456457.48444 18.748 0.157
2456458.44750 18.695 0.280
2456459.44736 19.487 0.604
2456462.45141 18.664 0.175
2456463.44876 18.444 0.229
2456464.44918 18.921 0.542
2456465.52157 18.789 0.183
2456468.45237 18.769 0.284
2456469.44844 18.888 0.316
2456473.45053 18.626 0.343
2456679.86782 18.820 0.093
2456683.83643 18.991 0.113
2456684.84968 19.613 0.291
2456686.76650 19.438 0.267
2456688.84716 18.584 0.077
2456690.78519 19.922 0.268
2456692.80055 18.608 0.084
2456694.80095 18.760 0.083
2456696.78094 18.745 0.097
2456698.79665 18.985 0.132
2456701.81112 18.686 0.122
2456707.82380 18.556 0.106
2456710.76474 18.627 0.081
2456712.77675 18.943 0.126
2456714.72901 18.857 0.136
2456717.78716 18.790 0.110
2456719.70901 18.815 0.112
2456721.71219 18.749 0.093
2456723.73297 18.663 0.091
2456725.71054 18.571 0.097
2456727.74016 18.773 0.100
2456728.72184 18.717 0.090
2456729.68623 18.762 0.119
2456730.70585 18.731 0.148
2456731.71141 18.855 0.171
2456732.60500 18.887 0.212
2456733.70931 19.027 0.190
2456734.68575 18.816 0.142
2456752.57609 18.812 0.118
2456753.58533 18.641 0.109
2456754.58179 18.769 0.119
2456766.67207 18.814 0.115
2456767.67260 18.612 0.096
2456793.61279 18.790 0.165
2456794.62580 18.927 0.229
2456795.60261 18.751 0.162
2456822.52888 18.891 0.338
2456849.45306 19.260 0.890
2457028.87752 18.812 0.196
2457038.86795 18.715 0.093
2457046.84291 18.754 0.100
2457050.86400 18.753 0.091
2457051.82398 18.745 0.094
2457055.81868 18.603 0.216
2457063.73544 18.585 0.120
2457092.68904 18.838 0.125
2457110.64875 18.841 0.118
2457124.58245 19.403 0.165
2457132.59197 18.662 0.125
2457176.55765 18.968 0.212
2457177.54256 18.571 0.167
2457203.50349 19.083 0.233
2457204.49121 18.967 0.274
2457205.48500 18.577 0.212
2457380.82523 18.709 0.106
2457381.84434 18.673 0.149
2457384.80712 18.674 0.116
2457389.79927 18.662 0.125
2457395.85036 18.682 0.167
2457400.81965 18.720 0.086
2457401.82725 18.738 0.105
2457405.77796 18.693 0.107
2457408.85011 18.691 0.093
2457412.78317 18.679 0.162
2457416.79588 18.737 0.110
2457427.77134 18.712 0.102
2457432.77305 18.746 0.131
2457435.73616 18.641 0.106
2457438.72356 18.688 0.090
2457441.73939 18.854 0.136
2457444.74190 18.587 0.106
2457447.73710 18.704 0.087
2457451.76114 18.842 0.096
2457455.71456 18.884 0.145
2457460.67746 18.935 0.160
2457464.63179 18.826 0.118
2457465.59716 18.884 0.138
2457470.66345 18.794 0.199
2457473.62787 18.787 0.170
2457476.61595 18.792 0.103
2457481.63829 18.859 0.138
2457486.62214 18.901 0.151
2457489.60754 18.825 0.146
2457494.52818 18.711 0.116
2457500.58396 18.701 0.138
2457508.52123 18.710 0.087
2457512.50541 18.572 0.087
2457526.51574 18.749 0.157
2457548.47688 18.622 0.118
2457561.47320 18.586 0.128
2457739.82788 18.844 0.152
2457742.86203 18.955 0.180
2457747.85730 18.780 0.122
2457759.85040 18.674 0.086
2457762.80669 18.672 0.097
2457766.81261 18.584 0.119
2457769.83456 18.757 0.105
2457772.87744 18.733 0.128
2457778.80113 19.134 0.200
2457781.81001 18.699 0.109
2457795.71706 19.076 0.239
2457807.76286 18.873 0.113
2457818.72014 18.821 0.106
2457818.72570 18.705 0.094
2457826.55228 18.865 0.161
2457839.58828 18.655 0.100
2457848.52677 18.623 0.138
2457863.62437 18.837 0.115
2457878.47156 18.775 0.149
2458126.80155 18.725 0.120
2458161.75013 18.685 0.093
2458215.63632 18.917 0.173
2458510.80213 18.205 0.064
2458517.83580 18.101 0.054
2458526.83668 17.796 0.051
2458534.74705 17.479 0.048
2458543.80310 16.864 0.024
2458551.77736 16.232 0.020
2458557.71088 16.479 0.023
2458561.67445 16.832 0.028
2458565.68647 17.144 0.034
2458568.71226 17.286 0.037
2458578.57857 17.744 0.057
2458591.59962 18.072 0.080
2458599.52898 18.115 0.073
2458611.50848 18.283 0.089
2458618.54610 18.463 0.154
2458627.47161 18.362 0.089
2458641.45078 18.427 0.196
2458647.45148 18.761 0.196
2458655.45711 18.706 0.116
2458662.46401 18.531 0.151
2458677.45661 18.505 0.225
2458840.83369 18.787 0.097
