2458295.59636 17.936 0.059
2458331.74660 17.426 0.038
2458332.73761 17.519 0.050
2458333.73130 17.444 0.033
2458334.74682 17.422 0.037
2458336.72147 17.405 0.030
2458339.71326 17.319 0.029
2458340.71435 17.348 0.031
2458341.70483 17.302 0.027
2458342.71926 17.253 0.030
2458344.68646 17.370 0.033
2458345.67648 17.245 0.027
2458346.70429 17.250 0.026
2458347.67668 17.245 0.027
2458348.68445 17.241 0.029
2458355.59065 17.217 0.038
2458358.61499 17.134 0.033
2458359.62595 17.157 0.038
2458363.61592 17.160 0.027
2458366.61599 17.129 0.027
2458370.59283 17.112 0.026
2458392.54795 17.318 0.037
2458414.49891 17.555 0.070
2458640.77939 18.841 0.089
2458643.88158 18.797 0.095
2458646.82470 18.932 0.107
2458648.87143 19.093 0.166
2458650.68867 18.846 0.146
2458657.86005 19.032 0.127
2458664.82765 18.905 0.090
2458667.82229 19.240 0.142
2458669.76284 18.965 0.095
2458670.76109 18.851 0.070
2458674.81829 18.990 0.136
2458675.74620 18.893 0.119
2458676.62040 18.802 0.095
2458677.53727 18.963 0.205
2458681.61477 18.808 0.193
2458682.68847 18.791 0.132
2458683.67205 18.835 0.119
2458684.62977 18.998 0.136
2458689.64639 18.930 0.111
2458690.64564 18.853 0.090
2458691.61686 18.891 0.085
2458692.74105 18.874 0.099
2458693.67155 19.094 0.119
2458695.58116 18.956 0.095
2458697.64196 18.748 0.115
2458698.59005 18.964 0.089
2458699.55349 19.221 0.115
2458700.55921 18.898 0.105
2458701.55480 18.848 0.100
2458702.54353 18.905 0.119
2458704.61492 18.755 0.130
2458705.58953 19.015 0.231
2458711.52559 18.851 0.216
2458712.56889 18.952 0.158
2458713.54539 18.859 0.103
2458714.55362 18.978 0.140
2458715.57582 18.954 0.093
2458716.56861 18.941 0.095
2458717.54390 19.063 0.124
2458718.57332 19.139 0.104
2458719.59412 19.022 0.123
2458721.56310 18.875 0.100
2458722.66516 18.908 0.109
2458723.50766 19.239 0.162
2458725.63629 18.897 0.101
2458726.50439 18.909 0.104
2458728.55394 18.994 0.111
2458730.55005 19.039 0.140
2458738.56015 19.352 0.255
2458740.51318 18.734 0.138
2458742.55668 18.890 0.128
2458746.52521 19.055 0.140
2458752.51154 18.969 0.116
2458754.51354 19.208 0.147
2458757.52286 19.236 0.179
2458761.52105 18.875 0.308
2458762.55605 19.029 0.256
2458764.55895 19.142 0.189
2458766.52147 18.707 0.193
2458768.52930 18.957 0.184
2458773.53378 18.856 0.165
2458774.56602 18.954 0.159
2458780.50216 18.963 0.158
2458781.52530 18.928 0.138
2458782.51191 18.938 0.170
2458784.53346 19.121 0.202
