2457782.83037 19.072 0.094
2457785.75293 19.419 0.092
2457786.79844 19.209 0.106
2457787.78266 19.573 0.161
2457788.82049 19.714 0.265
2457790.76341 19.296 0.115
2457791.77354 19.386 0.141
2457793.71801 19.201 0.108
2457794.71959 19.282 0.159
2457795.71274 19.407 0.204
2457796.78959 19.518 0.169
2457797.67949 19.378 0.176
2457798.70399 19.378 0.145
2457799.71357 19.359 0.128
2457801.69695 19.474 0.156
2457802.68509 19.334 0.134
2457803.67691 19.704 0.212
2457807.66674 19.420 0.117
2457809.69059 19.243 0.113
2457810.69390 19.511 0.144
2457811.71289 19.338 0.123
2457812.64493 19.382 0.176
2457815.69032 19.573 0.128
2457816.70619 19.392 0.102
2457817.66297 19.327 0.095
2457818.63406 19.330 0.120
2457819.69865 19.242 0.101
2457820.67837 19.255 0.119
2457821.66990 19.268 0.135
2457822.70522 19.417 0.162
2457823.65945 19.436 0.229
2457824.64491 19.587 0.255
2457825.62753 19.524 0.242
2457826.65951 19.399 0.166
2457827.68200 19.117 0.138
2457828.65557 19.255 0.141
2457829.70676 19.548 0.142
2457830.67029 19.231 0.102
2457834.65595 19.496 0.137
2457835.61936 19.200 0.137
2457836.61223 19.212 0.169
2457837.63857 19.359 0.145
2457838.57038 19.262 0.126
2457840.60759 19.293 0.144
2457841.58890 19.389 0.148
2457842.58580 19.700 0.216
2457843.59981 19.559 0.162
2457844.63507 19.279 0.103
2457845.60311 19.343 0.151
2457846.62113 19.376 0.141
2457848.56747 19.479 0.194
2457849.57981 19.666 0.195
2457850.56695 19.265 0.180
2457851.59740 19.260 0.165
2457852.58376 19.345 0.226
2457854.60474 19.422 0.137
2457855.61321 19.297 0.141
2457856.62391 19.593 0.218
2457858.61658 19.539 0.163
2457863.62214 19.519 0.131
2457865.52600 19.431 0.121
2457869.59705 19.267 0.102
2457871.58547 19.438 0.119
2457873.60013 19.371 0.124
2457874.58598 19.289 0.130
2457876.64408 19.129 0.120
2457879.56161 19.242 0.151
2457882.59555 19.363 0.184
2457895.54137 19.148 0.108
2457904.51623 19.209 0.140
2457909.49242 19.429 0.232
2457916.49805 19.914 0.377
2457925.48739 19.300 0.121
2458125.85513 19.346 0.120
2458126.86152 19.275 0.105
2458130.82987 19.116 0.088
2458131.87558 19.181 0.135
2458132.86403 19.431 0.144
2458135.84560 19.325 0.116
2458136.85980 19.342 0.116
2458137.86340 19.305 0.103
2458138.87228 19.530 0.183
2458140.86768 19.357 0.120
2458141.84240 19.357 0.103
2458143.81605 19.490 0.179
2458144.82016 19.108 0.084
2458145.85168 19.152 0.087
2458147.84322 19.281 0.085
2458148.84126 19.062 0.105
2458150.83715 19.261 0.156
2458151.82724 19.666 0.179
2458152.85506 19.307 0.124
2458153.83500 19.323 0.112
2458154.86385 19.775 0.239
2458158.78071 19.388 0.141
2458159.79782 19.375 0.115
2458163.78044 19.534 0.131
2458165.81030 19.242 0.116
2458168.74480 19.296 0.103
2458171.73384 19.428 0.128
2458172.72308 19.263 0.102
2458174.69412 19.368 0.102
2458176.72440 19.303 0.152
2458182.77438 19.060 0.103
2458200.70305 19.272 0.110
2458204.62896 19.248 0.135
2458209.64269 19.361 0.154
2458213.72194 19.431 0.148
2458217.68022 19.293 0.124
2458222.66589 19.250 0.105
2458229.60628 19.369 0.124
2458238.59682 19.116 0.148
2458261.60377 19.543 0.161
2458473.81310 18.458 0.067
2458476.79539 18.302 0.061
2458481.83339 18.507 0.053
2458486.83093 18.524 0.061
2458488.85471 18.444 0.071
2458489.81126 18.571 0.080
2458493.81234 18.587 0.068
2458496.82069 18.661 0.059
2458499.78857 18.572 0.061
2458500.86423 18.605 0.060
2458503.84169 18.696 0.073
2458511.85673 18.810 0.101
2458518.84125 18.919 0.070
2458529.80179 18.981 0.084
2458538.77871 19.112 0.096
2458546.79825 19.051 0.073
2458553.77328 19.180 0.127
2458558.64184 19.365 0.126
2458562.64820 19.575 0.194
2458566.69901 19.145 0.088
2458576.65443 19.214 0.098
2458580.61213 19.178 0.082
2458583.60744 19.253 0.102
2458586.57262 19.312 0.123
2458589.57534 19.372 0.123
2458595.55687 19.019 0.151
2458600.60947 19.179 0.087
2458604.58190 19.233 0.140
2458616.57931 19.188 0.131
2458626.51929 20.015 0.399
2458648.54608 20.807 1.065
