2456380.73209 18.434 0.076
2456386.69768 18.410 0.087
2456396.68052 18.421 0.070
2456400.65227 18.561 0.093
2456401.64536 18.587 0.094
2456402.66251 18.530 0.102
2456403.64833 18.582 0.092
2456414.60819 18.505 0.116
2456417.61098 18.515 0.098
2456418.59290 18.530 0.111
2456420.57931 18.445 0.081
2456421.59145 18.552 0.074
2456422.56854 18.461 0.097
2456423.57104 18.500 0.096
2456424.55502 18.470 0.083
2456426.53019 18.373 0.079
2456427.53208 18.794 0.116
2456428.55120 18.558 0.096
2456431.51504 18.496 0.092
2456432.51860 18.508 0.097
2456433.52043 18.421 0.097
2456434.51934 18.586 0.099
2456435.52220 18.780 0.161
2456436.52684 18.649 0.112
2456437.49987 18.559 0.173
2456438.52037 18.558 0.139
2456439.51475 18.265 0.125
2456441.51383 18.447 0.130
2456442.48802 18.427 0.083
2456443.47269 18.387 0.084
2456444.49175 18.435 0.102
2456445.52954 18.509 0.120
2456446.48995 18.591 0.080
2456447.49121 18.552 0.101
2456448.49504 18.487 0.072
2456449.49342 18.356 0.085
2456450.49406 18.455 0.114
2456452.47136 18.502 0.081
2456454.47337 18.525 0.128
2456455.47074 18.505 0.099
2456456.47225 18.509 0.078
2456457.48444 18.482 0.112
2456458.44750 18.562 0.223
2456459.44736 18.446 0.208
2456462.45141 18.365 0.121
2456463.44876 18.841 0.297
2456464.44918 18.872 0.467
2456465.52157 18.357 0.111
2456468.45237 18.429 0.183
2456469.44844 18.441 0.196
2456473.45053 18.540 0.297
2456679.86782 18.548 0.067
2456683.83643 18.451 0.062
2456684.84968 18.564 0.106
2456686.76650 18.493 0.101
2456688.84716 18.449 0.062
2456690.78519 18.425 0.067
2456692.80055 18.539 0.072
2456694.80095 18.467 0.061
2456696.78094 18.622 0.079
2456698.79665 18.545 0.083
2456701.81112 18.479 0.090
2456707.82380 18.357 0.081
2456710.76474 18.483 0.066
2456712.77675 18.477 0.075
2456714.72901 18.473 0.092
2456717.78716 18.537 0.081
2456719.70901 18.475 0.078
2456721.71219 18.562 0.074
2456723.73297 18.659 0.081
2456725.71054 18.399 0.078
2456727.74016 18.658 0.083
2456728.72184 18.470 0.067
2456729.68623 18.637 0.098
2456730.70585 18.635 0.124
2456731.71141 18.395 0.105
2456732.60500 18.717 0.165
2456733.70931 18.477 0.105
2456734.68575 18.625 0.112
2456752.57609 18.617 0.088
2456753.58533 18.423 0.080
2456754.58179 18.416 0.081
2456766.67207 18.435 0.074
2456767.67260 18.625 0.085
2456793.61279 18.470 0.115
2456794.62580 18.615 0.156
2456795.60261 18.567 0.121
2456822.52888 18.465 0.200
2456849.45306 18.351 0.342
2457028.87752 18.440 0.128
2457038.86795 18.474 0.069
2457046.84291 18.558 0.080
2457050.86400 18.433 0.062
2457051.82398 18.507 0.067
2457055.81868 18.410 0.168
2457063.73544 18.539 0.105
2457092.68904 18.598 0.092
2457110.64875 18.547 0.083
2457124.58245 18.689 0.075
2457132.59197 18.450 0.093
2457176.55765 18.350 0.111
2457177.54256 18.430 0.136
2457203.50349 18.376 0.111
2457204.49121 18.998 0.252
2457205.48500 18.360 0.154
2457380.82523 18.470 0.078
2457381.84434 18.538 0.115
2457384.80712 18.503 0.089
2457389.79927 18.567 0.099
2457395.85036 18.295 0.103
2457400.81965 18.496 0.062
2457401.82725 18.514 0.076
2457405.77796 18.483 0.078
2457408.85011 18.444 0.066
2457412.78317 18.760 0.154
2457416.79588 18.415 0.074
2457427.77134 18.479 0.075
2457432.77305 18.524 0.094
2457435.73616 18.448 0.079
2457438.72356 18.491 0.070
2457441.73939 18.480 0.089
2457444.74190 18.439 0.084
2457447.73710 18.558 0.069
2457451.76114 18.446 0.062
2457455.71456 18.719 0.111
2457460.67746 18.600 0.103
2457464.63179 18.256 0.065
2457465.59716 18.611 0.093
2457470.66345 18.473 0.141
2457473.62787 18.583 0.124
2457476.61595 18.623 0.079
2457481.63829 18.657 0.103
2457486.62214 18.473 0.092
2457489.60754 18.349 0.085
2457494.52818 18.620 0.099
2457500.58396 18.445 0.103
2457508.52123 18.543 0.067
2457512.50541 18.710 0.088
2457526.51574 18.695 0.137
2457548.47688 18.575 0.103
2457561.47320 18.443 0.103
2457739.82788 18.543 0.106
2457742.86203 18.441 0.106
2457747.85730 18.492 0.089
2457759.85040 18.410 0.065
2457762.80669 18.471 0.075
2457766.81261 18.443 0.096
2457769.83456 18.564 0.083
2457772.87744 18.459 0.090
2457778.80113 18.531 0.110
2457781.81001 18.435 0.079
2457795.71706 18.494 0.130
2457807.76286 18.601 0.080
2457818.72014 18.437 0.071
2457818.72570 18.533 0.074
2457826.55228 18.386 0.096
2457839.58828 18.472 0.079
2457848.52677 18.420 0.107
2457863.62437 18.527 0.081
2457878.47156 18.490 0.103
2458126.80155 18.474 0.088
2458161.75013 18.510 0.074
2458215.63632 18.545 0.115
2458510.80213 18.469 0.071
2458517.83580 18.330 0.061
2458526.83668 18.284 0.065
2458534.74705 18.245 0.083
2458543.80310 18.127 0.049
2458551.77736 17.939 0.054
2458557.71088 17.779 0.047
2458561.67445 17.614 0.045
2458565.68647 17.407 0.038
2458568.71226 17.242 0.033
2458578.57857 17.075 0.033
2458591.59962 17.701 0.056
2458599.52898 17.994 0.058
2458611.50848 18.175 0.074
2458618.54610 18.423 0.137
2458627.47161 18.382 0.083
2458641.45078 18.472 0.183
2458647.45148 18.502 0.145
2458655.45711 18.478 0.089
2458662.46401 18.652 0.148
2458677.45661 18.429 0.188
2458840.83369 18.534 0.072
