2457148.88295 17.528 0.050
2457230.73947 17.589 0.064
2458213.83896 17.623 0.045
2458213.90177 17.642 0.064
2458240.79103 17.756 0.070
2458245.91446 17.553 0.042
2458286.76286 17.573 0.031
2458287.77102 17.578 0.032
2458288.74419 17.603 0.033
2458289.63528 17.560 0.033
2458290.65120 17.609 0.036
2458291.65930 17.692 0.046
2458292.78990 17.586 0.039
2458293.64315 17.582 0.041
2458295.58307 17.554 0.049
2458331.73369 17.647 0.051
2458332.72466 17.605 0.047
2458333.71845 17.649 0.037
2458334.73397 17.547 0.040
2458336.70860 17.575 0.032
2458339.69758 17.647 0.037
2458340.68762 17.602 0.036
2458341.68068 17.630 0.033
2458342.70903 17.572 0.035
2458344.67357 17.578 0.035
2458345.66316 17.617 0.033
2458346.69088 17.580 0.032
2458347.66349 17.644 0.035
2458348.66963 17.637 0.037
2458349.67718 17.540 0.054
2458355.57751 17.625 0.047
2458358.60197 17.600 0.040
2458359.63159 17.609 0.050
2458363.59884 17.614 0.040
2458366.60292 17.595 0.037
2458370.57924 17.636 0.039
2458392.53482 17.657 0.041
2458412.50220 17.735 0.070
2458640.72884 17.584 0.036
2458643.84990 17.581 0.041
2458644.87793 17.544 0.050
2458647.85348 17.527 0.053
2458650.67578 17.632 0.054
2458657.82878 17.599 0.039
2458667.78098 17.581 0.039
2458668.83667 17.549 0.037
2458669.85289 17.563 0.037
2458674.78728 17.521 0.042
2458675.73386 17.643 0.047
2458676.60781 17.648 0.041
2458677.52468 17.630 0.064
2458681.60169 17.651 0.063
2458682.66786 17.574 0.050
2458683.65929 17.587 0.047
2458684.61712 17.597 0.040
2458689.63325 17.701 0.042
2458690.63282 17.479 0.035
2458691.60408 17.550 0.035
2458692.72834 17.562 0.035
2458693.65883 17.519 0.049
2458694.61355 17.591 0.035
2458695.56836 17.586 0.040
2458697.60007 17.626 0.050
2458698.57723 17.560 0.032
2458699.54079 17.492 0.036
2458700.54650 17.500 0.039
2458701.53919 17.475 0.037
2458702.53079 17.489 0.039
2458703.53500 17.575 0.045
2458704.60207 17.510 0.046
2458705.57334 17.521 0.095
2458710.52990 17.485 0.055
2458712.54637 17.514 0.047
2458713.53220 17.480 0.042
2458714.53850 17.394 0.035
2458715.56291 17.394 0.030
2458716.55566 17.376 0.030
2458717.53110 17.419 0.039
2458718.56041 17.335 0.030
2458719.53940 17.306 0.032
2458721.55009 17.229 0.027
2458722.65224 17.131 0.027
2458723.49480 17.134 0.030
2458725.54810 17.055 0.028
2458726.49110 16.961 0.027
2458728.54099 16.837 0.025
2458730.53682 16.711 0.023
2458738.54725 15.931 0.017
2458740.50011 16.107 0.020
2458742.54347 16.363 0.020
2458746.51223 16.786 0.026
2458752.49853 17.178 0.032
2458754.50051 17.230 0.030
2458757.50996 17.288 0.040
2458761.50382 17.506 0.096
2458762.54309 17.512 0.104
2458764.54600 17.462 0.053
2458766.50592 17.563 0.068
2458768.51637 17.531 0.058
2458773.51969 17.576 0.059
2458774.55573 17.466 0.053
2458780.50701 17.569 0.051
2458781.53026 17.588 0.049
2458782.51750 17.535 0.046
2458784.53526 17.546 0.058
