2456500.77835 16.780 0.027
2456507.77849 16.825 0.031
2456512.76316 16.831 0.029
2456516.71724 16.815 0.025
2456520.55742 16.803 0.022
2456520.61319 16.791 0.023
2456525.69196 16.842 0.035
2456793.79823 16.766 0.023
2456829.90444 16.787 0.034
2456833.89276 16.775 0.034
2456838.86731 16.872 0.036
2456848.66429 16.808 0.025
2456859.79338 16.798 0.032
2456885.74303 16.787 0.030
2456890.71636 16.828 0.027
2456896.69364 16.805 0.031
2456910.64979 16.777 0.036
2456919.63663 16.777 0.032
2456925.63123 16.824 0.029
2456928.61875 16.822 0.030
2456936.58424 16.799 0.039
2457148.80839 16.799 0.023
2457203.74817 16.830 0.028
2457255.68588 16.816 0.027
2457264.65849 16.812 0.027
2457267.65674 16.816 0.025
2457269.60250 16.810 0.021
2457271.60971 16.796 0.021
2457277.56016 16.786 0.023
2457286.55442 16.876 0.034
2457293.55653 16.792 0.023
2457476.86061 16.775 0.025
2457610.74300 16.865 0.023
2457624.69969 16.795 0.023
2457626.69580 16.773 0.023
2457630.68204 16.786 0.022
2457632.67294 16.776 0.025
2457633.66973 16.838 0.027
2457637.65683 16.834 0.025
2457639.65362 16.788 0.020
2457647.63601 16.815 0.034
2457649.63132 16.837 0.025
2457650.62345 16.864 0.029
2457652.61642 16.776 0.022
2457655.60876 16.778 0.027
2457659.60579 16.809 0.026
2457661.59914 16.852 0.026
2457662.58919 16.846 0.028
2457667.57776 16.793 0.025
2457935.83980 16.820 0.022
2457948.72254 16.788 0.022
2457953.83048 16.867 0.029
2457979.68615 16.794 0.022
2457980.69502 16.840 0.029
2457981.69709 16.790 0.028
2457982.68703 16.807 0.025
2457983.69762 16.795 0.023
2457984.68794 16.806 0.025
2457986.68260 16.779 0.022
2457987.68150 16.792 0.022
2457990.67487 16.798 0.026
2457991.67291 16.777 0.025
2457992.66407 16.795 0.026
2457993.66645 16.778 0.025
2457994.66503 16.792 0.028
2458000.64744 16.787 0.030
2458001.63985 16.799 0.028
2458003.62569 16.802 0.034
2458004.62892 16.778 0.027
2458007.62772 16.780 0.026
2458010.61161 16.839 0.031
2458011.60633 16.772 0.026
2458012.60742 16.789 0.025
2458013.59932 16.819 0.026
2458013.60865 16.771 0.025
2458014.61189 16.785 0.027
2458014.63242 16.802 0.027
2458015.59924 16.792 0.026
2458017.60370 16.775 0.026
2458018.59196 16.805 0.027
2458018.60162 16.807 0.023
2458019.58127 16.781 0.023
2458019.60315 16.812 0.026
2458020.59481 16.821 0.026
2458020.60448 16.792 0.027
2458021.57811 16.756 0.025
2458021.60366 16.796 0.027
2458026.57467 16.800 0.036
2458027.57825 16.836 0.044
2458030.55864 16.803 0.028
2458032.51291 16.822 0.032
2458033.49849 16.841 0.031
2458033.57111 16.757 0.032
2458036.51129 16.812 0.029
2458041.52774 16.823 0.028
2458053.54133 16.806 0.048
2458055.53155 16.800 0.030
2458056.52192 16.817 0.029
2458568.86829 16.709 0.019
2458650.62970 16.597 0.029
2458705.52641 16.332 0.018
2458705.72774 16.347 0.020
2458732.51522 16.111 0.017
