2457150.88355 17.681 0.062
2457151.89784 17.840 0.062
2457203.82211 17.815 0.068
2458295.70052 17.685 0.053
2458295.84136 17.745 0.053
2458331.72911 17.666 0.046
2458339.66500 17.708 0.035
2458346.68653 17.770 0.036
2458356.63589 17.748 0.043
2458367.62047 17.795 0.043
2458372.61120 17.728 0.047
2458569.91063 17.580 0.054
2458596.87400 17.507 0.049
2458643.83494 17.185 0.028
2458644.86308 17.119 0.029
2458650.75107 17.091 0.035
2458660.85348 17.028 0.027
2458667.77606 16.863 0.023
2458668.82162 16.831 0.024
2458669.84136 16.857 0.021
2458674.78257 16.737 0.024
2458677.65237 16.708 0.024
2458681.62270 16.697 0.038
2458682.70034 16.677 0.031
2458683.68002 16.624 0.024
2458684.63752 16.619 0.021
2458689.75680 16.498 0.020
2458690.65344 16.540 0.018
2458691.62469 16.499 0.017
2458692.74874 16.477 0.018
2458693.67931 16.490 0.020
2458695.58915 16.465 0.017
2458697.64981 16.486 0.023
2458698.59807 16.411 0.017
2458699.56152 16.470 0.017
2458700.56726 16.427 0.017
2458701.56793 16.445 0.018
2458702.55164 16.434 0.018
2458704.62297 16.478 0.024
2458705.69424 16.469 0.020
2458706.60939 16.442 0.020
2458708.65244 16.470 0.021
2458711.53382 16.430 0.028
2458712.57850 16.499 0.025
2458713.55363 16.494 0.021
2458714.56187 16.475 0.021
2458715.58418 16.504 0.015
2458716.57692 16.521 0.018
2458717.55276 16.521 0.023
2458718.58159 16.548 0.018
2458719.60388 16.580 0.021
2458721.57151 16.544 0.021
2458722.67337 16.571 0.020
2458723.51610 16.588 0.021
2458725.64466 16.585 0.018
2458726.51285 16.612 0.021
2458728.56237 16.651 0.021
2458730.55845 16.624 0.023
2458738.56863 16.634 0.029
2458740.52173 16.648 0.029
2458742.56517 16.568 0.023
2458746.53374 16.507 0.021
2458752.52022 16.331 0.020
2458754.52211 16.249 0.018
2458757.53149 16.246 0.018
2458761.54225 16.276 0.020
2458762.56469 16.340 0.025
2458764.57055 16.379 0.023
2458766.53084 16.437 0.027
2458768.53799 16.549 0.024
2458773.54319 16.646 0.028
2458774.57028 16.722 0.028
2458780.50459 16.894 0.028
2458781.53507 16.893 0.032
2458782.52151 16.877 0.029
2458784.54604 16.900 0.028
